rank,merchant_abn,name,tags,tag,numd_sa2_code,returning_customers,unique_customers,median_weekly_income,commission_avg_tot_dollar_value_monthly,avg_num_order_id_monthly,avg_discounted_value,stddev_tot_dollar_value_monthly,rate_fraud_order,stddev_tot_discounted_value_daily,minmax_numd_sa2_code,minmax_returning_customers,minmax_unique_customers,minmax_median_weekly_income,minmax_commission_avg_tot_dollar_value_monthly,minmax_avg_num_order_id_monthly,minmax_avg_discounted_value,minmax_stddev_tot_dollar_value_monthly,minmax_rate_fraud_order,minmax_stddev_tot_discounted_value_daily,average_rank
898,22549192713,Tincidunt Congue Associates,"((hobby, toy and game shops), (a), (take rate: 6.37))","hobby, toy and game shops",1381.0,1.0,1821.0,798.5760989276902,3395.5654617455157,89.71428571428571,545.9123526492065,17839.83221169034,0.07314298308931738,1325.2543805389125,0.3786582620441242,0.9999584510553432,0.9244186046511628,0.9539127790210913,0.8856559662854017,0.9934467285818637,0.7016354490904626,0.13300054846732956,0.28723595488870646,0.2883424196555795,0.6546265163741065
899,69320682085,Consequat Dolor Foundation,"[(computers, computer peripheral equipment, and software), (a), (take rate: 6.91)]","computers, computer peripheral equipment, and software",1093.0,0.0,1153.0,862.9242095845088,1884.7097984340833,55.904761904761905,451.37040978567114,8127.589249156834,0.07114066353447243,767.9274633310903,0.5083295812696984,1.0,0.9521594684385382,0.9367083892369825,0.9365333040513381,0.9959163797001634,0.754165697387012,0.06059327324539937,0.23512896826607316,0.1670819324564808,0.6546616994051686
900,22469567189,Quam Dignissim Pharetra Consulting,"[(computers,  computer peripheral equipment, and  Software), (a), (take rate: 6.99)]","computers,  computer peripheral equipment, and  software",1255.0,0.0,1569.0,793.5961045036161,3143.6153638049955,77.14285714285714,538.193799199054,13802.345245014787,0.07326485035742293,1075.5066463744388,0.4353894642053129,1.0,0.9348837209302325,0.9552442519162536,0.8941402646498037,0.9943650213920484,0.7059241014805658,0.102900042216735,0.2904073448367032,0.2340035191169532,0.6547257730744608
901,86130660254,Nam Interdum Enim Ltd,"([floriSts supplies, nursery stock, and flowers], [b], [take rate: 3.50])","florists supplies, nursery stock, and flowers",992.0,0.0,963.0,800.9728000687129,373.6934471046979,46.904761904761905,211.89020590010801,3469.2017882623945,0.06637868864425288,332.97751760414377,0.5538045925258892,1.0,0.9600498338870432,0.9532719866154513,0.9874160529089907,0.9965737938710911,0.8872278515081217,0.02586379373458358,0.11120660966872134,0.07244763309353801,0.654786214781343
902,47485518426,Quam Curabitur Inc.,"([cable, satellite, and other pay television and radio services], [c], [take rate: 1.74])","cable, satellite, and other pay television and radio services",837.0,0.0,713.0,920.4055442394304,48.045103431274846,34.333333333333336,75.21307985972342,875.9718189174134,0.06388407821500203,95.77404732433324,0.6235929761368753,1.0,0.9704318936877077,0.9213399304489968,0.9983821042508357,0.9974920866812759,0.9631696308908824,0.0065305957463879846,0.046288583996379994,0.020838052641996428,0.6548065854481339
903,74916784885,Cursus Purus Associates,"((florists supplies, nursery stock, and flowers), (a), (take rate: 5.55))","florists supplies, nursery stock, and flowers",1017.0,0.0,1106.0,869.7258553756816,915.1508687399419,53.714285714285715,285.1092345569227,5226.616724724231,0.06807971278549821,513.4962133040907,0.5425484016208915,1.0,0.9541112956810631,0.9348898717363078,0.9691827346673058,0.9960763852655744,0.8465452334141994,0.0389657751691923,0.15547289172054404,0.1117240152549955,0.6549516604530075
904,88141903797,Nec Cursus A Corporation,"((cable, satellite, and other pay television and radio services), (c), (take rate: 1.53))","cable, satellite, and other pay television and radio services",931.0,0.0,869.0,795.7609975072742,101.91767142857144,42.42857142857143,146.78164554865725,2207.27227914585,0.06508506019963511,178.7259107656709,0.5812696983340837,1.0,0.963953488372093,0.9546654367389991,0.9965679714353228,0.9969007617656266,0.9234040579398992,0.01645578390309954,0.07754211296276203,0.038886316711788126,0.6549645628163675
905,13272374672,Leo In Incorporated,"([digital goods: books, movies, musiC], [a], [take rate: 6.21])","digital goods: books, movies, music",696.0,1.0,569.0,1104.5341530759576,93.23319177998647,27.333333333333332,51.43838540981242,520.5334247247744,0.06307688929386297,62.9537975163212,0.6870778928410626,0.9999584510553432,0.9764119601328903,0.8721105074792389,0.9968604171104007,0.9980034088142197,0.9763795413793002,0.003880710881271942,0.025282854808968937,0.013697181891209357,0.6549662926393907
906,96644705620,Eget Odio Aliquam Institute,"((artist supply and craft shops), (c), (take rate: 2.65))",artist supply and craft shops,1490.0,4.0,2085.0,794.4685371195885,1618.3115762563807,104.52380952380952,538.7602788065797,18459.427374558494,0.07297618394031631,1323.8505477921303,0.3295812696983341,0.9998338042213728,0.9134551495016612,0.9550109945504607,0.9455041360501232,0.9923649518244113,0.7056093489639901,0.13761979014580053,0.282895288582654,0.2880369805361598,0.6549911714074967
907,37023533442,Ipsum Nunc Foundation,"[[teNt and awning shops], [c], [take rate: 2.19]]",tent and awning shops,872.0,0.0,768.0,786.150547895526,33.52111848784291,37.0,38.751753836227984,518.8704194439802,0.06295395092282063,52.03296612815707,0.6078343088698784,1.0,0.9681478405315614,0.9572349282039909,0.9988711924580141,0.9972972972972973,0.983428602213275,0.003868312748160311,0.022083591214998036,0.011321080371866831,0.6550087153909043
908,27440079026,Risus Varius Orci Associates,"[[artist supply and craft shops], [c], [take rate: 2.53]]",artist supply and craft shops,1193.0,0.0,1375.0,861.0869736514459,751.4061235673522,67.38095238095238,407.53507455842384,9180.42207677628,0.0703729214142018,805.1958979285972,0.4633048176497073,1.0,0.9429401993355482,0.9371996005996029,0.9746967602025338,0.9950780896726843,0.7785218823130351,0.0684424134086144,0.21514977548749017,0.17519061767678618,0.6550524156346003
909,14314268730,Nec Ltd,"([artist supply and craft shops], [c], [take rate: 2.04])",artist supply and craft shops,1213.0,0.0,1408.0,804.706010964454,609.6113945021269,68.61904761904762,402.6645193201673,8839.54493899291,0.07008874896306759,796.6368470029433,0.4542998649257092,1.0,0.9415697674418605,0.9522738591686464,0.9794716295029335,0.9949876517444085,0.7812281042105158,0.06590108646410128,0.20775466711233476,0.17332838089409788,0.6550815011464609
910,36800720158,A Felis Ullamcorper Corporation,"[(florists supplies, nursery stock, and flOwers), (a), (take rate: 6.04)]","florists supplies, nursery stock, and flowers",1117.0,1.0,1261.0,791.2949238883467,1654.3367593150242,61.904761904761905,410.1222983163366,9031.550292347109,0.07023736126782408,710.6119800268416,0.4975236380009005,0.9999584510553432,0.9476744186046512,0.9558595055400915,0.9442910053381284,0.9954781035862117,0.7770843456781252,0.0673325358747094,0.21162205149519606,0.1546115076215479,0.6551435562794905
911,18582096775,Quis Tristique Ltd,"[(hobby, toy and game shops), (b), (take rate: 5.03)]","hobby, toy and game shops",1363.0,0.0,1720.0,800.249710060948,2512.7713200073304,85.0,540.0920127543673,16398.09332795863,0.07312560310536469,1194.6039474038644,0.3867627194957226,1.0,0.9286129568106313,0.9534653150941836,0.9153836343993513,0.993791088385683,0.7048693989182924,0.12225201339101092,0.2867836701426811,0.2599161321651054,0.6551836928802661
912,25867961009,Lorem Ipsum LLP,"[(digital goods: books, movies, music), (c), (take rate: 2.02)]","digital goods: books, movies, music",794.0,0.0,672.0,934.2857852845873,33.289165741122474,32.42857142857143,47.57743034966929,591.8417238511073,0.06326722526560179,64.57459797078185,0.6429536244934715,1.0,0.9721345514950166,0.9176288490388239,0.9988790033551946,0.9976312219555463,0.9785248001060421,0.004412332635419374,0.03023602719806259,0.014049827792012191,0.655645023806959
913,92895607850,Risus PC,"([computers, computer peripheral equipment, and software], [a], [take rate: 6.86])","computers, computer peripheral equipment, and software",1045.0,2.0,1101.0,802.6879487629332,1456.3512169211447,53.57142857142857,367.4043204853967,6980.377431511365,0.06948267692408788,591.9196947241609,0.529941467807294,0.9999169021106864,0.9543189368770764,0.9528134170261988,0.9509580732505377,0.9960868204111447,0.8008196943944594,0.05204051337947054,0.19198266531019828,0.12878701593059558,0.6557665506497662
914,38721857169,Dictum Magna Inc.,"[[gift, card, novelty, and souvenir shops], [a], [take rate: 6.13]]","gift, card, novelty, and souvenir shops",763.0,0.0,659.0,925.8719339047153,108.46503079328986,31.523809523809526,52.54910208415443,600.8769849934146,0.06288799451472717,73.54515352399503,0.6569113012156687,1.0,0.9726744186046512,0.9198784128138489,0.9963474922578852,0.9976973112108247,0.9757623949475358,0.004479692836637239,0.020367187024724127,0.01600159775546362,0.656011980866724
915,74142277711,Et Magnis Associates,"([artist supply and craft shops], [a], [take rate: 6.04])",artist supply and craft shops,1365.0,2.0,1746.0,836.8121244030913,3759.465452545917,86.23809523809524,663.92399541112,19213.39790443688,0.07574083923566863,1387.4293871961395,0.38586222422332284,0.9999169021106864,0.9275332225913622,0.9436898295147377,0.8734018091249525,0.9937006504574072,0.6360647541332511,0.14324083482896274,0.35484077607616776,0.3018701560093777,0.6560121159070228
916,25714080598,Mi Aliquam Incorporated,"[(florists supplies, nursery stock, and flowers), (c), (take rate: 2.89)]","florists supplies, nursery stock, and flowers",929.0,0.0,974.0,799.4173269202314,213.6473673533599,47.095238095238095,146.36145602707404,2776.0404720438614,0.06501381671275074,256.2964347719352,0.5821701936064836,1.0,0.959593023255814,0.9536878646586764,0.9928055276651537,0.9965598803436642,0.923637527437477,0.020696097416622206,0.07568812147121835,0.055763735050765435,0.6560601970905874
917,34940973001,Sem Molestie Sodales Corporation,"[[lawn and garden supply outlets, including nurseries], [c], [take rate: 2.29]]","lawn and garden supply outlets, including nurseries",971.0,0.0,882.0,789.2302103934334,209.2135133440044,42.904761904761905,198.48121749367485,3273.3644058591935,0.06617448369496255,295.53176827506525,0.5632597928860874,1.0,0.9634136212624584,0.9564115362896568,0.9929548355663098,0.996865977947059,0.894678274770654,0.024403775559470715,0.10589252054883033,0.06430036859404462,0.6562180703424572
918,35195862809,Pede Cras Industries,"([digital goods: books, movIes, music], [c], [take rate: 2.87])","digital goods: books, movies, music",856.0,0.0,754.0,796.8751771120347,57.185846786210966,36.23809523809524,51.464681481107704,583.5514593562095,0.06330597271163803,78.69617264162665,0.6150382710490769,1.0,0.9687292358803987,0.9543675448504239,0.9980742941149016,0.9973529514070054,0.9763649305186333,0.004350526576277288,0.03124436407785098,0.017122331508832595,0.65626444499834
919,77368674747,Quisque Purus Inc.,"([artIst supply and craft shops], [a], [take rate: 6.77])",artist supply and craft shops,1239.0,2.0,1492.0,796.6796651039839,3170.675826222881,73.66666666666667,586.774137108775,15499.575016782697,0.07401231483633507,1086.0776852752058,0.4425934263845115,0.9999169021106864,0.9380813953488372,0.9544198177883493,0.8932290165935071,0.9946189432675919,0.6789314553022294,0.11555332773207137,0.3098588462263424,0.23630351448363962,0.6563506645237767
920,63469048699,Eget Massa Ltd,"[(musiC shops - musical instruments, piaNos, and sheet music), (a), (take rate: 6.20)]","music shops - musical instruments, pianos, and sheet music",823.0,0.0,717.0,807.496751881992,87.77076066354554,34.76190476190476,38.14301085059576,549.5104235894402,0.06272616049449181,61.37062701011864,0.629896443043674,1.0,0.970265780730897,0.9515277145803794,0.9970443618509097,0.997460781244565,0.9837668374897618,0.004096741878436381,0.01615572981396759,0.013352723332015488,0.6563567113964607
921,19839532017,Pellentesque Habitant LLC,"([cable, Satellite, and other pay television and radio serviCes], [b], [take rate: 4.94])","cable, satellite, and other pay television and radio services",810.0,0.0,714.0,920.5666601289281,268.12908571428574,34.57142857142857,146.7706016012683,1682.5913687778484,0.06515540381357761,156.94889974026276,0.6357496623142729,1.0,0.970390365448505,0.9212968538064188,0.9909708820041366,0.997474694771992,0.9234101942777081,0.012544152447084296,0.07937268677992333,0.034148180287459556,0.6565357672137501
922,59737558413,Sem Foundation,"((tent and awning shops), (a), (take rate: 6.12))",tent and awning shops,1247.0,0.0,1438.0,913.9979205474322,2716.898253159515,70.0,583.2846143146284,14567.924087180938,0.07398830837776012,1201.1784520563012,0.4389914452949122,1.0,0.9403239202657807,0.923053100493335,0.9085097581070615,0.9948867786705624,0.6808703354781698,0.10860762986076887,0.3092341186633543,0.26134658099618163,0.6565823667830127
923,39220770748,Orci In Consequat Associates,"([digital goods: books, movieS, music], [a], [take rate: 5.54])","digital goods: books, movies, music",747.0,0.0,614.0,926.9597682648446,64.782085018642,29.80952380952381,36.73735698738105,468.5024972735458,0.06259799458315692,52.77451853650423,0.6641152633948672,1.0,0.9745431893687707,0.9195875647040725,0.9978184944460868,0.9978225329576681,0.984547859586592,0.0034928069029070276,0.012820428307649252,0.011482423747798396,0.6566230563416413
924,28341499489,Malesuada Vel Ltd,"([books, periodicals, and newspapers], [b], [take rate: 3.56])","books, periodicals, and newspapers",967.0,0.0,908.0,799.7955134130638,379.64477189744383,43.95238095238095,225.75563796369875,3807.5283447456163,0.0664222628992305,375.690461826078,0.565060783430887,1.0,0.9623338870431893,0.9535867510786915,0.9872156449090818,0.9967894535462103,0.8795238148977181,0.02838610543793272,0.11234055610385278,0.08174090830803536,0.65669779047556
925,98533840054,Feugiat Placerat Ltd,"[[artist supply aNd craft shops], [c], [take rate: 2.50]]",artist supply and craft shops,1413.0,0.0,1877.0,848.2125673257278,1374.90479717184,92.52380952380952,548.017108224146,18558.970000714657,0.07313420074594641,1229.6705067941284,0.3642503376857271,1.0,0.922093023255814,0.9406417576793645,0.9537007422612422,0.9932415040523148,0.7004659857855388,0.1383619060871137,0.2870074092265322,0.2675457440585391,0.6567308410092187
926,84507210939,Fermentum Convallis Ligula Foundation,"[(tent and awniNg shops), (a), (take rate: 5.51)]",tent and awning shops,590.0,0.0,480.0,1153.5237319393977,51.07886319500568,23.142857142857142,37.560251190121434,383.499499160924,0.06216207468528157,39.82316528969414,0.734804142278253,1.0,0.9801079734219269,0.8590124413274451,0.9982799438499793,0.9983095064176145,0.9840906356764154,0.002859087637154198,0.0014763487714090538,0.008664531131981673,0.6567604610512179
927,52606993642,Congue Elit Sed Ltd,"[[hobby, toy and game shops], [c], [take rate: 2.35]]","hobby, toy and game shops",830.0,0.0,739.0,799.083235053287,34.27015278572797,35.57142857142857,38.39129334140407,509.50742691195694,0.06292401245869807,59.70573406193439,0.6267447095902747,1.0,0.9693521594684386,0.9537771889083543,0.9988459690883057,0.9974016487530001,0.9836288845294691,0.0037985092249389115,0.02130449322049357,0.01299048400030942,0.6567844046783585
928,39218053314,Quam Company,"[[furniture, home furnishings and equipment shops, and manufacturers, except appliancEs], [a], [take rate: 6.02]]","furniture, home furnishings and equipment shops, and manufacturers, except appliances",850.0,0.0,765.0,792.6219887737711,199.03634895307388,37.333333333333336,82.77493084607946,1137.101051004508,0.06367630623784698,130.4985483342523,0.6177397568662765,1.0,0.9682724252491695,0.9555046957201201,0.9932975466821301,0.9972729486242999,0.958968046939216,0.008477381493939892,0.0408816689972332,0.02839324113227034,0.6568807711704655
929,21204719156,Quis Diam Pellentesque Limited,"[[hobby, toy and game shops], [b], [take rate: 4.18]]","hobby, toy and game shops",835.0,0.0,671.0,788.8842410137495,92.50139733745581,32.523809523809526,63.69911527501646,937.7803140619436,0.06314717510476037,88.64844551494328,0.6244934714092751,1.0,0.9721760797342193,0.9565040361626242,0.9968850599362722,0.9976242651918328,0.9695671238997299,0.0069913940126842275,0.027111924399449486,0.019287698764738407,0.6570641053510826
930,55446764764,Turpis Nulla Incorporated,"[[tent and awniNg shops], [c], [take rate: 2.08]]",tent and awning shops,1159.0,1.0,1288.0,868.8006995303147,560.0361005145238,63.0,394.6616863431609,8994.269259611536,0.07022097153174806,785.4720149998363,0.4786132372805043,0.9999584510553432,0.9465531561461794,0.9351372254132421,0.9811410536830864,0.9953981008035062,0.7856747105592427,0.06705459616415481,0.21119553627868354,0.1708991909045392,0.6571625258288482
931,52989681376,Tempor Bibendum PC,"((Cable, satellite, and other pay Television and radio services), (c), (take rate: 1.69))","cable, satellite, and other pay television and radio services",882.0,0.0,826.0,795.2713325836382,106.25834761904761,40.04761904761905,146.78204029429506,2134.5512319700274,0.0650825458962096,173.9608369121688,0.6033318325078794,1.0,0.9657392026578073,0.9547963556754503,0.9964218012524005,0.9970746808584646,0.9234038386077622,0.015913629748019263,0.07747668246010246,0.037849555056869,0.6572007578824756
932,89430765327,Sodales Mauris Corporation,"[[books, periodicAls, and newspapers], [a], [take rate: 6.37]]","books, periodicals, and newspapers",949.0,0.0,872.0,784.8517760720625,649.7176387897451,42.333333333333336,224.03885749772417,2980.1283659344763,0.0667108739079223,368.7523700499166,0.5731652408824854,1.0,0.963828903654485,0.9575821734682793,0.9781210710169747,0.9969077185293401,0.8804777079679978,0.02221762528195755,0.11985117044743211,0.08023135195424512,0.6572382963203198
933,40490618895,Nulla Vulputate Inc.,"([gift, card, novelty, aNd souvenir shops], [a], [take rate: 6.92])","gift, card, novelty, and souvenir shops",740.0,0.0,620.0,934.5259254122192,202.35786775095022,29.952380952380953,91.35582227868115,1013.3684231420261,0.06354452885268545,106.5767441435428,0.6672669968482665,1.0,0.9742940199335548,0.9175646441334053,0.993185696134206,0.9978120978120978,0.9542002545297567,0.007554922853424751,0.03745238498052239,0.023188451014865684,0.65725194682401
934,48091635916,Lorem Ipsum Limited,"((artist supply and craft shops), (a), (take rate: 5.67))",artist supply and craft shops,1210.0,2.0,1457.0,790.2246395543543,2350.025764965929,72.28571428571429,528.9129929595715,12452.404559561674,0.07269462164338014,1042.6491506239481,0.4556506078343089,0.9999169021106864,0.9395348837209302,0.9561456613988086,0.9208640126875052,0.9947198163414379,0.7110807868773943,0.09283588637529308,0.275568105064723,0.22685454457467194,0.6573171206985758
935,62074083335,Aliquet Libero Corporation,"[[computer programming , data processing, and integrated systems design Services], [a], [take rate: 6.76]]","computer programming , data processing, and integrated systems design services",901.0,1.0,772.0,790.9788175324114,657.2235295529101,37.476190476190474,241.67614305968326,2840.444677352055,0.06667254819168597,316.0207109095628,0.594777127420081,0.9999584510553432,0.9679817275747509,0.9559440211055873,0.9778683137557318,0.9972625134787297,0.8706779200454651,0.021176247371394712,0.11885380837383257,0.06875825334596143,0.6573258383526878
936,79008028287,Feugiat Nec Diam LLC,"([computers, computer peripheral equipment, and software], [e], [take rate: 0.30])","computers, computer peripheral equipment, and software",806.0,0.0,737.0,784.0474372553451,2.971102779698592,35.523809523809526,26.124217865513454,385.7738152238693,0.06247042451235124,39.56678378754128,0.6375506528590724,1.0,0.9694352159468439,0.9577972249807487,0.9998999495429439,0.9974051271348569,0.9904448278145693,0.0028760432497502383,0.009500632545361756,0.008608748888382806,0.657351842296253
937,15612785317,Congue Corporation,"[(furniture, home furnishinGs and equiPment shops, and  manufacturers, except appliances), (a), (take rate: 6.99)]","furniture, home furnishings and equipment shops, and  manufacturers, except appliances",805.0,0.0,700.0,901.2502061040295,398.03954560098157,33.904761904761905,156.76268327967225,1947.8235504735458,0.06514922599024185,198.50813504325626,0.6380009004952725,1.0,0.9709717607973422,0.9264613846822908,0.9865962097521909,0.9975233921179867,0.9178583035965149,0.014521526741759442,0.07921191935539594,0.043190437111713734,0.6574335834650468
938,23540388582,Sociis Natoque Company,"((furniture, home furnishings and equipment shops, anD manufacturers, except appliances), (a), (take rate: 6.11))","furniture, home furnishings and equipment shops, and manufacturers, except appliances",881.0,0.0,919.0,895.8359314751774,682.7028800690503,44.666666666666664,233.00972732054845,3637.773661188543,0.06702250920099373,353.39814735853577,0.6037820801440792,1.0,0.9618770764119602,0.9279089686154037,0.9770103088822384,0.9967372778183589,0.8754932322426663,0.02712054050715978,0.12796095292841625,0.07689065466036936,0.6574781092210652
939,46532597002,Egestas Nunc Industries,"([computers, computer peripheral equipment, and software], [b], [take rate: 4.80])","computers, computer peripheral equipment, and software",803.0,0.0,717.0,804.2887322520063,83.2338019229584,34.523809523809526,47.04092015376969,542.9755064005964,0.06298822999772052,64.82950428781007,0.6389013957676722,1.0,0.970265780730897,0.9523854246139141,0.9971971417542984,0.9974781731538488,0.9788229007474147,0.004048022386011152,0.022975646278298425,0.014105289071987374,0.6576179774504342
940,58835628923,Torquent Per Ltd,"([books, periodicals, and newspapers], [c], [take rate: 2.50])","books, periodicals, and newspapers",895.0,0.0,870.0,793.3074198204226,180.08917108445982,42.0,159.75998529809294,2399.838607064109,0.06505551578953118,267.3271874913907,0.5974786132372805,1.0,0.9639119601328904,0.955321435904465,0.9939355837835828,0.9969320672023375,0.9161929155742414,0.017891415523708903,0.07677326955895367,0.058163752720170735,0.6576601013637632
941,66759753333,Aliquet Molestie Corp.,"((digital goods: books, movies, music), (a), (take rate: 6.78))","digital goods: books, movies, music",807.0,0.0,711.0,781.7833545353764,44.41330768741975,34.333333333333336,17.878738578529855,211.70173669848612,0.0626139956525057,22.27418512247205,0.6371004052228726,1.0,0.970514950166113,0.9584025599504971,0.9985044032256776,0.9974920866812759,0.9950262554978835,0.0015782910264107801,0.013236829128630686,0.004846309152706339,0.6576702090052069
942,58727332026,Scelerisque LLP,"[[artist supply And  craft shops], [a], [take rate: 6.28]]",artist supply and  craft shops,1252.0,2.0,1520.0,792.2150025752685,3112.085025559389,74.80952380952381,611.1172835338373,15865.492818862627,0.07459449632727197,1147.0845919990777,0.4367402071139127,0.9999169021106864,0.9369186046511628,0.9556135093142462,0.8952020336246639,0.9945354621030297,0.6654056963925191,0.118281339284708,0.32500913684144,0.24957710132008545,0.6577199992756454
943,98518649381,Nullam Scelerisque Neque Corp.,"([lawn and garden supply outlets, includiNg nurseries], [a], [take rate: 6.14])","lawn and garden supply outlets, including nurseries",1695.0,15.0,3175.0,819.1108369998512,8045.550370482051,162.61904761904762,738.5633416058699,39932.91605605685,0.07718359184030386,2400.6806597941404,0.2372805042773526,0.9993767658301479,0.8681893687707641,0.9484225224416528,0.7290699610479647,0.9881213259591638,0.5945929663790928,0.29771018439708524,0.39238597733417524,0.5223284528845746,0.6577478029321975
944,65735508037,Vestibulum Ante Ipsum LLP,"[(florists supplies, nursery stock, and flowers), (b), (take rate: 3.43)]","florists supplies, nursery stock, and flowers",875.0,0.0,793.0,904.0463158225347,286.8353207296345,38.142857142857146,204.1107860868097,2954.4693085220792,0.06635839151013133,313.03595909614467,0.6064835659612787,1.0,0.967109634551495,0.9257138046681261,0.990340958537378,0.9972138161327351,0.8915503230167252,0.022026330393726076,0.11067841101352152,0.06810884552464762,0.6579225689799634
945,27326652377,Tellus Aenean Corporation,"([music shops - musicAl instruments, Pianos, and sheet music], [a], [take rate: 6.33])","music shops - musical instruments, pianos, and sheet music",1981.0,46.0,5310.0,807.0799680575304,16713.795393895307,287.04761904761904,842.8256112076575,76649.83872941192,0.07937423022486656,3529.740311849479,0.10850968032417829,0.9980887485457869,0.7795265780730897,0.95163914771025,0.4371709791640902,0.9790323141674493,0.536661822335975,0.5714443090032969,0.4493936436296154,0.7679837752059664,0.6579450998159698
946,67288548470,Ligula Elit LLC,"[(lAwn and garden supply outlets, including nurseries), (a), (take rate: 6.64)]","lawn and garden supply outlets, including nurseries",907.0,0.0,838.0,785.4347997891692,717.3329521184071,40.523809523809526,248.20643164192424,3555.8562648723178,0.0669204759182591,339.76905574556247,0.5920756416028816,1.0,0.9652408637873754,0.9574262937201391,0.9758441578624566,0.997039897039897,0.8670495021149346,0.026509825198305356,0.12530570897115073,0.07392530301837424,0.6580417193315515
947,28464012306,Amet Corporation,"([computer programming , data processing, and integrated systems  design services], [a], [take rate: 6.51])","computer programming , data processing, and integrated systems  design services",883.0,0.0,838.0,793.4756064742385,645.8525555732404,40.61904761904762,227.52320835812515,3246.584833116759,0.06648342421353896,300.97040094991803,0.6028815848716794,1.0,0.9652408637873754,0.9552764687916905,0.9782512258352507,0.9970329402761835,0.8785417014686037,0.024204126940571117,0.1139321760721951,0.06548367991005569,0.6580844767953605
948,14480530534,Eu Augue Corporation,"[[artist supply and craft shops], [a], [take rate: 5.53]]",artist supply and craft shops,1205.0,1.0,1384.0,856.6808034173431,2255.605585557785,68.23809523809524,550.7729401874419,12892.23421272006,0.07348370979658993,1066.4452307954325,0.45790184601530837,0.9999584510553432,0.9425664451827243,0.9383776533720756,0.9240435668145616,0.9950154787992626,0.6989347655365064,0.09611492983310811,0.29610279231975734,0.23203198026982788,0.6581047909198476
949,82998885148,Sed Est Nunc Foundation,"((digiTal goods: books, movies, musiC), (a), (take rate: 6.37))","digital goods: books, movies, music",790.0,0.0,766.0,802.0222668493251,90.14289853023318,37.38095238095238,35.45526492441816,472.0101103433226,0.06285150613686173,59.18371854088587,0.644754615038271,1.0,0.9682308970099668,0.9529913966280401,0.9969644812492073,0.9972694702424432,0.9852602271598254,0.003518957062648204,0.019417638580912912,0.012876906395400322,0.6581284589366716
950,23925773818,Per Conubia Nostra Ltd,"([tent and awning shops], [a], [take rate: 6.45])",tent and awning shops,1322.0,2.0,1627.0,791.4816536285763,3252.3301178371566,80.19047619047619,578.312090183114,17004.761733578198,0.07396176662776982,1309.1438495086102,0.40522287257991896,0.9999169021106864,0.9324750830564784,0.9558095806673578,0.8904793475977326,0.9941424049532158,0.6836332142532131,0.1267748827615159,0.3085434144206977,0.28483716846197493,0.6581834870862793
951,51291561948,Porttitor Interdum Associates,"[(tent and awning shoPs), (c), (take rate: 2.91)]",tent and awning shops,801.0,0.0,732.0,775.2677742456775,29.781950381010315,35.38095238095238,27.101955519918228,320.3780337884198,0.0627529201807175,33.65800539528689,0.639801891040072,1.0,0.9696428571428571,0.9601445937387378,0.998997107145535,0.9974155622804272,0.9899015683870694,0.00238850083930846,0.0168521054792873,0.007323145547733286,0.6582467331601028
952,91338194166,Nec Urna Foundation,"((tent and awning shops), (b), (take rate: 3.35))",tent and awning shops,776.0,0.0,711.0,795.1268475212762,32.09769151792508,34.42857142857143,26.08170561059205,372.6844464357056,0.06244511406560185,35.99586838125048,0.6510580819450698,1.0,0.970514950166113,0.9548349858279984,0.9989191256765818,0.9974851299175623,0.9904684488576644,0.0027784586308334685,0.008841970891185701,0.007831806435857902,0.6582732958348867
953,39929271871,Risus Donec Egestas Corp.,"((cable, satellite, and other pay television and radio services), (b), (take rate: 3.75))","cable, satellite, and other pay television and radio services",778.0,0.0,672.0,798.9278009872124,46.76823993734644,32.523809523809526,35.917838249954045,519.0970657529451,0.06248832669196405,54.094064175930654,0.65015758667267,1.0,0.9721345514950166,0.9538187464339938,0.998425102014844,0.9976242651918328,0.9850032079902402,0.003870002454825864,0.009966506552007488,0.011769524087254329,0.6582769492892686
954,23541969839,Amet Nulla Ltd,"((digital goods: books, movies, music), (c), (take rate: 1.57))","digital goods: books, movies, music",825.0,0.0,714.0,790.8980021776732,46.949433388686835,34.61904761904762,80.81201123525597,989.8171554097221,0.06374699863321831,100.09163521989862,0.6289959477712742,1.0,0.970390365448505,0.9559656282491268,0.9984190004125211,0.9974712163901354,0.9600587020645455,0.007379342080672598,0.04272131926235836,0.021777452472824914,0.6583178974151963
955,20740910820,Ultrices Posuere Cubilia Incorporated,"[(florists supplies, nursery stock, and flowers), (c), (take rate: 2.54)]","florists supplies, nursery stock, and flowers",1160.0,0.0,1281.0,794.2065381419678,714.308080530392,62.095238095238095,419.4036642968747,9106.42880698777,0.07069447831934278,781.4546904648777,0.47816298964430437,1.0,0.946843853820598,0.9550810437327601,0.9759460189582708,0.9954641900587846,0.7719273492729153,0.06789077450596182,0.22351775117551348,0.17002512091921257,0.6584859092088321
956,44387175188,Dolor Vitae Industries,"[(gift, card, novelty, and souvenir shops), (b), (take rate: 4.71)]","gift, card, novelty, and souvenir shops",794.0,0.0,757.0,799.85391646904,93.18781567878597,36.666666666666664,50.527334864224585,741.6526210919668,0.0631836737233191,73.59955826213455,0.6429536244934715,1.0,0.9686046511627907,0.9535711361844958,0.9968619451287836,0.9973216459702946,0.9768857475130108,0.005529211497450395,0.028061739340018002,0.016013434874484877,0.6585803136164801
