SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
212041460,24,24,19,10,11,4,88,5,3,4,0,3,0,18,7,4,7,0,0,0,18,4,8,5,0,6,0,22,11,11,8,4,13,0,46,10,18,17,4,3,9,66,16,33,21,8,18,0,104,28,51,18,9,21,5,136,34,50,34,12,19,0,149,38,64,18,18,14,0,146,29,55,10,8,14,3,120,57,96,25,9,23,0,213,17,47,9,4,12,3,95,17,41,17,4,8,0,88,20,50,12,8,0,0,91,25,38,23,9,3,0,101,13,20,9,0,0,0,41,10,11,0,0,0,0,19,23,37,29,10,18,3,120,384,658,289,122,202,35,1684
212041563,17,18,8,0,11,3,52,3,8,0,0,0,0,12,6,8,3,0,4,0,24,5,3,0,0,0,0,15,6,11,3,3,10,0,40,16,18,14,11,13,0,70,18,38,13,12,13,0,90,25,48,18,6,17,0,116,24,35,19,11,21,0,106,32,54,25,4,3,0,124,22,53,10,4,8,0,96,29,64,23,4,8,0,127,10,31,9,0,5,0,56,11,21,8,0,4,5,43,8,15,14,0,0,0,39,13,35,6,4,7,0,68,4,17,4,0,0,0,24,3,11,0,7,0,0,20,30,38,22,8,17,3,110,292,521,199,72,134,23,1235
212041564,4,17,4,0,3,0,38,0,3,0,0,0,0,5,3,5,0,0,0,0,9,0,3,3,0,0,0,9,9,10,7,0,4,0,23,4,13,6,0,5,0,21,6,17,3,7,0,0,34,17,32,3,9,0,0,57,8,29,6,11,5,0,53,5,32,3,0,6,0,52,11,27,8,3,6,4,52,11,35,10,5,5,0,66,3,28,8,0,3,0,38,4,13,5,3,0,0,18,3,13,7,0,0,0,27,10,17,19,0,8,0,52,6,4,3,0,0,0,13,3,0,0,0,0,0,10,18,32,13,4,4,0,67,134,321,101,49,48,4,654
212041565,15,19,31,9,14,0,83,0,6,11,0,0,0,17,6,8,10,4,3,0,30,11,8,7,3,9,0,42,12,13,17,0,3,0,52,14,10,23,4,3,4,68,17,30,29,8,9,0,92,29,41,21,9,13,0,108,25,51,23,9,14,0,123,16,54,15,10,10,4,107,25,36,23,7,7,5,91,32,83,19,8,16,5,158,12,44,9,5,3,0,79,22,47,10,7,0,0,91,17,65,18,4,5,0,115,24,56,25,11,6,3,118,9,13,3,3,0,0,33,0,13,3,0,0,0,20,35,45,28,9,14,0,136,327,635,313,110,140,22,1554
212041566,17,33,24,0,11,0,74,9,3,6,0,0,0,19,6,9,6,0,0,0,23,9,0,7,0,4,0,14,12,14,12,0,0,0,41,15,20,18,5,3,0,60,16,33,15,4,11,0,75,9,29,20,0,12,0,73,19,43,28,5,10,6,102,21,58,20,14,6,0,119,13,41,16,7,6,0,87,53,156,55,21,14,0,301,31,85,26,7,10,3,165,52,102,26,5,4,0,188,53,169,36,13,11,0,285,109,305,95,22,13,0,548,30,104,34,10,7,0,178,22,68,30,7,5,0,131,27,78,48,8,15,0,174,516,1346,505,132,138,15,2663
212051319,28,28,28,4,4,0,98,4,6,0,3,0,0,14,10,6,10,5,0,0,33,10,4,4,3,0,0,18,20,13,6,5,3,0,40,7,11,3,3,4,0,31,13,19,13,3,12,0,58,26,21,17,5,3,0,72,14,28,20,10,7,0,62,24,21,13,0,12,0,79,24,28,6,5,5,0,66,41,71,27,11,20,0,168,25,40,8,0,4,0,78,34,47,14,0,0,0,102,65,101,27,4,5,8,205,108,233,48,16,16,4,422,50,111,27,10,8,0,205,30,92,28,4,0,0,159,37,72,17,10,8,0,142,548,937,313,96,113,23,2038
212051321,47,43,52,6,7,0,149,3,0,5,3,4,0,13,16,3,18,0,5,0,37,3,8,9,0,0,0,26,16,7,15,0,5,0,40,0,11,17,3,0,0,35,12,27,22,0,3,0,64,6,14,22,0,6,0,49,5,22,35,6,5,0,71,19,28,23,0,6,0,75,12,20,22,0,0,0,57,36,72,49,3,13,0,165,14,34,16,8,5,0,69,10,47,20,0,3,0,82,23,72,29,14,9,0,144,78,190,66,20,9,9,364,58,139,46,7,11,0,254,42,156,40,19,14,0,270,31,62,45,9,15,4,160,426,947,541,94,119,16,2137
212051322,35,34,45,0,10,0,134,0,0,8,0,6,0,15,8,4,10,0,6,0,30,6,7,8,0,0,0,27,10,6,16,0,3,0,35,8,10,20,0,6,0,46,9,12,8,6,11,0,39,11,9,15,3,4,0,47,16,29,17,0,5,0,73,14,27,14,4,10,0,76,9,26,19,4,0,0,54,24,58,40,6,12,3,152,12,26,17,4,7,0,69,16,35,22,3,9,4,86,14,44,23,0,7,0,80,71,173,60,9,7,0,324,37,118,29,14,6,0,208,45,92,45,13,14,3,213,33,52,32,4,11,4,133,382,759,466,79,126,20,1827
212051323,28,32,36,4,10,3,116,3,8,4,0,0,0,13,8,0,10,0,3,0,19,7,7,6,0,3,0,24,5,4,8,4,0,0,19,10,6,9,0,6,0,27,6,15,17,0,5,0,48,14,15,21,4,6,0,53,14,14,10,0,3,0,43,11,13,6,4,14,0,44,5,19,5,3,3,0,46,15,74,33,6,4,0,136,5,23,15,6,3,0,47,18,36,15,0,0,0,70,24,36,17,4,4,0,84,55,168,51,11,18,0,308,31,109,34,4,12,0,197,34,130,53,14,13,0,245,27,59,30,0,9,0,125,317,771,375,69,120,10,1660
212051324,31,48,29,0,6,0,117,11,0,3,0,0,0,14,8,5,7,0,0,0,26,6,6,7,3,0,0,21,8,14,8,0,4,0,29,13,17,11,4,9,0,51,17,22,23,5,6,0,78,12,19,8,0,5,0,43,14,37,12,0,0,0,71,5,30,21,0,5,5,65,13,24,10,7,8,0,55,25,76,31,4,8,0,150,15,34,15,3,3,0,66,22,41,17,3,5,0,92,27,82,25,7,6,3,140,88,242,69,3,11,0,422,36,143,21,13,7,0,214,28,126,38,6,4,0,199,32,60,31,3,16,0,144,398,1024,396,64,107,14,2002
212051325,34,23,20,0,9,0,95,0,0,4,0,0,0,14,14,16,3,3,0,0,34,5,4,4,0,3,0,19,7,11,15,0,4,0,42,18,23,27,0,11,0,81,14,38,18,3,8,0,89,23,33,33,3,9,0,106,21,54,27,4,16,0,126,17,47,26,9,10,0,105,14,47,16,7,3,0,94,43,110,48,12,11,3,228,35,61,18,0,0,0,118,32,85,12,6,6,0,143,56,121,31,5,9,0,216,85,236,62,13,17,9,420,26,80,18,3,5,0,133,19,52,10,5,5,0,85,36,66,50,8,12,0,165,494,1121,452,93,128,22,2303
212051326,29,42,34,4,0,0,117,8,8,6,0,4,0,19,8,10,11,0,8,0,30,9,14,11,0,0,0,32,15,11,9,6,11,0,48,9,26,17,3,4,3,65,22,20,19,10,16,0,81,21,39,24,7,10,0,102,26,41,23,0,3,0,93,29,54,26,8,3,3,122,32,47,18,0,12,0,103,52,100,39,13,13,3,217,23,58,16,3,3,0,108,37,77,17,4,10,0,139,72,99,34,13,9,0,217,117,257,51,13,9,5,450,35,98,22,9,3,4,168,20,78,16,0,4,0,121,40,67,36,8,14,3,163,594,1138,417,98,139,27,2411
212051327,48,33,40,7,8,0,129,3,4,12,0,4,0,25,9,0,8,0,4,0,27,12,10,6,0,5,0,33,9,10,23,0,5,0,50,9,19,21,0,3,0,43,21,24,25,0,7,0,72,17,21,12,4,5,0,54,20,33,28,0,0,0,81,17,33,23,0,4,0,81,8,34,16,3,9,0,65,27,73,45,0,7,4,161,15,38,17,6,0,0,77,11,56,20,5,0,0,98,18,64,33,8,7,0,130,71,251,78,15,15,0,430,35,129,40,10,9,0,225,31,108,37,10,3,0,191,32,62,56,3,14,0,172,406,986,548,71,122,9,2142
212051567,0,10,0,5,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,8,16,8,4,0,0,0,26,5,11,0,0,5,3,21,14,5,0,0,7,3,32,13,5,0,3,4,0,29,14,7,0,0,5,0,26,13,18,4,0,0,0,40,5,6,0,0,0,0,14,8,9,0,0,0,0,17,3,20,4,0,6,0,31,11,24,3,0,0,0,45,5,5,3,0,0,0,15,3,10,0,0,0,0,13,6,3,0,4,7,0,22,120,139,39,24,31,11,359
212051568,10,4,9,0,0,0,28,3,0,0,0,0,0,5,0,6,0,0,0,0,7,4,0,0,0,0,0,5,5,3,5,0,4,0,17,8,0,4,5,5,0,19,8,6,10,0,3,0,28,8,5,7,0,0,0,27,11,12,5,0,0,0,33,9,19,5,0,0,0,34,13,12,5,0,3,0,30,22,32,6,3,4,0,76,8,27,0,0,0,0,42,18,19,7,4,4,3,57,29,30,8,0,0,0,62,26,26,7,0,4,5,70,4,10,5,0,0,0,20,0,11,0,0,3,0,19,18,21,3,0,0,0,51,206,253,82,23,38,16,616
213011328,3,7,0,0,3,0,23,4,0,0,3,0,0,7,0,0,0,0,0,0,5,11,0,0,0,0,0,15,7,0,4,3,5,0,20,9,5,0,7,3,0,24,14,7,9,4,4,0,38,12,27,7,4,0,0,56,12,16,6,7,7,4,46,13,39,6,4,9,3,70,10,16,4,0,0,0,34,35,27,10,3,3,0,84,17,20,3,0,0,0,38,12,4,0,0,0,0,24,17,22,0,3,3,0,42,14,23,3,5,0,0,39,6,10,0,0,0,0,13,4,0,0,0,0,0,4,10,15,6,3,4,0,43,212,254,67,44,49,10,638
213011329,18,22,27,8,8,3,89,0,0,0,0,0,0,13,9,4,5,3,4,0,32,4,14,10,0,3,0,34,14,4,11,5,4,0,48,4,17,4,7,5,0,41,16,24,20,7,10,0,71,20,28,17,10,14,0,93,18,35,17,8,3,4,86,11,43,20,10,7,0,96,21,32,16,9,8,0,78,31,83,48,19,15,3,195,13,28,14,3,3,0,69,12,34,7,4,3,0,55,20,44,24,5,5,0,105,14,57,33,10,13,0,126,9,14,13,0,3,0,41,3,14,8,4,3,0,24,13,42,34,8,10,0,108,248,536,329,126,127,19,1387
213011331,13,13,10,6,8,0,47,0,0,4,0,3,0,7,0,0,3,3,7,0,21,4,5,3,0,0,0,18,13,11,11,6,3,0,45,13,3,13,7,12,3,46,17,20,19,6,6,0,64,22,24,18,12,9,0,90,10,32,30,6,10,3,88,19,34,20,13,13,0,93,20,35,13,5,0,0,79,26,28,23,8,12,0,96,15,15,10,0,0,0,41,9,12,0,4,3,0,29,8,17,0,0,5,0,33,4,17,9,4,9,0,39,6,5,3,3,0,0,15,5,8,5,3,0,0,16,15,33,24,4,5,3,81,204,313,224,88,105,11,949
213011332,22,16,18,6,13,0,76,0,4,5,0,0,0,11,4,8,6,3,4,0,25,13,7,9,0,5,0,27,13,10,13,3,4,0,46,18,12,15,8,10,0,58,20,29,19,9,8,0,91,13,34,16,7,15,0,90,33,46,14,4,12,0,107,32,58,24,8,7,3,136,17,41,23,13,4,0,100,40,68,29,8,11,0,152,18,25,10,4,0,0,63,5,30,6,0,8,0,50,17,35,12,0,0,0,69,23,44,15,0,0,0,84,11,11,9,3,6,0,35,4,7,3,0,0,0,11,17,42,28,5,13,0,103,319,519,254,92,133,11,1333
213011333,26,18,21,6,15,0,90,4,4,7,4,0,0,19,4,7,4,4,8,0,32,13,11,3,0,4,0,31,12,9,8,7,16,0,56,7,15,23,8,13,0,80,23,35,14,6,18,4,102,23,59,26,22,24,0,151,28,59,18,18,16,3,147,26,72,23,11,16,6,155,24,58,15,9,9,0,115,28,75,20,15,14,0,156,5,29,7,3,3,0,49,4,14,5,4,3,0,35,0,14,6,4,4,0,27,9,18,9,0,6,0,40,7,10,0,0,0,0,18,4,3,10,8,0,0,18,28,27,15,4,16,3,92,276,552,236,131,179,31,1409
213011334,19,15,16,3,11,4,80,4,0,3,0,4,0,13,16,7,8,0,6,0,39,3,12,8,0,8,0,33,7,15,9,8,5,0,44,10,21,13,16,14,0,76,20,32,20,20,30,5,117,34,51,18,16,24,0,147,42,39,18,14,24,5,148,42,50,15,11,12,8,136,22,37,11,12,11,0,92,34,66,21,23,17,3,163,16,15,3,7,5,0,45,5,17,8,4,0,0,34,9,12,5,4,6,0,35,6,25,12,0,8,0,51,3,12,6,0,6,0,20,6,6,0,0,0,0,9,26,35,16,10,23,4,112,326,467,211,158,197,35,1391
213011335,17,27,31,8,16,0,92,3,9,3,0,0,0,17,9,7,9,7,13,6,37,12,3,18,7,4,0,37,12,6,10,8,6,5,48,17,13,17,8,15,0,59,21,39,29,17,17,5,113,24,33,28,10,18,4,117,23,36,19,18,16,4,112,23,44,9,14,17,3,109,18,34,20,14,3,3,91,34,52,14,18,16,0,136,10,20,3,3,0,0,41,13,22,5,9,5,0,56,10,27,6,4,0,0,53,14,27,3,0,4,0,52,5,6,0,0,0,0,19,3,6,5,0,0,0,16,18,10,31,9,23,7,99,281,424,264,147,172,33,1317
213011336,8,13,0,3,4,4,33,0,0,0,0,0,0,3,6,5,4,0,6,0,18,0,9,0,0,3,0,19,4,8,6,3,5,0,26,4,13,10,3,5,0,33,10,18,12,5,3,3,45,12,21,5,4,14,0,56,8,21,12,4,5,0,47,18,26,6,7,3,0,53,19,23,0,0,0,0,54,23,45,4,3,8,0,90,16,27,0,0,0,0,46,11,20,3,0,5,0,38,21,27,8,3,0,0,60,23,53,11,5,0,0,94,8,17,5,0,0,0,25,11,9,4,0,0,0,16,7,15,12,7,5,0,39,202,357,105,44,69,13,798
213011337,15,14,17,0,5,0,61,0,4,0,3,3,0,18,4,0,9,4,0,0,20,5,5,3,0,0,0,10,5,4,3,0,8,0,28,12,3,9,0,4,0,32,13,22,13,0,5,0,51,20,16,14,7,17,0,75,10,28,15,10,7,4,79,19,36,14,7,10,0,85,11,21,8,6,8,0,61,23,49,14,16,20,6,125,14,21,5,4,0,0,50,7,22,0,5,3,0,38,14,25,6,3,9,0,59,20,43,16,0,4,0,87,3,9,3,0,0,0,20,5,13,4,0,0,0,18,15,22,22,8,13,3,82,225,368,178,81,119,15,988
213011338,11,23,27,6,9,3,90,3,4,9,4,0,0,19,7,7,6,4,9,0,32,6,8,14,4,4,0,36,12,8,20,5,9,0,50,10,17,17,0,12,0,63,17,33,22,13,13,3,89,31,48,26,15,9,0,138,25,56,21,13,12,0,123,28,68,21,15,12,0,146,26,56,10,14,12,0,123,42,86,38,12,12,3,194,28,42,0,4,5,0,84,25,33,3,5,0,0,66,29,48,8,9,0,0,89,18,41,5,6,7,0,79,0,21,3,4,0,0,27,0,3,3,0,0,0,17,19,41,26,5,25,0,116,364,643,269,137,166,17,1587
213011339,12,17,6,0,10,0,45,3,0,0,0,0,0,9,9,4,7,0,3,0,25,3,0,10,4,3,0,20,13,17,8,4,11,0,48,15,15,14,4,8,0,54,20,21,17,10,20,0,93,27,45,21,5,20,0,116,15,45,29,10,9,3,105,28,63,29,11,10,6,145,18,34,15,0,3,0,81,37,63,38,9,12,0,158,18,22,6,3,4,0,62,9,28,7,0,7,0,53,11,24,10,4,0,0,52,10,22,12,3,0,0,57,3,10,8,0,0,0,25,6,8,11,3,0,0,26,18,28,34,9,18,7,114,279,473,296,79,142,20,1289
213011340,32,19,29,4,11,0,96,7,5,11,0,0,0,28,19,8,17,3,3,0,47,12,12,14,3,3,0,42,10,15,19,0,10,0,55,10,18,37,9,15,0,90,29,30,40,3,12,0,114,28,38,38,6,9,0,115,20,34,47,5,12,0,124,13,55,45,7,6,0,125,13,29,23,5,0,0,79,32,93,62,9,18,0,213,16,37,17,0,0,0,76,19,46,9,0,4,0,80,29,65,25,10,9,0,133,32,102,48,14,4,0,203,12,35,20,0,0,0,69,12,28,14,0,0,0,54,33,58,69,4,17,0,184,369,729,583,76,141,14,1920
213011569,15,18,11,10,9,3,72,0,9,6,0,0,0,18,8,4,11,0,8,0,24,4,5,7,3,4,0,26,17,11,8,7,11,4,52,12,18,16,6,6,0,61,27,45,13,9,22,0,123,49,63,29,27,24,5,193,35,75,32,19,19,3,179,46,102,20,20,25,0,216,34,83,14,12,8,3,156,69,128,33,16,9,8,249,25,51,6,6,0,0,88,23,30,7,4,3,0,75,25,33,18,3,8,0,90,19,47,20,4,9,0,93,11,11,0,0,0,0,25,0,8,5,4,5,0,23,29,55,22,18,15,0,141,450,793,288,163,180,30,1903
213011570,6,15,7,3,4,0,40,0,8,0,0,0,0,12,3,4,4,0,0,0,16,6,7,9,0,0,0,16,3,12,5,0,0,0,21,5,18,4,3,3,0,30,12,22,14,9,9,0,56,11,39,16,7,10,0,80,20,64,17,8,5,0,123,17,56,15,10,6,0,103,18,82,10,6,4,0,126,33,135,28,16,14,0,220,9,54,3,3,5,0,81,14,33,3,0,3,0,55,18,63,13,3,3,6,101,22,55,21,3,8,0,108,9,21,5,0,0,0,41,5,19,0,0,0,0,21,18,47,12,4,7,0,81,230,752,184,93,73,8,1344
213021341,20,18,6,0,0,0,41,0,0,0,0,0,0,0,4,3,3,3,3,0,20,0,6,0,0,4,0,11,13,7,9,0,0,0,30,12,15,16,0,4,0,46,21,21,8,6,6,0,67,18,25,14,4,3,0,60,6,38,10,9,0,0,64,22,37,12,14,3,0,87,19,27,10,4,0,0,56,29,67,20,5,12,0,134,29,33,6,0,0,0,68,24,41,6,0,3,0,70,36,73,12,4,3,0,131,80,153,22,12,0,4,268,24,76,17,4,0,0,122,20,32,13,4,0,0,68,26,24,9,0,9,6,71,415,694,186,59,72,3,1434
213021342,18,18,27,3,9,4,78,9,3,4,0,0,0,24,12,3,14,8,8,0,47,7,9,10,3,12,0,34,17,17,17,0,11,0,65,21,23,20,8,24,0,97,24,51,30,9,17,3,131,35,52,31,9,19,4,145,43,62,26,9,7,0,148,36,82,30,10,11,0,165,22,61,19,12,4,4,121,69,117,34,16,12,0,245,44,49,3,3,0,4,101,19,52,5,0,6,0,83,47,83,12,4,9,0,159,32,66,18,4,3,0,124,12,26,3,0,0,0,40,7,16,4,0,7,0,34,37,40,31,6,12,0,124,506,828,339,113,161,20,1970
213021343,12,25,7,0,13,0,52,4,4,0,0,0,0,10,0,3,5,0,5,0,10,3,0,4,4,4,0,13,3,11,3,3,0,0,22,7,7,4,4,8,0,34,4,21,10,4,3,0,47,8,24,9,0,9,0,47,11,35,10,5,7,3,77,29,36,7,8,7,0,83,29,41,8,6,4,0,84,60,80,12,8,9,0,166,31,55,4,0,0,0,100,28,53,6,3,0,0,94,66,88,5,6,5,0,174,69,136,19,8,5,0,235,26,27,0,6,0,0,63,8,28,0,0,0,0,39,15,54,15,0,6,0,101,428,730,130,75,76,8,1447
213021344,24,23,20,0,6,3,69,0,4,5,0,0,0,15,4,8,5,0,0,0,24,7,9,5,3,0,0,21,9,11,11,4,4,0,36,7,20,6,3,8,0,39,6,32,18,3,10,0,69,16,42,16,4,7,0,81,18,46,17,5,6,0,84,24,42,19,3,10,0,100,23,44,13,8,4,0,89,47,107,32,5,12,5,201,42,62,8,7,3,0,119,45,89,4,7,3,0,145,84,141,24,8,5,0,259,128,325,42,21,13,0,526,57,162,18,9,4,0,251,39,93,16,7,3,0,158,32,55,23,0,6,3,124,620,1302,289,106,101,15,2432
213021345,6,7,10,0,3,0,24,0,0,5,0,0,0,14,0,3,0,0,0,0,8,0,0,3,0,0,0,6,0,9,4,0,3,0,13,9,3,9,3,5,0,36,9,16,11,0,6,0,38,4,18,8,4,4,0,38,13,30,10,4,6,0,59,10,26,13,4,3,0,55,8,27,8,0,0,0,49,19,58,11,8,3,0,92,16,32,4,4,0,0,49,3,16,3,0,0,0,36,7,27,3,4,3,0,51,4,25,7,0,0,0,38,3,3,0,0,0,0,15,0,10,0,0,0,0,12,13,16,18,0,5,0,49,131,334,120,31,46,3,666
213021346,23,20,26,0,6,0,87,6,0,3,0,3,0,16,7,3,8,0,3,0,26,6,4,6,0,0,0,12,12,11,14,0,3,0,39,10,12,13,0,0,0,36,18,8,10,3,0,0,49,26,14,20,3,3,5,65,17,19,9,5,4,0,63,19,16,20,0,9,0,64,12,19,6,5,3,0,44,34,55,21,3,9,4,124,17,18,7,4,0,0,43,15,41,10,3,6,0,75,24,52,22,6,5,0,110,60,181,40,13,8,0,306,37,130,42,9,3,0,220,42,187,38,8,6,0,286,32,49,29,4,3,3,124,414,855,342,79,80,12,1777
213031347,18,30,20,5,14,0,91,3,0,5,0,4,0,16,3,5,4,0,9,0,14,6,6,7,0,3,0,28,11,7,8,6,0,6,30,10,13,4,3,10,0,38,25,29,15,4,9,0,90,29,30,13,15,16,4,98,35,44,19,11,5,4,115,36,44,15,7,11,0,124,45,45,13,4,10,0,128,90,92,26,15,8,3,231,39,52,3,4,8,0,110,38,38,8,8,7,5,97,60,53,4,0,9,0,126,60,83,20,14,8,3,185,15,36,7,3,6,0,71,15,17,4,0,0,0,41,33,46,19,7,24,3,124,565,684,204,116,151,33,1764
213031348,23,11,11,0,4,0,52,3,0,0,0,0,0,9,3,0,3,0,0,0,9,5,0,3,0,0,0,9,11,0,0,0,0,0,15,17,8,3,5,4,0,34,13,17,0,11,4,0,42,36,16,7,12,0,5,78,34,34,5,4,11,0,86,48,29,0,5,4,0,89,33,20,5,3,3,6,68,60,57,6,7,8,0,140,33,33,0,7,0,0,77,31,38,0,3,8,0,84,52,51,8,4,3,0,116,75,81,14,3,6,0,187,32,34,6,4,5,0,70,22,18,0,0,0,0,35,29,19,4,3,0,5,62,565,470,84,71,61,23,1270
213031349,10,21,23,0,10,0,64,3,0,4,0,0,0,13,6,8,4,6,0,0,23,0,3,0,0,3,0,7,6,8,7,0,8,0,23,15,5,11,0,7,0,32,21,15,12,5,4,0,50,27,24,11,6,6,0,71,29,25,9,9,6,0,73,33,21,17,3,3,3,76,19,22,8,5,3,0,66,48,52,19,6,5,4,132,25,31,4,0,5,0,64,23,29,7,0,4,0,60,37,34,12,8,7,4,105,40,99,16,10,12,0,179,25,41,15,5,5,0,90,28,30,13,5,4,0,82,21,30,18,0,11,3,78,412,494,220,65,94,18,1295
213031350,9,9,10,0,4,0,40,0,0,3,0,0,0,8,5,3,4,0,0,0,10,4,4,4,0,0,0,7,3,9,3,3,0,0,17,10,0,6,0,0,5,20,11,13,3,4,4,5,30,14,18,9,0,0,0,45,10,24,4,3,3,0,44,18,32,3,3,3,0,62,15,22,4,9,0,0,48,21,48,4,8,3,0,83,20,24,6,4,0,0,47,14,27,3,0,0,0,49,43,82,7,5,3,0,137,89,167,16,11,0,0,287,31,81,9,0,0,0,123,21,44,10,3,3,0,73,11,15,5,0,3,0,34,353,629,96,54,28,8,1159
213031351,7,18,4,0,5,0,41,0,3,0,0,0,0,9,4,7,0,0,0,0,14,5,0,0,0,3,0,13,5,10,4,0,3,3,27,12,12,4,3,7,0,34,14,16,9,4,4,3,51,16,29,12,0,0,0,60,16,28,8,3,3,0,54,29,23,8,16,8,0,76,20,32,4,0,3,4,65,40,81,14,12,9,0,143,32,38,0,5,0,0,83,17,48,8,0,0,0,72,54,76,10,5,5,0,143,71,129,9,9,4,0,217,20,52,4,9,0,0,83,17,23,0,0,0,0,40,14,32,9,4,3,0,55,389,650,112,69,63,13,1285
213031352,25,32,16,7,4,3,84,3,5,3,0,0,0,15,11,5,6,0,0,0,21,5,8,6,0,6,0,19,10,8,6,0,0,0,26,13,12,5,0,0,0,32,21,21,16,0,6,4,66,17,23,9,5,0,0,54,19,32,4,6,0,4,72,24,36,16,0,3,0,81,20,29,10,3,0,0,67,46,70,28,4,10,0,162,22,46,3,7,9,0,77,34,56,7,5,0,0,107,62,97,6,8,0,0,180,120,257,29,17,8,0,430,51,127,20,6,0,0,202,32,101,14,5,4,0,149,26,32,14,4,4,0,77,561,998,219,89,59,12,1929
213041353,38,24,24,3,0,0,95,3,8,10,0,3,0,25,18,18,13,3,10,0,56,10,3,14,5,8,0,39,18,11,23,8,7,0,71,42,45,26,12,16,4,139,47,60,41,23,10,0,187,88,128,51,26,36,6,330,83,173,52,25,24,0,357,116,229,50,27,16,0,443,113,192,29,15,11,0,367,158,237,54,28,9,4,489,43,105,26,6,6,0,185,34,62,20,5,4,0,123,43,122,26,8,9,0,217,65,128,43,6,12,0,266,20,32,15,3,0,0,64,11,14,11,5,0,0,42,75,99,28,18,16,3,235,1036,1695,554,234,198,23,3738
