SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
213021346,..,9,50,12,7,13,14,0,0,100,..,16,65,77,104,188,251,175,103,977,13,20,14,4,10,22,11,5,3,100,1274,796,635,991,1347,1199,824,407,173,7650,..,0,280,1213,1684,1557,995,405,81,6217,..,28,320,284,307,188,93,27,0,1254,..,3,26,90,212,129,41,30,27,561,2662,..,..,..,..,..,..,..,..,2662,..,1173,..,..,..,..,..,..,..,1173,..,436,289,53,46,29,8,0,0,873,..,43,24,9,12,37,37,26,20,214,..,24,19,10,5,7,0,0,0,60,..,29,93,26,15,20,30,3,0,211,..,36,118,135,196,336,416,247,143,1622,22,33,18,13,22,36,23,12,4,191,2687,1801,1192,1830,2512,2344,1641,755,278,15038
213031347,..,121,215,47,31,37,22,3,0,476,..,28,162,143,119,148,205,111,64,987,10,23,36,11,12,20,10,5,0,126,1299,1104,1920,1472,1086,888,713,312,141,8930,..,34,1077,1415,1003,795,621,250,55,5239,..,112,837,439,193,109,34,12,0,1739,..,17,83,227,290,203,105,60,38,1026,2805,..,..,..,..,..,..,..,..,2805,..,943,..,..,..,..,..,..,..,943,..,425,529,187,108,50,10,0,0,1308,..,166,235,69,74,120,98,56,34,848,..,104,191,55,50,42,14,4,0,451,..,336,828,145,68,79,49,10,3,1515,..,54,322,309,255,299,335,162,92,1817,24,39,84,24,31,33,26,5,9,268,2827,2224,4179,2869,2078,1722,1287,553,224,17965
213031348,..,201,394,78,37,30,15,3,0,758,..,82,410,269,167,194,141,82,53,1390,10,31,57,14,10,17,4,5,5,158,815,811,2360,1355,786,648,403,218,102,7484,..,46,899,1139,586,471,320,167,43,3674,..,198,1323,589,242,101,26,11,3,2499,..,4,45,137,167,114,61,51,23,601,1678,..,..,..,..,..,..,..,..,1678,..,351,..,..,..,..,..,..,..,351,..,150,224,86,53,44,4,0,0,559,..,131,183,56,39,41,40,20,14,530,..,94,177,41,24,14,8,5,0,357,..,436,995,223,102,68,35,7,3,1871,..,151,797,561,365,391,281,147,74,2770,22,62,99,54,35,28,14,3,5,325,1702,1630,4749,2888,1615,1280,795,409,162,15220
213031349,..,68,102,28,14,19,5,0,0,238,..,58,229,141,101,120,117,42,22,825,6,13,28,15,9,9,5,6,0,86,785,762,1317,983,831,694,456,175,67,6064,..,10,613,1025,955,808,535,217,42,4208,..,107,648,334,148,98,35,5,0,1376,..,5,24,103,151,88,43,16,20,453,1658,..,..,..,..,..,..,..,..,1658,..,686,..,..,..,..,..,..,..,686,..,273,310,80,50,16,4,0,0,742,..,91,108,27,32,53,67,31,12,411,..,53,108,20,6,7,11,0,0,208,..,181,319,79,42,35,17,8,0,684,..,91,383,325,221,196,186,65,33,1503,11,25,48,19,16,18,9,6,0,167,1666,1537,2571,2010,1628,1315,909,351,107,12094
213031350,..,54,140,27,9,7,4,0,0,244,..,18,85,107,119,97,74,66,22,584,18,9,27,15,14,9,12,0,5,109,834,328,840,912,681,430,216,162,53,4457,..,9,348,1010,701,418,217,104,32,2842,..,40,547,381,220,122,43,3,3,1360,..,0,14,61,97,50,26,22,20,297,1685,..,..,..,..,..,..,..,..,1685,..,314,..,..,..,..,..,..,..,314,..,119,101,39,43,35,0,0,0,332,..,42,58,15,18,28,18,17,9,209,..,21,36,3,5,13,5,3,0,84,..,115,283,69,28,22,4,4,0,520,..,29,175,193,219,182,123,89,36,1043,30,17,44,23,25,15,13,0,5,165,1717,702,1606,1797,1352,878,443,246,111,8852
213031351,..,78,181,43,16,21,14,0,4,351,..,23,151,111,95,102,109,63,48,707,6,18,23,16,3,8,5,4,0,83,932,483,1203,1023,705,504,337,177,96,5464,..,10,550,1074,696,471,284,161,36,3289,..,46,704,422,246,94,33,9,0,1563,..,0,36,87,142,75,30,31,27,434,1912,..,..,..,..,..,..,..,..,1912,..,418,..,..,..,..,..,..,..,418,..,175,181,72,41,32,7,0,0,503,..,50,82,18,19,31,20,13,14,251,..,37,84,24,7,15,7,0,0,169,..,184,471,110,57,52,28,8,5,908,..,39,276,233,200,215,185,103,74,1330,22,25,48,29,21,20,10,3,3,190,1933,989,2435,2076,1427,1020,613,334,156,10969
213031352,..,93,169,45,22,22,5,0,0,363,..,12,143,141,130,156,145,91,74,887,6,15,38,24,15,10,6,7,3,123,1401,669,1312,1424,1146,789,429,285,153,7601,..,3,515,1529,1242,765,414,229,80,4774,..,73,930,663,396,210,51,14,3,2334,..,0,26,98,170,94,49,54,34,516,2832,..,..,..,..,..,..,..,..,2832,..,699,..,..,..,..,..,..,..,699,..,254,232,73,82,36,4,0,0,680,..,49,72,20,17,43,33,30,26,286,..,29,73,18,4,3,5,0,0,135,..,165,353,93,53,57,24,4,0,757,..,31,246,252,265,269,223,140,107,1523,13,30,62,27,20,18,14,11,3,210,2844,1336,2521,2764,2247,1499,813,479,249,14751
213041353,..,32,34,17,23,23,18,5,0,146,..,24,103,68,126,201,267,258,107,1148,15,55,27,8,13,16,17,8,0,160,2367,1330,1764,1690,1568,1337,1153,579,176,11955,..,24,1179,2010,1771,1543,1421,566,97,8614,..,227,1027,548,417,227,83,24,9,2556,..,13,150,319,329,180,70,36,26,1138,4932,..,..,..,..,..,..,..,..,4932,..,1146,..,..,..,..,..,..,..,1146,..,864,497,129,65,39,3,0,0,1595,..,106,100,26,49,73,116,53,20,536,..,77,76,18,11,26,17,0,0,235,..,68,97,41,46,41,47,15,5,358,..,50,230,191,281,369,418,349,131,2022,34,74,55,33,34,26,25,16,0,312,4967,2656,3415,3323,3014,2528,2198,1050,287,23433
213041358,..,20,19,22,20,31,15,7,4,137,..,22,84,71,85,141,155,73,26,652,26,29,27,3,14,6,11,0,0,126,2494,1234,1569,1665,1254,932,722,260,54,10180,..,39,1117,1895,1363,1053,819,294,30,6612,..,183,656,434,258,103,46,15,0,1698,..,32,232,344,333,156,85,44,11,1241,5021,..,..,..,..,..,..,..,..,5021,..,1091,..,..,..,..,..,..,..,1091,..,825,463,143,78,30,3,0,0,1539,..,125,120,42,56,80,97,49,14,584,..,80,86,38,26,16,12,0,0,263,..,55,71,47,45,52,35,10,6,318,..,45,190,209,206,244,228,102,30,1257,56,46,62,22,27,13,21,9,0,260,5076,2519,3008,3179,2393,1746,1343,516,95,19879
213041359,..,20,28,11,0,9,5,0,0,72,..,18,81,36,36,35,24,7,0,237,5,14,17,0,0,5,3,0,0,51,2067,680,1925,1401,510,348,227,55,12,7236,..,56,2062,2457,712,378,264,53,3,5983,..,126,630,240,92,48,6,0,0,1148,..,23,85,116,114,49,22,14,0,431,4130,..,..,..,..,..,..,..,..,4130,..,570,..,..,..,..,..,..,..,570,..,301,216,36,19,4,0,0,0,572,..,154,181,43,33,78,74,31,10,608,..,43,71,27,11,5,6,0,0,168,..,57,94,37,7,16,10,3,3,228,..,36,207,111,101,88,66,18,3,619,22,25,37,16,12,14,8,3,0,127,4150,1388,3597,3077,1106,670,461,116,22,14582
213041360,..,4,14,3,5,13,4,0,0,49,..,3,22,33,44,38,76,67,25,305,12,15,14,8,4,0,11,7,0,66,2309,1335,1044,1827,1509,750,492,233,69,9579,..,11,785,2734,2413,1178,685,261,51,8119,..,57,261,223,198,61,11,0,0,816,..,3,66,195,213,103,36,26,11,653,4759,..,..,..,..,..,..,..,..,4759,..,1739,..,..,..,..,..,..,..,1739,..,804,597,106,44,12,5,0,0,1568,..,70,84,36,41,65,81,54,21,455,..,25,37,13,16,14,8,0,0,112,..,10,39,13,18,20,8,5,0,118,..,10,51,93,102,71,97,88,31,541,27,24,27,13,9,5,9,7,0,123,4788,2756,1955,3430,3057,1524,938,437,105,19002
213041461,..,6,0,0,3,0,0,3,0,19,..,4,7,13,16,29,35,55,50,197,3,5,7,0,0,3,3,3,0,24,595,356,335,429,363,315,205,131,66,2800,..,10,280,628,503,453,269,124,30,2299,..,9,78,63,61,45,16,0,3,271,..,3,15,47,54,30,23,13,4,178,1166,..,..,..,..,..,..,..,..,1166,..,444,..,..,..,..,..,..,..,444,..,189,225,53,25,12,0,0,0,499,..,33,23,8,15,31,22,16,9,162,..,7,16,8,3,5,3,0,0,42,..,11,11,0,8,0,4,4,0,50,..,6,15,21,36,50,56,71,65,314,10,4,14,5,4,6,0,3,0,50,1178,720,691,830,704,629,394,231,107,5477
213041462,..,0,3,5,6,8,3,0,0,17,..,0,3,16,12,14,14,0,0,58,3,9,7,3,5,0,0,0,0,23,877,366,390,736,390,236,138,44,0,3180,..,7,296,1117,616,333,175,46,3,2594,..,12,78,78,57,18,5,0,0,244,..,4,24,81,64,30,20,3,0,233,1804,..,..,..,..,..,..,..,..,1804,..,487,..,..,..,..,..,..,..,487,..,198,160,52,12,6,0,0,0,426,..,31,36,28,16,33,36,27,7,205,..,18,25,17,7,4,0,0,0,73,..,13,21,10,6,16,0,0,0,58,..,0,10,26,17,18,22,4,0,91,13,10,13,3,9,4,0,0,0,50,1812,771,658,1412,802,448,268,81,13,6264
213041463,..,4,32,9,19,17,11,5,0,101,..,14,44,54,97,94,110,71,18,500,19,23,14,12,6,11,14,4,0,110,2151,1395,1169,1678,1694,904,639,225,60,9914,..,17,848,2289,2327,1233,778,264,16,7776,..,69,371,260,255,100,33,9,4,1092,..,8,75,228,334,144,52,18,13,875,4374,..,..,..,..,..,..,..,..,4374,..,1746,..,..,..,..,..,..,..,1746,..,818,607,124,42,11,3,0,0,1605,..,105,91,55,43,79,105,60,28,556,..,37,68,23,15,12,5,6,0,159,..,27,88,35,40,35,30,9,0,261,..,23,98,140,223,161,150,96,29,918,31,40,31,22,17,22,22,6,0,200,4403,2885,2270,3175,3294,1804,1182,463,85,19566
213041571,..,7,11,10,3,7,3,3,0,41,..,5,19,14,28,40,82,83,46,315,15,3,8,0,6,3,6,0,0,50,1233,565,696,769,507,425,354,176,57,4790,..,19,601,1029,640,529,434,152,28,3428,..,61,243,158,100,61,19,7,0,662,..,12,90,122,118,75,29,17,0,460,2438,..,..,..,..,..,..,..,..,2438,..,521,..,..,..,..,..,..,..,521,..,398,209,65,30,10,0,0,0,711,..,73,53,30,23,27,41,28,6,290,..,39,32,13,12,9,3,0,0,110,..,9,35,12,7,18,17,3,0,106,..,18,68,50,71,71,131,111,58,577,17,15,22,8,10,6,13,4,6,103,2452,1166,1358,1494,1012,819,681,323,101,9405
213041572,..,9,13,9,0,0,0,0,0,39,..,11,27,12,9,9,5,0,0,82,6,8,10,3,3,0,0,0,0,26,1094,360,1035,638,217,166,72,11,3,3594,..,31,1097,1101,301,190,85,17,0,2820,..,86,329,134,36,20,0,3,0,609,..,11,83,72,47,25,9,0,0,245,2198,..,..,..,..,..,..,..,..,2198,..,266,..,..,..,..,..,..,..,266,..,131,86,18,5,0,0,0,0,247,..,80,129,23,14,37,29,5,3,329,..,35,34,20,4,0,0,0,0,97,..,31,54,21,3,6,4,3,0,124,..,21,81,59,32,22,17,4,3,234,10,15,11,4,3,0,0,0,0,47,2216,713,1909,1459,458,298,142,34,9,7224
213041573,..,0,0,0,0,0,0,0,0,10,..,0,0,12,9,11,15,3,0,57,3,5,0,4,4,3,0,0,0,16,404,145,178,307,200,117,101,16,3,1482,..,0,190,437,319,180,143,22,0,1296,..,12,61,68,44,17,11,0,0,214,..,3,4,36,17,8,8,5,0,81,839,..,..,..,..,..,..,..,..,839,..,170,..,..,..,..,..,..,..,170,..,66,46,4,10,0,0,0,0,125,..,3,5,3,7,0,9,3,0,31,..,3,6,4,0,0,0,0,0,15,..,3,6,0,6,0,0,0,0,15,..,0,4,18,26,28,21,3,0,108,3,6,4,3,3,6,0,0,0,22,841,270,329,576,426,243,188,37,3,2913
213041574,..,6,10,5,4,3,0,0,0,26,..,5,42,35,21,41,27,12,0,182,0,7,3,3,3,0,3,0,0,26,1349,526,1011,1031,489,322,189,37,9,4964,..,22,1034,1560,693,359,231,52,6,3956,..,65,342,154,60,16,6,0,0,647,..,0,48,124,125,68,22,9,0,394,2700,..,..,..,..,..,..,..,..,2700,..,617,..,..,..,..,..,..,..,617,..,294,216,53,9,4,0,0,0,579,..,47,92,33,17,48,35,16,3,298,..,23,27,10,8,4,3,0,0,80,..,12,30,21,12,14,0,0,0,91,..,17,104,82,51,56,43,12,0,369,9,13,13,8,11,7,3,0,0,67,2710,1113,1917,2041,982,575,343,86,15,9784
213041575,..,4,7,6,11,11,6,0,0,46,..,5,31,32,43,72,87,38,11,326,15,10,14,9,14,9,0,3,0,76,1527,1223,945,1140,1367,932,524,195,51,7897,..,11,679,1534,1964,1323,744,252,25,6535,..,71,299,201,182,90,30,6,0,884,..,11,51,140,232,155,41,22,11,669,3037,..,..,..,..,..,..,..,..,3037,..,1399,..,..,..,..,..,..,..,1399,..,886,687,131,75,24,0,0,0,1807,..,57,66,42,33,52,52,56,20,376,..,25,30,9,10,9,4,4,0,93,..,17,25,22,17,16,17,4,0,117,..,16,81,84,112,135,127,48,8,620,25,22,27,19,23,12,9,5,0,138,3065,2525,1945,2182,2660,1814,1022,400,73,15681
213041576,..,15,16,17,21,20,3,5,0,96,..,13,43,38,49,79,84,50,13,371,16,23,17,5,8,13,8,4,3,88,1234,692,832,813,709,672,416,161,44,5578,..,21,463,843,799,789,538,170,22,3649,..,89,393,239,181,105,48,6,0,1062,..,26,144,160,164,95,42,27,9,663,2408,..,..,..,..,..,..,..,..,2408,..,615,..,..,..,..,..,..,..,615,..,494,290,84,26,25,0,0,0,930,..,65,54,38,20,60,41,38,19,329,..,33,33,17,20,11,9,3,0,136,..,35,57,35,33,40,23,6,0,230,..,22,112,114,125,158,148,80,15,770,25,39,33,20,19,25,14,4,6,177,2431,1445,1580,1552,1397,1285,861,338,72,10967
213041577,..,11,13,7,15,15,16,6,0,72,..,6,22,52,50,100,151,77,33,492,24,20,3,10,4,7,10,0,0,83,640,397,459,480,419,416,512,227,58,3600,..,19,265,377,351,392,505,218,25,2143,..,85,188,136,98,45,29,13,0,592,..,24,77,118,121,73,63,45,15,541,1300,..,..,..,..,..,..,..,..,1300,..,299,..,..,..,..,..,..,..,299,..,219,181,98,66,20,5,0,0,586,..,64,49,27,26,34,38,30,10,276,..,20,27,13,11,8,0,0,0,80,..,24,45,28,32,31,24,15,3,188,..,21,87,109,142,200,268,119,43,991,40,30,22,25,12,8,15,6,6,172,1341,786,941,926,852,820,943,441,101,7159
213041578,..,33,42,26,16,16,22,4,0,162,..,24,66,56,108,124,155,55,22,620,17,30,21,17,15,3,0,7,0,112,2016,870,1447,1136,762,610,589,182,45,7659,..,54,1104,1446,681,568,590,186,22,4648,..,136,479,249,168,70,44,5,0,1154,..,51,209,236,243,122,81,44,10,994,4033,..,..,..,..,..,..,..,..,4033,..,630,..,..,..,..,..,..,..,630,..,517,287,110,76,13,0,0,0,1000,..,136,151,54,57,75,60,23,10,569,..,57,79,29,32,14,4,0,0,203,..,84,111,76,49,46,45,18,0,426,..,51,167,154,228,237,267,102,26,1233,44,50,40,22,34,10,8,4,0,212,4077,1757,2630,2371,1557,1157,1100,383,72,15103
213051361,..,12,33,23,23,16,14,7,0,127,..,10,43,54,64,137,137,97,43,584,18,16,15,8,10,8,6,11,3,94,1606,1147,1216,1169,1244,1297,753,280,98,8805,..,44,827,1427,1564,1741,987,314,56,6961,..,114,358,229,218,152,63,8,0,1142,..,15,100,199,263,193,77,31,9,890,3218,..,..,..,..,..,..,..,..,3218,..,1196,..,..,..,..,..,..,..,1196,..,817,651,150,71,21,5,0,0,1717,..,106,108,39,38,78,81,32,36,522,..,44,67,27,25,22,6,3,0,194,..,54,148,56,46,39,32,12,3,392,..,27,116,131,184,272,210,141,64,1157,28,32,36,17,20,19,10,15,4,181,3241,2445,2426,2281,2425,2546,1465,558,169,17564
213051362,..,48,64,37,25,21,22,12,0,225,..,19,67,42,78,156,215,132,43,745,17,22,22,11,9,13,12,3,3,115,1629,995,1268,1254,1063,1126,959,405,111,8812,..,46,908,1530,1217,1339,1146,504,40,6725,..,88,286,243,152,150,66,11,0,992,..,8,113,221,252,170,91,53,23,933,3392,..,..,..,..,..,..,..,..,3392,..,996,..,..,..,..,..,..,..,996,..,608,583,181,98,39,5,0,0,1515,..,108,143,50,51,84,83,48,39,595,..,67,110,36,20,23,8,0,0,267,..,139,230,77,66,48,42,22,3,633,..,49,149,135,195,297,334,192,60,1413,36,43,42,23,20,21,14,15,3,224,3426,2164,2570,2494,2072,2164,1799,845,161,17690
213051363,..,51,92,24,15,4,12,0,0,203,..,17,65,70,40,61,36,24,8,335,4,5,13,0,5,5,4,0,0,42,1054,617,1161,1014,534,415,231,75,32,5123,..,53,1049,1478,611,385,251,67,13,3908,..,78,344,186,118,54,15,0,0,789,..,6,37,96,125,95,31,18,15,425,2168,..,..,..,..,..,..,..,..,2168,..,472,..,..,..,..,..,..,..,472,..,221,216,61,26,16,8,0,0,551,..,103,133,28,27,54,50,14,7,418,..,122,156,29,9,12,3,0,0,335,..,219,402,91,38,13,23,9,0,796,..,38,153,156,117,151,82,33,17,748,11,12,30,6,13,7,9,7,0,102,2183,1342,2519,2131,1086,793,472,143,53,10719
213051368,..,50,59,15,25,16,8,4,5,186,..,29,106,73,97,132,149,124,67,770,11,21,12,12,7,14,5,5,0,93,1505,845,1246,1269,959,860,637,341,141,7809,..,31,906,1655,1128,962,754,350,86,5876,..,112,520,294,172,127,49,10,0,1288,..,8,76,159,213,130,56,32,27,700,2989,..,..,..,..,..,..,..,..,2989,..,827,..,..,..,..,..,..,..,827,..,501,342,109,68,38,6,0,0,1067,..,95,89,39,28,54,55,32,20,403,..,27,72,32,14,11,8,0,0,160,..,98,186,54,40,45,26,9,5,465,..,51,231,182,225,277,262,188,89,1504,26,37,27,19,19,23,16,7,0,179,3016,1794,2456,2545,1906,1663,1231,626,224,15466
213051464,..,44,68,18,7,9,9,4,0,153,..,10,62,36,38,40,53,26,0,274,11,9,11,5,6,7,6,3,0,61,2412,960,1456,1912,1177,661,424,123,20,9149,..,23,1206,2903,1757,963,563,135,20,7578,..,114,485,367,188,85,22,6,0,1272,..,8,101,202,214,79,31,7,4,648,4983,..,..,..,..,..,..,..,..,4983,..,1106,..,..,..,..,..,..,..,1106,..,475,342,64,15,4,0,0,0,900,..,104,112,45,38,82,85,42,13,530,..,40,94,28,12,7,8,0,0,189,..,115,185,55,24,21,17,3,0,421,..,26,144,124,104,87,81,36,0,615,27,26,37,19,16,12,4,0,0,145,5013,2038,2714,3812,2374,1339,819,242,43,18394
213051466,..,33,46,15,6,6,4,0,0,113,..,15,63,42,42,32,35,16,0,240,3,7,12,8,6,4,3,0,0,45,2852,764,1327,2604,833,436,338,65,5,9227,..,18,1280,4438,1327,506,424,77,0,8085,..,67,315,271,146,51,14,0,0,870,..,9,72,180,179,83,25,12,0,553,5926,..,..,..,..,..,..,..,..,5926,..,871,..,..,..,..,..,..,..,871,..,340,187,54,21,5,0,0,0,611,..,100,94,57,23,76,107,22,9,483,..,41,63,26,18,10,5,0,0,160,..,85,149,49,28,15,14,0,0,338,..,30,105,111,99,53,48,16,0,473,13,17,25,8,12,5,3,4,0,95,5939,1573,2302,5205,1860,814,633,138,7,18462
213051467,..,47,66,30,33,37,20,7,0,234,..,23,105,71,131,222,200,189,96,1024,22,27,21,11,7,7,8,9,4,115,1721,1059,1429,1202,1182,1116,761,446,157,9072,..,52,938,1405,1123,1114,805,356,64,5857,..,149,469,266,227,162,82,19,5,1376,..,32,163,234,309,201,96,57,23,1105,3440,..,..,..,..,..,..,..,..,3440,..,932,..,..,..,..,..,..,..,932,..,676,501,155,88,47,0,0,0,1468,..,132,146,38,71,102,97,55,23,662,..,66,94,27,22,18,7,0,0,238,..,93,154,97,88,73,40,17,0,560,..,39,225,180,280,383,333,264,127,1834,42,46,45,30,23,18,12,13,4,228,3478,2213,2739,2439,2223,2114,1482,771,249,17707
213051468,..,68,74,21,19,19,19,0,0,226,..,36,120,87,92,142,151,78,27,719,7,27,30,6,7,9,3,6,0,101,2349,1263,2320,1738,1136,987,604,215,67,10673,..,49,1816,2371,1320,1165,694,203,32,7652,..,240,1114,405,249,114,37,14,0,2178,..,35,185,269,262,157,63,23,12,1005,4847,..,..,..,..,..,..,..,..,4847,..,987,..,..,..,..,..,..,..,987,..,725,460,108,39,21,6,0,0,1347,..,188,191,44,48,96,87,37,19,719,..,76,110,30,20,15,12,0,0,263,..,106,203,69,57,42,40,13,3,522,..,64,260,229,199,256,252,130,33,1416,36,50,60,20,19,21,4,9,4,223,4882,2514,4397,3552,2213,1893,1179,428,103,21163
213051579,..,17,26,8,0,7,0,0,0,62,..,3,18,28,22,14,12,8,0,111,6,18,8,0,0,0,0,0,0,45,1518,508,1118,1152,427,217,108,37,9,5092,..,15,1218,2044,617,270,146,31,0,4347,..,79,230,143,88,32,11,0,0,589,..,14,62,126,102,44,3,5,0,351,3100,..,..,..,..,..,..,..,..,3100,..,516,..,..,..,..,..,..,..,516,..,222,124,27,5,0,0,0,0,387,..,73,86,22,18,30,31,17,4,278,..,31,36,14,7,7,0,0,0,89,..,46,71,28,12,13,3,0,0,177,..,12,53,78,48,29,25,13,0,261,18,20,22,11,8,0,5,0,0,91,3114,1029,1906,2495,905,427,229,64,7,10174
213051580,..,19,18,15,13,12,5,0,0,77,..,9,36,45,59,54,79,91,19,394,9,9,11,7,4,4,12,0,0,52,1462,861,828,1189,1179,604,399,247,43,6818,..,21,702,1714,1637,888,523,245,32,5761,..,49,248,171,213,69,12,5,0,764,..,0,40,120,207,85,43,15,0,515,3056,..,..,..,..,..,..,..,..,3056,..,1096,..,..,..,..,..,..,..,1096,..,465,332,63,30,6,0,0,0,898,..,45,56,23,32,49,40,36,13,285,..,36,68,27,21,12,3,0,0,157,..,51,96,41,28,31,10,0,0,253,..,12,87,109,136,99,109,111,25,697,13,24,25,9,5,14,15,4,0,120,3075,1800,1642,2282,2302,1254,757,426,74,13610
213051581,..,15,17,3,12,0,6,0,0,52,..,9,21,21,31,21,22,18,0,147,0,4,9,3,7,4,0,0,0,30,1155,525,657,1032,634,298,187,58,9,4546,..,16,559,1633,918,403,256,50,5,3834,..,51,228,148,129,34,5,0,0,584,..,4,35,92,108,58,20,6,3,324,2371,..,..,..,..,..,..,..,..,2371,..,611,..,..,..,..,..,..,..,611,..,246,157,45,19,0,0,0,0,466,..,59,78,19,13,24,48,18,3,259,..,36,49,23,8,12,0,0,0,131,..,43,81,27,17,11,11,4,0,183,..,18,57,68,54,52,25,24,0,296,11,11,18,8,14,7,0,0,0,65,2379,1090,1255,2058,1279,597,358,100,13,9129
213051582,..,32,32,7,3,5,0,0,0,76,..,8,30,26,10,7,7,6,0,92,3,5,7,0,0,4,3,0,0,25,1500,424,1302,959,246,164,80,22,5,4705,..,35,1476,1820,416,167,83,23,8,4030,..,73,315,93,34,14,3,0,0,521,..,13,53,77,43,32,11,5,0,239,3047,..,..,..,..,..,..,..,..,3047,..,340,..,..,..,..,..,..,..,340,..,110,94,21,8,0,0,0,0,229,..,122,152,39,17,47,34,13,0,422,..,54,85,11,10,4,0,0,0,163,..,148,143,25,8,7,4,0,0,337,..,25,94,77,29,22,8,11,0,264,6,12,21,0,0,6,3,0,0,53,3051,928,2433,2163,567,294,149,48,4,9643
