SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
313041376,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,3,0,0,22,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,12,9,9,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,11,6,6,9,0,0,40,3,6,15,26,13,10,21,9,0,118,179,401,417,731,530,478,372,134,29,3260
313051377,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,6,4,0,39,0,3,4,28,16,12,16,0,0,79,0,0,0,0,0,6,7,5,0,23,0,0,4,3,4,5,3,0,0,19,0,0,0,3,6,17,13,19,5,67,0,0,0,0,0,3,0,0,0,3,0,0,0,16,10,3,4,3,0,36,0,4,0,0,0,0,0,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,4,6,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,7,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,7,0,26,25,18,30,18,4,122,16,36,37,111,82,58,44,19,8,405,402,952,831,1912,1273,1183,1048,587,225,8415
313051378,0,0,0,3,0,0,0,0,0,3,0,0,0,5,12,15,10,0,0,39,0,4,0,25,11,25,9,6,0,84,0,0,0,3,0,0,3,0,0,6,0,0,0,4,0,3,0,0,0,19,0,5,5,10,3,23,34,20,9,93,0,0,0,0,3,0,0,0,0,3,0,3,9,32,22,15,11,0,4,91,0,0,0,0,0,4,3,0,0,10,0,0,0,4,0,0,0,0,0,9,0,0,0,11,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,4,14,6,9,5,4,0,47,0,0,3,9,5,3,6,0,0,31,0,0,0,4,3,0,0,3,0,10,0,0,0,3,0,6,4,0,0,23,0,8,13,76,32,29,36,27,9,219,30,88,58,188,112,97,101,53,23,748,533,1199,1062,2534,1817,1935,1775,863,256,11974
313051379,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,12,3,0,0,44,0,5,3,30,12,21,10,3,0,90,0,0,0,3,3,3,7,0,0,16,0,0,0,4,0,7,3,0,0,18,0,0,5,6,17,16,21,18,6,98,0,0,0,0,0,0,0,0,0,8,0,3,3,24,14,19,17,11,0,85,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,9,5,6,4,8,14,4,0,56,0,0,0,5,0,4,6,0,0,22,0,0,0,3,6,3,7,6,0,21,0,0,0,0,0,5,3,0,0,11,3,14,13,50,39,22,52,19,14,215,26,53,66,139,108,113,90,65,26,677,349,928,936,1906,1489,1634,1772,1048,380,10434
313051380,0,0,0,0,0,0,0,0,0,5,0,3,3,11,14,17,8,0,0,60,0,18,29,101,49,37,21,9,0,264,0,0,0,0,4,0,5,0,6,15,0,0,9,10,24,8,11,7,0,76,0,0,4,11,9,23,30,36,18,125,0,0,0,0,7,3,0,5,0,14,0,9,15,28,21,19,12,8,0,109,0,0,0,7,3,5,11,10,0,44,0,0,0,6,0,0,0,0,0,12,5,12,8,12,8,5,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,9,16,3,9,10,4,0,50,0,0,0,8,3,7,4,4,0,32,0,0,0,0,7,0,0,3,6,21,0,0,5,3,12,0,5,0,0,29,0,12,16,71,47,28,38,36,24,276,43,107,88,204,98,90,84,111,55,885,858,2283,2037,3782,2172,1949,2006,1549,755,17385
313051574,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,15,37,16,11,7,0,0,95,0,3,60,93,59,40,43,11,0,309
313051575,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,12,14,0,0,45,0,6,3,41,29,16,8,6,0,115,0,0,0,12,5,3,8,3,0,30,0,0,0,8,5,3,4,0,0,21,0,5,5,13,19,29,31,26,8,140,0,3,4,6,0,6,4,0,0,25,4,23,34,75,48,36,39,10,0,266,0,0,0,4,0,9,12,9,0,29,0,0,0,6,0,0,0,0,0,8,0,0,8,8,4,0,0,0,0,26,0,0,0,0,3,0,0,0,0,3,5,3,11,18,19,16,19,3,0,90,0,5,3,9,10,0,0,0,0,25,0,3,0,10,5,12,17,5,5,62,0,0,3,9,9,14,4,0,0,32,0,16,26,85,68,57,63,44,20,360,25,35,39,120,78,85,77,59,31,545,617,1678,1512,2811,2259,2369,2309,1249,459,15257
314011382,0,0,0,0,0,0,0,0,0,4,0,0,6,7,28,14,3,6,4,61,0,6,13,33,23,11,9,0,0,89,0,0,0,6,10,4,5,3,5,26,0,0,0,0,0,0,0,0,0,6,0,4,0,21,7,33,26,10,9,106,0,0,0,6,7,7,0,3,0,24,5,48,31,109,69,60,27,15,3,367,0,0,0,6,0,5,6,0,0,15,0,0,0,4,0,0,5,0,0,6,0,6,5,15,8,12,0,0,0,52,0,0,0,0,0,0,0,0,0,3,0,5,6,19,7,12,8,3,3,56,0,0,0,4,3,5,0,0,0,17,0,0,3,7,4,10,3,0,6,32,0,0,0,8,17,7,5,3,0,39,3,22,20,113,56,33,39,20,5,313,9,13,30,73,31,32,35,18,13,256,837,2418,2119,3780,2417,2174,1531,841,299,16410
314011383,0,0,0,10,0,0,0,0,0,7,0,0,7,13,33,17,6,0,0,76,0,7,30,80,64,46,4,0,0,240,0,0,0,3,0,3,5,0,0,7,0,0,4,7,0,0,0,0,0,17,0,4,11,19,14,19,21,6,0,91,0,0,0,5,0,3,0,0,0,17,3,32,60,154,123,75,33,14,5,495,0,0,0,17,8,13,8,0,0,39,0,0,0,0,0,0,0,0,0,7,0,4,6,10,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,4,3,11,12,19,15,11,3,0,3,70,0,5,0,8,3,0,0,0,0,16,0,0,0,8,7,0,0,0,0,22,0,0,6,22,26,22,13,0,0,92,0,16,29,85,62,61,33,18,10,312,18,59,39,134,51,24,30,23,5,389,1338,3123,2591,5518,2880,2232,1306,554,101,19643
314011384,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,3,4,0,27,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,5,13,0,0,36,0,3,0,0,0,0,0,0,0,8,0,4,16,26,33,26,5,9,0,111,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,4,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,4,3,3,0,31,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,3,3,0,0,9,0,0,0,4,12,0,0,0,0,14,0,13,4,26,20,28,16,6,0,113,16,74,58,112,104,65,49,35,7,519,418,1410,1006,1911,1612,1327,1016,436,83,9213
314011385,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,15,0,0,0,11,4,6,0,7,0,25,0,0,0,7,4,3,0,4,0,18,0,0,0,7,0,3,3,0,0,10,0,0,3,9,11,7,4,0,0,33,0,6,0,0,4,0,0,0,0,5,0,27,33,52,62,22,14,3,0,217,0,0,3,3,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,9,9,5,5,4,0,43,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,3,4,0,0,18,0,0,5,8,13,4,3,0,0,33,4,10,8,36,34,28,21,5,8,154,4,9,16,30,22,15,8,5,0,107,431,1295,1113,1778,1456,950,565,197,40,7822
314011386,0,0,0,7,0,0,0,0,0,7,0,0,5,26,37,14,5,0,0,102,0,4,17,51,27,16,10,0,0,134,0,0,0,16,9,3,3,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,13,27,25,19,22,12,7,120,0,0,6,8,11,5,5,0,0,26,0,23,24,107,71,32,19,6,0,280,0,0,4,13,9,9,10,0,0,49,0,0,0,13,0,0,0,0,0,16,0,0,6,29,6,0,0,0,0,40,0,0,0,0,0,3,0,0,0,3,0,3,17,38,15,7,6,7,0,95,0,6,0,4,10,3,0,0,0,17,0,0,7,8,6,7,3,4,0,41,0,0,5,18,7,6,3,0,0,38,0,19,28,162,64,68,42,29,9,422,16,51,60,145,76,44,43,38,16,504,1467,3450,2936,6730,3700,2517,2126,1124,258,24313
314011387,0,0,0,4,0,4,0,0,0,10,0,0,0,5,17,9,3,0,0,38,0,0,3,12,5,0,0,0,0,22,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,5,13,18,12,11,13,0,72,0,0,4,4,5,4,0,0,0,17,0,5,23,49,76,37,18,7,0,219,0,0,0,3,0,0,4,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,19,5,10,18,16,4,5,0,72,0,0,0,0,4,0,0,0,0,8,0,0,5,5,11,3,9,0,0,33,0,0,0,5,12,11,3,0,0,36,0,3,9,41,44,49,25,9,3,188,13,39,28,72,61,51,49,32,7,345,531,1929,1426,2180,2270,1872,1385,665,130,12385
314021389,0,0,0,18,3,0,0,0,0,21,0,11,6,32,16,14,0,0,0,82,0,38,44,169,87,36,20,0,0,394,0,0,0,10,0,0,5,3,0,29,0,5,19,36,24,22,10,6,0,117,0,0,4,17,13,16,10,7,4,77,0,0,0,11,0,3,3,0,0,25,0,26,43,135,71,45,22,11,0,353,0,0,0,30,4,10,0,0,0,51,0,0,0,13,0,0,0,0,0,15,0,3,3,19,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,11,9,21,10,11,4,0,0,71,0,0,0,10,4,3,0,0,0,29,0,10,5,16,10,3,9,3,0,43,0,4,9,30,15,9,4,0,0,68,4,39,30,197,76,58,46,33,12,491,56,88,69,299,69,34,51,24,17,705,2105,3576,2788,7901,2545,1839,1366,708,266,23089
314021576,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,5,3,0,0,25,0,3,13,33,16,3,0,0,0,68,0,0,0,4,0,0,0,0,0,7,0,4,5,9,10,9,5,0,0,34,0,0,0,0,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,6,30,10,10,5,0,0,57,0,0,0,10,0,0,0,0,0,16,0,0,0,9,0,0,0,0,0,9,0,0,5,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,8,3,12,4,0,0,0,27,0,0,0,3,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,5,0,6,3,17,5,0,0,0,0,33,0,6,11,45,15,15,5,0,0,95,22,18,37,119,29,30,16,4,0,286,417,781,803,1844,617,431,262,88,23,5275
314021577,0,0,0,4,0,0,0,0,0,4,0,3,8,27,12,17,5,3,0,64,5,16,22,101,53,30,18,0,0,254,0,0,0,9,0,4,3,3,4,18,0,8,14,30,32,28,9,3,0,134,0,0,0,19,11,16,20,15,7,89,0,0,0,3,0,3,0,0,0,9,0,11,24,63,33,23,13,3,0,166,0,0,0,7,10,11,3,0,4,35,0,0,0,3,0,0,0,0,0,9,0,6,23,37,15,3,0,0,0,87,0,0,0,0,5,0,0,0,0,3,0,0,9,23,13,6,14,5,0,72,0,3,0,11,6,0,3,0,0,29,0,0,0,3,3,11,4,6,0,30,0,0,6,15,3,9,8,5,0,42,0,17,34,137,70,51,43,24,11,384,55,145,138,330,122,90,71,60,23,1023,1430,2974,2782,6473,2671,2286,1819,963,349,21749
314021578,0,0,0,21,3,0,0,0,0,30,0,0,3,14,15,5,0,0,0,46,5,36,45,161,89,31,11,5,0,382,0,0,0,7,6,0,0,0,0,11,0,0,15,17,14,15,13,0,0,82,0,11,20,25,27,14,5,0,5,119,0,3,7,10,8,4,0,0,0,25,4,35,42,124,59,20,15,8,0,301,0,6,4,31,11,4,0,0,0,63,0,0,5,21,8,0,4,0,0,35,0,3,0,32,3,3,0,0,0,42,0,0,0,7,0,0,0,0,0,11,4,14,7,15,4,0,0,0,0,47,0,5,4,12,6,3,4,0,0,31,0,0,12,12,6,0,4,0,0,38,0,0,10,43,16,14,4,0,0,88,0,46,29,173,64,26,19,9,0,377,31,74,62,192,59,38,25,12,10,497,1370,2775,1869,5294,1793,912,599,204,114,14921
314021579,0,3,0,20,3,0,0,0,0,33,0,0,14,14,26,6,3,0,0,61,0,27,57,127,102,55,13,0,0,383,0,0,0,5,0,0,0,0,0,17,0,0,10,25,18,5,3,0,0,69,0,13,17,24,39,25,24,23,11,159,0,5,6,14,10,7,0,0,0,41,7,92,124,254,201,89,41,17,4,822,0,5,6,40,24,13,3,6,0,95,0,4,3,11,8,3,0,0,0,32,0,3,7,29,16,6,3,0,0,55,0,0,0,0,4,3,0,0,0,6,0,15,19,41,18,8,9,4,0,111,0,7,5,9,6,4,0,0,0,32,0,4,3,10,11,7,7,3,0,40,0,4,4,49,22,25,8,4,0,115,0,45,47,242,141,70,52,50,12,660,52,101,86,217,81,47,43,56,37,714,1556,3931,3070,6580,3390,1932,1354,903,315,23030
314031391,0,0,0,0,0,0,0,0,0,0,0,0,7,16,11,5,3,0,0,39,0,11,23,76,37,27,19,4,0,188,0,0,0,4,0,0,0,0,0,0,0,0,0,11,6,6,17,0,0,40,0,0,0,8,3,12,11,6,3,38,0,0,0,0,0,0,0,0,0,6,4,12,12,34,25,4,9,6,6,107,0,0,9,7,11,3,4,3,0,40,0,0,0,6,0,0,0,0,0,6,0,6,16,8,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,0,0,15,0,0,3,3,0,0,0,0,0,10,0,0,5,6,4,0,5,0,0,20,0,0,4,10,3,3,0,0,0,21,0,3,10,54,28,21,27,14,9,167,26,56,47,119,46,24,32,14,10,377,636,1493,1296,2903,1274,1047,1025,411,180,10271
314031392,0,0,0,0,0,0,0,0,0,0,0,6,0,9,7,3,6,0,0,36,4,9,19,62,25,11,5,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,4,5,9,0,3,6,33,0,0,0,3,0,0,0,0,0,10,0,5,18,29,13,5,3,0,0,71,0,0,0,6,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,8,0,0,19,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,16,0,8,0,36,9,16,11,4,5,94,25,40,42,101,43,31,26,17,5,322,505,941,897,2139,858,703,579,332,140,7095
314031393,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,5,3,0,0,32,0,4,7,17,17,12,5,0,0,60,0,0,0,3,0,5,3,4,0,14,0,0,0,3,3,5,0,0,0,8,0,0,5,13,9,12,7,8,0,53,0,0,0,0,3,3,3,0,0,6,0,3,16,41,23,10,9,4,0,109,0,0,0,5,3,0,0,0,0,12,0,0,0,5,0,0,0,0,0,5,0,0,0,10,6,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,17,7,4,4,0,0,31,0,0,0,6,4,0,0,0,0,14,0,0,4,8,8,5,8,0,0,33,0,0,0,4,0,5,4,3,0,21,0,9,9,44,25,22,21,3,0,142,8,33,41,75,38,37,20,10,7,266,530,1188,1210,2264,1300,1110,767,306,68,8735
314031394,0,7,0,13,0,0,0,0,0,14,0,0,11,16,13,16,8,4,6,62,0,24,28,127,56,37,30,13,0,308,0,0,0,4,0,0,0,0,0,13,0,0,3,24,14,12,8,4,0,70,0,0,5,11,7,14,9,12,0,53,0,0,0,0,0,3,6,0,0,13,0,8,17,37,21,16,6,3,0,104,0,0,0,5,0,4,4,0,0,19,0,0,4,14,4,3,0,0,0,18,0,5,20,33,9,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,7,0,0,30,0,0,5,10,4,6,0,0,0,21,0,0,0,0,3,0,7,0,0,15,0,0,4,12,3,6,3,0,0,26,0,35,51,160,57,50,25,11,4,393,58,98,89,196,74,61,50,36,16,691,893,1747,1730,4153,1613,1482,1270,693,164,13747
315011395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,31,4,3,3,0,0,61,87,175,195,331,156,105,44,5,0,1101
315011396,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,3,0,0,30,0,8,0,11,3,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,9,0,0,5,14,5,4,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,4,3,3,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,7,7,0,0,21,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,51,20,11,16,8,0,114,53,130,108,354,174,178,122,49,4,1175,549,1167,941,2082,1003,1023,726,273,35,7803
315011397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,42,18,17,22,14,0,144,59,108,96,251,135,140,122,62,9,981
315011398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,15,12,12,64,23,25,3,10,0,165,141,279,281,472,268,145,81,23,3,1691
315011399,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,25,46,39,78,47,37,14,3,0,291,316,653,473,723,258,232,102,23,3,2781
315011400,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,5,0,0,32,0,0,4,7,6,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,18,0,43,8,3,9,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,6,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,3,6,43,8,26,14,18,4,127,29,66,76,140,102,119,82,50,3,669,251,568,702,1718,930,942,680,350,68,6204
315011401,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,20,3,0,0,48,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,3,0,0,26,16,25,33,79,41,33,23,7,0,256,263,640,530,977,402,358,187,62,10,3421
315011402,0,0,0,0,0,0,0,0,0,0,0,11,3,21,20,41,15,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,16,39,31,70,34,32,18,3,0,243,450,879,567,1167,417,360,205,65,9,4124
