SA2_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
209041528,0,0,0,6,3,0,0,0,0,9,0,0,7,15,6,3,0,3,0,36,0,4,6,56,15,3,0,3,0,94,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,7,5,3,0,0,0,17,0,4,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,3,3,10,0,0,0,0,14,0,14,11,54,22,4,10,6,0,123,12,25,12,40,14,6,3,3,0,123,560,935,528,1880,520,333,213,98,12,5075,0,0,0,3,0,0,0,0,0,3,515,761,424,1364,434,266,182,48,4,4001,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,9,37,7,6,5,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,8,7,0,0,18,0,0,3,3,0,0,0,0,0,6,4,8,5,54,43,53,29,4,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,21,18,85,41,39,35,16,10,261,16,28,37,95,57,27,21,29,3,300,295,536,609,1546,603,507,466,340,128,5030,0,0,0,7,0,0,0,0,0,9,260,385,334,545,228,183,117,63,20,2133,0,0,0,5,0,0,0,0,0,5,0,0,0,0,8,3,0,3,6,17,0,0,0,0,0,0,0,0,0,3,0,0,6,10,7,8,4,0,0,28,0,0,0,0,0,0,4,0,0,4
209041530,0,0,0,3,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,28,5,8,8,0,0,51,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,0,0,0,8,23,11,17,5,0,71,0,0,0,0,0,0,0,0,0,7,0,3,12,89,68,65,33,5,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,121,65,50,35,16,6,355,17,48,41,116,51,34,16,15,14,357,459,913,847,1949,838,648,533,362,141,6682,0,0,0,10,3,3,0,0,0,20,433,720,533,881,318,164,109,58,15,3228,0,0,0,6,0,0,0,0,0,10,0,0,0,8,6,5,0,0,0,28,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
209041531,0,8,6,3,0,4,0,0,0,26,0,5,7,12,5,0,0,0,0,26,0,3,9,69,19,5,7,3,0,117,0,0,0,5,0,0,0,0,0,6,0,5,3,5,0,0,0,0,0,12,0,0,0,7,6,0,0,0,0,12,0,0,3,4,0,0,0,0,0,18,0,7,5,12,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,4,3,20,9,4,3,0,0,35,0,13,24,65,30,25,15,8,0,183,16,33,29,42,15,9,14,9,0,175,580,992,571,1943,617,341,329,157,23,5559,0,0,0,0,0,0,0,0,0,0,448,773,394,1065,360,254,258,116,16,3681,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
209041532,0,0,0,5,3,5,0,0,0,20,0,4,8,6,13,3,0,0,0,28,0,7,10,73,25,9,8,0,0,140,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,9,0,3,0,5,4,0,0,0,0,10,0,0,0,7,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,7,0,3,0,10,11,0,0,0,0,27,0,20,17,75,31,20,11,4,0,173,15,44,28,79,25,7,7,3,0,210,612,1067,655,2189,701,354,204,82,9,5874,0,0,0,3,0,0,0,0,0,3,549,866,451,1115,393,208,101,30,9,3711,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,8
210011226,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,14,0,0,0,6,3,11,6,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,13,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,44,16,11,13,11,4,119,4,8,11,29,18,18,5,8,15,110,267,430,416,1245,518,424,336,229,128,3979,0,0,0,0,0,0,0,0,0,0,258,364,291,989,397,313,205,124,47,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,9,0,0,3,5,5,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,9,13,11,0,0,0,35,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,32,26,17,7,129,12,15,6,31,17,18,19,6,7,130,259,531,480,916,552,518,474,381,109,4216,0,0,0,0,0,0,0,0,0,0,162,429,426,719,449,363,281,149,86,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
210011230,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,13,0,0,3,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,4,3,0,0,0,7,0,0,5,0,0,3,0,0,0,12,0,0,3,10,8,7,3,0,0,38,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,35,7,11,13,4,3,89,0,8,7,26,16,18,13,7,4,112,213,452,504,952,550,425,296,137,74,3595,0,0,0,0,0,0,0,0,0,0,183,439,411,728,481,323,185,96,79,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,15
210011231,0,0,0,0,0,0,0,0,0,9,0,0,3,3,3,4,0,0,0,20,0,5,4,12,14,6,6,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,10,18,14,4,3,0,52,0,0,0,3,4,0,3,0,0,11,0,0,3,14,7,3,6,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,27,16,19,6,5,4,82,5,14,12,27,16,10,9,10,5,127,212,786,742,1095,768,620,477,213,89,4993,0,0,0,4,0,0,0,0,0,4,185,653,611,778,628,507,335,158,79,3925,0,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
210011533,0,0,0,5,4,0,0,0,0,6,0,0,0,3,3,0,0,0,0,4,0,0,3,7,9,0,4,5,0,21,0,3,0,4,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,9,0,0,0,6,0,9,0,0,0,11,0,5,4,8,3,4,0,0,0,22,0,4,14,62,72,75,57,22,5,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,73,32,35,51,43,19,260,10,31,20,74,23,20,31,32,16,251,334,705,635,1533,766,634,611,570,251,6032,0,0,0,0,0,0,0,0,0,0,279,566,472,907,432,351,198,161,66,3436,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,16,0,3,0,3,3,0,0,0,0,7
210011534,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,3,0,0,0,10,0,0,3,18,7,3,5,3,0,44,0,0,0,4,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,0,0,4,3,7,0,0,0,16,0,0,0,4,6,0,0,0,0,13,0,5,13,29,27,44,26,6,12,167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,9,11,35,35,35,34,44,11,212,10,22,12,68,42,27,15,25,13,233,413,923,836,1778,1043,778,633,653,231,7292,0,0,0,0,0,0,0,0,0,0,377,822,680,1242,790,521,344,325,76,5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,18
210021232,0,0,0,0,7,0,0,0,0,6,0,0,0,14,11,5,0,0,0,29,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,9,7,4,5,0,4,24,0,0,0,4,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,3,0,0,24,17,20,20,13,4,102,12,30,32,52,39,39,25,12,5,255,444,1220,879,1500,1032,866,633,361,95,7018,0,0,0,0,0,0,0,0,0,0,429,1028,682,1430,888,675,495,269,115,6015,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,5,5,6,4,4,23,5,14,9,20,16,16,19,13,3,124,107,303,189,312,270,273,248,113,16,1835,0,0,0,0,0,0,0,0,0,0,80,215,128,266,200,187,175,59,12,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
210021234,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,4,0,20,0,20,13,14,15,24,8,3,0,96,98,313,286,455,296,345,231,113,16,2154,0,0,0,0,0,0,0,0,0,0,120,309,240,426,316,249,196,73,11,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9
210021235,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,11,0,0,0,0,0,6,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,9,15,0,0,49,5,29,31,70,54,61,42,34,9,335,324,690,608,1273,767,748,585,297,46,5344,0,0,0,0,0,0,0,0,0,0,339,701,516,1145,638,567,434,159,35,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
210031236,0,3,0,7,0,0,0,0,0,18,0,3,0,8,0,0,0,0,0,15,0,0,0,8,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,7,15,3,4,0,39,0,0,4,10,3,0,0,0,0,20,0,0,0,6,7,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,53,26,17,11,9,5,129,7,16,19,70,36,14,16,22,21,223,266,520,457,1424,575,386,230,174,117,4149,0,0,0,0,0,0,0,0,0,0,275,390,333,893,417,217,90,51,39,2708,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10
210031237,0,0,0,4,0,3,0,0,0,5,0,0,4,4,3,0,0,0,0,10,0,0,9,26,9,15,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,16,26,29,6,4,0,93,0,6,0,9,0,0,0,0,0,15,0,0,0,9,14,13,8,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,33,20,94,36,30,27,22,11,271,32,53,58,157,48,43,26,27,14,450,542,971,939,2345,779,617,417,308,220,7133,0,6,3,10,3,5,0,0,0,28,475,672,515,855,361,293,91,62,48,3368,0,10,12,77,18,10,7,0,0,137,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,10,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,5,9,6,4,0,49,6,3,0,19,3,0,0,5,3,45,86,223,214,403,219,148,93,84,30,1502,0,0,0,0,0,0,0,0,0,0,80,203,157,289,180,89,72,77,29,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
210031440,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,17,0,3,0,45,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,3,49,9,11,5,5,4,100,6,22,33,72,20,19,9,12,8,206,225,372,352,1000,349,290,213,147,104,3045,0,0,0,0,0,0,0,0,0,0,215,299,244,621,239,178,76,73,41,1982,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
210031535,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,9,0,0,6,40,6,19,3,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,11,3,9,0,58,42,40,9,9,0,163,0,0,0,3,3,3,0,0,0,15,0,0,4,9,15,11,11,3,0,54,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,26,28,125,41,30,22,27,11,320,41,65,62,197,53,46,26,19,18,523,557,832,929,2710,780,654,397,288,189,7345,0,0,0,10,0,0,0,0,0,9,477,552,509,1158,373,344,194,138,127,3880,0,0,0,10,0,0,0,0,0,16,0,0,0,3,5,3,5,0,0,12,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
210031536,0,6,0,7,4,0,0,0,0,14,0,0,0,4,0,0,0,4,0,10,0,3,0,17,5,8,0,3,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,5,5,30,21,25,8,3,0,100,0,0,0,3,0,0,0,0,0,5,0,4,0,14,11,10,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,73,21,11,11,15,8,153,15,29,42,97,25,16,3,9,7,242,327,432,564,1869,423,360,211,182,116,4486,0,0,0,0,0,0,0,0,0,0,289,299,245,671,252,180,112,87,92,2223,0,0,0,8,0,0,0,0,0,15,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,14
210031537,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,11,0,6,3,24,10,6,3,9,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,9,0,20,17,22,6,0,0,77,0,0,0,4,0,0,0,0,0,11,0,0,0,17,6,0,6,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,7,70,11,10,10,0,5,124,3,21,16,65,23,9,8,8,7,155,275,402,481,1499,465,354,223,122,77,3899,0,0,0,0,0,0,0,0,0,0,219,336,298,749,306,242,135,81,70,2433,0,0,0,9,0,0,0,0,0,9,0,0,0,6,0,4,4,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3
210031538,0,0,0,6,0,0,0,0,0,14,0,0,0,13,6,0,4,0,0,32,0,10,10,33,12,5,0,0,0,74,0,0,3,5,0,0,0,0,0,13,0,3,9,4,0,0,0,0,0,15,0,6,3,44,24,19,8,5,0,108,0,4,3,14,9,5,0,0,0,28,0,3,3,16,11,8,5,0,0,50,0,0,0,0,5,0,0,0,0,6,0,0,0,10,0,0,0,0,0,9,0,7,21,143,25,18,18,12,8,254,11,30,41,111,48,30,28,19,9,333,560,944,930,3015,1072,805,484,291,200,8303,0,0,0,0,0,0,0,0,0,0,484,840,690,1894,753,569,262,138,194,5822,0,4,0,17,0,0,0,0,0,20,0,0,0,3,0,4,0,0,0,7,0,0,0,13,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,12,4,0,0,0,0,21
210041240,0,0,0,3,0,3,0,0,0,4,0,0,0,9,12,3,0,3,0,26,0,0,6,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,4,3,3,6,8,4,0,0,24,0,0,0,0,5,6,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,8,6,32,20,28,18,20,3,133,7,44,34,70,26,33,22,13,8,257,411,954,933,1719,956,921,607,256,88,6829,0,0,0,0,0,0,0,0,0,0,339,832,748,1384,794,735,426,159,65,5486,0,0,6,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,13
210041539,0,0,0,0,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,13,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,22,5,9,4,6,0,56,3,7,8,50,15,18,11,7,0,131,251,313,252,1090,233,251,161,57,7,2617,0,0,0,0,0,0,0,0,0,0,238,251,187,721,199,174,92,28,0,1886,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6
210041540,0,0,3,0,0,4,0,0,0,6,0,0,12,5,10,5,0,0,0,34,0,0,0,7,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,5,29,24,17,18,13,8,128,13,30,45,110,35,34,36,17,12,333,459,986,919,2008,959,743,633,347,128,7172,0,0,0,0,0,0,0,0,0,0,389,820,725,1673,772,633,503,263,150,5920,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,3,0,0,0,20
210041541,0,0,0,0,0,0,3,0,0,3,0,0,3,0,5,5,4,0,0,20,0,0,0,4,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,4,19,12,13,9,9,0,72,4,32,27,66,35,26,24,6,6,226,344,733,683,1595,695,714,474,178,45,5476,0,0,0,0,0,0,0,0,0,0,390,620,599,1295,588,589,337,116,31,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,8
