SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
309081262,0,12,0,0,0,0,12,0,24,0,0,0,0,28,0,84,5,10,4,0,92,0,39,0,11,0,0,55,3,10,0,8,0,0,25,37,16,4,27,14,0,92,15,8,0,17,8,0,49,289,7,13,97,53,0,457,750,7,0,135,96,4,991,438,0,7,61,27,4,533,152,5,0,21,9,0,188,52,0,0,7,0,0,65,23,0,0,3,0,0,24,8,0,0,3,3,0,17,27,13,0,26,6,3,82,1796,224,29,422,225,15,2704
309081559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,5,0,0,8,4,0,19,6,0,0,12,0,0,17,48,5,3,32,21,0,108,12,0,0,18,5,0,38,70,0,0,44,16,0,129,359,0,0,73,48,0,482,350,0,0,40,11,0,399,168,0,0,21,11,0,193,94,0,0,9,0,0,102,37,0,0,4,0,0,35,26,0,0,6,0,0,34,31,4,0,17,3,3,58,1197,11,6,284,122,7,1638
309081560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,4,6,0,12,0,0,0,3,0,0,8,7,0,0,6,0,0,13,4,0,0,12,3,0,23,116,0,3,41,17,0,180,350,0,4,85,77,4,519,404,0,0,42,51,0,504,101,0,0,20,20,0,131,19,0,0,8,0,0,23,6,0,0,0,0,0,3,4,0,0,0,0,0,6,10,0,0,11,0,3,28,1021,4,5,238,179,5,1467
309091263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,24,3,12,3,9,6,0,38,11,5,4,22,11,0,51,5,3,0,19,9,0,34,31,0,5,32,14,0,88,159,3,0,70,31,0,262,209,0,5,56,22,0,287,112,0,0,26,14,0,158,67,0,0,15,0,0,85,28,0,0,4,0,0,31,3,0,0,0,0,0,5,3,0,0,3,0,0,7,14,0,3,12,3,0,37,648,40,15,276,119,0,1099
309091264,0,6,0,0,0,0,6,0,9,0,0,0,0,14,0,50,0,0,0,0,51,0,37,0,9,0,0,45,6,20,0,4,0,0,26,4,11,0,4,0,0,18,12,4,0,17,0,0,30,93,4,3,32,19,0,149,76,0,0,22,0,0,98,121,0,0,15,0,0,139,75,0,0,3,0,0,80,25,0,0,3,0,0,29,9,0,0,0,0,0,7,3,0,0,0,0,0,6,8,10,0,8,4,0,30,418,150,6,118,29,0,721
309091265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,3,0,0,14,0,5,0,8,0,0,18,3,10,0,12,8,0,31,0,0,0,11,0,0,14,3,3,0,11,0,0,27,48,0,0,36,0,0,88,196,0,0,30,0,0,232,197,0,0,23,4,0,221,83,0,0,15,3,0,99,22,0,0,3,0,0,30,3,0,0,5,0,0,8,0,0,0,3,0,0,3,22,3,0,7,5,3,44,580,31,9,172,33,6,824
309091540,0,18,0,0,0,0,26,0,37,0,0,0,0,35,3,178,8,10,3,0,208,18,37,21,43,10,0,120,24,19,3,20,7,0,71,76,13,9,49,5,5,149,587,13,17,135,67,4,829,1665,20,36,277,240,16,2251,762,4,11,127,96,3,1003,292,0,5,51,34,0,380,47,0,5,13,4,0,72,21,0,0,0,0,0,23,7,0,0,3,0,0,13,14,0,0,3,0,0,18,48,27,9,22,17,17,133,3552,358,132,765,479,43,5326
309091541,0,25,0,0,3,0,30,0,28,0,6,0,0,33,4,139,11,9,5,0,168,19,55,5,20,5,0,104,9,33,11,30,0,0,86,43,27,16,27,14,4,121,225,21,21,83,25,0,384,652,8,12,167,64,3,909,673,3,0,137,45,0,865,430,0,0,51,15,3,497,147,0,0,25,5,0,175,48,0,0,13,0,0,60,27,0,0,7,0,0,32,31,0,0,3,0,0,37,37,36,4,20,5,9,122,2344,379,81,605,183,26,3625
309101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,10,0,0,0,8,0,0,11,3,0,0,14,0,0,20,6,0,0,13,0,0,19,34,0,0,28,18,0,79,94,0,4,34,27,0,158,90,0,0,16,8,0,112,107,0,0,10,0,0,119,50,0,0,3,0,0,57,56,0,0,3,0,0,56,63,0,0,0,0,0,63,4,0,0,13,5,0,26,507,5,8,140,68,4,726
309101268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,15,68,0,0,23,26,0,117,83,0,0,25,22,0,130,43,0,0,8,9,0,55,35,0,0,6,0,0,38,28,0,0,5,4,0,35,17,0,0,4,0,0,17,19,0,0,4,0,0,24,5,0,0,8,5,0,22,304,0,0,99,63,0,464
309101269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,5,4,0,0,6,0,0,7,0,0,0,5,0,0,9,24,0,0,18,4,0,51,76,0,0,32,9,0,116,82,0,0,37,14,0,127,56,0,0,29,10,0,99,33,0,0,16,5,0,56,28,0,0,6,6,0,36,11,0,0,3,0,0,24,18,0,0,6,0,0,23,6,0,0,7,0,4,13,341,0,0,174,40,5,560
309101561,4,0,0,3,0,0,7,0,0,0,0,0,0,0,7,0,3,10,0,0,20,77,0,27,16,4,0,123,16,0,0,19,0,0,33,84,0,6,28,5,0,120,379,3,0,105,31,4,532,535,0,0,121,67,0,727,456,0,0,104,47,4,607,246,0,4,37,25,3,311,111,0,0,23,5,0,150,27,0,0,11,3,3,48,19,0,0,3,0,0,24,43,0,0,7,0,0,50,29,0,0,21,6,6,67,2039,5,40,517,200,22,2824
309101562,0,0,0,0,0,0,9,0,0,4,0,0,0,0,7,0,0,8,0,0,16,38,0,11,15,8,0,71,21,0,0,20,0,0,51,102,0,7,40,4,0,156,376,0,0,111,28,0,519,700,0,7,185,79,9,972,424,0,0,94,66,3,590,209,0,0,40,45,0,297,92,0,0,15,8,0,117,31,0,0,11,0,0,44,22,0,0,3,0,0,25,49,0,0,19,0,0,67,36,0,5,36,6,6,96,2096,8,33,612,250,24,3027
310011271,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,7,3,3,0,0,17,3,0,5,3,4,0,21,3,0,3,6,0,0,16,33,0,4,20,0,0,53,97,6,0,35,7,0,146,227,0,0,46,33,4,316,46,0,0,8,0,0,52,0,0,0,5,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,3,0,34,421,25,16,142,44,7,662
310011272,0,12,3,0,0,0,13,0,9,0,0,0,0,7,0,37,5,4,4,0,48,4,11,0,4,9,0,32,3,9,0,10,9,0,21,4,7,0,18,30,0,55,114,11,5,47,72,0,244,300,0,0,56,54,0,421,78,0,0,8,4,0,86,10,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,8,10,11,43,521,96,15,151,194,16,993
310011274,0,57,3,4,0,0,63,0,89,0,0,0,0,90,6,395,10,23,12,6,456,15,291,21,18,11,0,373,12,117,10,14,22,3,178,34,115,19,49,19,0,235,493,100,28,210,93,7,928,831,17,5,98,108,3,1065,84,0,0,11,3,0,105,14,0,0,0,4,0,21,3,0,0,0,0,0,5,4,0,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,3,30,94,4,35,8,16,184,1534,1288,93,476,288,41,3714
310011275,0,3,0,0,0,0,3,0,4,0,0,0,0,9,0,21,0,0,0,0,30,0,3,0,4,0,0,16,0,3,0,11,3,0,15,10,3,0,3,0,0,16,46,3,4,12,6,0,65,334,6,0,65,19,0,427,181,4,0,21,0,0,203,57,0,0,10,0,0,57,15,0,0,0,0,0,15,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,9,0,6,3,5,32,663,61,7,137,28,7,906
310011276,0,10,0,0,0,0,10,0,6,0,0,0,0,6,0,65,0,0,0,0,65,3,57,0,4,0,0,65,0,23,0,6,0,0,31,8,21,0,0,0,0,32,97,17,0,17,8,0,145,56,0,0,10,15,0,81,5,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,4,5,0,35,172,230,5,50,29,5,492
310011563,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,5,0,0,6,0,0,0,5,0,0,10,0,0,0,0,0,0,9,8,3,0,8,5,0,24,148,5,0,24,16,0,195,529,0,0,55,50,0,639,177,0,0,10,0,0,183,8,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,6,3,0,24,888,21,6,113,74,9,1113
310011564,0,4,0,0,0,0,5,0,0,0,0,0,0,7,0,17,0,6,0,0,26,14,21,0,14,4,0,45,7,12,0,11,3,0,30,9,8,0,19,13,0,45,122,4,0,61,26,0,216,1256,3,4,191,113,7,1576,266,0,0,43,3,0,326,41,0,0,7,0,0,48,12,0,0,3,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,7,3,21,5,0,78,1772,87,10,382,169,7,2421
310021277,0,5,0,4,4,0,6,0,0,0,7,0,0,7,0,3,0,8,6,0,18,4,0,0,30,13,0,51,9,0,0,21,4,0,31,58,0,0,61,7,0,132,182,0,0,106,6,0,292,67,0,0,40,5,0,116,16,0,0,3,0,0,20,3,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,20,13,0,39,349,13,4,295,60,5,727
310021278,0,0,0,7,8,0,4,0,0,0,0,0,0,0,3,3,0,12,5,0,18,9,0,0,16,6,0,25,10,5,3,23,0,0,37,71,0,0,33,5,0,113,73,0,0,23,6,0,105,22,0,0,10,0,0,33,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,10,0,24,192,9,4,125,35,6,371
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,3,0,0,0,0,7,5,0,0,0,0,0,7,10,12,0,24,3,0,52,12,3,0,20,5,0,42,28,4,0,41,7,0,86,96,4,0,71,10,4,185,503,0,0,99,13,5,620,234,0,0,62,7,0,306,69,0,0,22,3,0,96,17,0,0,4,0,0,20,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,28,8,4,72,1002,34,5,386,62,12,1498
310021281,0,0,0,5,3,0,4,0,0,0,0,0,0,4,0,0,0,10,5,0,10,6,0,8,29,8,4,53,17,4,0,37,5,0,62,70,0,3,60,37,0,168,361,0,0,80,12,0,462,200,0,0,36,3,0,243,21,0,0,4,0,0,28,7,0,0,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,9,5,37,697,16,14,275,78,8,1087
310021282,0,0,0,4,3,0,3,0,0,0,4,7,0,11,0,5,0,6,12,0,27,5,0,0,15,23,0,46,58,3,4,25,18,0,108,79,0,0,51,24,0,156,291,7,0,61,18,0,378,225,0,0,45,4,0,275,39,0,0,14,0,0,58,25,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,9,0,44,739,20,15,243,123,5,1140
310031283,3,11,0,0,0,0,9,0,11,0,3,0,0,13,0,34,0,3,0,0,43,3,31,14,5,7,0,58,26,12,3,19,3,0,69,308,23,8,48,75,0,470,636,9,5,82,30,6,768,509,0,3,43,19,0,578,22,0,0,5,0,0,27,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,21,16,6,13,3,0,55,1548,147,41,220,144,10,2108
310031284,0,6,0,0,0,0,8,0,13,0,0,0,0,13,3,46,0,7,3,0,60,8,18,4,10,0,0,39,4,8,0,17,0,0,37,172,17,3,51,5,0,248,525,6,3,98,51,0,692,198,0,0,29,3,0,231,14,3,0,4,0,0,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,15,3,0,59,957,137,20,239,66,3,1421
310031285,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,7,0,0,0,0,9,4,11,0,0,0,0,16,3,0,0,0,0,0,11,67,8,4,16,127,0,221,214,5,0,54,16,0,290,160,0,0,18,0,0,181,21,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,4,0,34,484,37,5,120,144,3,794
310031286,0,8,0,3,10,0,22,0,8,0,0,0,0,15,4,46,3,11,0,0,65,22,15,3,27,0,0,63,55,10,0,16,0,0,77,161,6,0,26,5,0,203,298,3,0,40,0,3,347,120,0,0,25,0,0,147,22,0,0,4,0,0,26,8,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,5,5,34,707,109,11,163,21,7,1013
310031287,0,16,3,3,3,0,28,0,25,0,5,0,0,28,12,130,8,20,0,4,168,14,38,22,35,4,5,117,40,11,20,43,0,0,125,365,20,18,131,12,0,547,1027,4,15,202,60,3,1311,295,0,3,41,9,4,359,25,3,0,7,0,0,37,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,7,22,0,3,92,1828,284,96,509,89,21,2817
310031288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,3,23,0,0,3,0,0,30,59,3,3,8,0,0,80,65,0,0,12,0,0,80,12,0,0,3,0,0,17,7,0,0,0,0,0,10,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,181,3,3,50,0,3,244
310031289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,9,0,5,0,5,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,25,37,0,0,4,0,0,49,100,0,0,11,0,0,115,32,0,0,3,0,0,35,13,0,0,6,0,0,19,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,221,9,0,40,6,5,274
310031290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,8,0,0,12,17,0,0,23,0,0,38,66,0,0,9,7,0,80,23,0,0,6,0,0,22,25,0,0,4,0,0,26,4,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,148,0,0,53,14,0,207
310031291,0,8,0,0,0,0,14,0,16,0,0,0,0,16,4,84,0,0,5,0,98,4,68,0,6,0,0,81,18,20,8,20,0,0,60,239,53,11,38,4,0,338,606,10,0,50,5,3,679,267,3,0,23,0,4,293,15,0,0,0,0,0,11,6,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,13,0,0,0,5,42,1167,277,14,148,20,13,1636
310031292,0,3,0,0,0,0,5,0,4,0,0,0,0,4,3,11,0,3,0,0,15,7,7,10,3,8,0,35,24,0,7,15,8,0,50,80,7,7,51,24,0,164,226,0,5,50,4,0,287,75,0,0,17,0,0,94,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,7,0,4,31,427,30,31,156,48,6,711
310031293,4,4,0,0,0,0,4,0,5,0,0,0,0,5,5,37,5,13,4,0,67,12,24,3,11,4,0,52,22,3,3,12,5,0,55,128,38,19,51,199,0,432,518,20,8,137,51,0,740,461,4,0,44,6,0,516,26,0,0,0,9,0,34,5,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,18,22,3,10,13,4,68,1203,163,45,286,297,4,1999
310031294,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,3,0,0,12,4,5,0,3,0,0,12,3,3,0,10,3,0,24,42,14,9,8,79,0,153,218,3,6,22,20,0,266,1037,0,0,39,8,0,1083,111,0,0,7,0,0,118,12,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,4,3,43,1458,39,17,103,121,3,1739
310031295,0,6,0,0,0,0,6,0,17,0,0,0,0,21,0,50,6,0,0,0,56,0,39,7,4,0,0,45,3,18,0,7,0,0,29,43,21,0,14,3,0,87,131,16,3,22,3,0,171,22,0,0,10,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,23,215,183,17,61,7,4,486
310041297,0,4,0,0,0,0,9,0,12,0,0,0,0,12,0,38,0,6,0,0,46,5,30,0,4,11,0,51,5,15,0,11,28,0,56,20,12,0,19,7,0,56,149,8,3,54,19,4,242,154,0,0,41,6,0,194,27,0,0,8,0,0,40,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,13,0,9,0,3,36,371,134,8,156,78,7,752
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,6,0,0,0,0,6,0,0,0,0,0,0,9,0,13,0,4,0,0,17,3,12,3,6,0,0,31,5,3,0,6,0,0,15,141,7,0,18,8,0,184,449,9,3,71,18,0,549,586,0,0,41,3,0,629,15,0,0,6,0,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,9,5,8,41,1229,53,7,158,39,11,1500
310041300,6,15,0,4,4,0,23,0,15,4,0,0,0,18,0,67,4,3,0,0,76,8,63,0,19,0,0,95,8,26,4,12,0,0,48,105,27,7,34,10,3,192,544,19,3,81,15,4,666,436,3,3,49,4,0,494,14,0,0,7,4,0,20,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,9,3,3,49,1137,251,24,224,40,9,1689
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,5,0,0,0,0,0,3,0,3,0,0,0,0,8,5,16,0,4,0,0,31,16,16,4,4,3,0,45,18,11,4,8,0,0,40,328,27,19,36,8,4,421,1250,23,21,140,50,10,1500,1973,5,4,78,45,3,2108,43,0,0,9,0,0,50,9,0,0,0,0,0,11,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,13,10,9,99,3720,106,52,302,113,29,4325
310041303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,4,0,0,0,0,4,0,0,0,3,4,0,13,45,5,0,17,0,0,68,472,3,0,42,45,0,570,75,0,0,3,3,0,82,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,14,610,22,0,82,57,0,774
310041304,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,7,0,7,6,0,16,10,3,0,9,4,0,31,8,3,0,6,3,0,16,3,12,0,8,45,0,68,110,11,9,41,31,0,204,1712,0,0,81,20,0,1821,745,0,5,25,7,0,780,110,0,0,3,0,0,121,12,0,0,0,0,0,15,5,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,40,0,6,7,6,8,63,2766,47,22,190,115,11,3152
310041565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,0,0,0,4,4,0,0,4,0,0,5,10,7,0,0,53,0,68,87,13,0,3,13,0,115,349,0,0,15,9,0,372,137,0,0,11,4,0,151,70,0,0,4,0,0,72,38,0,0,0,0,0,43,11,0,0,0,0,0,8,3,0,0,0,0,0,3,7,0,0,0,0,0,7,9,0,0,3,3,0,16,724,19,9,48,74,0,871
310041566,0,6,0,0,0,0,9,0,3,0,0,0,0,5,0,11,0,0,0,0,15,3,8,0,4,0,0,18,9,3,0,6,0,0,27,193,3,0,18,20,0,240,332,0,0,32,6,0,369,506,0,0,30,0,0,542,40,0,0,9,0,0,53,15,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,10,5,0,32,1114,46,5,114,35,3,1323
311011305,0,7,0,5,6,0,18,0,8,0,0,0,0,11,8,49,0,19,12,0,94,33,16,4,34,7,0,98,43,9,5,53,8,0,121,137,14,17,71,22,3,260,439,10,9,112,47,4,617,359,0,0,62,9,4,431,39,0,0,14,3,0,59,14,0,0,7,0,0,19,5,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,6,0,0,12,24,9,3,21,12,7,75,1111,114,43,402,127,23,1815
311021306,3,32,0,0,0,0,34,0,40,0,0,0,0,43,4,128,0,6,0,0,143,15,49,17,13,0,0,96,18,16,11,9,4,0,54,182,18,9,22,5,0,237,475,11,3,66,11,0,561,327,3,10,57,14,0,413,39,0,0,14,3,0,67,9,0,0,4,0,0,9,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,10,30,4,6,5,14,74,1082,326,60,208,47,13,1732
311021307,4,13,0,0,0,0,13,0,22,0,0,0,0,29,3,94,0,0,0,0,102,3,61,0,8,25,3,96,46,32,0,8,0,0,95,170,17,0,31,9,0,229,838,13,9,89,90,11,1049,493,3,0,73,26,0,598,28,0,0,8,0,0,34,8,0,0,5,0,0,13,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,31,21,6,8,5,6,68,1630,274,20,235,150,22,2329
