SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
216021413,4461,10882,234,327,0,9,240,329,11,15,0,0,0,0,0,0,6,9,10,20,28,47,23,42,3,5,6,10,65,101,7,17,4781,11349,718,..,5499,11349
216021414,2917,6944,440,645,32,59,469,707,8,16,0,0,0,0,0,0,0,0,13,18,29,42,33,42,0,3,6,15,62,102,0,5,3462,7767,713,..,4176,7767
216031415,2648,6491,429,623,6,3,433,628,0,0,13,16,0,0,0,0,0,0,13,16,138,184,43,64,0,0,10,30,188,276,5,9,3291,7413,230,..,3519,7413
216031416,6231,16424,891,1478,56,119,952,1597,35,36,0,0,0,0,0,0,0,4,32,42,20,19,3,3,0,0,44,62,61,89,6,11,7285,18159,614,..,7904,18159
216031418,1348,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,21,19,3,8,1372,3668,162,..,1535,3668
216031419,3530,8800,163,260,0,3,166,261,0,3,0,0,4,3,0,0,0,0,6,10,29,41,22,31,3,4,19,33,75,112,10,14,3781,9196,442,..,4221,9196
216031593,2866,8421,17,39,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,12,93,122,102,138,5,28,2993,8638,147,..,3143,8638
216031594,5221,13606,639,1134,33,74,677,1206,11,19,0,0,0,0,0,0,0,0,13,24,0,5,11,17,0,3,66,91,78,119,10,29,6000,14986,497,..,6496,14986
217011420,3476,7847,33,59,0,3,35,68,36,56,0,0,0,0,0,0,0,0,36,56,15,28,16,18,0,3,12,15,41,70,11,22,3596,8060,784,..,4380,8060
217011421,3957,8993,260,354,6,12,265,363,90,108,0,0,0,0,0,0,4,0,90,111,8,11,4,10,0,0,3,10,16,36,10,15,4338,9515,494,..,4837,9515
217011422,4105,9455,361,513,35,53,398,568,45,68,6,7,0,0,0,0,0,12,55,78,16,19,5,17,0,0,13,15,34,47,7,9,4596,10164,587,..,5182,10164
217011423,2469,5668,37,58,4,7,41,65,0,0,0,0,0,0,0,0,0,3,0,3,7,12,3,8,0,0,7,13,17,34,4,5,2528,5771,537,..,3063,5771
217031471,1368,3052,80,109,10,12,91,118,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,1462,3179,223,..,1693,3179
217031472,4516,10933,534,707,11,14,549,721,0,0,0,0,0,0,0,0,4,8,0,12,11,12,23,25,12,19,11,28,56,82,8,14,5127,11764,463,..,5593,11764
217031473,2109,5239,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,4,0,10,2124,5264,366,..,2482,5264
217031474,2093,4744,78,119,0,0,78,119,9,10,0,0,0,0,0,0,0,0,9,10,4,0,0,0,0,0,6,14,11,17,8,17,2196,4910,351,..,2553,4910
217031475,2575,6363,66,100,4,9,76,106,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,11,3,9,11,29,6,13,2666,6516,496,..,3163,6516
217031476,1451,3079,54,83,32,69,84,153,30,46,0,4,0,0,0,0,0,0,36,50,5,18,4,14,0,0,7,25,23,56,12,17,1602,3358,1986,..,3591,3358
217041477,2517,6401,11,13,3,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,3,6,11,16,7,11,2544,6449,549,..,3094,6449
217041478,3578,8849,139,228,26,46,159,269,4,11,0,0,0,0,0,0,0,0,4,11,5,6,5,4,3,4,4,10,15,20,9,8,3768,9159,1059,..,4827,9159
217041479,7704,19405,715,1095,133,233,844,1324,151,208,0,0,0,0,0,0,0,0,156,209,0,0,0,0,0,0,0,0,0,0,8,13,8713,20960,613,..,9331,20960
217041480,4072,9902,527,816,212,405,740,1221,419,595,54,73,0,0,0,0,0,3,468,670,5,12,73,111,0,0,24,65,107,194,16,31,5396,12017,631,..,6024,12017
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
301011001,5497,15228,185,278,88,164,275,434,94,160,0,0,0,0,0,0,11,37,112,194,0,0,0,0,0,0,0,0,0,0,5,10,5881,15869,256,..,6142,15869
301011002,2241,6935,15,28,131,315,148,341,0,0,0,0,0,0,0,0,12,22,12,22,0,3,0,0,0,5,0,0,4,11,4,6,2399,7321,98,..,2498,7321
301011003,4632,13159,412,618,167,334,577,951,197,282,33,54,14,39,0,0,14,22,248,393,0,0,0,0,0,0,0,0,0,0,13,23,5465,14525,222,..,5690,14525
301011004,5286,14799,502,732,792,1521,1293,2249,53,89,9,24,85,150,0,0,15,30,169,291,72,95,5,4,0,0,0,0,75,96,6,10,6828,17445,281,..,7109,17445
301011005,1029,2672,126,215,402,746,528,964,17,31,0,0,0,0,0,0,0,5,20,38,37,57,0,0,0,0,0,0,42,53,0,0,1620,3730,54,..,1672,3730
301011006,3699,10543,24,47,263,512,283,554,185,327,0,0,5,6,0,0,4,4,193,332,0,0,0,0,0,0,0,0,0,0,0,6,4174,11431,188,..,4368,11431
301021007,3981,10633,619,951,697,1209,1313,2162,616,929,190,340,472,817,0,0,9,17,1285,2109,0,0,6,11,0,0,0,4,5,13,3,10,6589,14928,476,..,7061,14928
301021008,1807,5078,278,408,218,463,498,872,56,110,25,35,0,0,0,0,3,6,83,152,0,0,0,0,0,0,0,0,0,0,5,8,2390,6104,130,..,2525,6104
301021009,5692,16344,159,337,44,100,202,439,74,116,0,0,42,60,0,0,5,16,122,193,0,0,0,0,0,0,0,0,0,0,8,13,6022,16993,321,..,6343,16993
301021011,2593,8066,4,6,0,0,4,6,0,0,0,0,0,0,0,0,11,18,11,18,0,0,0,0,0,0,0,0,0,0,4,11,2607,8101,72,..,2681,8101
301021012,5593,16884,241,439,505,1118,743,1560,16,28,41,58,0,0,0,0,3,6,63,89,0,0,3,9,0,0,0,0,3,9,5,7,6408,18554,234,..,6643,18554
301021013,4690,12574,885,1336,40,67,925,1406,146,239,39,62,0,0,0,0,5,8,184,310,0,0,0,0,0,0,0,0,0,0,0,7,5802,14299,314,..,6120,14299
301021550,708,1560,23,43,21,52,48,95,57,103,7,11,0,0,0,0,3,9,65,122,7,15,9,17,0,0,6,11,23,42,8,8,842,1833,857,..,1703,1833
301021551,4080,7581,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,5,19,7,9,0,11,0,5,20,37,18,28,4114,7650,1037,..,5153,7650
301031014,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,4,9
301031015,2311,6265,183,219,131,260,313,479,88,133,157,263,30,49,0,0,3,4,278,457,0,0,109,164,0,0,0,6,113,164,4,9,3016,7371,198,..,3214,7371
301031016,3461,9747,297,502,513,1177,808,1678,25,30,0,0,0,0,0,0,5,7,24,38,0,0,0,0,0,0,0,0,0,0,0,0,4303,11453,191,..,4492,11453
301031017,1288,3545,0,6,289,708,290,716,3,0,131,236,49,77,0,0,0,6,189,327,0,0,4,8,0,0,0,4,5,7,0,0,1769,4596,74,..,1844,4596
301031018,2703,7268,58,87,505,1071,569,1161,74,131,0,0,0,0,0,0,4,0,79,138,0,0,0,0,0,0,4,4,4,4,3,10,3352,8582,159,..,3510,8582
301031019,2551,8256,55,107,374,880,435,987,0,0,0,0,0,0,0,0,5,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2994,9257,86,..,3079,9257
301031020,4051,11132,219,351,497,948,718,1294,367,492,246,363,258,429,15,24,9,20,900,1338,0,0,0,5,0,0,3,5,4,5,9,9,5673,13780,377,..,6048,13780
301031021,4579,12529,211,367,738,1590,946,1960,238,271,0,0,0,0,0,0,8,7,248,280,0,0,0,0,0,0,0,0,4,6,11,14,5783,14787,251,..,6031,14787
302011022,2545,7170,0,0,138,327,138,327,4,4,0,0,0,0,0,0,5,7,9,15,0,7,0,0,0,0,0,3,0,10,0,14,2704,7529,107,..,2817,7529
302011023,3039,9391,142,220,257,562,400,787,19,35,0,0,0,0,0,0,0,9,20,40,0,0,0,0,0,0,0,0,0,0,3,5,3458,10214,151,..,3610,10214
302011024,2459,6961,299,453,803,1744,1100,2196,33,49,0,0,0,0,0,0,0,0,37,50,0,0,0,0,0,0,0,0,0,0,0,0,3593,9202,173,..,3764,9202
302011025,2520,6777,69,110,969,1949,1040,2064,244,467,272,417,18,31,0,0,6,7,543,923,0,0,0,0,0,0,0,0,0,0,9,16,4109,9775,274,..,4387,9775
302011026,2351,6842,10,31,251,595,263,626,74,131,57,114,0,0,0,0,0,0,130,249,0,0,0,0,0,0,0,0,0,0,0,0,2744,7713,107,..,2855,7713
302021027,3680,10171,747,975,443,888,1190,1864,21,56,0,0,0,0,0,0,0,0,21,56,71,80,100,143,0,0,0,0,172,223,5,7,5072,12334,238,..,5310,12334
302021028,1154,2956,130,210,940,1834,1068,2046,594,979,558,987,868,1528,1140,1924,0,0,3164,5418,0,0,0,0,0,0,0,5,0,5,14,16,5393,10443,444,..,5838,10443
302021029,2214,6033,0,0,51,124,51,124,90,200,35,84,0,0,0,0,3,12,128,290,0,0,0,0,0,0,0,0,0,0,0,0,2390,6449,92,..,2477,6449
302021030,1564,4198,0,0,15,26,15,26,36,62,6,4,0,0,0,0,5,12,41,80,0,0,0,0,0,0,0,0,0,0,5,4,1622,4310,87,..,1710,4310
302021031,3421,9678,76,119,537,1053,612,1180,656,1028,926,1535,235,445,0,0,7,3,1827,3013,0,0,0,0,0,0,0,0,0,0,0,0,5864,13876,389,..,6252,13876
302021032,1965,5001,40,65,214,362,253,428,254,405,404,609,20,29,0,0,4,5,676,1046,0,0,0,0,0,0,0,0,0,0,7,8,2893,6482,234,..,3127,6482
302021033,2453,6464,25,42,41,63,70,111,0,0,79,127,0,0,0,0,0,0,83,132,0,0,0,0,0,0,0,0,0,0,0,0,2608,6699,128,..,2738,6699
302021034,3415,9543,18,26,90,163,104,193,75,121,109,196,0,0,0,0,0,3,190,318,0,0,0,0,0,0,0,0,0,0,3,4,3717,10061,210,..,3925,10061
302031035,2916,7816,90,141,357,807,449,951,28,53,0,0,0,0,110,136,8,6,144,200,0,0,0,0,0,0,0,0,0,0,4,12,3515,8981,159,..,3673,8981
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,5,8,0,..,11,8
302031037,127,291,0,4,40,99,47,103,5,3,0,0,719,1226,159,280,0,0,884,1504,0,0,0,0,0,0,0,0,0,0,0,5,1058,1907,238,..,1296,1907
302031038,1905,5260,62,96,330,686,394,784,250,426,156,277,0,0,0,0,0,0,410,711,0,0,0,0,0,8,4,17,7,16,7,8,2715,6784,204,..,2916,6784
302031039,3452,9425,21,18,264,572,286,595,16,29,58,94,22,41,0,0,5,12,103,175,0,0,0,0,0,5,0,7,4,12,3,4,3848,10207,168,..,4010,10207
302031040,1488,4020,109,206,888,1831,1003,2035,1150,1823,1400,2413,926,1611,384,625,3,9,3865,6471,0,0,0,0,0,0,3,9,3,9,5,15,6365,12548,576,..,6939,12548
302041041,5353,15440,181,273,307,793,496,1070,208,458,0,0,0,0,0,0,3,10,214,469,0,0,0,0,0,0,0,0,0,0,4,0,6061,16983,257,..,6310,16983
302041042,3308,8731,159,282,53,80,209,362,35,46,0,0,0,0,0,0,8,9,41,56,0,0,105,120,0,0,0,0,112,124,0,0,3675,9271,189,..,3867,9271
302041043,1340,3326,72,71,0,0,71,76,105,138,0,0,0,0,0,0,9,7,114,146,0,0,0,0,0,0,0,5,0,5,3,9,1532,3553,105,..,1642,3553
302041044,1933,5313,15,28,34,50,53,81,369,497,161,230,25,38,0,0,0,17,569,778,0,3,9,6,3,3,21,26,26,38,5,5,2572,6210,188,..,2769,6210
302041045,3475,9248,642,1049,1318,2812,1960,3862,52,114,19,38,59,77,0,0,0,0,128,234,0,0,0,0,0,0,0,0,0,0,18,38,5583,13386,234,..,5817,13386
302041046,2127,5380,183,391,437,860,621,1253,778,1467,253,474,90,147,0,0,5,5,1121,2097,0,0,0,0,0,0,0,0,0,0,7,11,3874,8735,234,..,4114,8735
303011047,3458,10277,88,127,502,1022,590,1146,78,122,133,225,5,8,0,0,0,0,211,350,0,0,0,0,0,0,6,9,5,14,8,13,4272,11806,226,..,4496,11806
303011048,1688,4814,3,4,325,690,325,689,24,41,65,113,364,663,86,145,0,0,542,961,112,142,7,4,0,0,3,9,119,156,3,8,2677,6635,163,..,2845,6635
303011049,2613,7062,290,459,1302,2823,1589,3290,173,311,252,429,91,122,0,0,0,0,513,860,0,0,0,0,0,0,0,0,0,0,5,3,4723,11215,262,..,4983,11215
303011050,1501,4008,106,182,1034,2077,1135,2261,59,107,82,162,9,14,0,0,3,0,155,289,0,0,0,0,0,0,0,0,0,0,4,5,2801,6561,136,..,2940,6561
303011051,5087,14938,132,246,288,676,416,921,14,31,0,0,180,280,0,0,9,12,207,322,0,0,0,0,0,0,0,0,0,0,7,16,5721,16198,199,..,5925,16198
303021052,2092,5707,29,60,890,1876,920,1932,1157,1940,800,1429,117,219,0,0,0,0,2079,3594,0,0,0,0,0,0,5,9,5,9,9,15,5105,11259,356,..,5459,11259
303021053,3074,9123,23,42,678,1356,703,1395,714,1230,2034,3492,507,831,473,821,3,7,3733,6387,0,0,0,0,0,0,4,3,4,3,17,33,7532,16939,591,..,8125,16939
303021054,1066,3066,0,0,106,244,106,244,248,466,151,240,433,762,0,0,0,6,833,1463,0,0,0,0,0,0,0,0,0,0,0,10,2003,4786,128,..,2132,4786
303021055,1857,4899,13,16,369,787,385,806,920,1504,888,1610,384,664,216,382,0,0,2412,4161,0,0,0,0,0,0,13,28,13,28,11,29,4677,9922,410,..,5087,9922
303021056,2578,7347,12,20,133,247,145,265,225,383,120,209,86,116,0,0,5,11,438,717,0,0,0,0,0,0,0,0,0,0,3,13,3164,8345,200,..,3368,8345
303021057,1791,4951,3,5,123,272,125,277,274,436,250,437,25,41,0,0,0,5,546,920,0,0,0,0,0,0,0,0,0,0,6,0,2471,6150,165,..,2636,6150
303021058,1019,2886,0,0,24,48,23,46,450,714,115,209,703,1310,1082,2007,0,4,2349,4242,0,0,0,0,0,0,0,0,0,0,4,7,3395,7186,438,..,3837,7186
303021059,2032,5716,20,35,746,1552,769,1583,373,569,589,1009,248,376,188,358,0,3,1401,2315,0,0,0,0,0,0,0,0,0,0,6,7,4208,9620,341,..,4552,9620
303031060,3322,10345,200,493,1127,3037,1328,3532,0,0,0,0,32,57,96,180,6,10,140,248,33,53,261,376,0,0,3,23,302,452,15,21,5110,14600,268,..,5378,14600
303031061,1633,5191,27,61,34,105,60,161,41,89,66,138,104,209,0,0,3,6,212,446,0,0,0,0,0,0,0,0,0,0,0,3,1911,5802,166,..,2075,5802
303031062,2770,8304,32,72,72,196,105,271,16,26,48,74,0,0,0,0,0,4,61,105,0,0,0,0,0,0,0,0,0,0,0,4,2946,8686,113,..,3060,8686
303031063,4009,11120,61,117,752,1686,818,1808,528,952,451,769,217,356,0,0,3,6,1194,2083,0,0,0,0,0,0,3,3,3,3,3,5,6027,15017,374,..,6398,15017
303031064,3072,10130,19,54,220,618,241,672,0,12,0,0,0,0,0,0,0,0,7,17,3,0,28,48,0,0,0,0,31,52,4,10,3352,10878,239,..,3588,10878
303031065,2385,6695,147,181,194,422,341,600,183,308,283,573,717,1371,194,397,12,21,1380,2668,0,0,0,0,0,0,0,0,0,0,14,18,4123,9983,326,..,4447,9983
303031066,2934,9021,40,80,743,1906,785,1981,43,87,6,16,0,0,0,0,3,16,60,117,0,0,0,0,0,0,0,0,0,0,3,7,3781,11127,149,..,3930,11127
303041067,1537,4253,82,171,185,432,268,602,112,229,71,148,83,169,0,0,0,0,270,548,0,0,0,0,0,0,0,4,0,4,14,26,2085,5428,160,..,2239,5428
303041068,2701,7216,34,44,659,1323,690,1370,689,1140,361,606,0,0,0,0,5,13,1057,1759,0,0,0,0,0,0,0,0,0,0,12,16,4458,10363,336,..,4790,10363
303041069,1124,3457,217,433,190,492,408,923,60,157,30,38,0,0,0,0,3,6,91,200,0,0,0,0,0,0,0,0,0,0,7,15,1627,4594,161,..,1792,4594
303041070,2372,6366,15,24,106,221,123,242,122,184,3,12,0,0,0,0,7,21,142,221,0,0,0,0,0,0,4,10,9,11,7,12,2645,6856,141,..,2789,6856
303041071,3531,10318,0,9,106,210,110,214,63,125,0,0,0,0,0,0,6,8,73,136,0,0,0,0,0,0,0,0,0,0,0,0,3707,10663,171,..,3878,10663
303051072,2464,7169,89,174,409,1046,496,1218,38,74,0,0,0,0,0,0,7,7,44,80,23,23,11,11,0,0,0,4,37,44,10,36,3051,8550,178,..,3236,8550
303051073,5138,16628,130,323,1952,5145,2083,5470,0,4,11,24,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,4,0,4,8,11,7245,22141,338,..,7581,22141
303051074,2962,9681,35,86,72,191,104,271,10,32,0,0,0,0,0,0,6,3,12,35,0,0,0,0,0,0,4,14,4,14,11,22,3100,10025,121,..,3210,10025
303051075,4216,14112,78,117,530,1283,608,1405,3,4,0,0,0,5,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,4828,15525,207,..,5034,15525
303051076,2974,7715,69,148,289,694,359,845,116,187,13,15,0,0,0,0,5,14,139,217,0,0,0,0,0,0,0,8,0,8,17,30,3491,8811,251,..,3734,8811
303061077,2215,7370,115,311,304,955,423,1270,32,40,0,0,0,0,0,0,3,4,33,47,0,0,0,0,0,0,0,0,0,0,4,5,2676,8698,94,..,2769,8698
303061078,3321,9867,107,229,1296,3460,1402,3686,0,0,0,0,0,0,0,0,6,17,6,17,0,0,0,0,0,0,0,0,0,0,5,3,4733,13578,259,..,4994,13578
303061079,2502,7677,97,167,278,785,375,949,10,30,0,0,0,0,0,0,8,20,20,52,0,0,0,0,0,0,3,4,3,4,4,8,2910,8695,268,..,3180,8695
303061080,4848,14819,80,149,703,1860,780,2010,3,14,0,0,0,0,0,0,11,28,15,35,26,33,51,62,0,0,0,0,78,96,3,10,5724,16967,343,..,6072,16967
304011081,2444,6937,3,6,156,363,162,372,49,54,0,0,0,0,0,0,0,6,48,58,0,0,0,0,0,0,0,0,0,0,0,0,2653,7373,128,..,2782,7373
304011082,2431,6751,15,23,56,100,71,121,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2508,6876,93,..,2592,6876
304011083,1321,3663,70,113,129,236,196,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,4010,62,..,1574,4010
304011084,2839,8287,0,0,343,734,343,734,0,3,56,71,51,79,0,0,3,3,111,160,0,0,0,0,0,0,3,0,3,0,0,0,3296,9179,189,..,3486,9179
304011085,1422,4280,46,74,0,0,46,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,4350,54,..,1521,4350
304021086,3371,10007,124,205,24,53,144,259,0,0,0,0,0,0,0,0,4,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,3525,10278,117,..,3639,10278
304021087,2046,6266,49,55,25,36,67,87,92,160,0,0,0,0,0,0,6,12,95,175,0,0,0,0,0,0,0,5,0,5,9,14,2215,6548,128,..,2347,6548
304021088,3502,10248,0,0,87,191,87,191,4,13,0,0,0,0,0,0,3,3,11,17,0,0,0,0,0,0,0,0,0,0,4,5,3604,10461,146,..,3752,10461
304021089,1343,4226,0,3,0,0,0,3,0,4,0,0,0,0,0,0,7,10,8,11,0,0,0,0,0,0,0,3,0,3,0,0,1351,4253,67,..,1417,4253
304021090,3043,8752,44,82,175,402,222,486,0,8,19,32,0,0,0,0,4,10,29,41,0,0,0,0,0,0,0,0,0,0,0,0,3293,9282,136,..,3424,9282
304021091,1648,5163,65,85,0,0,65,85,0,4,0,0,0,0,0,0,8,31,12,31,0,0,0,0,0,0,0,0,0,0,0,0,1722,5279,70,..,1789,5279
304031092,2321,7004,21,24,106,249,130,270,56,94,52,79,0,0,0,0,0,0,113,169,0,0,0,0,0,0,0,0,0,0,0,6,2564,7457,132,..,2697,7457
304031093,1345,3946,44,99,128,290,174,396,279,455,52,89,136,229,0,0,0,3,473,775,0,0,0,0,0,0,0,0,0,0,0,0,1983,5118,120,..,2100,5118
304031094,2344,6784,24,62,406,986,431,1041,306,639,781,1601,872,1969,335,743,3,3,2302,4960,0,0,0,0,0,0,0,0,0,0,10,26,5092,12819,450,..,5543,12819
304031095,1412,4098,35,43,366,677,404,724,222,386,208,355,368,634,0,0,0,4,797,1384,0,0,5,6,0,0,8,10,8,15,5,8,2631,6232,225,..,2856,6232
304031096,1297,3820,16,29,251,640,271,661,448,990,843,1752,734,1516,324,592,0,3,2347,4857,0,0,0,0,3,10,0,0,3,10,23,51,3936,9397,480,..,4420,9397
304031097,1090,3144,8,18,293,650,301,669,621,1158,1513,2845,261,525,110,198,0,0,2499,4722,0,0,0,0,0,0,0,4,0,4,19,25,3908,8562,332,..,4246,8562
304041098,1853,5137,58,88,463,973,526,1065,624,953,385,651,108,189,0,0,6,11,1123,1801,0,0,0,0,0,0,0,0,0,0,12,26,3512,8025,287,..,3794,8025
304041099,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,..,13,28
304041100,2398,6258,250,319,60,104,307,420,169,269,0,0,0,0,0,0,0,9,170,277,0,0,0,0,0,0,0,0,0,0,0,6,2876,6957,187,..,3065,6957
304041101,2576,7188,0,4,94,190,92,198,214,433,220,289,212,355,0,0,0,0,645,1082,0,0,0,0,0,0,0,0,0,0,0,4,3316,8465,201,..,3519,8465
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
304041103,5389,15530,27,54,364,823,392,873,0,5,47,97,0,0,0,0,0,9,54,114,0,0,0,0,0,0,0,0,0,0,8,25,5840,16543,231,..,6071,16543
304041104,3560,10797,16,37,7,9,26,49,216,419,9,14,0,0,0,0,4,9,224,440,0,0,0,0,0,0,0,0,0,0,0,0,3810,11284,126,..,3937,11284
305011105,357,875,7,6,22,55,23,60,65,101,13,20,289,470,4604,8385,425,725,5401,9701,0,0,3,3,0,0,0,5,4,8,44,63,5832,10718,1946,..,7780,10718
305011106,78,186,0,0,73,160,73,160,89,149,599,1005,1563,2723,2647,4095,35,60,4936,8029,0,0,0,0,0,0,0,0,0,0,19,29,5107,8409,1059,..,6166,8409
305011107,989,3004,9,11,92,268,104,287,477,805,543,1055,192,374,222,390,8,11,1437,2631,0,0,0,0,0,0,5,8,5,8,5,16,2541,5941,303,..,2841,5941
305011108,458,1243,30,44,86,171,114,215,183,305,684,1121,1599,2940,1623,2790,0,3,4094,7158,0,0,28,42,0,0,0,3,30,45,19,35,4709,8699,1082,..,5795,8699
305011109,1211,3400,13,22,245,515,259,539,1244,1865,1377,2395,1270,2236,395,633,17,20,4307,7156,0,0,0,0,3,9,13,20,11,25,26,34,5808,11163,824,..,6632,11163
305011110,253,700,15,31,69,193,84,226,110,171,434,816,1283,2509,3593,6498,0,0,5423,9997,0,0,0,0,0,0,3,5,3,5,34,59,5798,10987,1526,..,7327,10987
305011111,389,1012,9,12,230,496,235,511,94,175,265,447,677,1281,1153,2289,0,0,2198,4197,0,0,4,0,0,0,7,13,8,18,28,40,2860,5776,410,..,3272,5776
305011112,1270,3757,20,50,250,672,278,722,468,771,751,1368,1532,2980,2190,4194,5,5,4940,9320,0,0,0,0,0,0,11,20,11,20,25,44,6521,13868,782,..,7310,13868
305021113,1064,3105,18,24,248,557,266,582,233,410,141,227,20,38,0,0,0,0,387,678,0,0,0,0,0,0,0,0,0,0,0,4,1722,4367,102,..,1826,4367
305021114,1330,4007,18,28,407,921,428,952,391,668,612,1109,121,224,0,0,4,0,1120,2008,0,0,0,0,0,0,0,4,0,3,7,4,2880,6976,252,..,3137,6976
305021115,1129,3186,0,0,135,296,135,296,440,718,371,600,198,371,277,462,7,20,1289,2163,0,0,0,4,0,0,0,0,0,4,15,27,2566,5673,242,..,2807,5673
305021116,1201,3646,16,33,214,502,228,534,240,373,202,328,34,58,0,0,0,0,475,761,0,0,0,0,0,0,0,0,0,0,0,6,1915,4948,163,..,2074,4948
305021117,2597,7427,122,231,1516,3235,1639,3459,527,852,782,1380,98,179,0,0,5,6,1409,2417,0,0,0,0,0,0,0,0,0,0,4,22,5656,13325,398,..,6054,13325
305021118,1754,5190,5,19,255,543,264,561,139,227,238,410,129,234,0,0,3,3,505,873,0,0,0,0,0,0,0,0,0,0,5,12,2522,6634,217,..,2743,6634
305031119,464,1241,4,14,59,120,64,134,175,313,258,447,571,932,402,739,0,4,1410,2428,0,0,0,0,0,0,0,0,3,3,18,30,1952,3835,309,..,2262,3835
305031120,1523,4355,14,27,349,694,365,721,187,289,416,716,112,192,0,0,0,0,716,1202,0,0,0,0,0,0,0,7,0,7,4,0,2609,6281,183,..,2794,6281
305031121,996,3011,3,8,236,469,236,472,551,901,491,783,132,235,0,0,0,3,1176,1926,0,0,0,0,0,0,4,3,4,3,8,8,2425,5428,301,..,2722,5428
305031122,1744,5053,43,67,455,872,494,936,797,1306,1461,2457,185,309,0,0,0,0,2440,4071,0,0,0,0,0,0,9,16,9,16,13,21,4693,10099,415,..,5108,10099
305031123,1277,3911,5,8,141,336,148,343,89,154,46,62,24,42,0,0,0,6,157,264,0,0,0,0,0,0,0,0,0,0,0,0,1590,4521,76,..,1660,4521
305031124,861,2460,15,17,275,539,285,558,179,295,364,560,180,305,1188,1883,0,0,1902,3047,0,3,0,0,0,0,0,0,0,3,16,19,3066,6082,529,..,3595,6082
305031125,1436,4067,31,55,163,350,197,408,91,179,45,97,0,0,0,0,0,13,141,288,0,0,0,0,0,0,0,0,0,0,0,0,1773,4757,141,..,1910,4757
