SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
307021181,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,38,11,44,0,44,..,189,39,226,0,230,..,0,0,0,298,298,2688,190,39,227,299,3223
307021182,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,22,0,22,..,145,21,165,0,165,..,19,5,20,478,492,5128,160,28,187,478,5791
307021183,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,12,0,12,..,98,7,99,3,101,..,625,48,679,15,691,..,44,3,50,1190,1242,15078,674,56,730,1208,17015
307031184,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,6,22,0,22,..,75,8,84,0,87,..,9,0,9,356,364,4655,88,8,100,356,5109
307031185,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,11,10,17,0,17,..,78,19,93,0,93,..,6,6,12,300,307,3960,84,21,105,300,4360
307031186,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,23,3,31,0,31,..,91,21,107,0,110,..,3,0,3,417,420,4463,91,21,113,419,4991
307031187,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,41,6,46,0,50,..,375,92,464,3,471,..,15,3,19,358,374,4443,390,90,480,362,5286
307031188,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,65,9,76,0,78,..,274,33,306,8,309,..,16,4,16,564,581,5350,286,37,325,573,6247
307031189,0,3,0,3,..,18,0,21,0,21,..,0,0,0,0,0,..,13,4,13,0,15,..,81,7,89,6,96,..,516,68,590,8,595,..,37,5,34,1044,1080,13854,548,73,623,1052,15525
308011190,0,0,0,0,..,13,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,78,5,84,0,84,..,243,22,265,0,271,..,26,0,32,907,938,5943,270,23,298,910,7156
308011191,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,75,19,91,3,101,..,215,25,238,0,240,..,18,0,18,1051,1070,6301,226,25,254,1056,7616
308011192,0,13,0,13,..,29,10,34,0,34,..,6,0,8,0,8,..,23,8,29,0,29,..,229,26,251,12,265,..,999,142,1140,19,1158,..,45,4,54,1176,1227,11700,1046,146,1197,1193,14089
308031205,10,17,0,17,..,14,3,17,0,17,..,0,0,0,0,0,..,39,36,78,0,78,..,72,24,94,0,98,..,315,105,418,0,427,..,22,6,32,600,628,5966,341,117,452,603,7024
308031206,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,243,249,1692,8,0,12,243,1948
308031207,0,0,0,0,..,0,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,32,0,35,0,35,..,119,8,124,0,128,..,21,0,23,474,495,5176,136,10,148,476,5798
308031208,7,16,0,16,..,8,4,14,0,14,..,0,0,0,0,0,..,19,16,35,0,35,..,102,21,119,0,124,..,492,82,570,3,577,..,39,3,41,449,490,7995,531,79,614,451,9059
308031209,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,16,..,54,3,59,0,66,..,4,0,4,1024,1033,4130,62,3,63,1029,5224
308031210,0,5,0,3,..,8,0,15,0,15,..,0,0,0,0,0,..,9,0,8,0,8,..,106,12,116,4,120,..,435,38,469,9,483,..,47,5,53,725,775,11119,482,43,525,734,12379
308031211,16,33,0,33,..,8,0,8,0,8,..,0,0,0,0,0,..,51,39,91,0,95,..,64,35,101,5,101,..,319,181,493,6,499,..,16,3,27,323,349,4033,336,182,519,329,4880
308031212,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,42,0,46,0,46,..,9,0,9,436,442,2460,50,0,54,436,2945
308031213,4,50,0,50,..,9,3,14,0,14,..,0,0,0,0,0,..,93,58,152,3,153,..,161,35,199,9,204,..,1202,223,1419,20,1442,..,44,15,62,614,674,8597,1244,239,1485,627,10709
308031214,7,22,0,22,..,4,0,5,0,5,..,0,0,0,0,0,..,6,0,11,0,11,..,24,8,32,9,37,..,209,30,239,6,244,..,14,0,18,359,375,4671,222,33,251,363,5292
308031215,0,11,0,11,..,5,4,3,0,3,..,0,0,0,0,0,..,16,0,19,0,19,..,85,4,93,0,93,..,443,51,491,7,502,..,17,3,19,520,541,6431,459,53,519,530,7477
308031216,0,4,0,4,..,6,5,12,0,12,..,0,0,0,0,0,..,6,0,8,0,8,..,46,9,50,0,50,..,209,18,230,0,234,..,28,4,34,344,374,5296,235,27,260,347,5903
308031217,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,6,5,6,0,6,..,29,8,40,0,41,..,164,27,190,3,189,..,12,0,10,336,346,2824,178,26,205,337,3364
308031218,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,5,0,4,0,4,..,13,0,18,0,16,..,69,4,72,0,77,..,10,0,10,282,290,3137,80,4,79,283,3507
308031219,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,7,..,8,0,10,4,10,..,79,4,83,8,89,..,7,0,10,585,596,3914,81,10,94,592,4598
308031220,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,26,0,26,..,4,0,4,372,378,2599,25,0,29,374,3002
308031221,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,19,0,0,0,3,22
308031222,0,27,0,27,..,6,3,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,95,9,108,5,116,..,572,38,612,7,623,..,20,5,24,488,514,6854,595,49,640,499,7989
308031223,0,0,0,0,..,24,6,30,0,30,..,0,0,0,0,0,..,9,4,16,0,16,..,152,14,170,5,174,..,658,49,714,11,725,..,53,3,62,1286,1351,18173,718,55,769,1297,20244
308041528,3,12,0,12,..,0,0,3,0,3,..,0,0,0,0,0,..,0,3,3,0,3,..,37,3,38,0,38,..,125,12,135,4,139,..,10,0,10,1055,1072,7606,142,12,152,1065,8817
308041529,9,12,0,12,..,8,0,10,0,10,..,0,0,0,0,0,..,14,12,21,0,21,..,43,10,55,0,51,..,373,141,515,3,516,..,4,0,13,751,761,4417,378,147,523,760,5694
308051530,0,0,0,0,..,8,0,12,0,14,..,0,0,0,0,0,..,0,0,3,0,3,..,22,0,24,3,25,..,181,19,201,6,206,..,17,3,14,801,815,5784,197,21,211,807,6807
308051531,0,0,0,0,..,22,0,20,0,20,..,0,0,0,0,0,..,3,0,0,0,0,..,72,9,86,6,92,..,359,24,382,9,385,..,18,3,19,473,495,9187,376,23,403,475,10063
308051532,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,30
308051533,6,68,0,72,..,21,7,24,0,24,..,0,0,0,0,0,..,15,13,27,0,27,..,135,22,158,5,160,..,1080,98,1176,15,1192,..,46,8,47,651,701,12270,1119,102,1229,667,14161
308051534,0,10,0,10,..,13,4,13,0,13,..,3,0,3,0,3,..,6,0,5,0,5,..,82,10,95,0,95,..,529,49,584,5,581,..,25,0,31,618,648,4943,562,51,613,617,6174
308051535,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,5,0,5,..,49,4,57,0,56,..,259,20,283,5,287,..,26,3,29,782,807,10432,293,20,310,781,11529
308051536,0,4,0,4,..,9,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,27,0,31,0,31,..,167,13,188,4,189,..,8,0,8,162,176,3173,181,13,192,168,3533
308051537,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
308051538,0,6,0,6,..,9,0,11,0,11,..,0,0,4,0,4,..,7,4,9,0,9,..,40,5,44,0,49,..,330,24,357,10,365,..,12,0,13,438,452,5573,342,29,366,447,6387
308051539,0,15,0,15,..,5,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,65,4,70,0,70,..,369,34,399,0,399,..,18,0,15,266,281,4144,382,36,414,272,4832
309011224,0,0,0,0,..,15,8,20,0,22,..,4,4,7,0,7,..,43,14,59,0,59,..,112,10,120,0,120,..,979,143,1128,8,1135,..,25,5,27,384,409,6623,1007,148,1151,389,8164
309011225,0,0,0,0,..,17,3,13,0,13,..,3,0,3,0,3,..,4,0,4,0,4,..,89,8,97,0,99,..,606,48,650,7,662,..,22,3,28,860,881,7625,630,49,683,866,9176
309011226,0,0,0,0,..,20,3,24,0,24,..,20,3,22,0,22,..,16,4,21,0,21,..,188,24,215,0,215,..,1017,134,1151,14,1165,..,47,3,55,527,574,12671,1063,141,1204,538,14413
309011227,0,0,0,0,..,18,12,29,0,29,..,11,0,12,0,12,..,22,0,22,0,22,..,224,23,246,3,246,..,1777,204,1979,17,1999,..,39,8,49,1352,1400,10603,1818,212,2025,1369,13997
309011228,0,4,0,4,..,39,10,48,0,48,..,10,0,8,0,8,..,26,9,35,0,35,..,169,25,195,3,192,..,1665,274,1941,20,1960,..,46,8,55,576,631,10612,1710,280,1994,595,13205
309011229,0,0,0,0,..,16,0,19,0,19,..,5,0,5,0,5,..,9,0,11,0,11,..,91,3,99,7,105,..,641,56,695,14,710,..,22,0,19,412,433,6299,661,57,717,429,7445
309021230,0,0,0,0,..,17,0,18,0,18,..,3,0,3,0,3,..,5,0,7,0,7,..,48,11,60,0,60,..,510,42,556,3,559,..,34,0,37,441,476,5461,542,46,588,444,6491
309021231,0,0,0,0,..,14,4,20,0,20,..,4,0,6,0,6,..,7,0,9,0,9,..,98,4,106,0,104,..,751,60,814,7,825,..,40,5,41,801,844,10670,793,62,851,812,12339
309021232,0,5,0,5,..,14,3,15,0,15,..,3,0,8,0,8,..,0,0,0,0,0,..,98,13,107,3,110,..,449,40,489,8,493,..,38,0,32,366,397,8905,485,42,528,372,9797
309021233,0,0,0,0,..,17,0,21,0,21,..,3,0,6,0,6,..,11,4,15,0,15,..,110,13,117,0,123,..,627,53,681,4,687,..,32,0,38,498,536,11321,660,54,720,499,12539
309021234,0,4,0,4,..,18,0,18,0,24,..,0,0,0,0,0,..,12,0,12,0,12,..,149,20,164,3,172,..,922,81,1004,19,1017,..,58,4,56,857,916,14417,976,85,1063,878,16349
309031235,0,23,0,23,..,40,9,46,0,46,..,25,3,29,0,29,..,35,4,41,0,41,..,264,37,297,5,303,..,2015,323,2341,21,2365,..,39,6,45,399,442,8368,2055,333,2387,419,11171
309031236,0,11,0,11,..,44,5,54,0,54,..,18,5,20,0,20,..,33,3,36,0,36,..,208,27,233,5,242,..,1676,288,1965,13,1978,..,84,12,92,685,780,7215,1757,300,2057,703,9973
309031237,0,4,0,4,..,29,3,32,0,32,..,0,0,7,0,7,..,21,5,29,0,29,..,178,16,194,5,194,..,986,135,1125,12,1130,..,92,0,96,518,614,8547,1082,138,1220,530,10298
309031238,0,20,0,20,..,104,14,121,0,121,..,59,6,65,0,65,..,72,19,90,0,93,..,595,140,733,8,743,..,2736,511,3247,28,3269,..,140,15,152,1393,1542,13832,2878,524,3397,1417,18643
309031239,0,6,0,6,..,17,0,21,0,21,..,4,0,7,0,7,..,17,0,21,0,21,..,84,5,92,0,97,..,704,112,816,3,818,..,24,0,24,653,670,8506,724,112,835,658,9991
309031240,0,6,0,6,..,33,4,35,0,35,..,11,4,12,0,12,..,28,3,29,0,33,..,155,14,164,5,165,..,902,117,1017,7,1026,..,56,5,64,442,510,7777,958,121,1079,453,9308
309041241,0,0,0,0,..,7,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,34,6,35,0,35,..,196,9,203,0,209,..,15,0,15,341,356,3861,210,9,218,347,4420
309041242,0,0,0,0,..,9,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,4,..,168,7,179,6,180,..,693,45,733,10,746,..,36,4,41,881,918,14027,731,46,778,892,15692
309051243,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,72,6,77,0,77,..,331,22,352,0,354,..,11,0,17,370,385,6931,346,24,369,372,7674
309051244,0,4,0,6,..,16,4,20,0,20,..,10,0,8,0,8,..,27,12,36,0,36,..,248,22,277,3,274,..,1514,148,1655,14,1670,..,61,4,65,691,753,17132,1570,147,1718,704,19552
309051245,0,9,0,9,..,15,0,18,0,18,..,7,0,7,0,7,..,6,10,18,0,18,..,111,18,132,3,133,..,869,93,969,12,980,..,31,0,33,348,382,7451,901,94,993,362,8810
309061246,0,5,0,5,..,57,8,68,0,68,..,10,4,13,0,12,..,22,6,21,0,21,..,172,14,184,3,188,..,1462,174,1635,20,1657,..,37,6,38,464,506,10986,1504,178,1677,486,13147
309061247,0,0,0,0,..,13,4,18,0,18,..,0,0,0,0,0,..,8,3,13,0,13,..,104,10,111,4,120,..,675,73,751,4,758,..,32,4,39,313,352,7325,710,78,788,323,8433
309061248,0,4,0,4,..,30,7,34,0,34,..,8,0,8,0,8,..,12,4,15,0,15,..,263,34,298,9,306,..,1637,221,1855,23,1880,..,57,8,65,1003,1068,18315,1699,223,1923,1023,21260
309061249,0,21,0,21,..,35,5,46,0,46,..,11,5,16,0,16,..,28,3,33,0,33,..,376,43,418,9,431,..,2630,295,2923,47,2973,..,63,15,79,620,698,14636,2693,315,3005,663,18308
309061250,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,6,0,8,0,8,..,112,18,131,0,131,..,520,69,589,0,593,..,21,0,21,412,434,7511,541,75,616,416,8542
309071251,0,10,0,10,..,42,5,50,0,52,..,32,6,35,0,35,..,30,0,33,5,36,..,410,51,465,7,469,..,2370,346,2708,42,2753,..,78,13,91,1435,1520,15949,2444,357,2800,1476,20225
309071252,0,12,0,12,..,33,4,34,0,34,..,25,5,32,0,32,..,63,15,79,0,80,..,281,27,314,12,324,..,2341,340,2681,31,2716,..,60,3,61,716,772,15455,2398,349,2740,746,18949
309071253,0,4,0,4,..,23,9,34,0,34,..,13,0,13,0,11,..,24,9,26,0,26,..,192,8,198,0,198,..,1504,219,1722,6,1729,..,65,11,75,890,967,11972,1573,229,1799,895,14665
309071254,0,0,0,0,..,11,0,13,0,12,..,0,0,0,0,0,..,0,0,4,0,4,..,39,7,49,0,52,..,166,21,177,0,183,..,13,4,17,185,202,4219,174,23,193,191,4607
309071256,0,8,0,8,..,33,9,35,0,35,..,10,3,6,0,6,..,17,6,21,0,21,..,263,34,303,5,303,..,1649,192,1841,20,1863,..,42,3,50,582,637,15427,1692,196,1890,611,17920
309071552,0,6,0,6,..,15,0,15,0,15,..,0,0,0,0,0,..,9,0,9,0,9,..,170,17,184,6,193,..,661,68,728,16,741,..,41,0,43,526,568,9370,702,71,768,544,10681
309071553,0,3,0,3,..,16,0,20,0,20,..,24,4,29,0,36,..,4,0,4,0,4,..,185,16,199,3,205,..,874,85,958,8,970,..,27,0,32,403,438,10466,900,85,990,419,11879
309071554,0,8,0,8,..,13,4,18,0,18,..,13,0,14,0,14,..,14,9,19,0,19,..,260,30,294,14,304,..,1549,177,1731,31,1762,..,36,11,45,487,531,7623,1583,186,1771,521,9910
309071555,0,16,0,16,..,17,0,20,0,18,..,12,0,15,0,15,..,16,12,27,0,27,..,330,24,355,16,363,..,1466,149,1616,30,1646,..,31,5,39,895,938,7911,1497,159,1653,927,10491
309071556,0,14,0,14,..,12,4,16,0,16,..,14,6,15,0,15,..,10,0,10,0,10,..,154,15,166,6,171,..,896,86,979,14,991,..,44,4,43,400,448,9983,941,88,1028,415,11420
309071557,0,31,0,31,..,28,4,30,0,30,..,28,8,31,0,31,..,26,3,29,0,32,..,408,49,453,15,469,..,2075,259,2331,32,2363,..,73,4,78,1111,1189,16743,2145,264,2406,1146,20287
309071558,0,3,0,3,..,11,0,11,0,11,..,12,0,12,0,12,..,6,0,6,0,9,..,118,12,125,3,125,..,632,59,690,8,699,..,18,7,22,388,413,5920,649,67,719,397,7027
309081259,0,0,0,0,..,9,0,7,0,7,..,5,0,5,0,5,..,4,0,9,0,9,..,88,12,89,0,96,..,845,192,1033,4,1037,..,33,0,29,190,220,3139,868,191,1065,195,4395
309081260,0,3,0,3,..,30,4,34,0,34,..,7,0,7,0,7,..,7,0,9,0,9,..,125,15,136,3,137,..,1029,136,1153,15,1171,..,36,3,37,422,464,5579,1061,136,1192,442,7210
309081262,0,21,0,25,..,53,8,64,0,64,..,19,0,19,0,19,..,55,10,68,0,68,..,320,23,343,6,351,..,3047,443,3492,28,3518,..,73,9,82,739,820,12299,3119,455,3573,771,16639
309081559,0,20,0,20,..,53,0,62,0,62,..,30,0,29,0,29,..,42,8,48,0,48,..,251,19,269,4,278,..,2484,343,2826,25,2847,..,57,5,69,498,567,13442,2545,346,2892,525,16861
309081560,0,12,0,12,..,26,0,34,0,32,..,10,0,10,0,10,..,23,3,23,0,23,..,128,10,137,3,138,..,1382,177,1567,19,1580,..,22,11,28,411,441,6782,1404,189,1592,426,8804
309091263,0,11,0,11,..,41,4,43,0,43,..,6,0,4,0,4,..,33,9,42,0,42,..,180,19,203,0,205,..,1535,165,1700,13,1716,..,36,6,44,980,1018,9679,1571,169,1744,988,12415
309091264,0,24,0,24,..,17,9,22,0,22,..,10,3,12,0,12,..,28,8,35,0,35,..,118,20,136,0,136,..,1299,279,1578,10,1588,..,26,4,29,338,367,4492,1325,279,1605,349,6450
309091265,0,9,0,9,..,31,3,34,0,37,..,3,0,3,0,3,..,58,8,64,0,67,..,169,16,192,6,190,..,1312,167,1479,12,1495,..,56,5,64,402,467,6877,1372,175,1538,417,8837
309091540,0,26,0,28,..,65,13,75,0,75,..,18,4,23,0,23,..,97,15,110,0,110,..,423,56,476,8,494,..,3937,655,4592,32,4621,..,88,8,99,1615,1715,11557,4026,661,4687,1646,17891
309091541,0,29,0,29,..,116,16,134,0,135,..,18,3,21,0,21,..,103,16,112,0,116,..,418,79,501,9,508,..,3748,658,4405,36,4443,..,88,10,101,1115,1214,13238,3837,665,4506,1148,18893
309101267,0,20,0,20,..,28,3,34,0,34,..,5,0,5,0,5,..,44,14,61,0,61,..,152,26,172,3,175,..,2077,342,2418,18,2435,..,36,15,53,504,550,6899,2112,354,2466,519,9889
309101268,0,0,0,0,..,9,0,10,0,10,..,5,0,8,0,8,..,15,10,18,0,18,..,58,0,59,0,60,..,754,110,868,9,871,..,8,0,16,238,250,3770,769,114,883,246,4895
309101269,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,39,5,42,0,42,..,335,20,355,3,352,..,10,0,10,455,463,3183,343,20,355,458,3998
309101561,0,7,0,7,..,35,6,42,0,42,..,20,0,24,0,24,..,40,10,49,0,49,..,246,19,266,5,267,..,2588,288,2874,16,2886,..,53,10,62,1415,1475,7839,2642,301,2935,1424,12204
309101562,0,19,0,19,..,75,5,83,0,83,..,26,7,37,0,37,..,38,9,44,0,44,..,252,32,281,8,287,..,3257,329,3588,21,3607,..,82,13,95,1922,2016,8585,3336,346,3683,1942,14210
310011271,7,27,0,30,..,17,4,19,0,19,..,0,0,0,0,0,..,531,303,839,3,842,..,154,41,188,9,202,..,1403,457,1863,21,1880,..,27,4,26,206,233,2588,1428,457,1886,230,4699
310011272,6,91,0,91,..,13,4,19,0,19,..,12,4,15,0,15,..,1089,678,1766,7,1775,..,525,142,667,5,675,..,2995,1029,4017,30,4048,..,73,31,103,356,454,3749,3063,1053,4117,384,8254
310011274,14,58,0,58,..,20,9,31,0,31,..,0,0,0,0,0,..,2988,2099,5081,33,5114,..,1718,590,2313,36,2347,..,7059,3088,10145,96,10240,..,230,66,290,1451,1744,7909,7284,3150,10435,1554,19891
310011275,0,27,0,27,..,19,6,23,0,23,..,7,0,7,0,7,..,310,103,410,5,416,..,183,31,218,0,223,..,1631,264,1892,25,1917,..,26,9,32,289,317,6344,1656,269,1924,312,8578
310011276,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,165,111,276,3,283,..,153,34,187,10,201,..,622,200,824,23,848,..,29,11,36,3579,3619,1751,651,213,864,3600,6220
310011563,7,79,0,79,..,12,0,15,0,15,..,4,0,3,0,3,..,829,381,1207,11,1224,..,626,124,749,16,767,..,3360,755,4113,55,4170,..,59,17,77,384,465,3968,3416,776,4188,435,8598
310011564,12,128,0,135,..,36,7,41,0,41,..,9,0,13,0,13,..,1227,492,1722,12,1738,..,847,176,1023,18,1042,..,6231,1158,7392,70,7459,..,108,31,136,653,797,14226,6341,1194,7530,720,22478
310021277,0,0,0,0,..,0,3,7,0,7,..,0,0,0,0,0,..,8,0,9,0,9,..,65,3,67,3,77,..,261,76,339,3,337,..,20,0,25,827,850,11430,278,79,358,830,12617
310021278,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,3,3,0,3,..,19,0,22,0,24,..,106,16,121,0,121,..,12,4,17,231,248,4686,119,21,137,235,5052
310021279,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
310021280,0,3,0,3,..,28,3,24,0,24,..,7,0,10,0,10,..,30,30,57,8,69,..,147,17,161,4,165,..,555,82,641,11,655,..,51,8,53,1426,1483,19075,607,92,693,1435,21208
310021281,0,11,0,11,..,11,0,8,0,8,..,0,0,0,0,0,..,28,49,82,0,76,..,101,15,115,4,118,..,358,99,459,12,466,..,43,3,47,765,811,12920,399,102,504,777,14197
310021282,0,0,0,0,..,7,5,5,0,5,..,0,0,0,0,0,..,3,0,7,0,7,..,105,16,120,3,124,..,262,26,291,3,292,..,39,0,43,2075,2122,11805,302,29,330,2084,14217
310031283,0,8,0,8,..,7,0,13,0,13,..,5,0,5,0,5,..,7,0,7,0,7,..,154,29,181,5,186,..,554,72,626,6,632,..,28,0,32,654,689,10792,583,70,655,663,12115
310031284,0,8,0,8,..,16,0,16,0,14,..,6,0,6,0,6,..,21,14,39,0,39,..,207,36,251,8,249,..,739,125,865,13,881,..,48,3,56,639,690,7763,789,132,918,649,9334
310031285,4,9,0,9,..,9,5,16,0,16,..,0,0,0,0,0,..,3,0,0,0,0,..,91,18,102,3,105,..,290,52,338,8,345,..,12,3,14,240,261,6213,295,54,348,252,6817
310031286,0,6,0,6,..,14,0,12,0,12,..,0,0,0,0,0,..,6,0,10,0,10,..,76,3,81,5,83,..,345,45,398,5,403,..,27,0,35,486,517,5800,378,49,428,493,6715
310031287,0,14,0,14,..,19,6,27,0,27,..,0,0,0,0,0,..,30,13,34,0,34,..,225,36,264,9,271,..,857,106,963,11,977,..,38,6,50,1105,1149,15850,904,107,1012,1119,17975
310031288,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,36,3,41,0,38,..,136,20,158,0,158,..,8,0,8,92,99,4295,146,20,168,90,4561
310031289,0,12,0,12,..,4,0,4,0,4,..,3,0,3,0,3,..,10,6,12,0,12,..,61,4,61,3,64,..,272,16,293,0,293,..,17,0,17,179,192,6205,286,16,307,182,6694
310031290,0,0,0,0,..,9,0,10,0,10,..,0,0,0,0,0,..,8,0,8,0,8,..,75,5,87,0,87,..,334,19,353,0,356,..,21,0,18,106,118,5555,353,21,369,106,6032
310031291,0,4,0,4,..,8,9,14,0,12,..,0,0,0,0,0,..,9,0,13,0,13,..,107,26,136,0,136,..,381,56,439,6,445,..,21,0,26,457,482,7336,408,59,461,465,8268
310031292,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,0,0,0,..,48,12,63,4,69,..,205,22,233,8,238,..,28,0,28,374,401,5769,232,24,257,387,6416
310031293,0,10,0,10,..,15,0,20,0,20,..,11,0,11,0,11,..,23,6,34,0,37,..,112,28,138,3,139,..,730,100,830,13,844,..,32,0,37,630,666,13648,767,103,871,640,15154
310031294,0,15,0,15,..,0,3,6,0,6,..,0,0,0,0,0,..,17,3,20,0,21,..,269,25,289,14,302,..,1456,125,1583,30,1612,..,37,4,45,502,544,10618,1498,130,1627,530,12774
310031295,0,9,0,9,..,7,0,14,0,14,..,3,0,0,0,0,..,25,19,46,0,46,..,59,10,72,0,75,..,347,85,437,4,442,..,27,0,26,393,418,2207,371,90,460,400,3067
310041297,0,0,0,0,..,8,3,6,0,6,..,4,0,0,0,0,..,157,83,242,4,244,..,274,47,325,6,327,..,1077,215,1293,12,1305,..,46,11,58,412,472,7480,1121,223,1345,425,9249
310041298,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,5,4,0,4,0,8
310041299,3,20,0,20,..,25,5,32,0,32,..,0,0,0,0,0,..,93,45,135,0,135,..,577,115,690,11,699,..,2195,331,2524,24,2550,..,77,10,88,559,649,8484,2269,344,2615,586,11686
310041300,3,30,0,30,..,28,12,40,0,40,..,5,0,4,0,4,..,325,215,535,5,543,..,572,109,680,11,695,..,2450,544,2999,31,3030,..,86,19,100,965,1064,6787,2535,566,3098,994,10885
310041301,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3
310041302,7,48,0,51,..,30,7,39,0,39,..,4,0,11,0,11,..,145,67,213,0,220,..,1691,283,1976,31,2008,..,4491,675,5168,59,5229,..,195,27,219,1516,1742,17381,4690,701,5388,1577,24349
310041303,0,42,0,37,..,6,4,8,0,8,..,3,0,3,0,3,..,90,27,110,5,120,..,202,35,239,12,247,..,1225,146,1367,27,1394,..,39,3,40,222,261,5673,1265,144,1409,245,7322
310041304,15,244,3,248,..,42,3,45,6,47,..,17,0,17,0,17,..,320,106,426,10,433,..,1012,134,1148,28,1177,..,6352,669,7029,102,7130,..,94,15,107,691,793,15603,6444,687,7136,788,23526
310041565,4,48,0,51,..,5,3,10,0,10,..,4,0,4,0,4,..,71,10,88,0,88,..,273,21,294,5,293,..,1858,140,2001,24,2023,..,21,0,23,272,298,6665,1880,145,2025,298,8987
