SA2_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
701021017,10,..,..,..,..,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
701021018,686,..,..,..,..,686,..,0,0,0,0,0,..,0,0,3,0,3,..,10,0,11,0,11,..,0,0,0,0,3,..,0,0,6,0,6,..,7,0,5,0,5,..,8,5,11,0,14,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,22,4,26,0,26,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,18,0,18,0,18,..,4,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3
701021019,1383,..,..,..,..,1383,..,0,0,0,0,0,..,3,4,7,0,7,..,44,6,54,0,54,..,11,0,11,0,11,..,17,9,26,0,26,..,28,18,48,0,48,..,59,26,89,0,89,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,99,31,126,0,126,..,20,0,20,0,19,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,5,0,5,0,5,..,6,0,3,0,3,..,6,0,9,0,9,..,0,0,0,0,0,..,50,3,52,0,50,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,11,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,50
701021020,1442,..,..,..,..,1442,..,6,0,6,0,6,..,9,0,9,0,9,..,9,3,12,0,12,..,25,7,35,0,35,..,26,10,34,0,38,..,29,4,39,0,39,..,82,24,105,0,107,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,5,0,5,..,117,28,146,0,146,..,12,0,12,0,12,..,0,0,0,0,0,..,11,0,11,0,11,..,22,3,26,0,26,..,17,0,17,0,14,..,14,4,14,0,14,..,28,4,33,0,30,..,0,0,0,0,0,..,99,10,111,3,115,..,7,4,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,32,6,37,0,37,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23
701021021,1733,..,..,..,..,1733,..,10,0,10,0,10,..,11,0,11,0,11,..,7,0,7,0,7,..,17,4,22,0,22,..,67,22,84,0,84,..,19,5,27,0,27,..,104,31,136,5,138,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,135,24,159,0,159,..,25,0,25,0,25,..,10,0,13,0,13,..,44,0,41,0,41,..,51,3,57,5,58,..,32,6,37,0,38,..,43,0,46,0,43,..,50,0,50,3,56,..,7,0,7,0,7,..,257,12,269,9,274,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,14,0,14,..,0,0,0,0,0,..,154,13,171,4,172,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,41
701021022,1471,..,..,..,..,1471,..,0,0,0,0,0,..,8,0,8,0,8,..,36,7,46,9,49,..,7,4,10,0,10,..,13,5,16,0,16,..,15,12,27,0,27,..,30,23,53,0,53,..,0,0,0,0,0,..,10,0,10,0,10,..,7,0,9,0,9,..,38,5,42,0,42,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,12,0,12,0,12,..,4,0,12,0,12,..,7,0,7,0,7,..,8,0,8,0,8,..,46,0,52,0,52,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29
701021023,674,..,..,..,..,674,..,0,0,0,0,0,..,6,0,6,0,9,..,13,0,13,0,13,..,5,0,5,0,5,..,13,3,14,0,14,..,0,0,0,0,0,..,11,3,22,0,22,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,38,7,49,3,51,..,27,0,22,0,22,..,3,0,3,0,3,..,10,0,10,0,10,..,73,4,76,4,76,..,30,0,30,0,30,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,158,9,162,3,167,..,10,0,10,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,6,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19
701021024,614,..,..,..,..,614,..,0,0,0,0,0,..,3,0,3,0,3,..,3,5,4,0,4,..,3,0,5,0,5,..,7,6,15,0,15,..,6,0,6,0,6,..,21,7,21,0,21,..,0,0,0,0,0,..,5,0,5,0,6,..,4,0,0,0,0,..,62,10,70,0,70,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,15,0,15,..,8,0,8,0,8,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,37,0,37,0,37,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23
701021025,1167,..,..,..,..,1167,..,4,0,4,0,4,..,3,0,4,0,4,..,3,0,4,0,4,..,7,0,3,0,3,..,15,0,14,0,14,..,0,0,0,0,0,..,18,0,21,0,21,..,0,0,0,0,0,..,3,7,6,0,6,..,11,0,11,0,11,..,60,3,62,0,62,..,22,0,20,0,20,..,42,0,42,0,42,..,22,0,22,0,22,..,86,3,91,0,92,..,35,4,44,0,43,..,14,0,14,0,14,..,33,0,33,4,36,..,7,0,7,0,7,..,262,5,266,5,272,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,18,0,20,0,20,..,3,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25
701021026,1061,..,..,..,..,1061,..,3,0,3,0,3,..,4,0,4,0,4,..,9,0,9,0,9,..,4,0,3,0,3,..,9,0,11,0,11,..,0,0,0,0,0,..,15,4,18,0,18,..,0,0,0,0,0,..,9,0,9,0,15,..,7,0,7,0,7,..,28,0,25,0,30,..,22,0,22,0,22,..,42,0,49,0,49,..,14,0,17,0,22,..,56,4,62,0,62,..,30,4,32,0,34,..,4,0,4,0,4,..,33,0,31,0,31,..,4,0,4,0,4,..,215,8,227,4,229,..,12,0,12,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,14,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10
701021027,751,..,..,..,..,751,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,8,0,10,..,3,0,5,0,5,..,15,6,16,0,16,..,7,3,8,0,8,..,26,8,29,0,29,..,0,0,0,0,0,..,0,0,0,0,4,..,8,0,8,0,8,..,43,10,56,0,56,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,3,0,3,..,4,0,4,0,4,..,10,0,10,0,10,..,3,0,8,0,8,..,8,0,8,0,4,..,3,0,3,0,3,..,43,3,43,0,45,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,56,0,54,0,55,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,15
701021028,506,..,..,..,..,506,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,5,5,10,0,10,..,16,13,30,0,30,..,8,3,14,0,14,..,40,14,57,0,57,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,11,..,82,18,103,4,107,..,10,0,10,0,10,..,3,0,3,0,3,..,12,0,12,0,12,..,50,0,56,0,56,..,8,0,8,0,8,..,4,0,3,0,3,..,15,0,13,0,13,..,3,0,3,0,5,..,102,0,112,4,110,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22
701021029,594,..,..,..,..,594,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,0,6,3,0,3,..,8,3,7,0,7,..,3,0,11,0,11,..,18,6,21,0,21,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,39,17,54,0,54,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,6,0,6,..,9,0,6,0,6,..,5,0,5,0,5,..,12,0,11,0,11,..,0,0,0,0,0,..,40,6,44,0,44,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4
701021030,902,..,..,..,..,902,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,5,5,0,5,..,15,5,13,0,13,..,3,6,9,0,9,..,20,6,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11
701031031,1898,..,..,..,..,1898,..,0,0,0,0,0,..,6,0,6,0,6,..,35,0,35,0,35,..,3,0,3,0,3,..,7,4,11,0,11,..,0,0,0,0,0,..,13,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,13,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,12,0,15,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6
701031032,3805,..,..,..,..,3805,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,8,0,8,..,3,0,3,0,3,..,14,4,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,13,0,13,..,12,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,8,6,12,0,12,..,0,5,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6
701031033,10,..,..,..,..,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
701031034,1349,..,..,..,..,1349,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,4,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,16,5,21,0,21,..,7,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,20,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
701031035,1712,..,..,..,..,1712,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,0,0,..,7,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
701041036,1127,..,..,..,..,1127,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,7,0,7,..,4,3,5,0,5,..,6,0,9,0,9,..,3,0,3,0,3,..,13,6,16,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,15,4,18,0,18,..,0,0,0,0,0,..,8,0,8,0,8,..,10,0,10,0,10,..,8,0,8,0,8,..,7,0,7,0,8,..,3,0,3,0,3,..,8,0,11,0,11,..,0,0,0,0,0,..,45,4,43,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18
701041037,966,..,..,..,..,966,..,3,0,3,0,3,..,0,0,0,0,0,..,17,5,19,0,19,..,4,0,4,0,4,..,9,3,13,0,13,..,0,0,0,0,0,..,18,3,18,0,18,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,12,0,14,0,14,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,26,0,31,0,31,..,10,0,14,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,55,5,63,0,63,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16
701041038,1764,..,..,..,..,1764,..,6,0,6,0,6,..,9,0,10,0,10,..,9,0,10,0,10,..,0,0,0,3,6,..,10,3,14,0,14,..,7,0,10,0,10,..,24,3,28,0,29,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,16,3,24,3,26,..,18,0,18,0,18,..,13,0,13,0,13,..,10,0,9,0,9,..,0,0,0,0,0,..,10,0,10,0,10,..,21,0,21,0,21,..,4,0,4,0,4,..,3,0,3,0,3,..,74,0,78,0,78,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,4,3,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,29
701041039,1115,..,..,..,..,1115,..,5,0,5,0,5,..,0,0,3,0,3,..,18,3,18,0,18,..,0,3,5,0,5,..,10,0,5,0,5,..,6,0,6,0,6,..,15,4,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,4,0,4,0,4,..,5,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,31,0,31,0,31,..,0,0,4,0,4,..,0,0,0,0,0,..,5,4,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24
701041040,1090,..,..,..,..,1090,..,5,0,5,0,5,..,0,0,0,0,0,..,37,0,38,0,38,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11
701041041,1703,..,..,..,..,1703,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,3,0,9,0,9,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,25,4,29,0,29,..,7,0,7,0,7,..,6,0,6,0,6,..,11,0,11,0,11,..,7,0,10,0,10,..,14,0,14,0,14,..,5,0,5,0,5,..,10,0,13,0,13,..,0,0,0,0,0,..,63,4,66,0,66,..,0,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,4,..,0,0,0,0,0,..,20
