SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
212051319,105,20,15,0,0,142,24,8,8,0,0,41,11,3,4,0,0,18,39,9,5,0,0,46,25,6,7,0,0,43,87,24,54,0,0,170,100,31,77,0,0,208,177,94,108,0,0,374,169,113,62,0,0,346,275,102,63,0,0,437,290,57,30,0,0,376,115,32,29,0,0,172,1425,493,454,0,3,2383
212051321,167,11,3,0,0,178,34,4,0,0,0,38,22,4,0,0,0,26,45,0,0,0,0,45,38,0,3,0,0,37,111,12,5,0,0,131,142,11,0,0,0,148,267,19,6,0,0,297,204,15,11,0,0,227,321,37,10,0,0,364,479,22,0,0,0,499,139,19,0,0,0,161,1970,146,39,0,0,2155
212051322,145,18,11,0,0,173,20,7,5,0,0,32,19,3,4,0,0,25,25,9,8,0,0,39,35,10,4,0,0,51,70,15,28,0,0,107,97,23,40,0,0,167,169,42,76,0,0,289,109,33,32,0,0,170,243,53,29,0,0,323,354,40,23,0,0,412,97,35,10,0,0,143,1375,284,274,0,0,1937
212051323,118,7,20,0,0,146,20,0,0,0,0,23,18,4,8,0,0,24,25,0,4,0,0,28,25,0,7,0,0,31,87,3,19,0,0,112,66,9,26,0,0,108,165,23,62,0,0,247,94,11,55,0,0,159,211,37,62,0,0,314,395,19,27,0,0,438,103,8,25,0,0,132,1320,127,317,0,0,1769
212051324,104,18,18,0,0,145,21,5,7,0,0,31,20,0,3,0,0,26,26,10,8,0,0,36,32,6,17,0,0,58,87,23,31,0,0,140,91,28,37,0,0,153,182,52,72,0,0,303,134,39,76,0,0,254,288,63,89,0,0,442,325,58,40,0,0,423,126,22,16,0,0,164,1437,323,406,0,0,2163
212051325,121,21,0,0,0,144,39,0,0,0,0,38,21,6,0,0,0,27,48,3,0,0,0,50,82,18,0,0,0,94,182,39,0,0,0,222,209,48,0,0,0,257,349,120,5,0,0,472,285,94,0,0,0,382,376,56,0,0,0,430,194,34,0,0,0,227,162,19,0,0,0,181,2064,449,9,0,0,2521
212051326,140,17,14,0,0,165,31,0,3,0,0,33,34,3,4,0,0,38,49,6,0,0,0,56,63,11,11,0,0,78,163,46,54,0,0,258,177,38,85,0,0,304,358,88,75,0,0,526,280,90,26,0,0,398,367,86,19,0,0,478,272,23,8,0,0,302,146,20,17,0,0,183,2083,426,309,0,0,2813
212051327,170,3,5,0,0,178,30,0,3,0,0,29,36,6,0,0,0,41,44,5,3,0,0,56,43,0,0,0,0,47,140,0,0,0,0,143,154,4,11,0,0,170,277,13,4,0,0,299,217,11,6,0,0,233,406,7,3,0,0,421,385,8,5,0,0,398,170,5,0,0,0,179,2088,72,45,0,0,2199
212051567,13,6,12,0,0,27,0,0,3,0,0,5,0,3,5,0,0,4,0,4,8,0,0,16,3,0,8,0,0,16,19,8,51,0,0,79,20,12,56,0,0,91,40,24,52,0,0,111,33,15,13,0,0,56,28,12,12,0,0,51,27,5,4,0,0,30,13,3,9,0,0,27,196,90,236,0,0,525
212051568,13,23,0,0,0,42,6,6,0,0,0,14,5,5,0,0,0,12,13,5,3,0,0,24,12,13,3,0,0,26,26,34,16,0,0,76,19,60,22,0,0,104,66,109,13,0,0,186,57,79,3,0,0,135,44,31,0,0,0,77,26,18,0,0,0,46,24,32,0,0,0,64,315,415,62,0,0,795
213011328,34,3,0,0,0,37,14,5,6,0,0,19,7,0,6,0,0,21,23,3,7,0,0,32,18,4,13,0,0,37,92,33,17,0,0,134,97,44,8,0,0,152,142,47,3,0,0,192,67,13,0,0,0,83,42,4,0,0,0,45,20,6,0,0,0,23,41,7,8,0,0,50,589,181,64,0,0,828
213011329,100,7,0,0,0,98,29,0,0,0,0,30,29,0,0,0,0,33,39,3,0,0,0,39,28,0,5,0,0,38,154,8,8,0,0,171,167,13,11,0,0,192,309,35,4,0,0,349,141,8,0,0,0,148,111,3,0,0,0,116,58,0,0,0,0,61,99,8,0,0,0,105,1258,94,27,0,0,1381
213011331,57,14,0,0,0,66,17,4,0,0,0,19,20,0,0,0,0,25,38,12,0,0,0,52,42,11,0,0,0,49,150,29,0,0,0,181,162,42,0,0,0,202,185,41,0,0,0,224,51,13,0,0,0,61,32,6,0,0,0,34,25,4,0,0,0,30,73,17,0,0,0,93,830,204,0,0,0,1037
213011332,77,9,0,0,0,85,35,0,0,0,0,34,26,5,0,0,0,34,41,9,0,0,0,48,53,3,0,0,0,62,178,14,4,0,0,201,230,35,5,0,0,268,322,26,5,0,0,351,121,11,0,0,0,131,77,11,0,0,0,95,43,5,0,0,0,47,99,9,3,0,0,117,1312,146,15,0,0,1479
213011333,117,0,0,0,0,122,33,0,0,0,0,35,36,0,0,0,0,36,66,5,0,0,0,68,76,0,3,0,0,81,258,11,10,0,0,275,319,13,4,0,0,340,323,5,3,0,0,334,58,0,0,0,0,58,42,0,0,0,0,42,37,0,0,0,0,35,101,0,5,0,0,102,1471,38,26,0,0,1534
213011334,83,15,6,0,0,104,32,5,9,0,0,45,30,9,0,0,0,40,42,11,7,0,0,60,70,24,10,0,0,99,180,91,45,0,0,320,191,93,37,0,0,317,259,50,13,0,0,324,54,13,0,0,4,69,44,11,0,0,0,51,29,4,5,0,0,37,98,19,8,0,0,129,1110,353,137,0,4,1604
213011335,107,12,4,0,0,123,40,0,3,0,0,44,34,5,0,0,0,37,47,9,3,0,0,58,63,8,4,0,0,76,194,42,19,0,0,251,204,46,4,0,0,262,236,34,5,0,0,281,98,8,0,0,0,106,48,8,0,0,0,54,26,3,0,0,0,27,93,10,9,0,0,107,1186,190,53,0,0,1424
213011336,38,12,3,0,0,52,15,5,0,0,0,20,12,8,5,0,0,22,23,9,0,0,0,35,26,7,4,0,0,43,93,24,21,0,0,136,83,29,14,0,0,129,164,49,5,0,0,220,86,21,0,0,0,109,93,9,3,0,0,106,39,7,0,0,0,48,41,9,9,0,0,57,720,188,58,0,0,961
213011337,66,16,3,0,0,83,20,0,0,0,0,26,10,0,0,0,0,14,33,6,0,0,0,35,30,0,0,0,0,36,122,24,8,0,0,152,149,27,0,0,0,182,193,65,4,0,0,261,84,21,0,0,0,107,68,17,0,0,0,85,39,3,0,0,0,45,76,9,0,0,0,88,889,191,14,0,0,1104
213011338,116,16,0,0,0,132,35,5,0,0,0,39,44,0,0,0,0,46,45,5,3,0,0,54,68,16,0,0,0,87,217,50,9,0,0,272,227,79,9,0,0,319,325,102,0,0,0,435,155,18,4,0,0,178,76,15,0,0,0,88,43,5,0,0,0,52,107,19,0,0,0,133,1456,329,41,0,0,1826
213011339,55,11,0,0,0,67,19,7,0,0,0,30,13,5,0,0,0,19,39,13,0,0,0,55,53,16,0,0,0,72,159,92,11,0,0,265,186,105,6,0,0,306,267,66,0,0,0,331,98,11,0,0,0,111,49,7,0,0,0,55,47,11,0,0,0,62,98,31,4,0,0,130,1088,376,27,0,0,1494
213011340,124,4,0,0,0,129,42,9,0,0,0,54,45,3,0,0,0,49,51,10,0,0,0,60,87,9,0,0,0,92,217,19,4,0,0,236,244,17,3,0,0,264,355,28,3,0,0,387,202,3,0,0,0,211,210,7,0,0,0,213,114,6,0,0,0,123,184,7,0,0,0,189,1875,118,6,0,0,1999
213011569,94,6,0,0,0,101,28,6,0,0,0,26,33,4,0,0,0,36,58,8,0,0,0,60,76,7,0,0,0,81,309,54,4,0,0,367,370,61,0,0,0,434,477,59,0,0,0,533,151,14,0,0,0,163,96,5,0,0,0,102,46,6,0,0,0,47,142,19,0,0,0,157,1867,237,3,0,0,2110
213011570,58,0,0,0,0,58,16,0,0,0,0,16,20,0,0,0,0,20,24,0,0,0,0,24,37,0,0,0,0,37,136,0,0,0,0,137,231,4,0,0,0,238,430,3,0,0,0,433,170,0,0,0,0,170,102,0,0,0,0,102,65,0,0,0,0,65,88,4,0,0,0,92,1369,12,0,0,0,1386
213021341,50,15,0,0,0,67,13,5,3,0,0,26,7,4,0,0,0,16,31,6,0,0,0,42,41,13,0,0,0,53,119,37,7,0,0,168,117,56,22,0,0,201,210,99,6,0,0,316,147,74,5,0,0,224,208,84,0,0,0,286,157,45,3,0,0,208,63,28,5,0,0,84,1167,469,57,0,0,1694
213021342,118,16,8,0,0,136,47,4,4,0,0,54,42,9,6,0,0,52,76,0,3,0,0,79,117,8,3,0,0,131,296,35,19,0,0,356,338,41,33,0,0,415,475,39,19,0,0,535,241,16,7,0,0,262,117,16,5,0,0,135,77,3,0,0,0,83,137,14,3,0,0,158,2081,197,103,0,0,2384
213021343,65,16,5,0,0,81,17,3,0,0,0,19,17,7,4,0,0,26,21,6,0,0,0,32,24,14,0,0,0,43,85,42,6,0,0,126,124,77,9,0,0,209,232,195,7,0,0,434,186,107,0,0,0,297,148,104,0,0,3,253,60,42,0,0,0,103,84,36,0,0,0,121,1052,653,28,4,3,1735
213021344,82,26,9,0,0,108,27,5,0,0,0,36,28,5,0,0,0,33,32,12,0,0,0,48,42,12,10,0,0,61,126,62,9,0,0,199,151,90,8,3,0,255,286,182,29,0,0,501,274,158,19,0,0,453,379,163,5,0,0,551,342,83,0,0,0,425,109,31,5,0,0,138,1885,835,100,7,0,2818
213021345,42,0,0,0,0,42,12,0,0,0,0,12,3,0,0,0,0,7,17,0,0,0,0,17,30,3,0,0,0,33,87,0,4,0,0,91,121,4,0,0,0,128,196,4,0,0,0,198,85,0,0,0,0,88,37,0,0,0,0,39,26,0,0,0,0,26,50,0,0,0,0,51,703,17,7,0,0,723
213021346,93,31,4,0,0,127,21,9,3,0,0,33,12,6,0,0,0,18,28,9,0,0,0,45,24,15,4,0,0,47,77,41,27,0,0,143,82,48,32,0,0,162,131,76,47,0,4,255,118,70,20,0,0,211,195,119,15,0,0,335,389,121,15,0,0,524,107,28,12,0,0,142,1270,568,187,0,9,2029
213031347,86,53,4,0,0,136,8,11,0,0,0,16,14,15,3,0,0,34,19,12,9,0,0,36,37,26,9,0,0,67,100,96,52,0,0,243,111,159,50,0,0,329,237,318,25,5,0,584,113,141,13,0,0,264,115,88,5,0,0,207,64,46,0,0,0,116,99,47,15,0,0,162,1003,1006,183,0,0,2196
213031348,38,23,21,0,0,80,10,6,5,0,0,18,3,0,9,0,0,14,12,5,22,0,0,39,19,8,54,0,0,81,61,22,212,3,0,298,54,45,229,0,3,328,148,75,208,0,0,431,126,52,69,3,0,253,125,47,47,0,0,229,59,30,27,0,0,117,42,12,41,0,0,92,691,347,938,10,3,1988
213031349,59,26,8,0,0,93,13,9,6,0,0,28,10,7,0,0,0,13,14,7,9,0,0,31,18,15,16,0,0,49,47,66,93,0,0,207,52,71,122,0,0,246,91,145,137,0,0,367,75,87,34,0,0,201,105,81,12,0,0,205,119,41,19,0,0,180,48,33,24,0,0,106,645,586,494,0,7,1735
213031350,47,8,4,0,0,57,13,0,3,0,0,17,14,0,0,0,0,15,18,4,6,0,0,24,18,5,8,0,0,32,60,16,27,0,0,101,92,28,37,0,0,161,155,44,36,0,0,239,159,32,10,0,0,202,244,43,12,0,0,297,190,18,6,0,0,205,47,10,4,0,0,63,1048,208,150,4,0,1415
213031351,50,15,0,0,0,70,13,0,0,0,0,19,7,0,0,0,0,11,34,10,10,0,0,50,34,3,19,0,0,56,89,33,61,0,0,178,111,36,48,0,0,193,224,92,30,4,0,352,171,53,14,0,0,242,202,29,6,0,0,236,117,14,0,3,0,131,52,11,3,0,0,67,1113,300,191,6,0,1608
213031352,97,20,3,0,0,118,19,3,0,0,0,25,19,0,0,0,0,26,30,8,4,0,0,45,38,5,6,0,0,48,117,24,26,0,0,172,128,32,46,3,0,212,260,70,47,3,0,377,235,67,31,0,0,331,394,66,7,0,0,465,325,38,3,0,0,361,79,16,12,0,0,108,1750,349,191,13,0,2296
213041353,149,4,0,0,0,153,64,7,0,4,0,69,44,0,0,0,0,52,87,8,0,0,0,97,164,12,0,0,0,178,581,38,0,0,0,620,906,26,0,0,4,937,1116,19,0,0,0,1131,347,9,0,0,0,357,264,0,0,0,0,269,112,0,0,0,0,115,266,4,0,0,0,268,4111,127,0,5,3,4246
213041358,117,0,0,0,0,117,45,0,0,0,0,43,51,0,0,0,0,53,86,3,0,0,0,90,126,9,3,0,0,133,525,37,9,0,0,574,905,37,4,0,0,944,830,18,0,0,0,855,163,9,0,0,0,170,114,4,0,0,0,116,72,0,0,0,0,72,200,8,0,0,0,209,3236,123,24,0,0,3378
213041359,55,0,0,0,3,55,12,0,0,0,0,12,15,0,0,0,0,15,23,0,0,0,0,23,38,0,0,0,0,40,190,3,0,0,0,194,491,8,0,0,5,501,1141,8,0,0,0,1155,438,8,0,0,0,449,220,0,0,0,4,229,97,5,0,0,0,97,199,0,0,0,0,197,2931,31,0,0,7,2969
213041360,119,13,0,0,0,132,38,5,0,0,0,45,32,7,0,0,0,41,55,4,0,0,0,59,84,9,0,0,0,89,325,34,0,0,0,361,398,57,0,0,0,464,752,83,0,0,0,832,431,20,0,0,0,453,301,15,0,0,0,320,180,14,0,0,0,190,241,21,0,0,0,261,2961,285,0,0,0,3242
213041461,40,3,0,0,0,37,16,3,0,0,0,21,8,4,0,0,0,11,22,0,0,0,0,23,33,0,0,0,0,33,111,5,0,0,0,114,124,10,0,0,0,130,217,3,0,0,0,222,123,0,0,0,0,125,96,0,0,0,0,99,57,0,0,0,0,61,58,0,0,0,0,64,903,29,0,0,0,937
213041462,37,3,0,0,0,39,13,0,0,0,0,13,4,3,0,0,0,7,21,0,0,0,0,22,29,0,0,0,0,31,91,12,0,0,0,96,164,21,0,0,0,184,292,31,0,0,0,323,118,4,0,0,0,123,76,6,0,0,0,83,45,3,0,0,0,41,87,8,0,0,0,93,976,90,0,0,0,1064
213041463,136,3,5,0,0,138,55,0,0,0,0,58,42,3,0,0,0,48,53,0,3,0,0,58,98,6,3,0,0,107,315,22,9,0,0,342,468,39,25,0,0,531,728,54,3,0,0,789,363,20,4,0,0,391,291,15,0,0,0,309,157,12,6,0,0,170,215,12,0,0,0,232,2932,181,61,0,0,3179
213041571,59,0,0,0,0,60,15,0,0,0,0,15,18,0,0,0,0,18,39,3,0,0,0,37,54,3,0,0,0,52,206,0,0,0,0,202,395,4,0,0,0,396,351,3,0,0,0,351,78,0,0,0,0,81,47,0,0,0,0,53,33,0,0,0,0,33,104,0,0,0,0,105,1395,17,0,0,0,1410
213041572,20,0,0,0,0,20,7,0,0,0,0,7,5,0,0,0,0,5,11,0,0,0,0,11,13,0,0,0,0,13,102,0,0,0,0,98,366,0,0,0,0,364,594,0,0,0,0,600,87,0,0,0,0,87,63,0,0,0,0,63,38,0,0,0,0,38,74,0,0,0,0,74,1378,0,0,0,0,1378
213041573,22,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,17,0,0,0,0,17,92,0,0,0,0,92,122,0,0,0,0,122,204,0,0,0,0,204,88,0,0,0,0,88,53,0,0,0,0,53,21,0,0,0,0,21,30,0,0,0,0,30,655,0,0,0,0,655
213041574,46,0,0,0,0,46,11,0,0,0,0,11,12,0,0,0,0,11,23,0,0,0,0,21,36,4,0,0,0,39,139,14,0,0,0,148,310,16,0,0,3,325,720,17,0,0,4,746,326,8,0,0,0,329,173,5,0,0,0,172,95,0,0,0,0,93,141,4,0,0,0,151,2028,66,0,0,3,2099
213041575,122,12,0,0,0,136,46,3,5,0,0,53,32,3,4,0,0,40,58,9,0,0,0,70,88,7,0,0,0,96,262,32,5,0,0,301,335,51,7,0,0,393,638,31,7,0,0,669,278,0,0,0,0,280,215,7,0,0,0,218,132,3,0,0,0,134,221,15,0,0,0,234,2424,171,36,0,0,2630
213041576,80,0,0,0,0,85,34,0,0,0,0,38,32,3,0,0,0,35,56,5,0,0,0,62,93,9,0,0,0,97,366,21,0,0,0,387,445,15,0,0,0,463,355,9,0,0,0,360,100,0,0,0,0,100,85,0,0,0,0,91,63,7,0,0,0,68,121,7,0,0,0,124,1827,79,3,0,0,1911
213041577,46,8,0,0,0,51,24,0,0,0,0,31,26,6,0,0,0,30,43,7,0,0,0,49,69,8,0,0,0,77,199,46,0,0,0,242,167,17,0,0,0,184,85,3,0,0,0,89,23,0,0,0,0,23,33,0,0,0,0,33,13,0,0,0,0,18,65,0,0,0,0,70,794,102,0,0,0,892
213041578,69,7,0,0,0,77,41,7,0,0,0,48,38,4,0,0,0,45,76,7,0,0,0,81,101,11,0,0,0,117,384,51,0,0,0,432,534,16,0,0,0,550,433,3,0,0,6,448,65,0,0,0,0,65,41,0,0,0,0,45,35,0,0,0,0,31,127,5,0,0,0,127,1950,120,0,0,5,2078
213051361,136,8,5,0,0,148,35,4,0,0,0,43,27,4,3,0,0,40,76,15,6,0,0,97,117,17,8,0,0,142,370,40,17,0,0,432,481,49,21,0,0,554,530,50,9,0,0,593,160,7,0,0,0,174,95,10,0,0,0,111,64,6,0,0,0,75,160,18,3,0,0,182,2266,235,76,0,0,2580
213051362,91,4,4,0,0,100,39,5,3,0,0,42,40,4,3,0,0,40,59,0,5,0,0,70,105,3,8,0,0,121,337,27,29,0,0,391,413,22,25,0,0,467,441,22,6,0,0,474,104,8,0,0,0,117,83,4,3,0,0,88,48,5,0,0,0,51,134,15,3,0,0,152,1898,125,99,0,0,2113
213051363,42,3,0,0,0,46,12,0,0,0,0,19,15,0,0,0,0,15,20,3,0,0,0,27,20,4,0,0,0,27,100,17,7,0,0,128,187,27,9,0,0,231,318,51,3,0,0,371,188,14,0,0,0,203,138,9,0,0,0,146,79,0,0,0,0,79,74,5,0,0,0,86,1186,149,24,0,0,1364
213051368,69,9,0,0,0,76,18,9,0,0,0,31,16,5,0,0,0,24,38,9,0,0,0,49,36,10,0,0,0,47,165,43,8,0,0,223,237,49,9,0,0,293,480,35,3,0,0,522,277,14,3,0,0,297,203,7,0,0,0,215,84,4,4,0,0,94,141,13,3,0,0,154,1773,211,42,0,0,2021
213051464,88,13,0,0,0,98,14,4,0,0,0,13,19,5,0,0,0,25,16,0,0,0,0,18,28,9,7,0,0,38,116,21,3,0,0,139,256,37,9,0,0,309,784,82,0,0,0,873,438,35,3,0,0,472,374,26,3,0,0,409,206,8,0,0,0,220,145,14,0,0,0,152,2484,253,28,0,0,2767
213051466,95,3,0,0,0,98,10,5,0,0,0,18,12,5,0,0,0,14,35,0,0,0,0,33,34,4,0,0,0,41,188,26,3,0,0,221,333,50,0,0,0,391,928,90,0,0,0,1017,518,32,0,0,0,549,314,15,0,0,0,329,162,11,0,0,0,172,194,19,0,0,0,217,2827,261,15,0,0,3105
213051467,118,12,0,0,0,134,49,5,0,0,0,60,47,3,0,0,0,49,85,4,0,0,0,94,137,21,0,0,0,155,373,57,0,0,0,431,453,59,0,0,0,511,365,31,0,0,0,396,105,4,0,0,0,111,69,7,0,0,0,77,40,0,0,0,0,40,149,8,0,0,0,161,1996,218,3,0,0,2217
213051468,94,0,0,0,0,94,50,0,0,0,0,53,33,0,0,0,0,38,85,7,0,0,0,91,102,10,9,0,0,119,362,38,16,0,0,412,728,36,5,0,0,769,1152,28,0,0,4,1180,391,4,0,0,0,389,180,0,0,0,0,187,104,0,0,0,0,109,201,13,0,0,0,216,3483,146,33,0,0,3667
213051579,52,3,0,0,0,52,3,0,0,0,0,6,9,0,0,0,0,11,13,3,0,0,0,22,30,3,0,0,0,31,167,10,0,0,0,179,422,18,0,0,0,437,777,25,0,0,0,795,168,10,0,0,0,177,102,6,0,0,0,108,61,3,0,0,0,67,129,6,0,0,0,136,1943,78,0,0,0,2024
213051580,115,7,0,0,0,122,26,7,3,0,0,38,22,3,0,0,0,28,53,3,0,0,0,56,46,4,0,0,0,50,194,28,4,0,0,231,273,30,18,0,0,324,502,49,16,0,0,565,272,21,0,0,0,293,149,4,0,0,0,156,81,7,0,0,0,83,149,4,8,0,0,157,1889,170,56,0,0,2109
213051581,57,3,0,0,0,60,13,8,0,0,0,19,8,0,0,0,0,8,22,0,0,0,0,22,20,7,0,0,0,26,120,12,6,0,0,139,229,35,0,0,0,263,413,36,0,0,0,448,195,18,0,0,0,211,142,11,0,0,0,152,62,6,0,0,0,63,89,3,0,0,0,94,1373,130,3,0,0,1507
213051582,24,0,0,0,0,27,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,7,12,0,0,0,0,12,97,0,0,0,0,97,320,4,0,0,0,323,812,0,0,0,0,817,230,0,0,0,0,230,85,0,0,0,0,85,62,0,0,0,0,62,116,0,0,0,0,116,1772,8,0,0,0,1778
213051583,109,9,0,0,0,119,37,7,0,0,0,37,36,3,0,0,0,39,50,6,0,0,0,58,81,10,0,0,0,90,343,44,0,0,0,387,807,94,0,0,0,898,1360,92,0,0,0,1450,384,28,0,0,0,409,216,23,0,0,0,239,131,13,0,0,0,143,285,20,0,0,0,313,3841,340,3,0,0,4189
213051584,19,0,0,0,0,19,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,61,0,0,0,0,63,180,0,0,0,0,184,596,0,0,0,0,594,186,0,0,0,0,186,53,0,0,0,0,53,45,0,0,0,0,45,71,0,0,0,0,73,1230,3,0,0,3,1236
213051585,45,14,0,0,0,60,12,0,0,0,0,10,13,8,0,0,0,14,27,10,0,0,0,32,29,8,0,0,0,43,138,35,0,0,0,178,314,74,0,0,0,388,455,56,0,0,0,516,136,18,0,0,0,159,63,16,0,0,0,82,42,7,0,0,0,48,100,16,0,0,0,119,1382,270,0,0,0,1655
213051586,25,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,63,3,0,0,0,63,202,12,0,0,0,214,611,15,0,0,0,627,265,7,0,0,0,271,118,0,0,0,0,120,67,0,0,0,0,67,116,4,0,0,0,123,1489,45,0,0,3,1538
213051587,38,3,0,0,0,43,9,0,0,0,0,9,6,0,0,0,0,10,18,0,0,0,0,21,26,0,0,0,0,26,122,25,0,0,0,146,272,32,0,0,0,309,516,37,0,0,0,556,234,12,0,0,0,246,128,0,0,0,0,135,73,3,0,0,0,78,104,11,0,0,0,111,1552,129,0,0,0,1686
213051588,55,9,0,0,0,63,15,4,0,0,0,17,8,0,0,0,0,13,27,0,0,0,0,28,62,16,0,0,0,74,249,55,0,0,0,302,493,98,0,0,0,596,817,55,0,0,0,868,234,14,0,0,0,252,145,3,0,0,0,149,95,9,0,0,0,107,165,24,0,0,0,188,2372,289,0,0,0,2663
213051589,37,0,0,0,0,38,12,0,0,0,0,10,13,0,0,0,0,18,30,0,0,0,0,25,30,0,0,0,0,32,134,17,0,0,0,151,335,10,0,0,0,346,478,4,0,0,0,479,119,0,0,0,0,119,61,0,4,0,0,65,24,4,0,0,0,26,73,0,0,0,0,70,1337,43,7,0,0,1385
213051590,68,0,0,0,0,70,29,0,0,0,0,27,22,0,0,0,0,28,62,0,0,0,0,62,87,5,0,0,0,90,377,10,0,0,0,388,542,13,0,0,0,554,596,16,0,0,0,612,130,6,0,0,0,129,65,0,0,0,0,65,54,0,0,0,0,54,122,3,0,0,0,128,2150,50,0,0,0,2202
214011370,111,15,0,0,0,127,47,6,0,0,0,54,54,15,0,0,0,70,105,10,0,0,0,113,160,30,0,0,0,186,541,131,3,0,0,670,684,162,0,0,0,843,980,122,0,0,0,1106,304,21,0,0,0,325,133,13,0,0,0,142,67,4,0,0,0,69,206,30,0,0,0,240,3389,553,7,0,0,3956
214011371,101,29,8,0,0,140,41,16,0,0,0,63,50,16,0,0,0,63,74,22,5,0,0,99,84,34,11,0,0,128,278,131,34,0,0,449,381,132,31,0,0,546,659,99,10,0,0,769,319,25,3,0,0,345,148,9,0,0,0,166,93,11,3,0,0,105,147,16,3,0,0,171,2361,544,116,0,4,3025
214011372,104,11,0,0,0,112,73,3,0,0,0,81,28,0,0,0,0,34,111,11,0,0,0,122,120,13,0,0,0,139,368,37,7,0,0,414,475,53,8,0,0,530,583,26,0,0,0,611,157,12,0,0,0,166,103,11,0,0,0,109,31,0,0,0,0,32,148,9,0,0,0,162,2306,189,19,0,0,2515
214011373,129,13,0,0,0,141,49,0,0,0,0,47,43,0,0,0,0,43,61,10,3,0,0,80,92,4,0,0,0,94,238,22,0,0,0,257,291,19,0,0,0,312,535,38,0,0,0,571,410,26,0,0,0,434,431,8,0,0,0,441,244,0,0,0,0,248,174,10,0,0,0,182,2702,146,6,0,0,2856
214011374,186,17,0,0,0,198,66,17,0,0,0,81,53,8,0,0,0,62,111,16,0,0,0,128,173,14,0,0,0,194,455,87,0,0,0,542,644,117,0,0,0,756,1035,94,0,0,0,1134,532,22,0,0,0,553,375,4,0,0,0,383,181,7,0,0,0,185,255,24,0,0,0,278,4073,416,0,6,0,4501
214011375,92,19,0,0,0,110,47,5,0,0,0,50,29,14,0,0,0,46,74,15,6,0,0,90,81,26,7,0,0,108,213,64,10,0,0,288,327,95,6,0,0,429,525,90,7,0,0,626,273,45,0,0,0,319,182,17,3,0,0,203,83,14,0,0,0,96,149,28,3,0,0,182,2077,424,43,0,0,2544
214011376,83,3,0,0,0,86,32,0,0,0,0,28,33,5,0,0,0,41,54,7,0,0,0,67,75,7,0,0,0,84,284,29,0,0,0,314,342,41,0,0,0,383,589,57,0,0,0,643,356,20,0,0,0,373,218,18,0,0,0,237,112,13,0,0,0,129,126,9,0,0,0,143,2305,202,0,0,0,2514
