SA2_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
304031096,68,11,99,33,4,239,357,891,210,13,165,221,38,70,993,37,676,8317,215,11370,7,4,0,0,0,0,0,0,5,0,4,37,558,612,406,911,235,35,180,265,47,76,1065,50,777,8383,775,12220,0,4,0,0,0,0,0,0,0,0,0,33,0,43,19,9,26,4,9,26,0,8,15,3,17,69,4,156,21,10,26,4,9,26,0,8,22,3,15,103,5,198,381,847,209,31,168,232,42,73,1022,44,706,7112,195,10163,3,4,0,0,0,7,0,0,3,0,4,30,500,549,406,863,235,35,177,260,42,76,1047,49,736,7249,706,10907
304031097,83,15,109,22,0,270,370,714,229,5,194,235,39,49,886,27,676,5810,174,8439,5,4,0,0,0,0,0,0,6,0,3,29,264,307,439,756,264,36,216,278,46,78,976,46,794,5858,434,9020,0,6,0,0,0,0,0,0,0,0,0,32,0,35,22,12,18,0,13,29,6,8,38,6,28,88,3,198,23,15,18,0,13,29,6,7,38,6,32,113,3,230,407,693,247,35,200,248,41,63,913,38,727,4684,155,7327,13,0,5,0,5,3,0,4,0,0,5,21,224,268,439,712,265,36,212,278,46,77,948,46,761,4817,387,7824
304041098,169,27,168,41,3,398,407,673,166,3,198,192,32,90,902,39,587,5561,245,8119,0,0,0,0,3,8,3,0,4,0,6,27,481,520,530,747,197,24,262,252,65,125,1071,63,759,5630,725,9042,27,34,0,0,3,0,0,0,42,0,29,722,22,864,47,13,26,7,20,19,0,11,56,6,35,90,10,221,72,49,28,7,26,20,0,10,98,6,60,807,34,1085,456,629,173,20,226,226,55,117,935,57,617,3509,169,5939,3,5,0,0,4,3,5,0,7,0,3,14,436,460,530,679,199,24,254,250,60,126,1036,63,687,4329,639,7482
304041099,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,0,0,19,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,0,0,13,3,28
304041100,226,47,278,60,14,696,591,619,199,24,284,290,62,132,774,42,549,3865,205,6424,9,9,3,3,6,7,3,0,10,3,7,31,235,303,822,713,282,139,393,459,112,194,1013,89,839,3954,449,7416,8,0,0,0,0,0,0,0,10,0,8,63,4,82,84,27,34,10,47,69,13,20,64,14,69,105,20,351,83,27,34,10,47,69,13,20,75,14,77,171,24,435,714,611,233,115,337,375,95,163,882,74,643,2704,141,5368,20,3,7,14,5,13,5,3,12,0,21,13,194,249,820,634,281,139,395,456,109,187,963,89,734,2886,354,6057
304041101,184,29,212,60,8,513,481,701,196,7,243,222,43,97,848,41,611,5358,262,8089,7,8,5,0,4,0,0,0,8,0,5,21,270,308,645,780,249,93,312,312,74,140,1033,69,826,5436,542,8909,8,13,4,0,7,0,0,0,28,0,13,212,6,278,50,16,20,12,19,23,0,11,58,0,40,146,10,292,59,25,22,12,21,23,0,11,82,0,52,359,12,564,578,670,222,81,285,275,67,124,901,65,703,3537,191,6257,6,6,0,0,7,5,0,0,5,0,7,12,227,255,648,698,240,93,308,311,72,129,988,69,761,3909,429,7073
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,180,47,254,89,19,759,1009,1374,517,23,436,568,77,188,1385,57,1318,10459,495,16000,5,9,4,0,4,7,3,0,11,0,10,59,253,344,1202,1473,606,124,533,686,124,242,1573,104,1588,10606,759,17099,6,6,0,0,0,3,0,0,10,0,5,82,4,109,95,41,50,10,46,96,13,21,63,10,65,230,8,537,106,46,50,10,47,92,13,21,72,10,73,310,17,640,1082,1228,554,109,472,576,103,210,1394,87,1319,7262,387,12593,6,5,0,6,4,9,0,3,9,0,8,14,205,250,1197,1282,606,124,528,678,120,236,1473,100,1398,7591,603,13485
304041104,202,22,263,55,12,566,650,843,319,10,315,337,48,99,1010,47,850,7267,314,10862,8,4,0,3,9,4,0,0,14,4,7,41,183,253,806,908,398,78,382,444,89,141,1218,74,1115,7366,514,11681,50,21,13,0,0,9,0,0,67,0,41,342,20,507,112,35,45,7,42,68,11,22,98,11,73,192,10,493,163,53,54,7,44,74,13,22,166,10,116,539,30,1002,640,718,329,72,329,361,75,111,960,61,844,4517,228,7754,8,0,3,0,0,3,0,4,4,3,0,13,147,165,801,769,387,78,376,437,88,136,1127,74,958,5065,407,8914
305011105,59,12,103,26,3,227,382,742,209,8,225,205,48,58,983,37,674,9049,231,11999,4,5,4,0,0,3,0,0,4,0,3,58,1000,1081,436,771,242,17,250,242,51,72,1046,52,788,9140,1239,13310,4,4,0,0,0,0,0,0,4,0,0,54,0,64,18,6,13,0,10,27,10,9,24,9,27,120,3,215,28,11,18,0,10,27,10,9,33,9,35,174,5,283,403,734,230,14,234,211,44,61,998,45,730,8340,210,11315,6,5,0,0,0,4,0,5,8,3,0,65,961,1048,436,745,242,17,250,242,53,66,1037,52,771,8579,1176,12648
305011106,136,18,144,23,12,313,243,689,100,0,166,125,28,57,1137,28,569,5953,175,8446,0,3,0,0,3,6,0,5,11,0,5,25,702,746,311,740,127,18,198,164,42,80,1283,47,723,5998,891,9512,0,0,0,0,0,0,0,0,5,0,0,49,3,57,15,11,10,0,3,6,3,0,32,4,24,91,6,167,15,9,11,0,3,6,3,0,36,4,25,142,4,225,288,710,113,16,188,150,39,73,1225,42,678,5493,177,8157,4,5,0,0,6,4,0,0,12,0,9,26,671,721,310,728,127,18,198,164,42,80,1273,48,709,5661,857,9097
305011107,95,14,89,19,0,251,251,440,132,9,110,139,20,36,582,19,421,3937,168,5727,3,0,0,0,0,3,0,0,0,0,0,28,354,391,312,473,153,23,145,186,35,60,683,36,512,3986,521,6372,4,0,0,0,0,0,0,0,0,0,0,11,0,15,14,12,8,0,3,18,0,6,9,4,9,45,0,95,14,12,8,0,3,18,0,6,13,4,9,57,0,110,292,438,142,23,139,171,35,56,653,36,474,3230,142,5111,0,0,0,0,0,0,0,0,4,0,0,27,332,365,312,443,153,23,145,183,35,59,670,34,487,3311,470,5586
305011108,97,26,133,26,6,368,438,722,249,6,193,234,39,57,796,43,608,5938,248,8734,3,10,7,0,5,5,0,0,6,0,10,43,590,663,535,760,302,79,248,304,72,76,898,61,751,6007,851,9761,0,0,0,0,0,0,0,0,0,0,3,29,0,36,34,15,23,3,20,24,4,3,35,9,36,102,10,238,38,15,23,3,20,24,4,3,34,9,37,129,10,273,494,720,274,75,224,272,67,72,856,54,694,5366,225,8305,10,4,0,4,6,5,0,0,5,0,6,20,553,594,535,744,300,79,250,298,72,76,895,64,739,5513,789,9166
305011109,177,40,193,43,9,543,644,875,329,12,294,346,60,116,1172,52,829,7334,320,11053,10,8,5,0,5,6,0,0,8,0,9,47,780,857,787,952,388,99,378,432,92,180,1357,96,1036,7431,1104,12454,0,0,0,0,0,0,0,0,0,0,7,20,0,30,33,17,19,0,21,37,5,8,33,3,40,127,7,251,35,20,19,0,23,37,5,8,34,3,47,144,7,282,733,876,365,88,350,383,79,161,1296,82,949,6264,276,10205,16,4,3,9,3,8,3,6,9,3,12,31,739,806,784,906,385,99,375,431,92,177,1344,93,1001,6442,1021,11288
305011110,82,18,113,32,0,271,340,778,202,5,207,195,36,53,1038,27,735,9371,212,12333,0,0,0,0,0,0,0,0,8,0,6,55,1574,1638,394,829,228,26,236,243,51,79,1125,41,851,9452,1792,14243,4,0,3,0,0,0,0,0,9,0,8,74,0,90,36,14,17,4,3,33,3,6,31,0,29,98,0,200,36,17,18,4,3,33,3,6,39,0,39,171,4,289,355,776,199,24,225,205,41,75,1072,42,770,8317,190,11278,0,0,3,0,0,0,0,0,3,0,3,37,1478,1518,394,797,219,26,229,236,48,81,1114,47,807,8522,1665,13084
305011111,55,7,59,28,0,165,170,375,98,0,130,110,21,41,567,20,386,4552,107,6050,0,9,0,0,3,4,0,0,4,0,4,38,596,648,215,400,116,6,149,129,25,64,628,26,445,4612,708,6860,0,0,0,0,0,0,0,0,0,0,0,14,0,21,12,6,6,3,3,8,0,9,11,0,8,48,7,97,14,9,6,3,3,8,0,9,13,0,7,61,7,111,198,382,104,8,145,118,23,52,601,25,420,4057,103,5617,4,3,0,0,0,0,0,0,0,0,4,23,565,598,215,391,116,6,149,129,25,64,619,26,430,4145,674,6331
305011112,150,25,194,31,4,428,513,1015,248,4,268,254,43,88,1361,36,944,9695,381,13692,9,4,5,0,0,0,0,0,11,0,5,60,756,843,655,1086,300,20,339,320,71,123,1518,63,1150,9784,1136,14953,3,0,5,0,0,0,0,0,0,0,0,44,0,58,26,11,13,0,15,15,3,7,42,9,34,117,4,227,29,15,14,0,15,15,3,7,43,9,37,158,12,279,620,990,273,18,312,296,65,111,1447,55,1051,8023,315,12087,7,8,3,0,7,6,0,0,9,0,8,39,674,735,652,1006,294,20,333,318,70,120,1498,63,1091,8222,997,13101
305021113,28,8,37,14,5,99,193,336,99,0,77,101,20,30,351,21,246,3038,112,4276,0,0,3,0,0,0,0,0,0,0,0,15,156,179,222,352,109,6,92,119,26,37,374,32,283,3068,269,4554,4,0,0,0,0,0,0,0,0,0,0,11,0,12,16,8,5,0,11,10,0,4,10,0,12,50,3,101,18,6,7,0,11,10,0,4,12,0,12,56,3,113,203,290,103,6,73,108,31,31,343,29,237,2225,90,3380,0,0,0,0,0,0,0,0,0,0,0,5,123,130,222,298,109,6,87,117,26,37,358,32,248,2286,216,3621
305021114,87,11,73,20,7,247,343,480,190,14,132,184,35,66,501,38,415,4877,202,6871,5,0,0,0,0,4,0,0,7,0,0,28,246,289,410,508,205,65,164,222,37,82,589,53,488,4927,451,7407,0,0,0,0,0,0,0,0,0,0,0,13,0,22,27,3,13,3,11,22,3,7,23,0,15,85,6,172,28,6,9,3,11,20,3,7,23,0,15,105,9,188,377,442,188,35,141,193,35,72,520,47,434,3651,169,5602,3,6,0,25,11,7,0,4,25,5,5,20,222,300,406,452,207,65,162,222,39,86,572,53,453,3772,400,6092
305021115,64,10,70,11,3,168,233,462,111,0,107,140,28,45,627,17,362,3805,165,5557,0,3,3,0,0,5,0,3,3,5,5,28,341,389,290,490,132,15,140,168,47,62,695,32,434,3849,511,6118,0,3,0,0,0,0,0,0,4,0,0,16,0,19,23,9,7,0,9,10,0,0,21,0,11,55,5,119,23,9,7,0,9,10,0,0,25,0,11,72,5,134,267,448,121,15,134,156,44,59,666,31,398,3170,147,4953,4,3,0,0,0,0,0,0,3,0,0,11,320,338,290,464,132,15,140,174,47,62,688,32,404,3260,469,5431
305021116,27,13,54,11,0,112,198,346,119,5,74,104,19,30,351,15,312,3559,119,4892,0,0,0,0,0,0,0,0,4,0,0,12,120,133,219,358,128,13,82,124,19,37,379,23,371,3580,238,5133,0,0,0,0,0,0,0,0,0,0,0,12,0,12,11,8,10,0,3,8,0,3,12,5,14,43,0,87,11,8,10,0,3,8,0,3,12,5,14,54,0,99,206,311,117,13,72,114,17,32,347,19,303,2648,108,3911,0,0,0,0,3,0,0,0,0,0,0,13,102,116,219,316,124,13,79,124,19,39,363,23,318,2717,208,4128
305021117,153,35,175,48,13,458,529,1027,261,6,295,240,63,97,1305,43,921,9108,358,13000,4,4,0,61,6,4,0,5,13,0,5,59,701,848,651,1087,308,106,352,303,81,136,1468,74,1102,9214,1072,14308,0,9,0,0,0,0,0,0,4,0,0,34,0,43,30,11,29,11,23,29,3,10,32,10,32,137,12,267,27,19,31,11,23,24,3,10,37,10,32,169,11,313,615,960,275,98,321,271,75,114,1376,63,961,6935,335,10900,0,3,0,0,0,3,0,0,3,0,10,28,552,595,654,977,305,106,346,302,81,127,1416,77,999,7133,894,11807
305021118,42,9,74,13,7,179,275,499,143,9,119,146,25,44,550,13,415,4604,171,6454,3,3,0,0,0,0,0,0,4,0,4,31,183,223,320,521,166,15,146,178,33,62,597,20,491,4649,355,6857,0,0,0,0,0,0,0,0,0,0,0,11,0,14,16,6,8,5,12,14,4,3,14,0,5,57,3,113,11,9,8,5,12,14,4,3,14,0,5,74,3,131,300,448,165,13,134,160,33,52,557,22,449,3410,132,5226,3,3,0,0,0,0,0,0,6,0,0,11,161,182,319,464,166,15,141,177,35,57,577,22,452,3497,298,5534
305031119,32,6,45,13,0,120,190,379,85,0,82,93,18,31,403,18,261,2680,96,3907,0,0,0,0,3,0,0,0,0,0,0,18,256,277,225,395,109,10,110,118,29,43,434,23,309,2712,350,4305,0,0,0,0,0,0,0,0,0,0,4,16,0,23,17,7,8,0,6,9,0,3,13,0,7,54,3,98,15,7,8,0,6,9,0,3,13,0,9,73,3,123,210,366,96,10,94,106,24,39,419,23,280,2226,83,3462,0,0,0,0,3,0,0,0,3,0,4,16,242,264,225,373,109,10,110,118,29,43,434,23,294,2315,326,3841
305031120,69,14,86,25,6,214,264,471,143,8,129,128,35,55,629,29,427,4295,171,6172,0,6,4,0,0,0,0,0,0,0,5,21,173,202,313,501,167,13,169,152,44,72,690,35,519,4339,350,6593,5,5,4,0,0,0,0,0,4,0,3,67,0,75,24,8,9,0,14,18,0,7,17,0,21,83,3,154,29,15,9,0,14,22,0,7,21,0,19,149,6,236,285,449,150,13,144,128,41,63,650,31,448,3201,138,5043,0,0,0,0,3,0,0,0,3,3,5,14,159,178,313,461,166,13,169,151,44,75,675,35,473,3364,307,5455
305031121,52,15,57,17,4,177,280,423,149,4,133,166,24,62,399,18,305,3657,178,5283,0,0,0,0,0,6,0,0,3,0,0,30,277,312,329,445,168,18,163,198,26,86,449,36,357,3700,456,5769,0,0,0,0,0,0,0,0,0,0,0,11,0,13,16,12,10,0,13,19,4,4,15,3,13,63,0,138,16,10,10,0,13,19,4,4,15,3,13,75,0,155,306,402,158,18,147,174,26,74,422,32,325,2859,140,4470,3,4,0,0,0,4,0,0,4,0,0,14,250,275,329,416,168,18,160,194,26,86,439,36,339,2945,395,4901
305031122,140,27,122,33,3,377,498,811,310,6,237,265,43,96,964,46,701,6833,253,9993,0,9,0,0,4,0,0,0,8,0,3,31,340,392,598,859,354,21,295,347,57,130,1109,70,834,6895,595,10754,0,0,3,0,0,0,0,0,5,0,0,20,0,33,41,14,24,4,21,26,5,8,27,6,27,109,6,240,41,13,25,4,21,26,5,8,29,6,24,129,7,271,551,764,320,16,273,300,53,120,1046,61,736,5315,207,8465,7,12,8,4,6,4,0,0,12,4,10,38,310,373,598,782,351,21,293,340,57,132,1089,70,767,5480,526,9110
305031123,33,5,42,14,3,117,215,324,99,0,98,78,23,26,343,7,316,3152,131,4424,0,5,0,0,0,0,0,0,0,0,0,16,62,86,237,347,114,15,111,100,21,37,378,17,361,3181,198,4627,0,0,0,0,0,0,0,0,0,0,0,5,0,13,17,8,5,0,6,15,0,7,16,3,16,62,3,119,24,13,5,0,5,15,0,7,17,3,22,71,4,132,218,287,109,13,101,86,19,31,341,15,305,2123,95,3307,0,0,0,0,0,0,0,0,0,0,0,8,56,67,237,300,117,15,111,98,21,32,355,17,331,2202,152,3512
305031124,100,32,117,27,6,324,318,459,175,9,161,183,26,52,492,22,380,4154,188,6024,5,0,3,0,3,0,0,0,0,0,6,32,375,421,420,492,224,98,211,267,49,97,589,49,506,4220,566,6768,0,0,5,0,0,0,0,0,0,0,3,14,0,14,35,15,27,3,14,24,5,7,27,4,19,95,9,200,30,17,30,3,14,24,5,7,25,4,27,107,9,218,386,447,192,90,199,243,47,88,558,43,453,3515,169,5495,4,3,0,0,3,0,0,0,0,0,0,14,347,371,420,459,221,98,214,267,49,90,589,49,478,3635,524,6080
305031125,30,9,56,27,3,144,252,329,123,0,105,122,16,42,285,14,293,3269,143,4627,0,0,0,0,0,4,0,0,4,0,6,17,147,178,297,344,141,15,125,144,22,53,318,21,350,3316,292,4949,4,0,4,0,0,0,0,0,0,0,0,6,0,11,25,6,14,0,12,16,3,3,13,5,6,44,6,115,25,6,18,0,12,16,3,3,13,5,6,53,6,129,264,311,125,16,113,126,20,49,291,21,312,2373,109,3685,0,0,0,0,0,0,0,0,0,0,0,7,121,130,297,313,141,15,125,146,22,51,312,21,323,2438,235,3945
305031126,169,21,146,29,3,352,294,652,132,6,181,150,29,55,1003,24,587,6766,196,9309,0,6,0,0,0,0,0,0,3,0,4,43,453,500,348,682,163,23,222,194,42,82,1183,53,742,6834,643,10165,3,9,0,0,0,5,0,0,3,0,0,43,0,53,20,19,10,3,15,14,0,7,17,5,22,67,3,148,24,22,10,0,17,19,5,7,24,5,25,102,3,198,314,613,149,21,199,171,33,65,1126,44,666,5507,158,8137,6,0,6,0,9,0,0,0,9,0,8,29,415,467,348,639,163,23,220,194,38,77,1158,53,700,5643,578,8801
305031127,80,3,68,13,4,179,216,384,97,0,98,101,20,34,523,15,333,3165,127,4651,3,5,0,0,0,0,0,0,4,0,5,14,224,250,252,406,116,24,117,119,24,40,602,19,402,3190,355,5083,9,0,0,0,0,0,0,0,4,0,4,31,0,39,25,9,9,3,4,11,0,0,11,4,14,49,0,91,23,4,9,3,3,11,0,0,15,4,14,74,0,128,224,366,106,20,116,106,24,39,575,19,357,2483,111,3983,4,0,0,0,0,0,0,0,3,0,0,13,195,212,252,374,114,24,117,115,24,40,591,19,371,2567,303,4326
305031128,121,33,187,29,9,426,648,1286,342,9,296,336,68,99,1840,51,1059,11327,365,16290,7,4,0,0,0,3,0,0,8,0,3,63,1206,1296,742,1325,390,88,350,414,84,131,1970,85,1253,11425,1583,18016,8,0,0,0,0,0,0,0,3,0,4,99,4,116,53,24,29,9,21,43,5,9,61,5,47,163,14,359,56,30,29,9,21,43,5,9,64,4,50,262,12,475,672,1260,343,47,322,357,81,115,1872,73,1137,10245,335,15234,16,7,12,27,4,16,6,4,20,0,35,43,1161,1278,742,1297,388,88,350,417,87,129,1955,84,1223,10542,1513,16990
305031129,52,4,52,18,0,125,173,258,90,4,108,90,17,29,290,18,248,2695,121,3788,3,0,0,0,4,0,0,0,11,0,0,14,84,117,198,271,100,11,129,111,23,42,355,21,301,2731,199,4031,0,0,0,0,0,0,0,0,0,0,0,4,0,13,6,10,5,0,7,9,3,6,9,4,4,40,0,93,10,11,5,0,7,9,3,6,9,4,4,48,0,99,185,229,92,9,116,94,24,32,320,18,262,2036,95,3100,0,0,0,0,4,0,0,0,3,0,3,0,75,82,196,239,100,11,132,108,23,42,336,21,274,2093,165,3283
305031130,93,18,98,18,0,288,322,601,164,4,176,129,27,60,872,22,540,4985,208,7319,0,9,0,0,4,3,0,0,7,0,0,24,328,371,385,649,181,72,215,167,39,87,970,34,640,5028,540,7978,0,0,0,0,3,0,0,0,9,0,5,59,5,73,23,15,15,0,13,13,0,6,12,7,17,73,6,140,24,15,17,0,16,13,0,5,20,7,18,124,11,209,355,573,164,17,194,149,40,74,931,31,569,3967,172,6285,3,3,0,58,3,0,0,0,0,0,4,12,311,385,385,592,181,72,215,167,39,87,954,34,587,4108,487,6872
305031131,194,34,259,38,19,554,457,765,211,4,239,210,47,88,1071,35,719,6915,287,9994,3,5,0,8,3,3,0,4,5,0,3,43,409,476,574,851,281,123,310,293,66,136,1267,72,981,7002,715,11025,4,0,0,0,0,4,0,0,3,0,6,24,0,40,36,24,16,5,18,25,3,4,31,0,26,123,4,238,37,27,17,5,18,30,3,4,32,0,33,150,7,282,524,768,262,100,288,258,58,127,1210,61,894,5403,235,8671,10,0,5,21,9,4,4,3,4,3,5,27,367,430,574,798,281,123,311,292,63,134,1249,72,931,5585,608,9385
305041132,106,26,165,46,8,420,643,1014,310,13,254,328,40,104,1023,43,936,9043,381,12955,8,4,5,0,0,6,0,0,4,0,0,49,272,342,757,1058,369,38,301,407,59,147,1135,73,1102,9137,658,13716,3,5,0,0,0,0,0,0,9,0,5,61,3,86,39,28,29,0,24,44,8,10,36,15,41,161,4,328,47,25,30,0,24,53,8,18,46,15,53,220,8,412,699,895,338,32,268,351,47,132,1039,60,934,6430,304,10165,6,0,0,0,0,4,0,0,3,0,0,24,245,276,751,921,373,38,294,403,57,142,1087,73,989,6670,555,10852
305041133,55,6,61,19,5,160,216,478,125,0,115,129,21,39,524,16,374,3615,142,5311,0,3,3,0,0,0,0,0,0,0,0,19,172,201,244,497,149,15,131,155,29,48,576,22,440,3653,317,5670,0,0,0,0,0,0,0,0,0,0,3,21,0,28,13,10,12,0,4,15,3,3,17,3,17,51,0,113,14,10,14,0,4,18,3,3,17,3,19,71,5,141,229,454,136,10,127,135,26,38,540,17,386,3006,117,4670,0,3,0,0,0,0,0,0,0,0,3,5,163,176,244,465,149,15,128,155,28,41,561,22,402,3079,287,4985
305041134,65,21,91,33,0,278,447,730,263,6,166,229,39,67,757,31,665,6857,325,9747,5,0,0,0,0,4,0,0,0,0,4,34,272,319,532,750,295,43,194,296,48,83,822,54,763,6925,599,10343,5,0,0,0,0,0,0,0,0,0,0,33,0,44,27,9,12,9,11,26,0,4,27,0,28,109,5,213,29,11,12,9,11,26,0,0,27,0,34,143,8,256,502,620,277,34,176,273,42,77,758,45,652,4788,247,7509,0,0,0,0,0,0,0,0,4,0,6,25,225,259,531,637,288,43,186,294,42,87,786,48,683,4951,482,8029
305041135,84,21,111,31,5,254,461,970,248,11,194,241,54,59,1161,35,760,7968,309,11459,9,0,0,0,3,5,0,0,3,0,0,47,423,479,533,1010,272,32,226,291,66,99,1247,56,867,8044,737,12197,9,4,3,0,4,0,0,0,6,0,7,53,0,82,26,24,19,3,19,23,3,7,27,10,25,101,0,197,36,27,24,3,17,23,3,7,34,10,34,156,0,276,479,890,243,24,201,250,53,77,1179,46,762,6394,259,9753,11,6,4,0,0,5,3,4,8,0,5,24,395,436,527,920,270,24,224,282,60,89,1212,54,805,6568,658,10464
305041136,41,7,86,14,0,166,216,443,125,4,96,113,27,49,609,15,386,3893,186,5612,0,0,0,0,0,0,0,5,5,0,9,14,175,199,252,465,138,13,110,136,29,65,650,21,480,3923,363,5975,0,0,0,0,0,0,0,0,0,0,0,28,0,37,19,8,14,0,10,12,5,11,12,4,17,62,7,121,19,3,14,0,11,12,5,11,11,0,18,89,3,154,231,433,124,13,98,115,28,53,620,21,428,3057,147,4761,0,5,3,0,0,3,0,0,0,0,4,16,156,176,252,438,138,13,109,132,29,62,633,21,448,3161,310,5095
305041137,128,23,138,36,6,327,410,924,265,3,210,226,46,69,1136,30,809,8220,253,11630,4,0,0,0,0,0,0,0,0,0,4,47,419,474,515,969,294,53,253,291,59,101,1269,51,953,8298,676,12428,0,9,0,0,0,0,0,0,7,0,12,89,4,111,35,15,23,4,22,29,0,11,36,6,26,98,8,215,40,21,20,4,22,29,5,11,44,5,36,188,7,328,465,891,269,47,227,257,52,90,1208,48,862,6814,215,10204,6,0,0,0,0,4,0,0,3,0,6,11,391,413,509,912,292,53,251,292,56,96,1248,49,902,7018,610,10950
