SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
310021280,4,14,21,14,3,0,0,0,54,0,3,10,10,10,0,0,0,33,5,40,52,130,164,216,110,38,749,6,60,80,145,184,216,110,38,838,1119,933,981,1188,1173,923,467,88,6869,81,73,86,100,94,55,50,22,563,1209,1064,1143,1430,1450,1202,633,145,8274,5,7,9,0,0,0,0,0,20,0,3,3,4,0,0,0,0,14,0,3,10,26,46,27,4,0,116,4,20,19,30,46,27,4,0,147,1149,1044,1253,1336,1342,1078,503,123,7830,135,191,159,114,79,59,55,62,848,1285,1251,1429,1483,1472,1165,565,188,8829,3,24,29,14,8,0,0,0,73,0,13,12,11,15,0,0,0,47,4,40,62,156,210,241,116,33,868,14,75,99,175,232,241,116,33,990,2265,1974,2231,2520,2523,2004,977,205,14701,218,260,243,210,176,118,99,91,1413,2497,2311,2573,2906,2925,2362,1195,328,17099
310021281,0,16,20,7,3,0,0,0,51,0,5,6,7,9,0,0,0,33,0,30,46,66,99,137,59,18,453,4,49,72,87,111,137,59,18,534,766,588,679,817,844,672,295,37,4705,74,49,54,68,48,46,35,8,385,849,688,809,973,1000,857,382,66,5622,5,9,3,5,0,0,0,0,12,0,0,0,3,0,0,0,0,6,0,4,11,16,21,24,6,5,90,5,10,14,25,28,24,6,5,111,710,725,818,934,933,675,311,62,5158,46,35,51,58,47,48,38,17,345,756,774,882,1016,1005,749,358,81,5619,9,21,21,11,5,0,0,0,68,0,5,6,15,10,0,0,0,38,0,32,60,86,114,161,60,20,545,9,63,91,114,135,161,60,20,646,1475,1316,1499,1748,1778,1350,608,97,9870,121,90,106,127,95,94,72,28,733,1606,1461,1694,1989,2008,1606,738,145,11245
310021282,123,65,36,20,9,0,0,0,255,0,11,7,9,16,0,0,0,38,0,22,40,75,129,174,62,23,526,122,94,84,107,153,174,62,23,820,683,565,613,681,679,504,232,31,4007,313,482,305,164,89,65,37,20,1471,1129,1147,1008,942,921,749,328,75,6298,71,32,10,4,0,0,0,0,124,0,0,6,3,0,0,0,0,4,0,6,19,28,33,26,5,0,117,78,43,30,37,34,26,5,0,256,710,644,690,842,773,643,271,50,4630,121,86,49,74,52,63,49,42,537,910,771,772,955,858,729,328,99,5415,196,103,45,27,8,0,0,0,383,0,10,9,5,16,0,0,0,47,5,24,60,107,164,204,68,22,651,201,136,117,139,190,204,68,22,1075,1399,1210,1310,1523,1453,1150,505,85,8637,439,571,355,234,136,124,86,64,2009,2037,1916,1779,1898,1777,1480,660,169,11718
310031283,8,40,35,17,5,0,0,0,107,3,0,8,3,6,0,0,0,15,0,16,35,54,74,95,69,18,360,5,54,74,77,84,95,69,18,481,773,726,587,549,445,317,204,63,3657,47,73,52,35,32,11,19,12,275,823,847,706,671,558,420,291,89,4411,7,9,9,5,0,0,0,0,20,0,0,3,0,0,0,0,0,4,0,7,8,17,19,7,11,0,70,7,12,16,19,23,7,11,0,97,820,871,697,695,615,511,356,127,4697,65,71,31,37,35,19,24,8,289,892,957,748,750,668,540,388,144,5084,5,48,44,24,5,0,0,0,124,3,0,7,3,5,0,0,0,19,0,21,44,74,87,103,77,20,430,12,68,93,103,104,103,77,20,576,1591,1594,1278,1246,1061,826,560,190,8353,110,136,84,73,65,31,39,20,563,1721,1803,1455,1420,1224,965,679,233,9495
310031284,0,8,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,5,5,15,27,37,43,64,34,24,247,3,28,27,39,40,64,34,24,265,520,648,547,535,484,310,127,27,3192,51,57,43,39,24,12,6,4,242,577,724,618,610,554,392,169,55,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,12,11,3,0,40,0,4,3,10,15,11,3,0,43,555,711,536,531,484,379,213,69,3483,49,59,55,38,34,22,13,3,271,608,775,598,576,531,415,222,73,3802,0,8,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,9,5,17,28,49,58,75,34,25,288,9,29,37,44,54,75,34,25,310,1074,1358,1083,1064,967,691,340,101,6674,100,118,96,80,60,39,19,10,513,1186,1503,1217,1192,1084,803,393,134,7503
310031285,5,73,43,16,6,0,0,0,150,3,4,7,0,5,0,0,0,14,0,18,18,29,49,75,31,12,228,9,93,72,45,62,75,31,12,394,421,343,380,293,298,203,89,14,2034,22,26,23,21,13,6,8,0,114,456,463,464,354,368,283,120,21,2536,3,31,15,4,0,0,0,0,56,0,3,0,0,0,0,0,0,3,0,0,3,9,8,12,4,0,36,6,37,17,16,10,12,4,0,94,427,465,445,403,394,294,122,29,2574,20,32,23,17,8,3,6,3,103,451,524,483,434,411,312,130,30,2781,12,103,61,22,7,0,0,0,202,0,3,7,3,5,0,0,0,23,0,21,18,37,59,87,34,10,263,15,131,87,59,66,87,34,10,488,850,806,822,695,688,497,206,39,4612,42,53,45,35,23,13,10,3,217,907,984,954,791,782,592,248,57,5320
310031286,0,11,9,9,0,0,0,0,31,0,0,4,4,0,0,0,0,14,0,13,19,32,69,45,26,16,232,0,28,31,47,68,45,26,16,276,450,362,355,374,368,220,136,36,2295,38,40,46,25,30,27,20,16,240,493,428,434,446,466,294,183,71,2812,0,4,3,5,0,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,3,15,16,0,5,0,37,0,3,7,20,16,0,5,0,60,351,383,381,449,399,280,166,80,2495,29,24,32,34,18,18,38,43,233,375,416,422,506,427,306,209,122,2783,0,15,12,16,0,0,0,0,45,0,4,7,4,0,0,0,0,14,0,13,25,49,86,53,31,16,274,0,29,37,67,82,53,31,16,326,797,747,737,822,763,504,297,119,4790,61,64,75,56,44,47,64,57,467,868,844,851,951,894,603,388,196,5589
310031287,4,18,11,6,10,0,0,0,42,0,3,6,5,3,0,0,0,19,4,26,50,84,109,131,98,64,560,8,41,72,94,120,131,98,64,625,991,1048,984,983,947,626,334,94,5997,68,92,87,67,60,42,30,18,466,1067,1173,1143,1142,1126,800,461,182,7096,0,8,6,0,0,0,0,0,21,0,5,0,3,0,0,0,0,5,3,8,17,17,26,25,8,4,107,8,18,20,24,28,25,8,4,132,975,1108,1025,1115,1090,828,528,270,6952,62,69,75,62,48,50,57,81,500,1045,1190,1123,1200,1167,900,599,355,7586,5,24,19,8,9,0,0,0,65,0,3,6,9,4,0,0,0,28,8,28,64,104,129,154,108,71,667,17,58,97,118,145,154,108,71,760,1970,2152,2011,2103,2038,1457,861,364,12950,130,156,164,122,106,93,87,101,966,2114,2368,2261,2347,2290,1702,1061,530,14673
310031288,0,3,5,9,0,0,0,0,22,0,4,0,7,5,0,0,0,14,0,8,15,36,39,46,15,6,162,3,14,27,45,45,46,15,6,203,323,214,248,302,288,149,63,14,1596,8,3,9,8,6,4,7,0,49,327,223,283,358,346,202,85,17,1846,0,3,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,9,18,6,0,0,32,0,3,0,14,14,6,0,0,38,286,246,283,335,322,169,71,15,1732,7,0,9,8,9,10,0,0,49,299,254,296,358,350,177,72,15,1818,0,8,4,11,0,0,0,0,25,0,4,0,8,8,0,0,0,23,0,8,15,41,55,55,14,6,194,3,10,26,61,64,55,14,6,238,610,462,538,637,612,316,130,22,3327,15,7,17,21,21,10,9,0,97,626,477,577,720,697,380,153,34,3663
310031289,0,12,12,6,0,0,0,0,36,0,0,8,6,10,0,0,0,26,5,12,30,50,54,58,28,12,247,0,28,49,60,65,58,28,12,301,412,307,405,396,366,209,71,18,2181,6,16,16,22,19,3,4,0,93,428,349,476,477,447,275,101,32,2578,0,0,7,0,0,0,0,0,10,0,3,4,6,0,0,0,0,6,0,3,4,18,17,9,0,0,61,0,8,11,18,17,9,0,0,81,361,334,497,459,382,259,105,17,2422,18,9,19,15,6,12,0,4,70,373,350,529,495,413,280,106,22,2573,0,12,21,10,0,0,0,0,49,3,6,13,7,14,0,0,0,37,5,18,39,66,70,76,25,15,306,8,38,64,85,85,76,25,15,388,775,644,900,861,751,469,173,34,4605,25,22,38,33,21,15,4,0,161,805,702,1001,978,860,554,206,47,5153
310031290,0,9,5,5,0,0,0,0,23,0,5,8,4,5,0,0,0,21,0,8,20,44,48,58,17,5,200,0,13,37,50,54,58,17,5,235,399,220,366,441,356,205,113,18,2116,13,8,9,8,9,3,0,5,59,412,234,407,510,423,265,128,27,2406,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,11,11,6,4,0,34,0,9,3,15,11,6,4,0,49,316,253,438,506,399,295,108,20,2336,10,6,12,9,13,5,4,0,45,326,268,451,533,424,303,116,22,2433,0,15,3,12,0,0,0,0,32,0,4,5,4,5,0,0,0,17,0,5,26,54,58,60,16,9,232,0,25,41,66,68,60,16,9,286,717,469,806,958,758,497,219,34,4452,22,10,16,17,28,8,3,5,103,738,506,860,1038,844,565,242,50,4843
310031291,7,20,4,3,0,0,0,0,34,0,0,3,0,0,0,0,0,9,5,11,17,44,67,59,31,15,252,9,33,27,47,70,59,31,15,298,556,491,415,371,340,206,98,20,2494,36,36,43,12,12,21,6,0,176,597,557,486,434,416,292,137,35,2962,5,6,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,4,0,4,9,13,17,8,10,0,56,4,10,8,11,17,8,10,0,74,535,619,495,496,436,285,148,36,3056,55,41,49,32,16,13,15,3,226,597,670,546,547,471,312,170,45,3358,9,25,9,5,4,0,0,0,47,0,4,3,4,0,0,0,0,14,5,17,28,54,82,72,38,21,305,14,40,35,59,85,72,38,21,376,1090,1113,912,869,773,491,243,54,5549,90,73,89,51,28,33,25,4,399,1199,1233,1032,980,887,601,307,80,6325
310031292,3,3,7,5,0,0,0,0,20,0,3,0,3,0,0,0,0,9,0,12,15,31,39,59,39,14,218,5,20,27,38,39,59,39,14,246,326,388,341,358,298,246,157,61,2171,29,22,18,34,23,15,18,3,161,359,436,383,427,361,323,221,79,2583,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,0,27,4,0,3,7,9,6,0,0,32,302,412,360,382,369,330,268,97,2520,25,22,12,23,18,25,28,3,163,327,431,376,417,404,364,304,104,2720,4,8,6,5,0,0,0,0,24,0,3,0,3,0,0,0,0,13,0,12,18,36,46,68,43,16,240,3,24,27,46,51,68,43,16,278,625,808,700,743,667,573,427,157,4694,49,40,33,55,39,45,46,10,328,684,871,764,840,760,681,520,177,5300
310031293,21,102,99,40,10,0,0,0,279,0,7,10,11,14,0,0,0,35,3,26,42,77,107,119,67,36,485,31,131,151,129,122,119,67,36,794,887,785,740,717,628,483,250,46,4530,38,51,35,34,31,27,20,19,260,955,964,930,878,783,627,340,101,5585,5,32,22,9,0,0,0,0,75,0,0,8,3,3,0,0,0,8,0,12,11,25,30,11,5,3,98,13,42,36,39,37,11,5,3,184,895,989,969,848,841,646,419,163,5765,37,51,45,30,33,25,47,55,315,941,1088,1048,917,905,680,469,220,6267,31,136,122,51,10,0,0,0,354,0,7,17,12,9,0,0,0,44,8,34,52,103,137,137,75,37,581,40,180,190,167,158,137,75,37,977,1782,1773,1709,1568,1466,1124,665,206,10293,73,100,83,62,65,51,69,71,575,1896,2053,1979,1793,1687,1310,808,323,11846
310031294,50,167,94,42,8,0,0,0,363,3,25,25,8,9,0,0,0,65,6,57,52,35,51,45,14,3,275,57,251,169,91,69,45,14,3,702,706,1060,757,460,316,139,50,0,3483,40,65,50,37,12,5,3,0,202,804,1374,973,582,397,188,71,3,4385,57,61,20,14,4,0,0,0,154,0,4,3,3,0,0,0,0,18,0,19,18,13,12,3,0,0,71,55,83,44,31,18,3,0,0,238,834,1418,929,612,404,211,66,11,4472,36,72,48,18,14,4,5,0,197,922,1574,1024,657,429,223,75,11,4909,104,231,114,55,8,0,0,0,515,3,27,30,11,9,0,0,0,79,13,74,71,51,63,51,14,3,346,113,340,215,118,80,51,14,3,938,1535,2475,1684,1067,716,342,120,13,7957,69,135,95,55,26,12,6,0,402,1730,2949,1991,1240,822,411,140,17,9297
310031295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,15,17,14,10,77,0,3,3,15,15,17,14,10,82,171,166,129,150,143,98,64,20,938,25,25,26,20,15,6,9,0,139,195,200,155,181,179,120,90,31,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,11,0,0,0,6,4,4,4,3,11,147,194,144,164,138,127,112,54,1082,22,27,31,21,10,9,18,5,147,169,221,175,192,152,143,128,63,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,21,19,13,12,96,0,3,3,14,21,19,13,12,96,314,358,274,319,283,230,171,75,2025,49,61,56,48,23,20,26,9,284,368,422,333,377,333,264,221,95,2401
310041297,0,7,3,0,0,0,0,0,13,0,0,0,3,4,0,0,0,12,0,7,13,32,51,63,26,10,207,3,19,17,39,60,63,26,10,236,596,560,561,556,535,338,144,20,3323,41,25,39,30,13,24,6,0,178,637,606,621,628,609,424,180,31,3734,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,6,7,0,0,42,4,3,0,10,6,7,0,0,45,512,558,580,634,602,371,171,36,3468,18,39,34,17,20,18,8,4,160,530,596,622,663,629,399,184,33,3671,0,7,3,0,0,0,0,0,17,0,0,0,3,4,0,0,0,12,5,16,17,45,65,74,30,10,252,4,23,20,48,71,74,30,10,276,1102,1118,1144,1195,1134,714,320,56,6786,57,65,77,49,39,41,12,4,341,1172,1206,1237,1294,1235,826,360,69,7406
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
310041299,0,10,8,4,0,0,0,0,22,0,3,3,0,0,0,0,0,10,0,15,24,44,53,50,23,5,210,3,32,32,46,53,50,23,5,243,785,821,755,557,438,243,123,23,3750,30,70,59,20,19,11,10,3,220,819,923,844,619,508,311,151,34,4214,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,5,3,15,14,4,0,0,44,6,5,3,12,14,4,0,0,52,764,924,820,614,521,320,163,46,4172,44,58,55,21,24,12,16,10,246,809,990,878,646,564,339,183,63,4470,0,12,9,9,0,0,0,0,33,0,6,3,0,0,0,0,0,11,4,19,28,54,65,59,20,7,255,10,37,36,61,65,59,20,7,299,1545,1748,1573,1167,964,566,282,72,7921,72,128,113,37,39,29,29,13,465,1632,1913,1729,1268,1069,656,333,88,8685
310041300,0,0,8,0,0,0,0,0,9,0,0,4,0,0,0,0,0,11,0,11,15,23,51,51,27,9,190,4,13,24,33,54,51,27,9,208,695,606,637,585,440,307,143,29,3442,83,96,77,53,39,27,7,8,398,791,716,734,667,530,386,175,40,4046,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,7,5,3,3,34,0,4,7,7,7,5,3,3,41,632,721,695,601,480,358,196,51,3730,82,84,71,60,37,10,23,8,368,717,801,777,668,522,369,218,58,4139,0,0,5,0,0,0,0,0,10,0,4,4,0,0,0,0,0,10,0,14,20,34,59,55,32,8,223,4,17,32,36,58,55,32,8,248,1327,1322,1329,1177,922,670,336,77,7170,163,184,149,112,76,39,28,10,763,1500,1526,1513,1333,1050,763,403,100,8184
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
310041302,13,39,18,6,0,0,0,0,72,0,7,0,6,0,0,0,0,18,7,47,37,54,69,100,36,5,350,23,86,55,63,72,100,36,5,441,1675,1891,1428,990,734,410,133,23,7280,145,187,109,75,55,43,14,0,628,1843,2164,1593,1127,864,549,180,32,8347,5,11,4,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,4,5,6,18,9,10,5,0,58,7,17,10,18,11,10,5,0,77,1802,2145,1547,1114,891,546,159,61,8257,139,168,114,72,46,40,6,8,596,1950,2330,1673,1199,946,597,174,63,8932,20,43,16,6,0,0,0,0,90,0,12,0,6,0,0,0,0,13,13,50,45,71,84,111,40,6,416,32,104,63,80,87,111,40,6,514,3481,4035,2969,2098,1625,953,293,81,15536,283,357,228,146,104,77,19,6,1223,3790,4501,3264,2327,1812,1144,354,96,17281
310041303,6,13,10,3,4,0,0,0,32,0,4,7,7,0,0,0,0,16,0,14,16,33,38,22,4,5,142,11,28,31,40,46,22,4,5,195,524,433,501,424,272,130,60,6,2349,15,28,22,5,7,3,3,0,89,553,487,554,471,332,159,65,8,2633,0,0,0,5,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,3,3,10,4,0,0,21,0,8,10,6,10,4,0,0,32,533,519,596,508,307,175,68,19,2730,18,20,17,12,14,5,3,0,91,556,538,624,523,328,190,72,19,2854,8,12,11,8,4,0,0,0,44,0,6,13,6,0,0,0,0,24,0,16,24,41,45,24,3,5,160,14,32,44,50,47,24,3,5,229,1062,955,1099,931,581,308,128,20,5080,38,42,42,24,25,11,6,0,181,1110,1030,1181,1001,657,346,140,31,5488
310041304,23,109,85,53,9,0,0,0,277,0,13,21,7,4,0,0,0,51,3,63,80,86,64,31,15,6,349,29,189,182,151,81,31,15,6,675,1373,1668,2027,1108,545,274,113,15,7121,61,80,81,68,25,8,10,0,335,1464,1935,2286,1325,641,318,140,18,8131,19,40,23,13,0,0,0,0,92,0,3,3,8,0,0,0,0,14,0,21,23,23,14,3,0,0,88,21,63,53,39,10,3,0,0,189,1424,2178,2275,1209,663,406,149,35,8344,61,88,68,37,17,12,16,0,309,1508,2331,2399,1286,699,426,167,41,8843,39,151,104,60,9,0,0,0,368,0,18,23,17,4,0,0,0,64,10,81,102,110,78,38,20,3,436,49,247,232,188,94,38,20,3,871,2801,3846,4302,2322,1206,685,261,45,15463,122,170,153,104,42,25,20,0,639,2973,4264,4683,2614,1335,743,302,56,16974
310041565,7,60,61,33,9,0,0,0,177,0,8,11,20,4,0,0,0,43,4,32,41,58,31,25,4,0,187,14,100,110,114,41,25,4,0,406,535,437,658,559,308,124,40,8,2661,19,32,32,28,4,13,0,0,132,567,565,803,700,357,156,41,7,3199,0,18,17,10,0,0,0,0,43,0,0,4,4,0,0,0,0,14,0,9,15,21,6,7,0,0,52,0,30,30,34,11,7,0,0,113,571,590,824,643,324,149,41,9,3142,20,19,19,12,11,3,0,0,100,597,638,875,692,349,159,43,9,3361,11,76,77,47,9,0,0,0,223,0,12,16,27,7,0,0,0,59,6,43,49,77,39,32,4,0,240,12,128,143,149,55,32,4,0,519,1108,1021,1480,1197,634,272,81,11,5802,43,53,52,41,23,14,0,0,228,1163,1203,1674,1391,704,315,87,12,6552
310041566,4,18,11,8,0,0,0,0,47,0,10,3,0,4,0,0,0,12,0,18,25,30,40,34,19,0,170,6,45,42,32,46,34,19,0,235,529,653,662,421,304,206,84,17,2870,32,55,47,36,16,8,8,0,204,572,750,751,497,365,251,109,17,3307,0,8,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,0,0,27,7,13,8,11,5,5,0,0,47,540,829,670,411,396,249,107,15,3206,45,54,43,30,16,8,4,3,208,588,901,723,445,412,262,110,18,3467,7,31,16,11,0,0,0,0,61,0,8,3,0,4,0,0,0,15,3,24,30,37,48,45,19,0,197,9,63,56,42,48,45,19,0,277,1068,1479,1332,830,696,453,189,27,6076,77,115,86,71,33,22,13,3,414,1160,1655,1475,945,779,516,219,35,6773
311011305,3,0,0,0,3,0,0,0,9,0,0,3,5,0,0,0,0,3,0,4,4,41,78,121,79,39,371,6,9,12,38,79,121,79,39,379,692,571,659,814,840,787,394,77,4840,75,118,125,112,83,69,53,33,675,772,699,798,965,1006,986,524,154,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,14,11,3,3,48,0,3,8,7,14,11,3,3,50,706,641,824,950,961,876,445,144,5553,46,67,67,63,52,67,58,69,489,750,713,894,1027,1028,953,510,218,6093,3,0,0,0,3,0,0,0,9,0,0,3,3,0,0,0,0,8,0,14,11,48,91,130,78,38,420,6,14,16,52,90,130,78,38,432,1395,1211,1486,1764,1810,1663,837,225,10392,122,183,194,178,137,138,115,103,1166,1519,1406,1694,1992,2036,1937,1034,369,11994
311021306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,23,30,49,27,6,146,4,3,13,23,30,49,27,6,148,518,540,466,484,435,333,128,28,2942,76,69,73,76,55,45,8,3,402,595,617,546,582,519,420,166,41,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,3,0,0,23,4,0,3,4,5,3,0,0,23,456,530,441,518,485,373,195,58,3066,79,84,66,62,45,45,24,11,410,538,615,517,589,539,422,217,68,3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,30,36,52,27,6,170,5,7,14,30,36,52,27,6,174,973,1073,908,1004,921,706,327,90,6009,155,154,143,138,97,83,29,13,807,1136,1228,1065,1168,1056,844,381,110,6987
