SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
702041064,0,0,..,15,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,6,0,6,..,25,0,25,0,25,..,3,0,3,0,3,..,0,0,0,0,0,..,9,5,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,93,6,98,0,99,..,184,10,189,3,196,..,8,5,11,319,326,1066,193,17,204,321,1588,2164,..,..,..,..,2164,..,7,0,7,0,7,..,12,0,12,0,12,..,82,3,89,0,90,..,5,0,5,0,5,..,6,0,6,0,6
702051065,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,671,110,780,0,780,..,689,110,795,0,797,..,11,0,10,89,102,258,695,108,806,89,1163,538,..,..,..,..,538,..,5,0,5,0,5,..,0,0,0,0,0,..,1246,219,1466,6,1470,..,0,0,0,0,0,..,3,0,3,0,3
702051066,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,1206,107,1316,7,1320,..,1229,107,1333,15,1350,..,3,0,5,166,172,513,1235,105,1337,177,2029,1055,..,..,..,..,1055,..,0,0,0,0,0,..,0,0,0,0,0,..,2322,231,2551,33,2581,..,0,0,0,0,0,..,6,0,6,0,6
702051067,0,0,..,118,4,125,0,128,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,15,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,31,4,33,0,38,..,6,0,6,0,6,..,72,0,72,0,72,..,18,0,18,0,18,..,134,4,135,0,135,..,6,0,6,0,6,..,0,0,0,0,0,..,14,3,19,0,19,..,0,0,0,0,0,..,7,0,16,0,16,..,445,41,486,8,499,..,847,63,908,16,927,..,70,6,80,634,710,3044,917,69,990,645,4678,6314,..,..,..,..,6314,..,14,0,14,0,14,..,22,0,22,3,24,..,675,55,733,16,749,..,9,0,9,0,9,..,37,6,40,0,43
702051068,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,830,52,875,7,883,..,851,50,905,7,909,..,3,8,9,100,109,275,861,56,912,109,1298,586,..,..,..,..,586,..,0,0,0,0,0,..,0,0,0,0,0,..,1616,106,1722,18,1741,..,0,0,0,0,0,..,0,0,0,0,0
797979799,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,15,63,..,..,..,..,63,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
799999499,0,0,..,8,4,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,0,0,0,..,11,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,176,14,193,19,216,..,253,23,279,22,298,..,60,0,66,572,636,745,316,24,341,590,1675,1605,..,..,..,..,1605,..,0,0,0,0,0,..,5,0,9,0,9,..,236,28,261,33,293,..,0,0,0,0,0,..,12,0,12,0,12
801011001,0,0,..,26,0,22,0,22,..,6,0,9,0,9,..,0,4,3,0,3,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,30,4,34,0,34,..,182,20,201,0,204,..,7,0,7,41,45,1087,186,20,203,43,1335,2120,..,..,..,..,2120,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,17,0,17,..,90,16,101,0,100
801011002,0,18,..,449,10,463,4,468,..,19,0,19,0,19,..,14,0,17,0,17,..,3,0,3,0,3,..,54,15,74,0,74,..,3,0,3,0,3,..,23,0,24,0,24,..,31,3,41,0,41,..,12,0,17,0,17,..,14,4,18,0,18,..,8,3,10,0,10,..,8,0,8,0,8,..,12,0,12,0,12,..,37,0,37,0,37,..,22,3,29,0,29,..,53,0,54,0,56,..,15,0,15,0,15,..,126,4,131,0,138,..,59,8,67,0,67,..,20,0,20,0,20,..,25,8,30,0,30,..,4,6,10,0,10,..,66,23,89,5,88,..,206,32,241,8,244,..,1830,201,2032,20,2048,..,31,3,38,177,216,2032,1861,206,2069,198,4296,4126,..,..,..,..,4126,..,7,0,7,0,7,..,98,6,110,0,110,..,0,0,0,0,0,..,137,30,169,0,164,..,870,108,979,7,985
801011003,0,15,..,296,12,307,5,311,..,10,0,16,0,16,..,11,0,11,0,11,..,7,0,5,0,5,..,32,7,35,0,35,..,4,0,6,0,6,..,23,0,23,0,27,..,16,0,15,0,15,..,8,0,10,0,10,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,8,0,8,..,13,0,13,0,13,..,20,0,20,0,20,..,25,0,28,0,28,..,11,0,11,0,11,..,67,0,73,0,73,..,29,5,30,0,30,..,39,0,38,0,38,..,18,3,25,0,25,..,0,0,0,0,0,..,75,6,81,4,84,..,150,6,157,0,159,..,1199,90,1287,9,1296,..,16,7,19,118,139,2475,1215,95,1308,131,3914,4718,..,..,..,..,4718,..,4,0,4,0,4,..,58,5,61,0,61,..,5,0,5,0,5,..,130,21,152,0,152,..,439,64,501,0,501
801011004,0,0,..,32,9,40,0,44,..,13,0,14,0,14,..,0,0,0,0,0,..,3,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,18,0,18,0,18,..,3,0,3,0,3,..,31,0,31,0,31,..,12,4,12,0,12,..,3,0,3,0,3,..,8,4,12,0,12,..,0,0,0,0,0,..,13,9,22,0,22,..,42,16,64,3,66,..,229,53,280,4,280,..,3,0,11,56,66,1204,232,57,286,62,1552,2374,..,..,..,..,2374,..,3,0,3,0,8,..,31,9,40,0,40,..,0,0,0,0,0,..,13,0,13,0,11,..,22,9,28,0,28
801011005,0,0,..,20,0,24,0,24,..,8,0,8,0,8,..,15,0,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,15,0,15,..,8,0,8,0,8,..,0,0,0,0,0,..,18,0,25,0,25,..,14,3,16,0,16,..,5,0,5,0,5,..,6,3,11,0,11,..,0,0,0,0,0,..,8,6,11,0,11,..,28,4,33,0,33,..,211,27,234,0,234,..,8,0,8,52,61,1277,215,27,243,52,1570,2406,..,..,..,..,2406,..,3,0,3,0,3,..,14,3,12,0,12,..,0,0,0,0,0,..,3,6,9,0,9,..,26,5,35,0,35
801011006,0,0,..,122,8,133,0,133,..,17,4,20,0,20,..,8,0,8,0,8,..,8,0,10,0,10,..,0,0,5,0,5,..,3,0,3,0,3,..,18,0,24,0,24,..,8,5,16,0,16,..,11,0,11,0,11,..,4,0,4,0,4,..,11,0,11,0,11,..,9,0,6,0,7,..,3,0,6,0,6,..,16,4,19,0,19,..,10,3,14,0,14,..,33,0,34,0,34,..,0,0,0,0,0,..,58,6,62,0,62,..,51,3,54,0,54,..,4,0,4,0,4,..,15,9,17,0,17,..,0,0,0,0,0,..,42,6,46,0,46,..,131,34,167,4,170,..,671,108,775,8,782,..,9,3,15,85,96,2754,680,111,794,92,3632,5610,..,..,..,..,5610,..,5,0,5,0,5,..,76,23,96,3,100,..,3,0,3,0,3,..,27,0,32,0,31,..,78,15,92,0,92
801011007,0,5,..,40,3,43,0,46,..,23,0,23,0,23,..,8,0,8,0,9,..,5,0,5,0,5,..,8,0,16,0,16,..,4,0,4,0,4,..,8,0,8,0,8,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,3,0,3,0,3,..,21,0,21,0,21,..,33,5,32,0,32,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,31,7,35,0,35,..,63,7,71,0,79,..,409,40,449,6,456,..,6,0,8,50,59,2155,416,37,460,50,2667,4501,..,..,..,..,4501,..,5,0,5,0,5,..,32,0,32,0,32,..,9,0,9,0,9,..,21,4,31,0,31,..,80,18,101,4,104
801011008,0,0,..,122,13,133,0,133,..,33,5,41,0,41,..,8,0,8,0,8,..,4,0,10,0,10,..,3,0,3,0,3,..,3,4,5,0,5,..,5,0,5,0,5,..,10,0,10,0,10,..,10,0,10,0,10,..,6,0,9,0,7,..,0,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3,..,13,0,13,0,13,..,9,0,9,0,9,..,21,0,21,0,21,..,9,0,9,0,9,..,50,0,50,0,50,..,25,6,35,0,34,..,8,0,8,0,8,..,13,0,11,0,11,..,0,0,0,0,0,..,96,30,126,0,126,..,84,7,98,0,98,..,625,120,743,6,746,..,13,4,9,61,75,1649,635,123,751,66,2464,3237,..,..,..,..,3237,..,7,0,7,0,7,..,39,10,50,0,50,..,4,0,4,0,4,..,47,18,64,0,68,..,93,34,124,0,124
801011009,0,0,..,28,5,32,0,32,..,12,7,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,12,0,12,0,12,..,15,3,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,6,16,0,16,..,43,3,50,0,50,..,214,24,238,0,236,..,11,0,11,44,55,1527,219,24,246,48,1821,3065,..,..,..,..,3065,..,5,0,5,0,5,..,9,3,6,0,6,..,0,0,0,0,0,..,13,0,13,0,13,..,37,13,49,0,49
801011010,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,25,5,29,0,29,..,80,8,90,0,90,..,6,0,6,15,22,923,84,8,89,15,1035,1906,..,..,..,..,1906,..,0,0,0,0,0,..,10,4,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,14,0,14
801011011,0,5,..,28,3,29,0,29,..,22,0,24,0,24,..,7,0,7,0,7,..,0,0,0,0,0,..,17,6,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,21,0,21,0,21,..,18,0,18,0,18,..,3,0,3,0,3,..,10,4,11,0,11,..,0,0,0,0,0,..,11,0,9,0,9,..,47,5,50,0,52,..,311,33,341,0,343,..,9,0,9,42,48,1296,318,33,346,43,1688,2637,..,..,..,..,2637,..,0,0,0,0,0,..,32,3,34,0,34,..,8,0,8,0,8,..,22,9,38,0,38,..,54,9,61,0,61
801011012,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
801011013,0,0,..,80,3,88,0,88,..,12,0,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,8,0,8,0,8,..,3,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,18,10,28,3,27,..,47,0,49,0,49,..,245,34,284,4,284,..,10,0,6,44,56,1192,256,32,291,48,1528,2358,..,..,..,..,2358,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,12,0,12,..,33,14,46,3,45
801011014,0,4,..,38,3,41,0,41,..,5,0,10,0,10,..,7,0,11,0,11,..,0,0,0,0,0,..,8,4,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,6,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,10,0,10,..,3,0,5,0,5,..,11,0,11,0,11,..,0,0,0,0,0,..,21,0,22,0,22,..,28,3,29,0,29,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,22,7,33,0,33,..,43,15,53,0,53,..,256,53,303,0,303,..,6,0,6,46,48,1325,256,53,309,46,1678,2659,..,..,..,..,2659,..,0,0,0,0,0,..,15,3,15,0,15,..,3,0,3,0,3,..,14,9,19,0,19,..,27,10,38,0,38
801011015,0,9,..,146,16,160,0,160,..,10,0,10,0,10,..,3,3,5,0,5,..,3,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,11,0,11,0,11,..,18,0,15,0,15,..,6,0,6,0,6,..,42,0,46,0,46,..,21,3,26,0,24,..,7,0,7,0,7,..,7,3,5,0,5,..,0,0,0,0,0,..,26,9,32,0,32,..,91,23,122,5,122,..,491,83,571,9,577,..,11,0,7,87,96,2198,499,79,581,91,2875,4330,..,..,..,..,4330,..,8,0,8,0,8,..,50,17,65,0,67,..,6,0,6,0,6,..,11,3,16,0,16,..,56,16,67,0,67
801011016,0,7,..,112,3,118,0,118,..,34,5,39,0,39,..,17,0,17,0,17,..,0,0,0,0,0,..,5,0,7,0,7,..,11,3,14,0,14,..,3,0,3,0,3,..,3,4,10,0,10,..,6,3,7,0,7,..,5,0,5,0,5,..,7,0,13,0,13,..,12,3,21,0,21,..,17,3,22,0,19,..,12,0,12,0,12,..,9,0,9,0,9,..,19,0,19,0,19,..,9,0,7,0,7,..,44,0,44,0,44,..,34,3,38,6,43,..,11,0,11,0,11,..,13,0,20,0,20,..,0,0,0,0,0,..,58,21,78,4,84,..,116,16,137,0,136,..,831,129,967,6,972,..,17,0,21,107,123,2645,853,132,985,115,3736,5450,..,..,..,..,5450,..,5,0,5,0,5,..,66,0,64,0,64,..,0,0,0,0,0,..,52,8,63,6,68,..,254,94,348,4,350
801011017,0,0,..,47,7,52,0,52,..,14,3,20,0,20,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,5,0,5,..,4,0,4,0,4,..,6,0,6,0,6,..,4,0,4,0,4,..,21,0,21,0,21,..,13,0,13,0,13,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,18,7,23,0,23,..,38,11,55,0,50,..,273,42,311,0,310,..,7,0,7,70,73,1509,279,42,314,70,1896,3022,..,..,..,..,3022,..,8,0,8,0,8,..,27,0,30,0,30,..,0,0,0,0,0,..,12,0,15,0,16,..,42,14,57,0,57
801011018,0,9,..,128,10,141,0,141,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,24,5,26,0,27,..,0,0,0,0,0,..,13,0,13,0,13,..,9,0,6,0,6,..,4,0,4,0,4,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,9,0,9,0,9,..,10,0,10,0,10,..,0,0,0,0,0,..,20,0,20,0,20,..,11,0,12,0,12,..,24,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,40,3,41,0,41,..,55,4,59,0,59,..,587,57,648,3,650,..,8,0,4,89,96,588,593,62,653,92,1332,1176,..,..,..,..,1176,..,8,0,8,0,8,..,19,0,19,0,19,..,0,0,0,0,0,..,72,7,81,0,81,..,353,65,413,3,422
