SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
211051281,..,6,523,1022,857,796,672,368,68,4312,..,64,420,210,154,84,35,9,0,984,..,0,10,44,64,50,30,11,4,218,2289,..,..,..,..,..,..,..,..,2289,..,605,..,..,..,..,..,..,..,605,..,571,372,117,74,32,0,0,0,1160,..,45,71,33,21,27,16,13,8,230,..,37,37,18,20,8,4,0,0,133,..,34,68,30,29,25,27,9,0,223,..,23,90,102,134,110,107,85,38,684,20,43,28,16,14,10,9,0,0,141,2311,1423,1624,1595,1366,1142,916,496,113,10982,..,19,651,1072,879,774,627,265,39,4324,..,93,446,206,143,67,33,6,0,1008,..,10,74,205,251,159,59,46,31,836,2123,..,..,..,..,..,..,..,..,2123,..,619,..,..,..,..,..,..,..,619,..,396,240,39,29,11,6,0,0,731,..,38,34,15,15,58,49,48,19,277,..,31,30,8,7,0,5,4,0,88
211051282,..,0,77,336,452,438,415,185,26,1932,..,14,117,118,133,81,59,13,0,533,..,0,4,8,35,18,21,4,0,96,815,..,..,..,..,..,..,..,..,815,..,287,..,..,..,..,..,..,..,287,..,167,122,41,26,3,4,0,0,368,..,14,11,0,3,4,12,7,6,61,..,3,7,0,4,3,4,0,0,29,..,0,16,11,8,17,14,3,0,80,..,3,16,30,66,79,101,39,9,342,12,17,12,11,17,10,11,7,0,80,821,506,386,561,753,653,641,258,45,4622,..,0,121,383,459,457,368,107,21,1917,..,13,133,122,127,65,46,3,0,516,..,0,12,37,88,45,28,12,15,233,773,..,..,..,..,..,..,..,..,773,..,275,..,..,..,..,..,..,..,275,..,108,64,21,14,9,0,0,0,221,..,9,0,3,0,19,15,12,7,69,..,7,8,9,3,3,0,0,0,36
211051283,..,3,225,386,384,411,299,144,21,1874,..,20,164,112,98,62,29,12,0,500,..,0,3,14,19,17,14,0,0,70,952,..,..,..,..,..,..,..,..,952,..,253,..,..,..,..,..,..,..,253,..,253,160,49,17,4,0,0,0,483,..,15,18,7,10,9,12,0,0,78,..,16,16,4,14,9,4,0,0,60,..,11,24,10,13,17,6,0,0,85,..,4,28,35,42,65,67,36,9,281,17,8,14,8,4,7,6,3,0,77,975,587,649,629,607,597,446,193,35,4710,..,4,279,425,396,387,276,111,3,1879,..,36,183,111,99,57,25,7,0,520,..,0,33,67,81,45,13,13,5,265,934,..,..,..,..,..,..,..,..,934,..,290,..,..,..,..,..,..,..,290,..,207,73,22,16,4,3,0,0,326,..,15,9,3,7,18,22,14,8,105,..,7,11,4,6,3,4,3,0,43
211051284,..,4,133,390,457,437,323,90,15,1844,..,8,145,130,112,84,24,12,0,509,..,0,3,11,37,27,11,8,3,99,936,..,..,..,..,..,..,..,..,936,..,306,..,..,..,..,..,..,..,306,..,222,144,43,14,13,0,0,0,441,..,10,14,7,4,12,8,5,3,58,..,6,18,0,3,4,3,0,0,39,..,9,28,12,10,4,10,7,0,87,..,8,24,38,52,72,70,29,6,295,10,16,16,5,12,15,3,0,0,68,942,600,519,639,698,660,444,156,29,4679,..,4,180,448,445,446,261,62,8,1857,..,15,160,133,103,80,18,4,0,520,..,7,13,56,125,70,37,16,9,322,850,..,..,..,..,..,..,..,..,850,..,264,..,..,..,..,..,..,..,264,..,151,92,22,9,3,0,0,0,287,..,8,3,5,7,10,13,16,10,72,..,13,15,6,6,0,0,0,0,38
211051285,..,3,141,292,365,375,252,136,22,1587,..,19,148,77,74,38,22,5,0,391,..,0,5,9,17,17,8,3,4,65,752,..,..,..,..,..,..,..,..,752,..,185,..,..,..,..,..,..,..,185,..,242,103,20,17,8,0,0,0,388,..,9,11,7,3,8,4,7,6,59,..,11,8,8,6,6,0,0,0,45,..,4,7,4,3,12,0,4,0,35,..,0,19,21,37,35,39,28,8,192,13,11,9,7,6,3,3,0,0,52,764,485,450,441,532,504,335,188,41,3737,..,9,196,299,386,371,233,104,9,1600,..,34,161,72,74,36,23,0,0,402,..,6,23,48,55,44,14,17,0,203,678,..,..,..,..,..,..,..,..,678,..,228,..,..,..,..,..,..,..,228,..,163,82,21,9,6,0,0,0,287,..,13,7,0,5,12,19,16,14,89,..,15,3,0,0,3,0,0,0,35
211051286,..,5,255,440,540,591,540,230,56,2660,..,63,308,166,187,153,59,14,0,953,..,0,12,24,68,42,20,12,4,178,1445,..,..,..,..,..,..,..,..,1445,..,335,..,..,..,..,..,..,..,335,..,434,179,72,42,20,0,0,0,746,..,33,32,13,16,31,19,16,3,161,..,24,29,13,15,15,3,0,0,104,..,12,15,16,24,37,28,14,3,155,..,13,59,76,162,231,157,87,31,814,16,32,30,12,32,18,9,14,0,163,1463,955,916,841,1086,1132,833,386,102,7708,..,11,312,508,553,615,492,184,18,2682,..,98,320,174,185,118,48,9,0,960,..,9,79,135,183,97,53,21,15,600,1323,..,..,..,..,..,..,..,..,1323,..,352,..,..,..,..,..,..,..,352,..,233,105,28,22,14,3,0,0,404,..,22,10,3,14,27,43,34,14,170,..,18,11,5,15,11,9,0,0,73
212011289,..,7,260,718,844,850,643,249,40,3607,..,29,260,199,177,134,52,24,0,870,..,0,7,27,40,35,18,7,5,134,1802,..,..,..,..,..,..,..,..,1802,..,545,..,..,..,..,..,..,..,545,..,482,233,70,48,5,0,0,0,844,..,26,13,10,23,24,23,15,11,142,..,11,14,9,5,0,3,3,0,52,..,10,12,13,16,19,15,8,0,95,..,7,32,54,92,138,122,60,7,511,24,32,20,23,12,13,6,6,4,138,1825,1154,853,1110,1262,1223,880,367,67,8746,..,4,336,787,904,841,562,174,12,3609,..,41,269,210,195,128,38,8,0,890,..,9,37,101,139,78,29,22,9,418,1650,..,..,..,..,..,..,..,..,1650,..,554,..,..,..,..,..,..,..,554,..,264,134,19,15,9,4,0,0,445,..,17,16,6,8,25,38,31,25,165,..,21,10,10,5,3,0,0,0,62
212011546,..,18,747,1407,1028,641,429,195,34,4498,..,85,470,194,123,76,37,11,0,992,..,0,19,40,60,37,6,5,0,169,2713,..,..,..,..,..,..,..,..,2713,..,701,..,..,..,..,..,..,..,701,..,522,246,58,27,5,7,0,0,861,..,69,103,21,21,11,13,13,6,248,..,33,76,25,9,3,6,0,0,150,..,42,58,23,24,11,19,3,0,180,..,23,129,90,114,97,72,41,13,576,20,36,19,10,13,7,3,6,0,113,2731,1518,1864,1862,1420,890,589,270,59,11209,..,36,1024,1350,950,624,384,137,9,4516,..,113,493,183,118,75,28,7,0,1016,..,11,123,199,252,112,31,17,10,757,2561,..,..,..,..,..,..,..,..,2561,..,743,..,..,..,..,..,..,..,743,..,337,184,22,11,13,3,0,0,576,..,59,63,6,19,62,55,35,10,307,..,30,34,4,3,0,0,0,0,69
212011547,..,4,137,339,412,431,320,178,33,1856,..,31,141,89,93,79,25,6,0,453,..,0,4,3,20,13,6,5,3,62,945,..,..,..,..,..,..,..,..,945,..,245,..,..,..,..,..,..,..,245,..,269,109,41,22,12,0,0,0,448,..,19,8,7,3,16,13,4,5,72,..,6,10,9,6,4,0,0,0,44,..,5,11,13,7,25,10,0,0,60,..,10,21,28,43,56,58,31,19,269,5,14,12,3,5,6,13,5,0,62,955,598,454,528,601,640,446,232,64,4521,..,4,191,383,435,418,304,121,13,1873,..,38,153,87,89,66,21,6,0,453,..,0,37,28,69,40,14,17,11,222,867,..,..,..,..,..,..,..,..,867,..,278,..,..,..,..,..,..,..,278,..,160,86,8,13,11,0,0,0,284,..,20,3,0,4,5,22,16,13,91,..,17,14,5,3,8,0,0,0,38
212011548,..,4,266,350,315,324,272,144,33,1703,..,46,299,101,90,53,21,9,3,631,..,0,4,11,28,17,3,8,4,85,1009,..,..,..,..,..,..,..,..,1009,..,168,..,..,..,..,..,..,..,168,..,257,104,24,23,8,8,0,0,423,..,21,18,15,11,15,17,4,0,94,..,14,3,4,5,8,3,0,0,46,..,6,17,14,20,14,17,0,0,76,..,5,53,47,66,65,69,40,10,369,9,17,20,5,9,3,10,6,0,73,1016,542,781,570,564,511,414,219,54,4678,..,16,342,350,332,326,271,81,15,1731,..,86,289,102,82,55,21,0,0,648,..,6,51,74,79,27,10,18,13,280,991,..,..,..,..,..,..,..,..,991,..,241,..,..,..,..,..,..,..,241,..,173,55,14,14,7,0,0,0,271,..,8,13,0,6,16,19,15,7,86,..,21,6,5,6,4,4,3,0,49
212011549,..,9,470,650,412,319,265,147,37,2305,..,90,410,152,102,66,17,8,0,850,..,0,24,25,41,34,14,5,0,148,1780,..,..,..,..,..,..,..,..,1780,..,312,..,..,..,..,..,..,..,312,..,287,178,50,36,14,0,0,0,566,..,41,59,29,12,20,17,5,0,190,..,30,45,11,7,9,5,0,0,109,..,25,66,36,34,21,5,9,0,189,..,14,106,100,120,105,60,47,17,580,21,13,29,16,7,6,4,3,0,98,1803,830,1389,1072,767,592,393,224,59,7121,..,23,639,618,398,282,240,110,18,2327,..,114,415,154,92,49,23,4,0,851,..,22,158,199,177,85,51,23,6,723,1727,..,..,..,..,..,..,..,..,1727,..,320,..,..,..,..,..,..,..,320,..,228,95,26,13,7,3,0,0,370,..,36,33,3,21,39,40,11,7,190,..,27,12,4,3,0,4,0,0,55
212011550,..,7,259,428,229,167,146,72,10,1319,..,42,185,70,38,21,8,4,0,368,..,0,9,15,17,16,3,5,0,64,926,..,..,..,..,..,..,..,..,926,..,169,..,..,..,..,..,..,..,169,..,129,65,12,4,4,0,0,0,219,..,19,27,9,6,8,10,0,3,73,..,15,26,11,0,0,4,0,0,51,..,13,24,11,11,9,4,0,0,75,..,3,42,38,36,31,21,4,3,174,16,5,11,6,0,3,0,0,0,41,936,401,639,601,345,258,191,88,16,3478,..,8,360,422,216,133,151,49,3,1345,..,55,190,59,42,22,3,3,0,376,..,5,45,86,82,43,7,10,3,282,930,..,..,..,..,..,..,..,..,930,..,191,..,..,..,..,..,..,..,191,..,103,53,15,4,3,0,0,0,168,..,21,12,9,3,22,20,15,5,106,..,15,14,0,3,3,0,0,0,34
212011551,..,3,205,196,135,143,126,133,33,977,..,41,137,49,34,14,6,9,6,296,..,3,7,10,22,16,8,4,4,76,549,..,..,..,..,..,..,..,..,549,..,97,..,..,..,..,..,..,..,97,..,121,59,21,14,8,0,0,0,228,..,15,35,11,9,13,9,7,0,92,..,20,24,4,7,3,0,0,0,64,..,22,41,12,16,12,11,5,4,121,..,6,61,47,58,77,56,40,17,367,8,3,16,13,3,6,0,4,0,54,551,336,592,363,303,288,222,206,58,2918,..,20,240,195,137,134,132,107,18,988,..,64,124,41,28,16,7,6,0,286,..,19,53,65,80,37,16,10,11,288,502,..,..,..,..,..,..,..,..,502,..,107,..,..,..,..,..,..,..,107,..,62,47,6,9,5,5,0,0,137,..,23,20,4,7,21,11,17,0,105,..,20,18,3,0,0,0,0,0,41
212011552,..,12,667,1498,964,602,451,306,53,4548,..,106,421,236,162,77,27,11,0,1035,..,4,23,54,67,32,16,5,5,205,3318,..,..,..,..,..,..,..,..,3318,..,736,..,..,..,..,..,..,..,736,..,560,276,76,37,19,4,0,0,972,..,80,109,56,23,31,26,11,7,344,..,54,125,36,12,11,4,0,0,242,..,56,150,41,25,15,18,8,0,308,..,30,101,136,129,121,84,58,25,682,24,40,29,15,9,11,3,4,0,140,3342,1662,1900,2143,1433,921,640,399,90,12530,..,36,962,1497,878,565,427,216,30,4607,..,157,430,233,149,61,16,5,0,1051,..,39,204,300,298,140,61,36,16,1098,3142,..,..,..,..,..,..,..,..,3142,..,712,..,..,..,..,..,..,..,712,..,361,175,53,31,16,0,0,0,642,..,70,67,23,35,83,84,36,23,420,..,41,53,8,3,0,0,0,0,110
212021293,..,4,327,866,1055,1058,716,512,145,4681,..,57,259,143,119,99,47,27,4,747,..,0,5,29,53,40,16,6,9,160,1804,..,..,..,..,..,..,..,..,1804,..,714,..,..,..,..,..,..,..,714,..,543,349,66,40,19,3,0,0,1027,..,46,33,13,13,17,18,11,0,153,..,23,22,20,13,5,3,0,0,85,..,8,47,26,26,19,24,9,7,163,..,17,64,70,94,132,104,92,67,630,15,22,19,15,9,13,7,9,0,100,1819,1425,1122,1245,1414,1404,926,662,236,10260,..,14,444,957,1124,977,699,415,70,4702,..,64,270,158,124,77,37,20,0,752,..,9,61,161,247,134,43,30,24,703,1835,..,..,..,..,..,..,..,..,1835,..,751,..,..,..,..,..,..,..,751,..,347,228,42,28,6,6,0,0,659,..,34,20,10,15,41,54,39,21,227,..,19,7,4,7,4,0,0,0,50
212021295,..,18,330,456,310,248,226,120,32,1745,..,17,102,58,31,31,12,5,0,258,..,5,3,18,35,27,11,13,9,114,1087,..,..,..,..,..,..,..,..,1087,..,275,..,..,..,..,..,..,..,275,..,231,179,71,54,30,3,0,0,572,..,51,65,35,16,20,19,9,3,216,..,21,58,32,19,8,4,0,0,143,..,69,320,163,95,53,26,8,0,731,..,17,78,79,102,119,82,50,10,536,10,7,16,18,3,4,4,4,0,66,1095,694,1161,928,672,543,385,202,56,5741,..,50,474,441,249,257,184,74,19,1746,..,28,105,54,36,28,7,3,0,256,..,11,73,120,122,88,50,35,30,527,1040,..,..,..,..,..,..,..,..,1040,..,304,..,..,..,..,..,..,..,304,..,153,113,29,20,12,3,0,0,330,..,53,28,11,11,25,33,20,13,195,..,12,17,10,4,4,0,0,0,43
212021297,..,4,282,440,390,424,339,150,35,2064,..,12,87,59,35,35,15,5,0,249,..,4,4,11,16,33,6,10,0,78,1105,..,..,..,..,..,..,..,..,1105,..,347,..,..,..,..,..,..,..,347,..,238,277,60,31,19,0,0,0,631,..,37,51,26,21,18,13,5,8,179,..,10,31,18,18,6,3,0,0,90,..,33,77,35,20,19,17,5,0,203,..,3,44,42,43,65,62,32,13,312,4,11,12,13,8,9,5,0,0,60,1112,696,871,698,586,621,458,210,52,5304,..,27,393,452,406,422,268,92,18,2073,..,24,93,52,33,35,6,6,0,250,..,12,47,88,108,79,35,17,23,410,1015,..,..,..,..,..,..,..,..,1015,..,355,..,..,..,..,..,..,..,355,..,165,149,40,15,15,0,0,0,388,..,19,20,8,13,31,49,26,18,179,..,19,17,7,5,4,0,0,0,51
212021299,..,5,81,287,487,502,339,134,30,1859,..,4,38,27,41,33,14,4,3,159,..,0,0,5,17,18,3,0,0,41,725,..,..,..,..,..,..,..,..,725,..,335,..,..,..,..,..,..,..,335,..,264,177,36,8,4,0,0,0,492,..,12,8,9,11,0,13,16,6,57,..,10,9,7,3,6,0,0,0,27,..,7,3,5,8,10,4,6,0,40,..,4,9,10,14,17,29,13,5,99,0,12,8,5,4,3,0,0,0,35,727,650,332,382,582,592,397,166,45,3880,..,15,113,341,530,468,295,93,13,1864,..,8,33,39,48,25,10,3,0,162,..,4,11,33,34,27,7,9,0,127,680,..,..,..,..,..,..,..,..,680,..,365,..,..,..,..,..,..,..,365,..,177,138,13,7,0,0,0,0,339,..,9,5,5,0,15,24,39,27,121,..,10,5,5,3,3,0,0,0,23
212021453,..,9,208,483,483,615,461,178,43,2482,..,9,100,56,45,42,16,3,0,276,..,0,3,30,25,27,19,12,5,109,1010,..,..,..,..,..,..,..,..,1010,..,392,..,..,..,..,..,..,..,392,..,299,302,97,48,18,4,0,0,756,..,30,28,14,10,13,15,11,4,120,..,7,22,8,7,3,3,0,0,52,..,15,73,32,19,14,12,6,0,171,..,3,37,41,44,68,50,23,6,275,15,8,12,10,3,12,10,0,0,66,1023,772,784,769,679,811,576,238,60,5721,..,14,315,538,530,588,390,99,17,2493,..,13,108,67,50,36,14,0,0,285,..,0,34,82,100,87,36,21,12,379,950,..,..,..,..,..,..,..,..,950,..,407,..,..,..,..,..,..,..,407,..,191,209,46,18,14,0,0,0,477,..,11,20,12,12,27,48,45,24,202,..,10,21,7,4,4,0,0,0,38
212021454,..,7,224,586,499,662,624,223,41,2867,..,20,105,63,38,35,17,7,0,293,..,0,0,18,19,23,16,11,4,93,1208,..,..,..,..,..,..,..,..,1208,..,428,..,..,..,..,..,..,..,428,..,261,328,107,64,19,0,0,0,771,..,36,33,20,17,21,24,3,9,158,..,11,29,18,11,8,0,0,0,71,..,13,79,26,24,21,18,5,3,184,..,8,40,49,46,69,67,34,13,326,6,10,14,7,6,9,0,3,0,58,1213,791,852,892,719,865,768,284,70,6459,..,14,341,622,546,705,490,142,11,2864,..,29,112,61,49,27,11,0,0,293,..,5,53,99,112,88,67,30,11,469,1085,..,..,..,..,..,..,..,..,1085,..,417,..,..,..,..,..,..,..,417,..,181,260,54,23,12,0,0,0,532,..,19,19,7,9,36,49,39,22,190,..,10,12,3,4,4,0,0,0,32
212021455,..,6,247,557,631,639,308,175,38,2614,..,36,164,89,75,52,19,7,0,438,..,0,7,33,29,27,16,3,0,120,1258,..,..,..,..,..,..,..,..,1258,..,493,..,..,..,..,..,..,..,493,..,399,290,56,20,15,0,0,0,788,..,33,32,18,20,22,12,13,4,153,..,25,34,10,3,8,4,0,0,76,..,13,45,22,17,16,21,0,0,131,..,8,52,65,69,82,41,20,13,347,14,19,25,7,11,0,3,5,0,80,1273,1032,891,860,874,859,423,213,65,6486,..,10,343,614,671,580,269,122,13,2633,..,50,164,89,76,33,13,3,0,428,..,11,64,93,136,96,26,21,16,466,1220,..,..,..,..,..,..,..,..,1220,..,469,..,..,..,..,..,..,..,469,..,278,197,22,16,13,3,0,0,535,..,21,24,9,17,23,45,31,17,189,..,16,17,4,0,0,0,0,0,41
212021456,..,16,389,593,515,485,338,155,25,2517,..,52,229,112,72,64,25,10,0,563,..,0,10,27,38,31,16,9,4,133,1377,..,..,..,..,..,..,..,..,1377,..,356,..,..,..,..,..,..,..,356,..,331,261,78,41,20,5,0,0,736,..,56,60,30,16,20,20,8,3,213,..,30,58,20,14,4,0,0,0,124,..,34,83,34,17,25,11,6,0,210,..,16,69,86,114,120,84,47,15,546,11,15,20,10,8,13,15,0,0,84,1390,903,1181,983,832,772,520,234,53,6853,..,22,535,626,487,454,295,99,8,2528,..,84,239,102,72,56,13,0,0,568,..,18,105,124,149,104,52,22,19,597,1320,..,..,..,..,..,..,..,..,1320,..,377,..,..,..,..,..,..,..,377,..,227,178,39,19,10,6,0,0,474,..,51,39,19,30,43,35,39,25,265,..,24,28,11,5,6,3,0,0,81
212021553,..,3,233,1122,1090,626,354,153,35,3612,..,30,151,116,100,56,14,11,0,477,..,0,3,19,42,33,10,0,0,116,2095,..,..,..,..,..,..,..,..,2095,..,776,..,..,..,..,..,..,..,776,..,457,244,41,21,6,0,0,0,769,..,37,32,20,26,13,9,9,0,144,..,21,18,10,10,5,0,0,0,69,..,30,55,13,16,12,4,4,0,125,..,6,24,41,65,42,31,16,8,233,10,23,15,15,18,0,5,0,0,92,2103,1393,774,1387,1377,805,428,199,40,8511,..,9,417,1217,1046,522,316,111,12,3647,..,53,159,96,100,44,19,6,0,471,..,11,61,120,193,80,33,19,3,516,1984,..,..,..,..,..,..,..,..,1984,..,769,..,..,..,..,..,..,..,769,..,274,182,34,14,8,0,0,0,514,..,33,14,5,8,37,48,43,17,211,..,13,10,7,5,6,0,0,0,40
212021554,..,6,248,767,583,350,180,57,14,2210,..,27,144,91,64,27,7,5,0,360,..,0,10,18,41,18,5,0,4,89,1437,..,..,..,..,..,..,..,..,1437,..,375,..,..,..,..,..,..,..,375,..,229,154,31,7,4,0,0,0,426,..,26,25,15,5,20,13,6,3,109,..,16,26,7,6,3,0,0,0,62,..,22,42,19,13,5,4,6,0,115,..,7,41,35,47,30,21,13,0,207,13,10,8,9,6,0,0,0,0,44,1444,710,697,991,782,461,240,83,30,5428,..,9,387,826,529,286,129,46,12,2222,..,40,160,82,60,28,0,0,0,367,..,9,57,107,98,57,22,3,4,361,1239,..,..,..,..,..,..,..,..,1239,..,432,..,..,..,..,..,..,..,432,..,153,89,21,5,6,0,0,0,281,..,18,18,15,10,33,36,19,6,149,..,15,14,4,0,0,0,0,0,32
212031300,..,11,463,803,648,607,465,207,43,3246,..,73,298,176,127,73,41,9,0,812,..,7,18,45,69,67,24,11,5,241,2050,..,..,..,..,..,..,..,..,2050,..,481,..,..,..,..,..,..,..,481,..,500,338,130,40,23,8,0,0,1033,..,76,129,37,41,36,32,18,9,381,..,47,79,25,26,13,10,0,0,201,..,80,130,45,46,56,26,11,0,401,..,24,106,140,207,202,131,59,28,909,23,33,41,20,20,18,9,5,0,173,2078,1339,1608,1433,1221,1097,743,325,96,9937,..,33,676,776,653,562,386,152,26,3260,..,123,301,158,119,81,23,12,0,814,..,26,158,250,262,149,62,35,18,955,1870,..,..,..,..,..,..,..,..,1870,..,526,..,..,..,..,..,..,..,526,..,310,209,49,29,12,8,0,0,616,..,84,66,9,32,68,62,48,21,382,..,52,41,22,5,7,0,0,0,123
212031303,..,17,645,989,593,499,346,159,21,3283,..,81,462,208,124,83,22,5,0,984,..,3,9,30,33,18,8,3,6,107,2025,..,..,..,..,..,..,..,..,2025,..,313,..,..,..,..,..,..,..,313,..,285,176,45,28,11,3,0,0,549,..,43,64,23,11,18,14,13,7,191,..,31,52,22,8,12,5,0,0,132,..,21,49,17,16,16,12,6,0,134,..,4,81,63,49,55,53,26,18,347,16,17,18,16,8,4,8,5,0,90,2038,814,1570,1404,879,715,476,213,52,8150,..,36,870,913,569,489,290,106,12,3292,..,125,492,175,110,72,23,7,0,1001,..,19,104,98,113,54,30,18,9,434,2038,..,..,..,..,..,..,..,..,2038,..,372,..,..,..,..,..,..,..,372,..,263,126,18,16,14,0,0,0,438,..,35,33,9,16,38,37,24,15,209,..,30,37,3,5,3,6,3,3,91
212031304,..,21,720,1451,715,469,302,133,18,3826,..,74,419,197,107,52,21,9,0,876,..,3,19,33,44,32,11,3,0,148,2782,..,..,..,..,..,..,..,..,2782,..,470,..,..,..,..,..,..,..,470,..,402,240,71,29,5,0,0,0,752,..,79,119,53,30,36,27,12,6,367,..,44,57,32,15,17,4,0,0,167,..,32,114,23,19,25,12,0,0,225,..,15,111,94,105,77,57,22,4,483,11,20,21,15,15,4,4,6,0,92,2795,1154,1814,1968,1077,717,442,191,19,10183,..,49,1081,1353,621,395,277,67,17,3860,..,124,450,171,96,42,16,8,0,904,..,13,151,232,195,97,39,19,5,754,2722,..,..,..,..,..,..,..,..,2722,..,550,..,..,..,..,..,..,..,550,..,275,167,28,16,6,0,0,0,492,..,45,74,17,27,94,64,28,11,359,..,29,40,10,5,4,0,0,0,89
