SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
501021005,312,194,190,210,197,215,128,61,18,1525,4346,2133,2233,2670,2443,2432,1913,890,200,19260
501021007,95,69,43,53,87,79,70,23,8,527,1054,546,469,649,796,873,703,305,62,5457
501021008,171,134,295,244,170,110,56,30,18,1228,1158,816,1043,935,884,892,683,375,190,6976
501021009,218,113,107,108,117,127,98,54,23,965,1571,947,920,976,1120,1301,1220,568,183,8806
501021010,35,25,21,29,65,52,45,21,4,297,604,325,265,382,525,539,417,186,44,3287
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11
501021012,208,97,134,123,132,126,104,96,81,1101,2525,1285,1640,1646,1439,1428,1248,807,315,12333
501021014,138,106,87,87,126,113,95,60,23,835,1619,1010,1000,1094,1307,1357,1152,577,202,9318
501021015,100,56,82,62,83,79,49,37,8,556,1279,773,992,861,887,962,795,481,169,7199
501021016,63,52,36,58,66,73,59,39,28,474,697,417,369,482,578,660,627,305,106,4241
501021251,154,106,87,108,107,72,34,16,4,688,2442,1355,1186,1460,1421,955,608,293,48,9768
501021252,23,28,14,18,42,40,32,4,5,206,557,393,194,335,521,511,392,108,32,3043
501021253,138,130,139,123,160,140,136,75,59,1100,1921,1234,1460,1507,1728,1770,1656,944,543,12763
501021254,124,72,83,80,63,58,49,30,8,567,957,634,651,653,676,655,576,264,57,5123
501031017,140,57,53,86,120,127,96,57,13,749,1227,557,508,758,944,1188,1163,582,135,7062
501031018,73,45,48,61,80,76,79,46,9,517,1024,537,502,684,847,1009,978,460,127,6168
501031019,99,67,44,60,84,57,47,29,11,498,1002,624,587,599,672,822,651,358,128,5443
501031020,78,46,52,61,118,116,94,64,15,644,686,377,415,534,758,970,896,442,123,5201
502011021,117,79,53,90,129,105,64,43,11,691,1606,816,786,1003,1102,1156,1335,615,80,8499
502011022,116,81,76,93,112,108,114,44,9,753,1477,958,853,999,1235,1530,1670,760,184,9666
502011023,190,111,96,96,98,86,78,106,112,973,1701,1054,996,959,1104,1255,1192,1106,506,9873
502011024,236,145,154,184,217,181,183,161,79,1540,3225,2014,1701,2037,2450,2792,3074,2036,580,19909
502011025,167,153,163,157,178,169,130,136,111,1364,1256,1079,1162,1048,1274,1508,1596,931,399,10253
502011026,85,76,81,76,99,89,105,45,15,671,1015,672,639,634,811,988,1099,611,126,6595
502011027,371,199,213,244,227,199,107,67,24,1651,4833,2493,2728,2936,2594,2228,1844,1140,463,21259
502011028,181,111,103,124,146,117,127,97,70,1076,1648,1116,997,1035,1322,1575,1852,1275,507,11327
502011029,228,138,105,143,134,128,112,79,54,1121,2058,1093,1032,1248,1258,1299,1245,774,254,10261
503011030,60,49,30,29,63,52,42,34,15,374,1205,973,382,582,1121,998,646,575,319,6801
503011031,70,87,113,64,87,80,75,62,47,685,1311,1228,1123,970,1150,1061,1032,916,452,9243
503011032,44,68,80,75,58,81,49,44,43,542,1216,989,895,824,1063,1082,919,550,210,7748
503011033,81,49,32,39,64,61,39,14,11,390,1885,1166,533,1032,1435,1219,767,408,172,8617
503011034,108,116,93,96,109,111,87,69,39,828,1812,1513,1125,1257,1555,1362,1180,710,254,10768
503011035,144,239,117,123,105,104,117,71,28,1048,3049,3983,2009,2034,2221,1959,1962,1225,493,18935
503011036,100,81,61,58,78,63,71,49,57,618,1927,1321,822,1023,1426,1198,1016,596,282,9611
503021037,0,5,0,0,0,6,0,4,0,15,0,7,0,0,4,12,13,8,4,48
503021038,108,101,171,105,107,71,42,16,16,737,2290,1232,1975,1973,1776,1247,768,363,243,11867
503021039,142,118,193,142,144,125,101,61,53,1079,2440,2081,2895,2585,2210,2073,1561,690,392,16927
503021040,77,54,119,103,77,69,62,28,16,605,1517,1006,1745,1586,1265,1174,758,406,246,9703
503021042,144,121,197,161,144,138,155,104,59,1223,2756,1818,2681,2449,2174,2026,2003,1173,444,17524
503021043,157,97,210,170,131,124,119,43,34,1085,3389,1923,3501,3335,2282,1764,1542,788,586,19110
503021295,85,114,328,236,184,128,102,42,5,1224,886,1248,3464,2119,1337,1313,973,357,98,11795
503021296,68,122,391,203,142,103,55,40,14,1138,1012,1238,3797,2168,1175,975,660,294,104,11423
503021297,63,294,562,272,177,138,75,33,9,1623,705,1714,4259,2259,1146,990,624,312,106,12115
504011044,225,142,202,192,195,151,114,71,30,1322,2799,1601,2231,2389,2165,1971,1574,839,360,15929
504011045,223,188,235,261,245,178,122,85,67,1604,4307,2429,3727,3949,3327,2805,2086,1204,683,24517
504011046,137,106,261,193,134,97,84,60,56,1128,1728,1323,3215,2464,1572,1254,1079,484,166,13285
504011047,242,180,250,236,197,191,109,89,41,1535,3659,2555,3652,3235,2769,2587,2261,1477,525,22720
504011048,64,59,38,51,53,61,50,30,6,412,1252,934,862,896,997,1100,1139,614,216,8010
504021049,32,214,636,574,341,181,68,28,3,2077,453,541,859,867,748,655,351,130,30,4634
504021050,70,57,35,67,95,73,51,39,14,501,1362,772,519,873,1130,1062,916,469,122,7225
504021051,81,60,70,60,57,63,45,18,0,454,1032,667,735,680,718,758,696,412,87,5785
504021052,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
504021053,165,101,118,121,167,162,101,54,25,1014,2389,1470,1245,1555,1979,2049,1576,774,259,13296
504021054,198,140,152,144,157,138,85,72,49,1135,2178,1499,1568,1552,1646,1699,1457,884,366,12849
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
504031056,294,190,182,163,164,181,103,35,17,1329,3557,2619,2377,2241,2486,2826,1542,657,198,18503
504031057,369,232,383,296,216,173,74,36,11,1790,4696,2693,3581,3479,2516,2237,1453,525,159,21339
504031058,99,74,75,70,91,78,36,14,0,537,1077,782,726,653,862,747,524,201,38,5610
504031060,26,30,23,38,60,38,21,13,4,253,435,360,185,308,555,504,293,142,37,2819
504031061,47,30,76,71,53,49,35,18,5,384,1054,508,861,879,693,638,490,220,61,5404
504031062,213,127,146,137,139,90,60,36,3,951,2825,1365,2002,2032,1580,1316,904,415,84,12523
504031063,0,0,3,0,0,0,0,0,0,3,0,0,10,11,0,0,0,0,0,21
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,94,55,61,62,66,66,51,32,8,495,988,675,725,685,747,792,609,347,108,5676
504031066,134,139,169,157,169,149,98,75,103,1193,1507,1391,1716,1484,1512,1374,1047,632,426,11089
504031067,95,73,83,48,76,52,39,10,14,490,1448,926,986,936,1039,882,500,237,66,7020
504031068,196,91,88,138,145,100,61,18,0,837,2953,1530,1488,1833,1753,1427,995,410,74,12463
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,248,148,164,186,160,58,31,5,3,1003,4152,1912,2827,2801,1873,1120,667,265,57,15674
504031299,156,68,157,118,69,43,26,9,0,646,2890,1234,2684,1998,1095,723,369,154,26,11173
504031300,417,222,245,251,217,135,58,43,29,1617,4775,2593,2477,2934,2526,1621,1011,746,334,19017
505011070,141,67,136,111,79,60,39,30,15,678,2130,1048,1892,1695,1241,1129,921,394,106,10556
505011071,141,134,124,124,180,117,54,25,5,904,2594,1988,1575,1689,2306,1976,1058,481,150,13817
505011072,156,83,77,119,149,87,100,44,22,837,3455,1717,1184,2270,2324,1779,1957,988,314,15988
505011073,161,104,90,129,146,92,82,49,10,863,2614,1465,1577,2022,1841,1406,1741,870,185,13721
505011074,115,87,98,102,95,109,57,32,13,708,1987,1187,1415,1560,1360,1428,1079,430,123,10569
505011075,79,79,67,87,90,96,56,28,13,595,2000,1427,870,1327,1626,1769,1471,549,162,11201
505011076,71,87,44,58,117,97,38,10,5,527,1797,1461,650,1124,1883,1708,817,235,55,9730
505011077,121,117,141,124,133,144,100,68,51,999,2090,1859,1990,1790,1697,1916,1454,699,338,13833
505011078,109,68,73,99,112,95,83,42,63,744,2422,1353,1092,1813,1653,1777,1773,766,559,13208
505011079,112,85,74,106,110,93,71,26,20,697,2076,1444,1009,1497,1703,1595,1380,600,193,11497
505011080,74,71,52,60,92,98,43,27,5,522,1418,1116,629,932,1295,1258,992,358,118,8116
505011081,124,52,72,98,83,63,41,13,12,558,1838,819,1128,1402,1099,968,885,389,104,8632
505011082,101,70,39,66,112,83,92,38,16,617,1836,1205,643,1132,1465,1486,1522,700,204,10193
505011083,80,69,46,64,71,79,39,24,10,482,1726,1272,731,1189,1346,1614,1099,421,177,9575
505021084,163,110,184,174,158,100,89,79,46,1103,2710,1511,2476,2454,1927,1615,1641,1174,509,16017
505021085,515,283,358,361,253,179,109,57,18,2133,4500,2677,3905,3118,2297,2044,1540,752,207,21040
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,182,132,315,204,156,125,102,112,121,1449,3011,1859,3747,3078,2160,1878,1404,846,485,18468
505021089,244,137,123,162,193,145,120,77,64,1265,4733,2382,1761,3209,3191,2441,2487,1625,773,22602
505021090,329,207,362,324,193,184,110,66,25,1800,3476,2084,4545,3623,2004,1778,1271,733,301,19815
505021091,0,0,16,9,0,4,0,0,0,29,10,39,101,30,13,13,3,0,0,209
505021092,170,147,406,286,168,110,117,48,12,1464,2522,1586,4198,3100,2170,1744,1248,708,270,17546
505021093,110,98,191,152,107,112,81,59,14,924,2242,1584,2498,2258,1840,1676,1429,818,270,14615
505021094,69,49,63,67,66,65,56,42,15,492,1356,881,711,1015,1108,1070,1065,582,169,7957
505021095,111,102,230,149,139,112,56,22,30,951,1711,1097,3081,2285,1526,1294,970,519,345,12828
505021096,137,97,72,108,98,85,66,57,21,741,2980,1973,1220,1969,2296,1673,1321,1122,494,15048
505021097,159,104,180,171,128,115,82,90,35,1064,2515,1769,2723,2524,2105,1869,1511,1209,836,17061
505021301,88,91,73,86,94,80,79,53,33,677,1818,1528,1212,1354,1660,1671,1375,922,384,11924
505021302,130,103,110,132,135,98,76,58,29,871,2002,1342,1847,1842,1742,1502,1253,989,468,12987
505031098,216,101,100,112,99,88,71,45,7,839,2280,1646,1450,1518,1507,1569,1067,505,152,11694
505031099,487,279,299,283,298,151,97,99,60,2053,5250,3409,3196,3298,3235,2029,1538,1197,544,23696
505031100,301,168,188,198,185,115,59,22,0,1236,4700,2525,2988,3059,2500,1638,873,300,58,18641
505031101,260,142,169,179,139,120,54,19,0,1082,2984,1776,2462,2172,1774,1468,841,360,71,13908
505031102,162,106,123,120,99,63,54,35,9,771,1747,1187,1361,1282,1109,916,804,398,98,8902
505031104,160,98,105,102,104,104,68,29,8,778,1910,1333,1339,1353,1354,1343,1032,565,258,10487
505031105,261,249,190,187,284,217,93,42,22,1545,3808,3198,2100,2467,3701,2944,1506,777,261,20762
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,165,128,112,132,128,99,56,41,11,872,3088,1732,1529,2123,1986,1318,982,633,166,13557
505031255,226,120,209,188,152,73,23,9,0,1000,3752,1611,2909,2309,1619,924,561,192,37,13914
505031256,11,5,11,9,14,23,10,0,0,83,124,93,75,73,129,136,78,25,5,738
505031257,85,47,38,78,64,60,26,14,6,418,871,372,440,481,570,522,355,175,35,3821
505031258,227,122,146,154,125,94,43,29,9,949,2755,1183,1488,1553,1409,1115,850,503,151,11007
505031303,148,112,120,122,113,88,71,28,0,802,2778,1636,1875,2069,1718,1398,1105,478,93,13150
505031304,173,109,135,129,115,87,34,12,8,802,3865,1995,2261,2731,2014,1467,718,269,75,15395
505031305,163,121,102,108,135,67,42,27,19,784,3094,2006,1481,2243,2297,1296,952,579,252,14200
505031306,219,101,133,157,140,121,87,43,22,1023,2970,1577,2036,2085,1698,1647,1463,829,363,14668
506011110,594,341,444,325,243,192,119,82,23,2363,5158,2853,3969,3195,2587,2241,1807,1003,363,23176
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
506011112,119,88,72,61,77,70,42,10,3,542,1151,723,732,776,699,782,614,255,63,5795
506011114,213,129,151,142,175,147,64,75,55,1151,1867,1268,1384,1363,1367,1353,1143,611,238,10594
506011115,97,60,68,82,98,82,64,24,9,584,1390,978,761,980,1186,1277,975,566,137,8250
506011116,87,51,51,67,81,64,36,18,9,464,1289,782,672,933,1111,1035,956,380,79,7237
506011117,304,145,167,185,124,59,28,12,5,1029,3066,1528,1810,1895,1308,975,558,207,68,11415
506011307,134,58,84,123,68,55,32,4,0,558,3382,1160,1777,2721,1249,768,457,130,29,11673
506011308,200,79,138,188,85,57,19,8,0,774,4774,1466,3037,3658,1525,905,515,145,30,16055
506021118,232,165,288,239,202,179,107,87,104,1603,2325,1658,2630,2265,1947,1779,1331,721,432,15088
506021119,183,183,318,232,188,139,64,41,16,1364,2698,2020,3703,2904,2196,1685,1233,573,233,17245
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,7,7,0,0,0,0,0,14,0,0,7,7,0,0,0,0,0,14
506021123,128,175,279,213,154,142,93,35,10,1229,2099,1942,3495,2715,1854,1762,1280,482,182,15811
506021309,141,126,185,137,96,73,53,32,18,861,1526,1172,1774,1345,1032,838,618,357,197,8859
506021310,88,73,103,91,75,63,36,21,5,555,1392,826,1300,1179,880,731,572,371,142,7393
506021311,109,87,201,166,117,90,47,29,8,854,1480,1220,2811,1807,1160,1143,758,381,136,10896
506031124,184,285,424,227,184,121,98,171,254,1948,2631,3655,4663,2690,1817,1639,1359,1219,943,20616
506031125,71,71,58,63,86,83,33,17,4,486,1730,1522,1049,1238,1510,1582,986,373,88,10078
506031126,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3
506031127,288,250,423,265,179,137,51,43,14,1650,3900,2852,5214,3389,2008,1587,1016,503,176,20645
506031128,146,92,122,137,92,105,85,66,60,905,2398,1470,1945,2046,1616,1721,1619,851,319,13985
506031129,98,98,52,93,112,98,70,68,21,710,2781,1969,1104,1984,2060,1691,1455,1054,428,14526
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10
506031131,164,118,76,117,150,94,64,47,11,841,4214,2714,1411,2945,2937,2055,1906,846,235,19263
506041132,384,258,313,273,232,137,97,49,19,1762,4041,2628,3404,3263,2440,1910,1590,803,210,20289
506041133,223,340,628,538,351,176,77,40,14,2387,4953,3400,3321,4228,3440,2426,1629,697,324,24418
506041134,407,208,251,270,260,187,167,148,113,2011,4313,2476,2821,3007,2556,2219,1888,1281,584,21145
506041135,329,180,193,216,187,141,75,32,8,1361,5276,3031,2878,3719,2979,2033,1362,467,116,21861
506041136,275,145,202,221,186,155,112,77,91,1464,3081,1827,2200,2299,1786,1557,1253,697,307,15007
506041137,359,224,214,239,209,174,123,63,16,1621,4599,2883,2998,3341,3022,2806,2454,1222,329,23654
506051138,299,191,209,254,181,171,104,42,29,1480,4286,2219,2646,3301,2466,2071,1677,767,292,19725
506051139,192,101,165,114,115,113,58,40,20,918,2318,1461,1733,1675,1554,1490,1050,678,246,12205
506051140,153,106,75,129,151,120,104,92,41,971,2533,1585,1225,1690,2158,2142,2072,1289,439,15133
506051141,101,74,60,94,115,108,67,50,39,708,2222,1498,850,1311,1710,1519,1424,858,315,11707
506061142,405,153,250,238,156,122,64,31,10,1429,5784,2262,3641,3346,2172,1673,1036,429,129,20472
506061143,99,64,59,81,95,69,47,15,6,535,1477,963,818,848,1123,999,628,249,62,7167
506061144,58,46,100,163,149,109,57,29,7,718,766,489,442,586,785,728,470,275,56,4597
506071145,122,98,183,129,110,115,95,85,95,1032,1941,1872,2760,2113,1546,1513,1478,833,523,14579
506071146,97,118,107,66,100,97,72,69,99,825,1878,1858,1293,1325,1439,1427,1276,731,419,11646
506071147,154,164,225,160,156,160,152,78,42,1291,2433,2210,2552,2279,2292,2210,2012,937,290,17215
507011148,268,175,182,221,187,93,62,24,6,1218,5118,2812,3267,3859,3003,1773,1181,524,197,21734
507011150,0,0,0,0,5,0,5,0,0,10,0,0,0,0,5,6,5,3,0,19
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,128,80,90,84,122,99,90,50,13,756,1779,1075,1092,1330,1383,1356,1073,559,162,9809
507011153,117,78,109,99,93,47,58,39,17,657,1372,1040,1353,1213,1161,954,741,526,144,8504
507011154,159,118,168,158,143,123,97,80,71,1117,1725,1251,1780,1704,1493,1316,1109,636,320,11334
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7
507011158,26,35,50,46,44,52,18,5,6,282,466,333,513,512,546,666,462,159,84,3741
507011159,159,116,142,155,94,100,58,42,29,895,1930,1512,1945,1553,1512,1503,1034,514,227,11730
507011160,101,98,132,104,131,99,72,36,11,784,1736,1237,1644,1468,1463,1370,1205,792,352,11267
507011161,210,131,180,181,129,73,39,36,27,1006,4278,2028,2986,3459,2193,1302,734,351,138,17469
507011163,124,67,80,119,80,61,34,15,3,583,1586,826,1090,1228,1040,956,588,249,71,7634
507011259,128,103,119,113,98,79,24,8,5,677,2233,1260,1724,1675,1365,993,601,217,70,10138
507011260,15,21,12,19,17,22,13,9,6,134,366,315,253,281,359,378,335,125,33,2445
507021164,90,58,52,89,81,66,61,54,70,621,1374,912,717,925,1198,1081,876,471,254,7808
507021165,153,180,308,224,254,204,151,60,27,1561,2051,1724,2668,2304,2305,2402,1884,980,403,16721
507021166,208,130,179,172,189,139,113,88,94,1312,2540,1498,1914,2219,2056,2044,1692,955,451,15369
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9
507031169,311,161,213,236,157,85,27,9,8,1207,4832,2256,3273,3446,2072,1154,628,238,44,17943
507031170,172,86,102,98,110,77,47,30,13,735,1451,871,990,983,993,878,611,445,214,7436
507031172,0,3,3,0,0,0,0,0,0,6,4,9,9,8,15,14,13,0,0,72
507031173,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,5,0,20
507031174,261,146,167,175,159,114,75,24,3,1124,2241,1468,1476,1647,1547,1326,991,477,134,11307
507031261,96,242,577,413,209,80,59,19,6,1701,1884,1036,2104,1622,1036,753,469,152,26,9082
507041175,105,72,69,92,112,89,71,43,7,660,2059,1397,1156,1573,1540,1520,1440,760,269,11714
507041176,36,25,22,28,32,18,23,14,5,203,705,492,368,512,540,450,413,248,101,3829
507041177,147,101,139,120,147,116,103,72,43,988,2514,1591,1867,2034,2025,1827,1586,882,445,14771
507041178,106,97,76,110,111,111,99,48,31,789,2707,1895,1511,2076,2099,1960,1707,976,547,15478
507041179,52,49,21,39,45,48,70,59,68,451,1493,856,605,1091,984,863,1086,681,376,8035
507041180,78,59,59,65,54,86,66,20,10,497,1958,1287,1055,1417,1389,1583,1549,500,139,10877
507041181,188,111,98,131,163,149,74,63,45,1022,3348,2181,1562,2207,2648,2140,1558,1102,705,17451
507041182,98,165,139,96,92,104,91,64,96,945,1571,1928,1645,1378,1344,1685,1504,956,480,12491
507041183,84,58,56,74,67,38,24,29,11,441,1033,638,858,777,736,499,403,307,198,5449
507041184,32,32,24,25,58,53,43,12,3,282,992,801,540,666,808,877,875,360,103,6022
507051186,175,92,131,117,106,79,71,38,29,838,1496,947,1057,969,1066,1204,1024,549,194,8506
507051187,280,146,150,172,185,115,60,40,35,1183,2974,1883,1628,1672,2011,1646,944,510,216,13484
507051188,193,396,301,207,200,211,169,146,99,1922,1980,2013,1962,1729,2013,2419,2202,1473,628,16419
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,139,88,129,139,140,161,94,119,118,1127,1987,1128,1266,1431,1483,1776,1506,1021,436,12034
507051191,400,256,214,288,289,157,54,28,8,1694,5563,3257,2698,3436,3480,2136,1032,474,104,22180
507051192,272,130,164,163,167,147,66,49,39,1197,2552,1528,1520,1521,1795,1728,1150,553,180,12527
507051193,205,112,118,126,129,99,59,21,9,878,2201,1346,1359,1331,1419,1505,920,515,137,10733
507051312,248,117,199,162,120,74,54,33,0,1007,3051,1339,2389,1779,1175,884,646,339,49,11651
507051313,470,232,330,337,263,171,66,51,6,1926,7071,3211,4034,4248,3214,2069,1335,733,124,26039
507051314,40,24,32,22,21,19,14,9,0,181,552,251,413,258,233,187,140,48,15,2097
509011225,196,109,134,118,153,181,166,106,72,1235,2198,1519,1556,1439,1778,2075,2070,1433,764,14832
509011226,50,43,74,34,53,54,34,15,5,362,701,354,370,395,553,647,472,194,28,3714
509011227,75,50,39,55,56,63,49,37,4,428,974,544,506,591,690,711,693,390,120,5219
509011228,132,62,58,74,114,110,110,55,24,739,1084,522,393,691,833,1055,1042,542,155,6317
509011229,85,40,23,50,51,50,35,10,0,344,636,235,369,394,379,419,311,95,20,2858
509011230,141,73,69,65,54,44,51,23,13,533,876,538,575,534,538,600,488,252,105,4506
509011231,111,39,42,52,56,85,51,37,6,479,822,321,383,507,518,659,465,293,81,4049
509011232,37,66,156,133,91,67,45,17,8,620,524,330,401,430,494,613,582,243,63,3680
509011233,201,115,103,129,124,125,88,47,22,954,2398,1386,1312,1379,1463,1397,1176,637,192,11340
509011234,113,69,69,106,102,108,90,36,12,705,903,488,455,573,769,910,823,352,117,5390
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,77,64,55,50,104,113,61,35,12,571,1109,665,516,682,942,988,642,309,77,5930
509021237,95,51,54,62,95,101,97,40,19,614,640,392,374,394,477,591,528,278,120,3794
509021238,60,39,36,38,65,53,61,34,9,395,681,283,349,457,475,584,617,279,72,3797
509021239,110,75,133,118,149,152,162,78,21,998,1266,687,946,942,1201,1483,1523,729,154,8931
509021240,123,77,90,90,91,116,91,60,27,765,918,474,570,546,613,714,607,311,131,4884
509021241,132,62,79,95,92,105,86,37,15,703,870,413,501,548,597,691,484,265,101,4470
509021242,57,44,81,72,100,78,49,30,12,523,421,211,377,353,476,545,378,176,60,2997
509021243,305,198,254,270,223,204,143,83,39,1719,2061,1242,1227,1305,1488,1662,1438,706,237,11366
509021244,84,44,55,57,99,147,87,53,8,634,627,359,338,412,659,967,818,353,72,4605
509021245,73,48,52,52,93,110,94,75,22,619,701,340,372,487,605,919,1030,543,166,5163
509031246,72,50,31,43,57,63,46,35,12,409,576,281,303,376,473,541,529,317,119,3515
509031247,110,55,63,80,84,105,68,37,14,616,836,325,446,558,585,674,501,255,66,4246
509031248,47,18,32,28,50,47,24,22,6,274,487,171,243,275,348,379,304,125,36,2368
509031249,119,77,76,69,70,63,55,33,8,570,749,558,501,477,534,585,517,302,154,4377
509031250,131,61,59,82,81,84,88,46,14,646,861,382,444,548,646,817,708,353,104,4863
510011262,571,300,440,397,407,270,122,39,18,2564,3421,1552,2504,2413,2075,1573,819,237,63,14657
510011263,377,211,288,216,187,163,82,25,3,1552,1600,1023,1267,953,849,777,421,116,29,7035
510011264,252,104,100,87,83,59,29,11,3,728,898,656,612,506,426,280,158,62,11,3609
510011265,420,161,257,216,207,159,97,30,13,1560,1721,857,1302,1102,1030,889,418,136,25,7480
510011266,67,30,37,26,49,33,16,15,3,276,568,319,387,299,282,252,135,54,15,2311
510021267,53,164,558,489,385,273,50,11,4,1987,502,634,1520,1298,1003,717,172,47,13,5906
510021268,169,67,139,110,71,57,16,4,0,633,1175,429,864,766,543,360,87,7,0,4231
510021269,107,78,136,135,118,91,31,9,0,705,1007,347,810,909,577,440,129,33,3,4255
510021270,463,260,428,342,252,214,44,9,7,2019,2777,1277,2195,1876,1379,1125,323,71,18,11041
510031271,268,155,327,319,224,166,39,11,0,1509,1727,637,1511,1494,1021,744,200,54,10,7398
510031272,729,348,556,598,418,255,86,15,4,3009,4497,1816,3195,3353,2357,1328,384,75,11,17016
510031273,184,150,308,282,180,144,37,6,0,1291,1143,553,921,999,784,536,185,60,0,5181
511011274,321,183,165,175,206,170,148,118,27,1513,2303,1311,1333,1398,1582,1627,1322,858,275,12009
511011275,87,46,55,55,78,92,46,17,4,480,815,322,521,506,610,592,386,185,41,3978
511021276,217,142,158,127,145,105,72,48,9,1023,921,514,640,561,720,695,518,234,65,4868
511021277,112,64,91,95,82,84,58,35,4,625,818,460,796,709,612,630,431,171,24,4651
511031278,325,220,285,256,221,192,88,23,4,1614,1540,887,1105,1035,986,922,493,151,26,7145
511031279,305,195,264,232,229,190,99,39,26,1579,2856,1689,2160,1941,1798,1522,790,325,122,13203
511031280,181,101,134,131,112,85,47,19,5,815,2077,1004,1476,1365,1107,953,486,202,51,8721
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,191,132,171,172,171,140,68,26,4,1075,784,506,619,590,671,662,404,136,19,4391
511031283,130,179,352,262,215,172,45,16,0,1371,720,654,1008,813,705,598,228,60,15,4801
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,309,163,180,209,203,200,156,96,82,1598,1801,1314,1345,1312,1514,1656,1444,973,531,11890
511041286,294,199,230,208,168,141,64,35,4,1343,1664,1049,911,973,1117,1060,661,318,57,7810
511041287,234,116,120,138,160,103,71,40,15,997,1987,948,1129,1054,1208,1020,778,327,97,8548
511041288,190,127,127,130,144,111,74,52,13,968,2281,1180,1226,1420,1418,1257,950,457,136,10325
511041289,67,45,38,50,55,90,81,56,10,492,551,308,222,359,479,644,673,362,78,3676
511041290,148,132,233,175,169,114,74,26,0,1071,449,361,621,451,461,409,298,99,10,3159
511041291,127,79,77,112,96,131,98,59,23,802,641,292,398,466,477,659,586,277,81,3877
511041292,182,96,82,122,145,142,154,61,18,1002,937,434,444,626,800,1027,907,406,110,5691
597979799,0,22,46,76,51,27,3,0,0,225,0,42,116,170,109,62,18,0,0,517
599999499,190,352,661,811,748,503,245,69,15,3594,772,820,1512,1543,1313,1144,758,155,30,8047
601011001,319,157,138,131,103,74,58,31,8,1019,2107,1168,1187,983,897,809,708,250,34,8143
601011002,92,61,65,48,52,51,38,17,0,424,1375,786,1024,801,883,708,539,267,66,6449
601011003,58,32,22,28,40,37,29,21,5,272,917,512,623,673,634,676,593,285,80,4993
601021004,63,40,49,46,62,58,49,31,19,417,936,616,898,814,750,874,853,529,251,6521
601021005,97,60,38,66,60,67,56,29,6,479,1628,914,847,1072,1208,1342,1012,450,103,8576
601021006,24,24,20,20,24,18,14,8,4,156,574,374,457,482,418,463,365,238,84,3455
601021007,94,66,67,64,75,66,60,56,16,564,1923,1145,1414,1481,1487,1410,1454,1019,296,11629
601021008,66,56,60,42,48,71,60,38,30,471,1092,670,1084,875,802,945,1037,759,569,7833
601021009,74,59,56,59,53,31,48,48,42,470,836,610,998,645,563,529,482,336,165,5164
601021010,56,91,226,224,90,58,35,27,3,810,621,415,663,551,374,352,259,211,53,3499
601021011,233,126,130,85,59,59,38,22,6,758,1766,988,1661,1083,757,697,622,245,62,7881
601021012,62,42,21,50,44,48,30,11,3,311,835,418,403,612,697,810,601,191,42,4609
601031013,49,39,34,27,45,33,14,9,6,256,748,540,577,564,602,581,413,208,59,4292
601031014,110,64,79,50,52,50,27,32,11,475,1079,630,898,753,695,719,516,332,132,5754
601031015,119,78,85,76,86,74,61,56,29,664,1453,943,1371,1039,937,1005,780,626,242,8396
601031016,103,40,71,49,51,31,36,17,7,405,804,506,980,638,526,502,429,239,80,4704
601031017,198,97,200,110,103,98,75,52,32,965,1875,1368,2689,1499,1253,1324,1115,767,393,12283
601031018,49,54,43,33,36,41,30,26,18,330,776,546,846,653,551,636,567,391,182,5148
