SA2_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
213051361,0,0,0,0,0,337,15,3,0,0,0,5,5,0,6,368,31,0,0,0,0,0,0,0,0,0,38,36,0,0,0,0,0,0,0,0,0,35,36,3,0,0,0,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,99,3,5,0,0,0,0,0,0,12,119,1243,225,183,32,30,37,25,10,11,48,1831,1639,964,617,152,151,192,174,39,5,56,3991,335,127,94,31,30,42,50,19,7,20,746,8,3,0,0,0,3,4,0,0,0,16,1983,1095,705,190,178,237,220,56,11,76,4750,0,0,5,0,0,0,0,0,0,0,8,3223,1316,895,221,208,275,243,66,22,123,6593
213051362,0,0,0,0,6,365,17,13,0,0,0,0,0,0,23,420,39,0,0,0,0,0,0,0,0,0,43,26,0,0,0,0,0,0,0,0,0,26,29,4,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,89,3,0,0,0,0,0,0,0,0,100,1266,306,211,40,36,19,50,13,8,66,2005,1457,1048,857,255,224,325,306,88,26,72,4666,297,189,242,42,59,49,91,18,6,11,1002,3,0,3,0,0,0,0,4,0,0,18,1759,1233,1103,299,284,378,397,108,34,86,5686,0,0,3,0,0,0,0,0,0,0,12,3024,1540,1314,339,322,391,445,121,36,155,7693
213051363,0,0,0,0,0,72,3,7,0,0,0,0,0,0,4,90,10,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,6,29,480,214,188,51,39,55,65,14,9,28,1134,979,933,995,286,306,370,487,125,30,61,4576,141,75,157,50,55,43,96,26,9,14,669,0,0,3,0,0,3,0,0,0,0,17,1121,1012,1157,335,361,408,585,157,34,76,5261,0,0,3,0,0,0,0,0,0,3,7,1603,1227,1351,382,400,465,648,172,43,101,6400
213051368,0,0,0,0,0,339,5,3,0,0,0,6,4,0,22,375,61,0,0,0,0,0,0,0,0,8,70,73,0,0,0,0,0,0,0,0,20,94,51,0,0,0,0,0,0,0,0,12,62,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,28,157,0,0,0,0,0,0,0,0,0,0,0,189,3,0,0,0,0,0,0,0,35,224,1005,254,238,43,59,65,67,8,8,40,1774,943,793,920,256,229,217,209,90,22,84,3766,194,59,85,29,45,41,84,51,9,24,619,5,5,0,0,0,0,0,0,0,4,9,1135,860,1005,285,269,258,299,140,32,111,4393,0,0,0,0,0,0,0,0,0,4,10,2141,1115,1247,326,326,324,362,148,36,155,6186
213051464,0,0,0,0,0,110,13,24,0,0,0,3,4,3,0,168,5,0,0,0,3,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,11,15,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,3,0,0,0,0,0,32,884,570,715,129,103,157,190,53,39,37,2872,1455,1519,1501,384,361,355,398,137,36,64,6207,125,148,173,76,43,52,96,60,8,27,811,0,0,0,0,0,0,0,0,0,0,5,1585,1669,1675,461,406,412,487,202,47,90,7030,0,5,8,4,0,0,6,0,0,3,26,2469,2241,2397,590,508,567,684,256,77,129,9925
213051466,0,0,0,0,0,46,12,13,0,0,3,15,0,0,0,97,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,7,602,600,567,85,107,81,109,59,15,43,2263,1447,2237,2076,507,521,504,430,192,91,68,8068,110,170,208,43,54,53,127,57,13,22,856,5,0,5,0,0,3,3,0,0,0,13,1564,2404,2287,553,576,561,557,256,108,86,8937,0,0,0,0,0,0,0,0,0,12,16,2166,3008,2852,639,678,633,662,312,126,142,11219
213051467,0,0,0,0,0,341,19,3,0,5,0,0,3,0,8,382,58,0,0,0,0,0,0,0,0,0,62,28,0,0,0,0,0,0,0,0,3,31,31,3,12,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,61,3,12,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,116,3,12,0,0,0,0,0,0,9,141,1266,189,173,36,18,32,29,3,0,44,1786,1180,872,753,202,191,227,250,79,17,61,3843,283,222,253,69,76,71,130,22,5,23,1150,9,5,0,0,0,0,5,0,0,0,15,1467,1093,1011,269,267,297,380,106,21,88,5009,6,0,0,0,0,0,5,0,0,14,21,2742,1276,1186,305,287,332,408,108,23,154,6817
213051468,0,0,0,0,0,156,7,8,0,0,3,3,0,0,4,185,20,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,3,16,12,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,3,48,1092,372,429,92,61,37,61,14,13,51,2217,817,1426,1359,414,349,312,254,73,30,40,5080,87,112,112,53,44,49,66,23,11,14,574,0,0,3,0,3,0,4,0,0,0,9,908,1540,1476,471,394,361,325,93,47,55,5678,0,0,0,0,0,0,0,0,0,3,14,2002,1913,1912,563,453,400,382,104,59,110,7898
213051579,0,0,0,0,0,20,5,6,0,0,0,5,0,0,5,43,8,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,15,307,266,187,59,39,33,34,13,4,26,959,545,1213,1351,364,350,287,270,62,21,33,4481,29,60,37,22,9,14,43,20,7,10,249,0,0,0,0,0,0,0,0,3,3,13,578,1271,1386,383,356,299,314,80,25,40,4740,0,0,0,0,0,0,0,0,0,4,7,880,1535,1579,439,394,335,349,95,34,71,5709
213051580,0,0,0,0,0,173,28,17,0,0,0,0,0,0,0,228,16,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,49,881,263,218,47,35,30,33,12,5,11,1537,1493,819,678,149,165,149,179,48,22,36,3746,227,126,119,25,14,34,69,20,4,8,646,0,0,0,0,0,0,0,0,0,0,4,1722,947,797,175,179,188,248,66,31,41,4395,3,0,0,0,0,0,0,0,0,3,4,2605,1212,1013,217,218,215,278,77,34,58,5934
213051581,0,0,0,0,0,70,4,10,0,0,3,4,0,0,0,90,14,0,0,0,0,0,0,0,0,0,14,13,4,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,39,4,0,0,0,0,0,0,0,0,45,445,229,219,54,49,41,38,3,7,19,1114,967,986,711,135,176,158,176,54,19,38,3438,115,101,97,20,23,23,50,19,0,3,446,0,0,0,0,0,0,0,0,0,4,7,1085,1085,814,161,201,178,221,75,23,48,3886,3,0,0,0,0,0,0,0,0,6,7,1535,1317,1034,215,247,225,262,82,26,70,5007
213051582,0,0,0,0,0,18,3,5,0,0,0,7,0,0,0,42,4,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,161,143,195,67,51,39,64,15,20,21,772,511,1475,1428,358,362,351,352,125,35,59,5072,38,48,61,10,22,32,76,31,4,18,335,0,0,0,0,0,4,3,0,0,0,12,551,1523,1499,371,381,384,435,162,38,78,5418,0,0,3,0,0,0,3,0,0,11,15,713,1671,1697,440,432,423,494,178,56,104,6209
213051583,0,0,0,0,0,151,13,10,6,10,3,8,6,0,4,209,16,3,4,0,0,0,0,0,0,0,20,12,7,0,0,0,0,0,0,0,0,15,9,3,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,36,7,4,0,0,0,0,3,0,0,54,852,506,413,82,85,88,86,50,18,54,2228,2289,3977,2597,541,712,861,1016,284,82,138,12507,189,193,182,40,55,77,162,81,14,40,1035,7,3,9,0,0,3,7,5,0,4,36,2488,4176,2790,586,774,940,1181,370,96,179,13577,5,3,4,3,0,3,0,0,0,16,28,3340,4686,3203,668,862,1033,1269,418,114,252,15840
213051584,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,86,116,32,38,37,31,11,3,19,463,266,1283,1093,241,249,308,304,103,23,44,3907,21,49,40,19,16,37,52,23,7,11,275,0,3,0,0,0,0,0,0,0,3,10,295,1328,1131,255,265,343,357,128,40,56,4192,0,0,4,0,0,4,0,0,0,3,9,375,1418,1248,289,305,380,387,141,39,75,4660
213051585,0,0,0,0,4,90,10,3,4,0,0,3,0,0,8,116,7,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,25,459,199,124,25,22,18,24,13,3,15,905,970,1302,880,190,187,228,271,96,18,52,4194,101,77,82,5,20,16,53,17,6,10,390,0,3,0,0,0,0,0,0,0,0,13,1074,1379,956,193,211,237,327,116,26,68,4596,4,0,3,0,0,0,0,0,0,8,20,1537,1578,1082,220,230,258,350,133,31,96,5520
213051586,0,0,0,0,0,6,0,4,6,0,3,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,146,130,163,38,35,31,45,8,14,6,623,442,1417,1221,255,272,324,309,91,35,63,4419,37,53,57,11,14,14,60,46,9,16,318,0,0,4,5,0,0,0,0,0,0,9,474,1469,1281,268,288,341,376,131,42,78,4749,0,0,0,0,0,0,0,0,0,245,245,624,1601,1447,301,324,378,420,137,54,328,5617
213051587,0,0,0,0,0,23,7,4,0,7,0,9,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,227,145,176,26,28,41,27,11,3,24,716,831,1405,1150,226,251,327,300,102,33,66,4700,70,98,88,25,22,24,61,20,8,6,421,0,7,0,0,0,0,0,0,4,3,14,904,1511,1236,254,276,352,362,124,39,73,5137,0,7,3,0,0,0,0,0,0,4,11,1132,1665,1422,276,303,397,386,131,49,99,5868
213051588,0,0,0,0,0,71,16,7,0,0,0,9,8,0,0,110,9,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,560,304,227,25,46,52,59,15,15,18,1315,1656,2670,1767,371,418,571,554,178,65,115,8352,176,159,157,37,37,60,106,61,17,40,844,11,3,10,0,0,3,7,0,0,3,36,1835,2830,1935,409,448,635,665,235,83,154,9235,5,5,6,0,3,0,3,0,0,13,31,2401,3136,2158,433,505,689,724,249,94,192,10579
213051589,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,41,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,306,173,153,43,28,26,29,7,4,27,802,343,837,829,241,188,194,187,49,17,38,2934,24,69,75,14,15,20,53,15,3,9,307,0,0,0,0,0,0,6,0,0,0,7,368,909,903,260,207,212,246,68,22,48,3246,0,0,0,0,0,0,5,0,0,4,13,680,1080,1060,302,232,238,282,72,30,84,4059
213051590,0,0,0,0,0,114,25,9,3,4,0,4,5,0,6,158,14,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,36,756,235,137,30,23,25,23,4,4,33,1269,642,998,622,160,144,145,171,36,13,44,2965,69,200,103,30,33,40,70,8,4,10,560,3,0,0,0,0,0,4,0,0,0,8,708,1195,722,187,173,186,241,47,17,54,3536,4,0,0,0,4,0,0,0,0,3,10,1470,1432,864,218,194,217,269,47,22,85,4813
214011370,0,0,0,0,3,315,14,4,3,0,0,6,0,0,13,359,99,0,0,0,0,0,0,0,0,25,127,36,0,0,0,0,0,0,0,0,5,38,17,3,0,0,0,0,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,13,71,0,0,0,0,0,0,0,0,0,3,6,153,4,0,0,0,0,0,0,0,36,202,1859,296,268,46,40,29,18,4,5,76,2640,1067,622,396,80,58,76,77,26,12,26,2429,155,60,48,14,8,17,16,4,3,19,355,3,0,0,0,0,0,0,0,0,3,9,1224,685,443,94,69,91,98,34,17,47,2792,0,0,0,0,0,0,0,0,0,13,17,3088,980,709,141,105,116,109,36,21,133,5451
214011371,0,0,0,0,0,473,10,3,0,0,0,10,0,0,26,525,125,0,0,0,0,0,0,0,0,24,149,45,0,0,0,0,0,0,0,0,3,46,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,175,3,0,0,0,0,0,0,0,25,204,2290,303,296,50,50,32,49,13,6,99,3179,745,307,322,103,81,132,118,42,14,48,1910,111,51,41,17,16,20,41,7,4,9,317,4,0,0,0,0,0,0,0,0,0,9,862,359,362,119,101,149,164,52,16,52,2235,10,0,0,0,0,0,0,0,0,13,19,3157,662,654,169,150,179,210,66,26,162,5434
214011372,0,0,0,5,4,462,8,6,5,0,0,3,0,0,14,490,143,0,0,0,0,0,0,0,0,6,152,43,0,0,0,0,0,0,0,0,0,45,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,18,20,200,0,0,0,0,0,0,0,0,27,229,1846,261,174,26,20,18,21,7,3,58,2434,667,258,155,54,49,39,49,20,16,27,1339,116,34,45,10,13,12,20,10,5,6,265,0,3,0,0,0,0,0,0,0,0,11,785,303,201,68,60,47,72,30,19,37,1606,3,0,0,0,0,0,0,0,0,31,33,2639,560,375,92,79,61,97,37,21,123,4080
214011373,0,0,0,5,11,480,6,3,0,0,0,0,0,0,26,522,147,0,0,0,0,0,0,0,0,21,171,40,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,15,15,199,0,0,0,0,0,0,0,0,39,238,2042,333,287,24,25,22,23,11,9,68,2842,553,241,145,27,31,23,27,9,0,14,1068,47,22,25,5,4,6,9,4,0,11,132,0,0,0,0,0,0,0,0,0,0,0,602,264,168,35,35,30,31,16,0,23,1198,0,0,0,0,0,0,0,0,0,25,23,2648,597,457,60,56,51,58,23,11,118,4070
214011374,0,0,0,0,0,439,7,0,0,3,0,0,0,0,13,457,116,0,3,0,0,0,0,0,0,5,121,31,0,0,0,0,0,0,0,0,3,33,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,153,0,3,0,0,0,0,0,0,11,167,2427,295,170,16,25,16,22,11,9,56,3040,479,143,107,19,19,26,30,4,5,11,852,62,14,11,4,3,5,3,0,0,7,106,6,0,0,0,0,0,0,0,0,0,6,545,154,115,24,23,27,29,7,5,14,957,0,0,0,0,0,0,0,0,0,0,0,2973,453,288,40,43,45,52,24,17,72,3996
214011375,0,0,0,0,4,351,5,5,0,0,0,0,0,0,4,371,104,0,0,0,0,0,0,0,0,7,117,18,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,4,140,0,0,0,0,0,0,0,0,11,147,1623,239,218,37,27,31,16,13,3,50,2269,519,156,160,49,26,24,25,17,0,11,998,69,13,21,13,4,0,13,0,0,7,134,4,0,0,0,0,0,0,0,0,0,3,598,173,186,57,30,28,39,20,0,13,1137,9,0,0,0,0,0,0,0,0,5,14,2225,408,405,92,63,53,54,37,10,76,3419
214011376,0,0,0,0,0,147,12,0,0,0,0,3,6,0,0,166,12,3,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,40,1262,314,211,25,11,29,17,8,3,33,1910,685,302,160,22,25,26,20,17,3,11,1274,80,18,27,12,4,13,0,6,0,0,156,0,3,0,0,0,0,0,0,0,0,3,764,321,182,31,31,39,23,28,3,8,1432,0,0,0,0,0,0,0,0,0,4,3,2027,636,389,62,36,67,37,38,4,47,3353
214021377,0,0,0,0,0,468,7,0,0,0,0,0,0,0,23,503,74,0,3,0,0,0,0,0,0,7,84,35,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,4,4,128,0,3,0,0,0,0,0,0,12,143,1396,148,95,26,24,9,21,11,0,73,1793,471,29,36,7,9,11,16,0,0,22,612,87,6,0,4,0,0,0,0,0,5,104,6,0,0,0,0,0,0,0,0,3,11,563,34,40,19,14,15,17,0,0,25,722,0,0,0,0,0,0,0,0,0,13,13,1956,178,133,38,42,19,38,13,4,115,2530
214021378,0,0,0,0,0,99,0,0,0,0,0,0,0,0,4,105,27,0,4,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,32,576,62,35,6,4,6,10,4,0,36,738,71,8,10,4,0,0,6,0,0,0,107,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,73,13,10,4,0,0,6,0,0,5,115,5,0,0,0,0,0,0,0,0,0,7,659,72,46,9,7,4,15,4,0,41,857
214021379,0,0,0,3,7,551,8,0,0,0,0,0,0,0,29,588,129,0,0,0,0,0,0,0,0,9,136,18,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,24,4,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,13,167,2339,264,174,30,22,16,15,7,0,96,2964,273,69,112,30,16,24,15,8,3,10,557,21,5,8,0,0,6,6,0,0,0,52,3,0,0,0,0,0,0,0,0,3,8,298,73,119,34,16,28,19,15,3,17,615,8,0,0,0,0,0,0,0,0,5,14,2639,343,293,63,37,42,33,20,3,120,3596
214021381,0,0,0,0,0,471,9,8,0,0,0,4,4,0,7,506,141,0,3,0,0,0,6,0,0,3,153,14,0,0,0,0,0,0,0,0,0,14,7,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,164,3,3,0,0,0,4,0,0,3,176,2300,491,366,32,55,22,30,25,12,55,3386,437,102,88,13,15,18,21,13,0,13,725,22,11,8,0,0,4,5,4,0,0,58,0,0,0,0,0,0,0,0,0,0,4,459,112,97,13,15,23,30,16,0,13,779,4,0,0,0,0,0,0,0,0,0,4,2761,602,459,45,72,43,59,40,16,70,4174
214021382,0,0,0,0,0,524,15,13,0,6,3,0,0,0,11,562,154,0,0,0,0,0,0,0,0,8,167,27,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,6,194,0,0,0,0,0,0,0,0,11,204,2269,545,316,31,41,42,23,9,5,66,3355,377,95,53,22,9,12,3,9,5,9,594,25,9,5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,402,93,59,24,9,12,3,10,5,9,631,7,0,0,0,0,0,0,0,0,0,6,2679,641,378,56,50,55,31,18,10,79,3999
