SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
507031170,0,32,0,32,..,7,0,7,0,7,..,56,3,58,0,58,..,9,0,13,0,12,..,103,4,103,0,105,..,14,0,14,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,11,5,14,0,14,..,70,6,81,6,85,..,365,25,388,11,397,..,21,0,24,249,270,3061,387,27,416,253,3729,3042,..,..,..,..,3042,..,16,0,16,0,16,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,15,5,14,0,14,..,0,0,0,0,0,..,14,5,17,0,17,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,16,0,16,..,4,0,4,0,4,..,3,0,9,0,9,..,0,0,0,0,0,..,16,0,15,0,15,..,0,0,0,0,0,..,7,0,10,0,10,..,9,0,9,0,9,..,12,0,12,0,10,..,0,0,0
507031172,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,9,..,0,0,0,3,3,31,5,0,9,3,39,31,..,..,..,..,31,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507031173,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,5,0,5,0,15,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507031174,0,107,0,107,..,16,0,12,0,12,..,125,4,130,0,130,..,30,3,28,0,34,..,275,5,287,0,283,..,25,5,32,0,32,..,13,0,15,0,15,..,7,0,12,0,12,..,0,0,0,0,0,..,8,0,11,0,11,..,115,12,124,5,129,..,736,78,811,7,819,..,23,3,33,404,436,4438,758,78,844,421,5700,4289,..,..,..,..,4289,..,12,0,12,0,12,..,13,3,25,0,25,..,14,0,14,0,17,..,3,0,3,0,3,..,40,8,43,0,43,..,0,0,0,0,0,..,43,8,51,0,51,..,7,5,13,0,13,..,14,0,14,0,12,..,15,0,21,0,21,..,3,0,3,0,3,..,6,0,9,0,9,..,3,0,9,0,9,..,24,0,20,0,20,..,0,0,0,0,0,..,19,0,20,0,26,..,15,0,15,0,15,..,8,0,8,0,8,..,4,0,4
507031261,0,47,6,49,..,15,0,16,0,16,..,57,0,56,0,56,..,14,0,14,0,16,..,132,4,130,3,130,..,31,0,32,0,32,..,19,0,19,0,19,..,0,0,3,0,3,..,0,0,0,0,0,..,10,3,9,0,9,..,113,5,119,5,123,..,688,55,747,11,761,..,8,0,10,1353,1364,2967,693,55,753,1364,5094,3058,..,..,..,..,3058,..,26,0,26,0,23,..,12,0,7,0,7,..,0,0,0,0,0,..,26,9,34,0,36,..,39,8,47,0,47,..,3,0,3,0,3,..,65,15,80,0,80,..,9,0,9,0,9,..,18,0,18,0,18,..,6,0,6,0,6,..,0,5,3,0,3,..,7,0,6,0,6,..,24,0,19,0,19,..,29,0,31,0,35,..,8,0,3,0,3,..,67,8,75,0,75,..,10,0,10,0,10,..,11,0,18,0,18,..,8,0,8
507041175,0,0,0,0,..,115,12,132,0,132,..,5,0,5,0,5,..,18,3,19,0,19,..,140,18,154,0,154,..,27,0,25,0,26,..,25,0,25,0,25,..,11,0,10,0,10,..,7,0,7,0,7,..,21,0,21,0,21,..,88,4,89,0,92,..,1171,91,1264,3,1267,..,19,0,17,171,188,4145,1186,91,1281,176,5600,4440,..,..,..,..,4440,..,30,0,33,0,33,..,41,0,41,0,41,..,0,0,0,0,0,..,102,15,123,0,123,..,282,59,342,3,344,..,29,4,26,0,32,..,412,80,491,3,496,..,15,0,15,0,15,..,23,0,23,0,26,..,30,0,30,0,30,..,13,0,13,0,13,..,6,0,6,0,6,..,4,0,4,0,4,..,43,0,40,0,40,..,10,0,10,0,10,..,14,0,15,0,15,..,23,0,23,0,23,..,5,0,6,0,6,..,7,0,7
507041176,0,11,0,11,..,26,0,21,0,21,..,3,0,3,0,3,..,7,0,13,0,13,..,43,0,49,0,49,..,11,0,11,0,11,..,22,0,22,0,22,..,11,0,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,25,0,25,0,25,..,486,44,527,4,529,..,12,0,12,51,62,1281,494,44,535,53,1867,1282,..,..,..,..,1282,..,0,0,0,0,0,..,6,0,6,0,9,..,0,0,0,0,0,..,78,25,107,3,106,..,144,27,168,0,166,..,18,0,18,0,18,..,247,46,289,3,293,..,3,0,3,0,3,..,8,0,8,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,4,17,0,14,..,3,0,3,0,3,..,3,0,3,0,3,..,22,0,18,0,18,..,8,0,10,0,10,..,5,0,5
507041177,0,3,0,3,..,12,0,12,0,12,..,5,0,5,0,5,..,12,0,12,0,12,..,29,0,29,0,29,..,41,0,42,0,48,..,0,0,0,0,0,..,4,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,70,8,79,4,78,..,530,43,568,4,574,..,14,4,13,294,313,6058,537,43,581,302,6939,6743,..,..,..,..,6743,..,12,0,12,0,12,..,9,0,9,0,9,..,0,0,0,0,0,..,14,0,17,0,17,..,36,7,45,0,45,..,5,0,11,0,11,..,56,8,67,0,67,..,25,5,27,0,27,..,52,0,52,0,52,..,43,0,43,0,41,..,5,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507041178,0,12,0,12,..,118,9,129,0,129,..,9,0,9,0,9,..,19,0,23,0,23,..,153,14,165,0,165,..,42,3,37,0,37,..,19,0,19,0,19,..,12,4,23,0,23,..,7,5,11,0,11,..,20,0,15,0,15,..,95,17,107,3,112,..,1430,143,1573,10,1584,..,30,3,33,221,250,5661,1458,148,1601,228,7492,5871,..,..,..,..,5871,..,21,0,21,0,21,..,33,0,40,0,40,..,0,0,4,0,4,..,170,32,200,0,200,..,406,66,474,5,472,..,33,0,33,0,33,..,609,102,701,5,710,..,14,0,14,0,14,..,35,0,35,0,35,..,34,0,34,0,35,..,11,0,11,0,11,..,4,0,4,0,4,..,18,0,15,0,15,..,34,0,34,0,33,..,5,0,5,0,5,..,18,0,23,0,23,..,22,0,22,0,22,..,7,0,7,0,7,..,4,0,7
507041179,0,0,0,0,..,33,3,34,0,34,..,7,0,7,0,7,..,11,0,13,0,12,..,48,4,54,0,56,..,10,0,10,0,10,..,52,0,52,0,52,..,9,0,11,0,11,..,3,0,3,0,3,..,4,0,6,0,6,..,69,6,75,0,75,..,1163,121,1284,10,1296,..,13,3,16,130,151,2438,1175,121,1303,143,3883,2582,..,..,..,..,2582,..,16,0,16,0,16,..,18,0,19,0,19,..,0,0,0,0,0,..,158,28,182,0,182,..,469,82,557,3,557,..,28,0,28,0,28,..,652,109,765,3,769,..,3,0,3,0,3,..,10,0,10,0,10,..,18,0,18,0,18,..,0,0,0,0,0,..,21,0,16,0,16,..,7,0,7,0,7,..,51,5,55,0,55,..,7,0,7,0,7,..,18,0,16,0,20,..,37,0,37,0,37,..,26,3,24,0,26,..,18,0,19
507041180,0,3,0,3,..,52,4,55,0,55,..,4,0,4,0,4,..,4,0,8,0,8,..,58,3,65,0,65,..,19,0,19,0,22,..,31,0,33,0,33,..,4,0,4,0,4,..,0,0,0,0,0,..,13,3,15,0,15,..,57,4,59,4,65,..,920,111,1023,13,1035,..,7,0,7,105,114,4217,924,111,1035,120,5366,4207,..,..,..,..,4207,..,27,0,31,0,31,..,18,0,18,0,18,..,0,0,0,0,0,..,107,24,132,0,132,..,303,69,370,0,373,..,31,7,34,0,34,..,437,99,537,6,540,..,0,0,0,0,0,..,22,0,22,0,22,..,18,0,18,0,18,..,7,0,7,0,7,..,13,0,11,0,11,..,0,0,0,0,0,..,25,0,24,0,24,..,9,0,9,0,9,..,33,4,35,0,35,..,14,0,14,0,14,..,0,0,0,0,0,..,3,0,3
507041181,0,4,0,4,..,44,4,51,0,51,..,13,0,13,0,12,..,5,0,5,0,5,..,72,4,75,0,76,..,35,6,38,0,38,..,16,0,16,0,16,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,73,5,85,0,80,..,773,54,823,7,824,..,29,3,32,278,313,7092,797,54,853,287,8233,7816,..,..,..,..,7816,..,21,0,21,0,21,..,39,0,38,0,43,..,0,0,0,0,0,..,57,15,61,0,67,..,104,12,114,0,114,..,11,0,11,0,11,..,163,21,189,0,190,..,27,4,33,0,32,..,48,0,48,0,48,..,45,5,48,0,48,..,16,0,15,0,15,..,0,0,0,0,0,..,5,0,5,0,5,..,13,4,17,0,17,..,0,0,0,0,0,..,12,0,12,0,12,..,8,0,8,0,8,..,7,0,3,0,3,..,3,0,3
507041182,0,21,0,21,..,90,8,100,0,99,..,24,0,24,0,25,..,18,3,19,0,19,..,152,13,166,3,169,..,36,0,42,0,42,..,37,0,44,0,44,..,15,0,16,0,16,..,0,0,0,0,0,..,21,6,32,0,32,..,97,5,104,0,105,..,1337,146,1478,9,1491,..,29,0,33,277,312,4198,1358,149,1511,287,5997,4392,..,..,..,..,4392,..,20,0,20,0,20,..,29,0,33,0,33,..,0,0,0,0,0,..,144,36,183,0,184,..,294,61,357,0,357,..,41,9,45,0,45,..,485,103,592,0,588,..,52,0,47,0,47,..,19,0,25,0,25,..,23,0,23,0,23,..,10,0,10,0,10,..,36,3,41,0,41,..,0,0,0,0,0,..,23,0,23,0,23,..,7,0,7,0,11,..,28,0,28,0,27,..,21,0,22,0,22,..,9,0,9,0,9,..,3,0,3
507041183,0,5,0,5,..,19,0,21,0,22,..,4,0,4,0,4,..,9,0,5,0,5,..,37,0,37,0,41,..,17,3,22,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,14,0,14,..,39,12,47,0,47,..,281,35,317,10,325,..,13,0,13,161,175,2050,294,38,328,166,2551,2348,..,..,..,..,2348,..,3,0,3,0,3,..,14,0,13,0,13,..,0,0,0,0,0,..,15,0,13,0,13,..,24,6,31,0,31,..,6,0,6,0,6,..,42,12,55,0,49,..,5,0,5,0,5,..,16,0,12,0,16,..,14,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3
507041184,0,4,0,4,..,164,32,190,0,190,..,4,0,4,0,4,..,0,0,5,0,5,..,167,28,198,0,198,..,11,0,11,0,14,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,7,3,8,0,8,..,34,0,32,0,32,..,822,97,914,3,925,..,21,0,25,72,92,1978,839,98,936,76,2991,1894,..,..,..,..,1894,..,12,0,12,0,12,..,12,0,9,0,9,..,0,0,0,0,0,..,126,22,145,0,145,..,241,58,299,6,304,..,33,9,41,0,41,..,394,87,485,6,486,..,4,0,6,0,6,..,8,0,8,0,8,..,5,0,5,0,5,..,5,0,0,0,0,..,7,0,7,0,7,..,5,3,9,0,9,..,15,0,16,0,16,..,0,0,0,0,0,..,12,0,12,0,12,..,24,0,26,0,26,..,0,0,0,0,0,..,10,0,10
507051186,0,16,0,16,..,9,0,9,0,9,..,29,0,29,0,29,..,8,0,8,0,8,..,53,0,53,0,54,..,19,0,19,0,22,..,0,0,0,0,0,..,4,0,4,0,6,..,0,0,0,0,0,..,8,3,9,0,9,..,69,10,84,0,79,..,288,17,304,5,310,..,11,4,20,285,302,3606,298,20,322,287,4219,3605,..,..,..,..,3605,..,6,0,6,0,6,..,0,0,0,0,0,..,9,0,11,0,11,..,5,0,7,0,7,..,17,6,23,0,23,..,0,0,0,0,0,..,24,13,36,0,36,..,6,0,6,0,6,..,4,0,7,0,7,..,18,3,14,0,14,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,7,0,7,..,3,4,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,0,0,0,..,0,0,0
507051187,0,6,0,6,..,7,0,8,0,8,..,14,0,14,0,14,..,7,0,7,0,7,..,31,0,33,0,33,..,18,0,18,0,18,..,4,0,4,0,4,..,6,0,10,0,10,..,0,0,0,0,0,..,3,4,8,0,8,..,88,4,87,3,93,..,371,33,403,8,412,..,32,0,33,413,449,5814,407,35,440,419,6671,5984,..,..,..,..,5984,..,50,0,50,0,50,..,13,0,10,0,10,..,3,0,3,0,3,..,6,0,8,0,8,..,10,9,20,0,20,..,0,0,0,0,0,..,18,13,33,0,33,..,12,0,11,0,11,..,15,0,17,0,17,..,24,0,26,0,26,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507051188,0,16,0,16,..,13,0,15,0,15,..,39,0,39,0,39,..,8,0,16,0,16,..,77,0,83,0,83,..,33,8,36,0,34,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,21,7,26,0,26,..,106,18,121,3,127,..,573,87,663,8,671,..,27,5,31,914,946,6623,598,91,693,928,8236,6735,..,..,..,..,6735,..,24,0,24,0,24,..,16,3,21,3,20,..,5,0,5,0,5,..,10,8,19,0,19,..,26,14,39,0,39,..,0,0,9,0,9,..,41,20,63,0,63,..,20,4,23,0,23,..,19,0,28,0,28,..,29,4,34,0,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,13,0,15,0,15,..,0,0,0,0,0,..,13,0,13,0,17,..,5,0,5,0,5,..,10,0,10,0,10,..,3,0,3
507051189,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507051190,0,5,0,5,..,3,0,3,0,3,..,10,3,11,0,11,..,0,0,0,0,0,..,23,3,26,0,26,..,11,0,11,0,12,..,0,0,0,0,0,..,8,0,8,0,15,..,0,0,0,0,0,..,0,0,4,0,4,..,65,9,79,3,77,..,285,31,315,4,324,..,18,0,16,385,406,5270,305,29,331,392,6002,5311,..,..,..,..,5311,..,13,0,11,0,11,..,7,0,5,0,5,..,4,0,4,0,4,..,4,0,3,0,3,..,20,0,19,0,19,..,0,0,0,0,0,..,27,6,27,0,27,..,7,0,8,0,8,..,12,0,12,0,12,..,24,0,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
507051191,0,5,0,5,..,15,0,14,0,14,..,15,0,15,0,15,..,14,0,14,0,14,..,49,3,50,0,50,..,25,0,25,0,25,..,0,0,0,0,0,..,8,3,13,0,13,..,5,0,5,0,5,..,3,3,4,0,4,..,109,18,128,0,125,..,471,46,517,7,521,..,44,0,49,531,573,9974,516,47,562,535,11079,10088,..,..,..,..,10088,..,98,0,99,0,101,..,5,0,5,0,5,..,12,0,12,0,12,..,0,4,4,0,4,..,26,0,33,0,34,..,0,0,0,0,0,..,33,0,39,0,36,..,4,0,4,0,9,..,16,0,16,0,16,..,31,0,31,0,31,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0
507051192,0,37,0,39,..,11,0,11,0,11,..,33,0,33,0,33,..,7,0,11,0,11,..,90,0,94,0,94,..,7,7,16,0,16,..,9,0,9,0,9,..,16,0,13,0,13,..,0,0,0,0,0,..,19,11,31,0,31,..,88,21,110,4,119,..,436,53,488,5,496,..,21,0,21,391,414,5276,457,53,509,397,6181,5409,..,..,..,..,5409,..,44,4,43,0,43,..,9,0,5,0,5,..,9,0,9,0,9,..,3,4,10,0,10,..,19,6,21,0,21,..,0,0,0,0,0,..,25,10,30,0,30,..,5,0,5,0,5,..,10,0,10,0,10,..,17,6,22,0,22,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0
507051193,0,3,0,3,..,6,0,6,0,6,..,15,0,16,0,16,..,3,0,3,0,3,..,21,0,25,0,25,..,14,0,14,0,14,..,4,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,8,..,72,4,84,3,80,..,268,17,287,4,290,..,17,6,18,295,314,4688,290,19,306,301,5296,4830,..,..,..,..,4830,..,23,0,23,0,23,..,8,0,8,0,8,..,7,0,7,0,7,..,6,0,9,0,9,..,9,6,15,0,15,..,0,0,3,0,3,..,19,6,22,0,22,..,0,0,0,0,0,..,4,0,4,0,8,..,14,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
507051312,0,36,0,36,..,5,0,5,0,5,..,29,0,29,0,30,..,20,0,18,0,18,..,86,4,90,0,91,..,18,3,15,0,19,..,21,0,21,0,23,..,5,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,5,..,166,20,181,0,178,..,561,57,618,11,629,..,21,3,19,361,385,4707,582,57,640,371,5711,4874,..,..,..,..,4874,..,49,0,50,0,50,..,14,0,14,0,13,..,8,0,8,0,8,..,13,0,18,0,18,..,21,4,25,0,25,..,0,0,0,0,0,..,37,3,46,0,46,..,8,0,8,0,8,..,19,0,15,0,15,..,16,0,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,4,3,8,0,8,..,8,0,11,0,11,..,3,0,3,0,3,..,32,3,37,0,37,..,8,0,8,0,8,..,6,0,6,0,6,..,0,0,0
507051313,0,30,0,29,..,26,0,28,0,28,..,57,3,58,0,58,..,26,3,34,0,34,..,143,7,149,0,148,..,53,5,53,0,53,..,23,0,23,0,23,..,12,0,12,0,12,..,0,0,4,0,4,..,14,3,16,0,16,..,279,21,296,3,298,..,1153,85,1240,5,1247,..,55,0,56,664,718,10701,1209,91,1299,664,12671,11380,..,..,..,..,11380,..,164,3,168,0,168,..,33,3,31,0,31,..,10,0,10,0,10,..,7,4,9,0,9,..,56,10,68,0,68,..,0,0,0,0,0,..,66,11,79,0,79,..,14,0,15,0,15,..,28,0,26,0,26,..,29,0,26,0,26,..,5,0,5,0,5,..,4,0,4,0,11,..,5,0,5,0,5,..,34,0,34,0,34,..,4,0,9,0,9,..,118,17,135,0,137,..,5,0,4,0,4,..,11,0,11,0,11,..,0,0,0
