SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
213041572,50,53,107,77,84,164,0,0,0,31,46,80,0,0,0,727,784,1509,0,0,0,49,44,95,10,6,17,9,14,18,3,3,6,21,27,48,46,45,95,64,87,154,16,29,42,0,0,0,9,17,23,44,47,92,160,161,318,5,3,11,1275,1397,2671,402,361,762,204,179,383,0,3,11,0,0,0,837,765,1606,8,10,14,845,771,1611,730,736,1470,7,3,17,9,3,14,755,744,1497,279,281,558,3811,3787,7598
213041573,7,6,15,92,115,209,0,0,0,17,31,49,0,0,0,393,465,858,0,0,0,16,22,38,0,0,3,0,5,8,5,7,9,0,0,0,5,0,6,17,23,50,13,11,20,0,3,8,0,4,4,20,30,46,42,51,87,0,0,0,611,778,1391,8,12,18,10,9,18,0,0,0,0,0,0,0,0,0,4,0,5,8,0,3,746,656,1404,0,3,5,8,11,21,756,673,1430,61,48,114,1473,1524,2990
213041574,154,193,348,74,91,168,9,0,4,36,36,63,0,0,0,1585,1780,3371,10,16,29,284,310,592,27,25,48,6,8,11,7,12,17,87,83,171,34,31,62,59,61,116,17,16,38,5,0,8,18,31,45,25,38,67,218,250,465,0,5,3,2499,2786,5281,432,423,855,421,418,843,0,0,0,0,0,0,393,351,744,12,11,23,404,361,765,792,706,1504,0,0,4,0,0,8,798,718,1515,253,234,487,4970,5131,10098
213041575,155,196,355,261,317,571,7,11,18,65,83,145,0,0,0,3153,3266,6420,7,10,14,696,704,1397,50,63,114,18,16,38,5,20,31,125,121,243,20,21,43,83,101,180,41,48,90,4,7,10,16,24,39,51,68,117,331,363,698,3,3,9,4927,5248,10176,226,204,425,434,449,882,0,4,3,0,0,0,220,197,413,10,13,28,232,209,438,1675,1448,3124,16,5,19,9,4,11,1695,1464,3158,386,348,733,8060,8122,16182
213041576,59,89,152,333,435,776,0,0,0,68,64,138,27,18,46,1590,1713,3308,6,5,8,132,128,266,26,24,53,43,40,84,15,32,43,18,30,44,37,40,76,46,52,93,62,71,141,9,9,15,4,8,16,128,128,256,191,211,397,0,4,4,2725,3023,5744,93,77,172,172,164,339,7,3,9,0,0,0,91,78,171,11,20,25,99,96,200,2099,2036,4137,11,17,23,11,13,24,2131,2060,4187,433,399,833,5715,5922,11632
213041577,51,86,140,240,302,541,3,4,7,101,102,199,10,8,15,816,915,1732,5,0,5,93,103,196,10,24,39,24,24,45,17,13,33,7,7,12,26,20,43,35,21,51,55,53,113,3,12,16,15,25,40,89,96,181,139,139,273,0,9,10,1694,1857,3549,62,64,121,150,151,297,0,0,0,0,0,0,49,44,93,3,16,22,53,59,113,1473,1298,2772,7,7,17,3,6,7,1487,1312,2803,439,432,867,3924,3963,7886
213041578,103,139,242,363,437,802,0,0,0,208,233,444,5,5,12,1463,1592,3051,0,5,5,123,92,216,34,42,74,76,65,138,11,27,41,44,35,70,54,57,112,116,138,254,65,96,159,3,8,18,18,33,50,106,146,259,340,369,709,6,14,13,3035,3405,6436,317,283,607,812,863,1677,4,0,7,0,0,0,505,452,955,31,51,76,529,502,1035,2486,2367,4851,14,16,32,4,9,18,2498,2393,4895,883,879,1764,8196,8469,16658
213051361,181,238,423,443,586,1025,0,0,0,210,190,396,0,0,0,2301,2439,4744,13,14,20,301,315,619,15,28,47,29,36,72,46,37,85,29,32,57,76,94,178,87,115,199,95,116,214,11,19,25,15,12,19,129,148,279,318,326,636,3,16,19,4123,4521,8647,537,487,1026,904,899,1806,7,5,7,0,0,0,232,169,396,21,27,51,251,195,451,2527,2248,4779,24,12,35,11,12,26,2562,2273,4836,663,598,1257,9225,9223,18446
213051362,273,333,610,505,583,1085,0,0,0,438,419,854,0,0,0,1823,2056,3878,10,9,21,198,199,395,17,18,38,52,61,107,53,47,98,26,23,47,73,73,145,116,133,244,100,127,227,17,18,32,11,17,28,171,193,364,313,351,666,4,5,11,3919,4332,8253,705,619,1327,782,715,1497,4,4,4,0,0,0,238,197,433,33,55,96,273,251,527,2693,2334,5030,27,14,42,9,18,27,2728,2372,5102,773,677,1445,9466,9305,18772
213051363,259,276,535,153,172,322,5,0,0,163,161,326,0,0,0,852,885,1738,8,11,17,79,84,161,8,6,12,12,6,19,11,10,25,9,15,18,35,29,66,68,61,127,50,53,103,3,0,4,10,3,13,51,73,123,208,248,455,9,0,10,1730,1818,3547,1036,826,1860,483,387,868,0,3,5,0,0,0,341,266,613,32,37,77,377,304,682,1540,1384,2921,10,10,21,9,6,21,1562,1402,2966,575,416,990,6024,5436,11459
213051368,168,234,398,416,506,924,0,0,0,112,113,225,26,27,50,2287,2485,4772,5,6,17,288,300,591,28,27,57,23,26,44,23,31,49,15,15,36,45,59,101,78,79,159,72,127,195,3,14,16,14,15,26,117,160,275,272,280,555,7,5,17,3825,4274,8102,677,639,1319,453,409,861,8,0,10,4,0,4,144,138,283,35,29,63,181,173,353,2356,2171,4525,26,16,48,9,6,20,2385,2203,4587,599,599,1198,8294,8522,16810
213051464,290,365,660,378,431,809,0,0,0,96,106,197,0,0,0,1771,1877,3646,5,9,15,263,272,539,12,18,28,53,48,106,27,30,49,25,20,43,71,83,150,179,176,352,120,122,247,0,4,4,26,17,46,92,123,214,419,443,866,3,5,9,3536,3774,7315,1079,1018,2097,631,587,1221,6,8,12,0,0,0,264,247,512,39,55,97,302,304,601,3128,2837,5963,23,13,35,16,13,22,3167,2856,6024,685,645,1333,9705,9565,19274
213051466,328,401,724,214,239,452,0,0,0,97,113,211,0,0,0,1335,1438,2774,13,11,23,179,186,365,21,29,51,24,31,60,21,15,36,30,36,67,48,47,93,122,132,249,87,81,168,0,6,6,9,16,23,84,99,180,287,341,630,4,4,13,2566,2830,5397,2453,2407,4863,710,615,1328,4,8,9,0,0,0,304,256,554,46,56,104,347,312,661,2626,2445,5065,16,5,19,8,15,21,2646,2458,5109,513,491,1000,9569,9523,19091
213051467,278,309,584,550,665,1216,0,0,3,429,460,888,20,20,40,1785,2191,3975,6,11,16,173,192,361,27,38,69,36,44,80,27,48,72,26,33,59,68,85,150,87,118,197,112,142,252,12,21,33,22,41,64,154,167,323,279,352,622,11,3,12,3833,4620,8450,433,390,817,620,617,1237,0,6,6,0,0,0,226,190,422,47,67,111,277,256,535,2968,2661,5640,27,20,48,7,14,21,3006,2701,5707,834,839,1670,9277,9729,19010
213051468,271,303,573,597,668,1264,0,0,0,188,196,392,32,24,61,2274,2523,4792,16,5,21,144,159,301,34,46,87,29,33,69,38,39,77,25,25,48,50,56,101,149,161,309,104,152,252,6,9,10,20,21,38,164,183,345,369,387,758,14,11,21,4251,4700,8950,952,913,1868,547,560,1115,7,5,7,0,0,0,454,389,841,37,54,89,490,442,937,3725,3492,7221,29,17,39,10,28,32,3761,3531,7290,823,787,1606,11092,11250,22341
213051579,92,108,203,188,205,394,0,0,0,47,75,124,4,0,6,822,931,1752,3,3,7,48,42,88,16,13,24,12,18,31,9,14,20,18,20,37,45,36,85,61,79,139,31,38,63,3,5,6,14,20,31,51,69,111,164,190,355,10,5,18,1533,1744,3283,1427,1401,2828,376,351,726,4,7,5,0,0,0,372,310,687,24,32,60,395,347,741,1140,1035,2168,8,7,18,0,3,9,1145,1049,2194,329,305,630,5311,5311,10616
213051580,199,267,469,279,327,606,0,0,0,81,97,182,3,0,5,1617,1724,3341,4,10,13,327,294,622,12,16,27,0,5,13,18,14,34,29,24,49,16,29,48,54,61,113,82,83,165,4,8,6,4,9,17,94,120,211,277,298,577,5,7,19,2911,3129,6043,727,649,1374,411,425,836,0,7,5,0,0,0,114,116,228,37,43,86,153,154,310,2255,2045,4305,12,7,24,7,10,12,2276,2062,4337,404,378,784,7093,7077,14167
213051581,168,203,370,153,220,373,0,0,0,54,62,123,0,0,0,961,1037,1996,9,15,23,193,155,344,10,11,24,3,18,24,10,10,22,21,12,30,36,24,60,77,88,162,58,86,142,0,5,5,0,3,0,37,57,89,147,161,304,4,3,12,1773,1965,3740,775,706,1480,321,302,628,6,0,7,0,0,0,107,118,227,16,13,34,129,131,257,1334,1261,2593,8,4,10,5,3,10,1347,1269,2610,240,223,463,4767,4800,9565
213051582,75,100,174,52,75,128,0,0,0,46,53,92,0,0,0,541,558,1106,12,8,17,33,55,90,9,9,19,31,29,63,9,11,21,40,45,82,40,43,84,76,91,163,23,26,47,0,0,0,6,7,14,24,41,61,165,173,336,0,0,0,1101,1229,2339,1132,1004,2133,1059,1031,2085,0,0,0,0,0,0,816,624,1436,16,20,34,828,643,1476,582,558,1144,14,0,11,4,5,4,598,568,1160,395,370,765,5186,4938,10132
213051583,300,344,643,314,327,640,0,0,0,116,136,251,0,4,5,2128,2287,4419,23,20,40,231,179,416,40,54,90,65,61,130,28,22,45,131,132,258,101,120,220,175,198,374,74,103,175,0,4,3,22,29,51,117,126,236,424,493,922,4,10,19,4004,4301,8305,3226,2976,6200,1776,1696,3471,3,4,5,0,0,0,1978,1681,3656,53,82,132,2032,1763,3793,1945,1772,3719,10,6,18,7,4,15,1966,1780,3748,1022,917,1943,14327,13783,28116
213051584,62,83,149,35,27,61,0,0,0,14,15,28,0,0,0,277,290,570,5,4,11,23,23,44,12,15,17,9,17,25,4,0,4,26,33,61,33,34,64,40,49,82,8,13,21,0,3,8,13,21,26,16,15,36,121,127,255,3,0,3,639,681,1318,1092,958,2050,419,405,820,0,0,0,0,0,0,899,687,1583,15,12,24,912,701,1613,355,295,642,8,7,14,9,5,16,363,303,670,292,294,581,3786,3413,7197
213051585,61,80,142,181,221,401,0,0,0,106,116,219,0,0,0,928,1053,1987,6,13,21,100,90,190,0,10,15,20,15,37,13,14,28,56,65,118,42,47,89,125,140,261,31,35,67,3,7,10,0,4,5,71,74,149,179,221,399,3,9,8,1878,2128,4012,767,737,1500,1074,1070,2145,0,0,0,0,0,0,532,434,970,19,20,38,554,456,1012,830,815,1641,8,7,13,3,0,8,837,824,1663,348,367,716,5519,5656,11182
213051586,114,124,232,43,49,95,0,0,0,35,38,72,0,0,0,407,463,870,3,11,12,46,72,117,9,3,17,20,23,37,3,0,3,39,45,88,42,38,80,48,48,95,15,14,32,3,3,8,0,0,8,17,15,34,160,196,353,3,0,3,897,1027,1923,1233,1068,2298,544,489,1030,4,4,13,0,0,0,745,539,1285,12,10,26,752,554,1314,492,413,908,5,0,5,10,8,14,508,425,930,1308,294,1599,5356,3984,9340
213051587,177,189,369,53,67,125,0,0,0,53,40,91,0,0,0,592,615,1206,7,8,13,87,60,149,12,8,17,8,15,26,6,3,12,33,42,76,27,39,70,49,54,104,21,25,49,0,0,0,9,9,13,28,25,54,191,190,382,0,0,3,1190,1203,2388,1273,1134,2408,751,652,1406,0,0,0,0,0,0,519,421,935,26,31,56,545,449,991,790,678,1470,9,5,12,0,3,3,802,685,1488,289,260,545,5020,4579,9596
213051588,201,217,410,169,193,362,0,0,0,65,71,135,5,0,4,1148,1273,2413,5,9,12,117,130,249,22,19,46,28,39,75,9,8,15,99,86,189,94,87,178,85,111,197,46,55,98,0,4,13,6,7,6,55,68,129,321,332,647,0,5,8,2278,2498,4779,1651,1373,3028,2545,2511,5061,7,8,10,0,0,0,1127,843,1972,14,24,42,1143,868,2012,1120,1096,2216,7,7,15,8,4,14,1130,1108,2235,803,726,1530,9756,9311,19065
213051589,103,118,224,173,208,379,0,0,0,134,109,244,0,0,0,638,705,1346,7,5,8,52,49,104,14,13,26,37,33,71,3,4,4,33,38,66,28,32,57,65,76,141,18,44,61,0,3,5,21,11,28,57,72,127,174,232,400,0,0,0,1452,1627,3085,715,696,1408,299,309,606,0,0,0,0,0,0,290,272,563,22,16,42,311,294,603,1189,1175,2365,8,5,15,0,4,8,1196,1186,2388,371,355,727,4450,4587,9032
213051590,167,177,342,486,537,1024,0,0,0,217,226,441,6,15,20,1232,1318,2549,5,7,12,93,104,196,27,37,62,30,47,74,20,27,45,19,13,26,37,39,77,79,96,178,71,81,152,13,11,21,20,23,47,93,136,229,219,234,457,0,9,6,2657,2967,5625,619,555,1171,273,278,551,0,0,0,0,0,0,269,256,523,36,49,79,300,302,607,2280,2118,4393,8,6,15,5,10,20,2297,2135,4432,428,391,821,6746,6803,13546
214011370,181,254,436,669,892,1567,0,0,0,90,116,209,0,0,0,1893,2148,4043,6,15,26,288,278,566,31,45,81,43,58,96,22,22,48,23,16,38,31,56,81,83,125,210,143,186,328,14,15,28,40,46,82,109,184,298,253,343,593,10,8,23,3779,4550,8326,316,305,624,193,160,355,20,32,56,0,0,0,74,64,134,41,70,116,116,131,249,5346,5067,10413,44,36,70,9,26,36,5400,5125,10523,718,700,1416,10727,11259,21976
214011371,117,195,304,852,1061,1916,0,0,0,111,112,220,0,0,0,1760,2063,3825,11,20,31,228,256,485,33,38,76,45,43,87,30,34,62,30,29,59,25,47,77,74,98,175,152,184,342,4,8,14,13,18,31,194,268,458,283,352,640,10,10,25,3860,4648,8503,114,97,214,93,85,178,37,27,62,0,0,0,18,16,37,62,66,127,82,82,161,5942,5877,11817,55,52,104,32,71,98,6023,6003,12028,1107,1020,2130,11437,12152,23586
214011372,82,132,214,694,878,1571,0,0,0,78,106,186,0,0,0,1352,1673,3025,14,14,30,209,196,398,30,36,66,40,44,88,28,23,53,3,4,14,19,36,58,72,89,162,170,180,354,11,15,23,13,13,26,117,164,281,245,283,530,14,12,29,3107,3782,6890,51,42,90,85,83,171,23,14,41,0,0,0,14,17,31,52,60,110,64,78,141,5105,4615,9723,51,38,92,30,40,66,5188,4693,9876,1034,993,2028,9640,9815,19453
214011373,45,99,141,927,1095,2025,0,0,0,86,120,199,0,0,0,1459,1741,3200,14,22,35,183,208,391,16,31,43,14,26,46,18,25,46,16,23,40,23,33,56,53,75,131,147,210,358,15,9,30,6,3,9,226,331,554,184,210,396,3,0,3,3396,4171,7570,28,39,70,41,27,62,24,18,39,0,0,0,0,5,4,22,32,57,24,37,58,4954,4802,9760,26,22,53,20,34,51,5002,4859,9864,494,503,999,9048,9752,18801
214011374,76,112,189,1055,1436,2492,0,0,0,97,121,218,0,0,0,2097,2420,4512,16,18,33,179,158,342,17,17,37,31,41,66,25,24,53,6,7,15,22,30,53,109,113,223,218,240,456,3,8,8,8,9,23,208,328,534,319,367,687,5,6,9,4409,5350,9761,25,25,48,26,32,63,10,23,31,0,0,0,0,10,8,29,51,76,28,60,90,6838,6521,13361,39,42,74,19,23,39,6896,6588,13486,689,588,1277,12166,12770,24939
214011375,64,123,182,646,798,1437,0,0,0,75,77,148,0,0,0,1450,1626,3074,5,14,23,164,179,346,31,38,72,8,13,24,31,29,59,6,3,6,22,19,42,46,62,107,107,147,257,9,23,27,12,13,26,129,198,326,149,208,358,9,7,13,2902,3457,6358,60,63,118,66,56,116,19,35,56,0,3,3,7,0,11,42,49,96,50,58,105,4552,4254,8807,33,29,66,21,47,68,4606,4338,8944,677,657,1332,8436,8780,17215
214011376,91,125,221,566,627,1196,0,0,0,75,69,144,0,0,3,1295,1369,2659,5,14,14,173,180,348,41,47,92,30,23,55,11,19,35,12,6,20,26,26,47,70,82,150,82,104,188,3,3,10,18,19,37,129,150,279,194,245,429,3,9,15,2739,2996,5735,142,137,286,106,118,224,24,24,49,0,0,0,30,26,58,15,17,31,40,40,82,3117,2946,6060,18,9,26,12,13,27,3145,2973,6115,301,290,596,6592,6711,13303
214021377,32,61,101,731,891,1617,0,0,0,77,73,148,0,0,0,1268,1406,2668,18,20,38,292,281,572,45,46,91,5,6,12,18,15,37,16,15,31,11,17,31,19,27,42,132,127,265,8,6,18,0,6,4,169,241,408,98,122,218,0,0,0,2907,3305,6211,13,13,31,26,15,37,11,6,22,0,0,5,0,8,7,7,31,39,16,37,46,2919,2850,5766,13,23,28,11,17,23,2938,2885,5830,544,543,1090,6487,6879,13366
214021378,11,17,30,386,476,860,0,0,0,11,17,27,0,0,0,367,392,756,10,3,14,26,27,50,0,0,5,9,13,16,10,10,18,0,0,0,3,5,9,10,7,12,50,56,104,0,6,6,0,4,7,102,111,212,42,47,87,0,0,3,1014,1166,2179,0,5,10,5,0,3,17,11,34,0,0,0,0,5,5,7,6,18,7,10,18,1618,1488,3107,11,12,24,9,8,17,1633,1510,3147,300,284,584,2991,3003,5995
214021379,70,131,200,1199,1547,2754,0,0,0,127,128,255,0,0,0,1745,2033,3771,19,24,40,74,58,135,15,17,32,13,19,30,25,28,54,0,0,0,21,30,41,68,102,168,175,248,421,13,15,28,11,11,23,237,343,574,179,207,391,11,8,20,3932,4805,8742,19,18,37,16,25,38,19,11,32,0,0,0,8,3,8,31,48,78,37,47,83,6752,6065,12815,34,38,65,24,44,67,6808,6139,12949,970,912,1882,11879,12086,23970
214021381,43,86,127,1233,1485,2717,0,0,0,79,105,181,0,0,0,1619,1920,3539,16,11,21,148,143,290,7,11,12,23,24,47,29,28,54,0,0,4,19,36,56,27,28,57,145,152,297,0,9,8,6,3,6,273,357,627,142,183,324,6,3,8,3765,4492,8253,41,47,88,14,17,26,32,31,57,0,0,0,13,3,20,6,14,23,18,25,47,4691,4429,9125,32,30,60,11,30,37,4735,4487,9220,457,447,903,9106,9628,18734
214021382,37,58,93,1120,1466,2584,0,0,0,158,208,368,0,0,0,1874,2125,3994,13,18,35,141,127,268,21,26,45,20,33,53,29,26,62,6,3,13,25,34,59,28,51,80,155,176,333,10,13,22,0,0,3,223,349,572,145,181,326,6,8,10,3979,4854,8827,12,9,27,9,17,29,31,30,62,0,0,0,3,0,3,13,19,35,12,19,32,4899,4750,9653,30,25,51,11,32,44,4940,4810,9750,486,540,1025,9504,10340,19846
214021383,33,76,106,1135,1308,2442,0,0,0,69,78,151,0,0,0,1835,2016,3851,11,9,18,212,176,388,51,61,115,8,0,6,19,25,46,0,0,0,18,19,36,15,14,32,181,209,393,6,9,8,4,8,12,221,285,504,129,144,278,8,10,13,3913,4372,8288,20,18,37,15,13,32,29,20,53,0,0,0,6,3,4,17,21,36,20,27,43,4801,4395,9197,31,26,61,12,42,54,4852,4461,9312,981,954,1939,9873,9941,19811
214021384,80,123,206,1086,1575,2662,0,0,0,127,174,303,0,0,0,1879,2144,4022,23,28,47,206,205,407,72,100,174,28,22,49,22,33,58,3,0,0,28,40,69,16,32,53,210,278,488,24,43,71,0,4,6,303,478,782,148,211,362,8,13,21,4195,5389,9587,28,25,56,25,28,51,14,15,31,0,0,0,15,18,28,13,30,49,30,47,82,5430,5293,10721,36,37,77,17,38,55,5487,5372,10856,1010,1079,2089,10861,12086,22944
214021385,31,59,91,970,1268,2236,0,0,4,103,136,242,0,0,5,1454,1697,3155,3,12,11,61,58,119,14,25,34,34,27,60,12,35,49,0,0,4,24,23,45,75,86,167,171,199,367,16,20,28,4,0,7,191,255,438,150,207,359,0,4,3,3292,4044,7339,13,8,18,19,19,38,6,8,16,0,0,3,0,0,0,12,32,46,14,38,54,5093,4777,9863,34,20,54,23,34,59,5148,4836,9980,490,499,988,9011,9510,18522
214021591,29,63,96,824,1175,1994,0,0,0,94,128,230,0,0,0,1438,1731,3170,11,13,28,102,106,206,14,17,31,19,12,33,16,29,42,7,7,13,20,26,45,41,34,76,129,165,289,4,6,11,3,0,3,179,281,457,107,154,260,4,9,9,3022,3898,6922,30,19,48,20,10,29,12,11,25,0,0,0,13,5,19,14,23,37,24,34,59,3629,3487,7110,17,33,47,12,23,35,3658,3539,7195,398,411,805,7190,7984,15175
214021592,22,39,62,594,864,1454,0,0,0,47,75,119,0,0,0,953,1180,2128,4,15,20,69,69,138,8,17,22,3,6,8,14,22,42,0,0,3,12,7,24,15,31,40,92,163,260,6,4,9,4,4,9,169,269,441,65,98,163,0,9,7,2049,2842,4893,12,13,19,4,11,16,11,18,29,0,0,0,3,3,3,9,17,27,15,20,33,2260,2323,4586,20,16,37,7,30,36,2285,2372,4662,367,509,873,4770,5814,10581
215011386,12,27,39,295,375,669,0,0,0,29,27,52,0,0,0,626,755,1386,21,22,45,10,9,28,16,32,45,8,0,8,28,32,56,0,0,0,7,3,11,12,16,26,86,113,196,12,20,32,9,7,11,212,260,470,54,61,119,0,0,0,1418,1736,3157,52,29,81,39,32,77,0,0,5,0,0,0,16,16,32,7,16,23,25,32,56,1915,1801,3714,8,0,13,9,4,13,1929,1813,3739,1045,304,1352,4522,3976,8500
215011387,4,7,13,149,167,318,0,0,0,6,3,8,0,0,0,216,235,452,10,11,21,3,9,7,9,10,14,0,0,0,11,15,29,0,0,0,0,0,0,6,5,12,49,39,87,0,5,7,6,3,10,164,170,335,19,18,41,6,0,4,651,690,1342,4,0,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,808,687,1492,0,3,4,0,5,7,811,695,1508,183,153,335,1657,1548,3204
215011388,35,50,86,585,813,1393,0,0,0,65,64,135,0,0,0,1139,1315,2455,105,135,243,28,19,48,4,10,18,6,7,12,549,643,1191,4,4,5,19,17,39,105,111,222,100,114,213,16,28,43,11,15,27,824,1057,1887,147,176,325,6,5,7,3706,4553,8260,77,79,154,42,29,73,0,6,5,0,0,0,22,20,37,14,17,31,32,34,64,3723,3452,7170,12,14,26,5,16,22,3739,3481,7220,586,542,1122,8217,8764,16985
215011389,5,7,11,119,112,234,0,0,0,5,13,15,0,0,0,196,189,379,14,12,28,0,0,4,6,3,6,3,0,3,153,130,285,0,0,0,0,0,5,36,33,68,23,27,44,0,6,6,0,0,0,217,266,485,33,37,75,3,3,9,813,839,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,5,0,8,804,680,1485,9,4,16,3,3,5,813,686,1497,164,127,299,1804,1663,3471
215011390,42,30,74,304,371,675,0,0,0,85,74,157,0,0,0,287,376,654,11,14,30,3,7,11,3,6,8,3,3,4,310,307,615,0,0,0,11,7,17,35,36,70,80,68,146,15,27,44,9,10,13,455,551,1007,94,106,197,0,4,4,1703,1955,3662,15,15,31,16,6,21,0,0,0,0,0,0,0,5,3,15,17,28,17,19,33,1387,1154,2541,9,6,9,5,3,6,1399,1159,2557,287,287,575,3471,3482,6956
215011391,3,3,5,211,259,465,0,0,0,7,10,15,0,0,0,338,361,699,8,9,17,0,7,10,11,14,22,0,0,0,8,3,10,0,0,0,3,0,0,4,0,7,30,22,48,3,7,7,0,4,5,201,207,406,18,34,59,0,6,3,843,944,1788,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,6,11,6,6,6,702,609,1313,0,3,9,0,3,3,703,620,1324,158,161,317,1720,1734,3453
215011392,25,33,53,372,369,738,0,0,0,37,39,69,25,30,58,547,656,1207,15,19,35,13,8,22,9,12,22,0,5,3,31,44,82,0,0,3,10,5,15,16,27,43,82,83,168,19,14,29,7,11,18,317,424,747,69,63,130,3,8,7,1575,1824,3393,30,10,48,25,11,40,0,0,0,0,0,0,14,10,25,14,22,33,33,33,58,2049,1869,3919,22,6,30,3,8,15,2072,1888,3956,514,427,945,4274,4227,8504
215011393,3,0,3,158,180,337,0,0,0,11,8,15,0,0,0,244,263,504,3,4,3,0,0,0,0,0,4,0,0,0,45,44,93,0,0,0,5,0,5,0,3,11,29,31,61,0,0,4,0,0,3,145,178,315,21,21,40,0,0,0,663,730,1400,0,6,6,7,0,14,0,0,0,0,0,0,0,3,6,4,0,5,4,0,10,541,454,995,3,0,3,0,4,3,550,459,1004,168,165,333,1401,1364,2766
215011394,10,17,31,310,384,692,0,0,0,28,37,74,0,0,0,489,515,1011,11,6,20,11,11,19,4,4,5,4,7,7,194,231,429,0,0,0,0,5,11,35,53,86,51,59,113,5,11,11,0,0,0,389,403,792,53,54,106,0,0,0,1598,1779,3379,17,14,34,12,12,31,3,4,6,0,0,0,3,0,9,5,14,22,10,22,32,1325,1057,2376,4,0,7,3,3,8,1333,1064,2394,308,291,604,3292,3206,6501
215021395,48,44,87,312,357,665,0,0,0,11,14,25,0,0,0,940,967,1908,11,11,26,56,48,103,12,16,25,0,0,0,34,57,93,0,0,0,17,15,31,29,38,69,69,59,128,3,3,10,39,41,85,143,195,336,49,75,123,8,4,14,1732,1902,3632,21,9,26,25,20,45,0,0,0,0,0,0,7,6,11,3,6,6,13,11,26,1653,1490,3145,11,6,19,4,0,5,1668,1495,3165,369,348,718,3874,3831,7700
215021396,13,23,31,231,243,471,0,0,0,8,13,21,0,0,0,435,455,891,10,12,20,25,13,41,4,5,3,0,0,5,36,34,65,0,0,0,4,6,8,22,28,50,29,29,57,6,3,10,11,12,23,123,171,291,46,40,85,0,0,8,986,1065,2050,0,4,3,10,7,15,0,0,0,0,0,0,0,5,4,0,8,9,5,11,16,1203,1092,2294,0,0,3,0,4,3,1202,1098,2301,282,275,553,2496,2477,4976
