SA2_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
309071251,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,7,12,12,4,0,3,0,0,0,0,42,0,0,0,0,12,7,88,99,18,19,30,15,15,0,0,296,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,6,20,7,0,6,0,0,0,0,0,45,7,0,0,7,5,8,16,0,0,0,4,0,0,0,0,45,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,6,4,9,17,3,0,4,0,4,4,0,51,0,0,0,0,0,4,75,78,32,25,34,33,11,3,5,303,0,0,0,0,6,5,20,8,3,0,3,4,0,0,0,47,0,0,0,0,4,0,11,4
309071252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,5,5,4,8,9,18,10,0,0,3,3,0,0,0,55,0,0,4,0,12,40,148,96,41,25,18,31,14,0,4,436,0,0,9,0,3,9,0,0,0,0,0,0,0,0,0,28,0,5,3,4,8,8,0,9,0,0,0,7,0,0,0,32,0,0,0,4,8,4,3,8,0,0,0,0,0,0,9,38,13,19,11,9,16,0,21,10,0,0,0,0,0,0,0,100,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,14,11,17,4,5,0,6,0,0,0,0,60,0,0,6,3,5,6,60,47,15,8,3,14,0,0,5,177,0,0,0,5,6,9,14,9,0,3,4,0,8,0,0,50,0,0,0,0,9,3,13,14
309071253,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,9,7,6,6,0,0,0,0,3,0,0,45,0,0,0,0,5,15,78,75,29,27,35,23,26,4,13,334,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,17,0,3,9,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,9,6,0,0,0,0,0,0,0,0,3,27,10,24,11,8,20,9,12,4,0,0,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,17,5,5,9,4,3,0,0,4,0,0,61,4,0,5,4,12,10,27,15,3,3,0,0,8,0,0,91,0,5,3,0,0,4,0,4,0,4,3,0,0,0,4,25,0,0,0,0,0,0,12,3
309071254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
309071256,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,13,0,0,0,0,7,5,8,10,0,0,0,3,0,3,0,29,0,0,0,0,8,12,57,31,4,10,4,14,3,0,0,143,0,0,6,6,0,4,3,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,8,5,0,0,0,0,0,0,0,26,3,14,10,7,12,12,10,6,0,0,3,0,0,0,0,81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,10,4,0,0,0,0,0,0,0,0,37,0,0,3,0,0,4,131,65,12,0,7,11,4,0,8,240,0,0,0,0,0,9,7,4,0,0,0,0,0,0,0,30,0,0,0,0,5,7,8,10
309071552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,11,0,4,0,0,0,3,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,0,0,0,0,0,0,0,0,25,0,6,5,0,9,9,0,0,0,0,0,4,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,6,10,11,3,0,0,5,0,0,0,42,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9
309071553,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,27,0,3,0,0,6,8,13,8,0,0,0,4,0,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,6,13,3,0,0,0,0,0,0,0,38,0,7,9,3,15,0,5,5,0,0,0,0,0,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,10,0,0,6,0,3,5,49,23,3,5,7,6,0,0,4,114,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
309071554,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,5,3,0,0,9,0,0,0,0,0,26,0,0,0,0,4,0,16,22,4,9,4,0,4,0,0,66,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,3,5,7,8,3,0,3,0,0,0,0,25,3,13,4,0,3,5,5,0,0,0,0,3,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10,3,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,182,129,48,29,35,33,11,0,4,481,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,12
309071555,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,5,13,3,0,0,0,0,0,0,0,29,0,0,0,0,5,6,38,34,7,9,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,114,96,19,14,29,39,17,3,9,335,0,0,0,0,3,0,9,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,14,11
309071556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,6,3,4,0,0,0,0,35,0,0,0,0,4,3,16,9,0,3,0,4,0,0,0,48,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,14,0,9,0,3,14,4,8,6,0,0,0,0,0,0,0,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,60,17,10,8,8,0,0,0,0,106,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,4
309071557,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,3,0,5,0,0,0,0,0,34,0,0,0,0,3,4,57,46,13,9,11,20,5,0,3,179,0,0,6,3,0,8,3,0,0,0,0,0,0,0,5,23,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,16,0,0,0,0,7,7,25,6,0,0,4,0,0,0,0,55,7,17,7,7,10,8,13,0,0,0,0,0,0,0,0,72,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,5,3,4,0,0,0,0,0,0,0,23,0,0,0,0,0,7,88,61,17,9,20,23,4,0,5,239,0,0,0,0,9,5,9,4,0,0,0,0,0,0,0,26,0,0,0,0,5,6,6,15
309071558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,11,0,0,0,0,0,0,0,29,0,0,0,0,0,0,11,6,0,3,5,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,9,0,0,0,0,0,0,0,28,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,20,3,10,10,0,0,0,0,64,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0
309081259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,9,0,0,0,0,23,38,69,53,11,9,15,20,11,0,3,258,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,12,6,10,4,6,4,0,0,0,0,0,0,0,0,0,0,37,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,3,4,11,4,0,0,0,0,0,0,0,0,25,0,0,0,0,6,16,23,16,0,0,0,0,4,0,0,70,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,9,0,0,0,0,9,0,6,7
309081260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,18,0,0,0,0,10,9,29,11,3,7,11,13,0,0,0,91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,5,0,0,0,0,0,3,0,0,0,14,3,6,0,6,0,3,6,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,10,8,15,3,3,0,0,0,0,0,0,43,0,0,5,0,3,6,22,10,3,0,0,0,0,0,0,50,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5
309081262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,9,23,14,5,4,4,3,5,8,0,100,3,0,0,4,24,61,155,114,30,39,40,40,4,0,4,517,0,0,11,7,0,5,3,0,0,0,0,0,0,0,0,29,0,6,0,0,0,4,5,5,0,0,0,0,5,0,0,22,0,0,0,3,4,0,5,4,3,0,3,3,0,0,0,29,6,12,8,4,6,3,15,0,0,0,0,0,0,0,0,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,23,29,11,9,3,4,5,0,12,11,4,112,0,0,4,0,4,9,65,23,8,15,7,22,9,3,5,169,0,4,0,0,4,5,9,4,0,0,0,3,3,0,6,43,0,0,0,6,0,0,10,7
309081559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,8,9,6,11,23,18,0,4,3,0,4,0,0,86,0,4,3,4,31,35,111,96,36,28,39,37,12,3,19,453,0,5,12,0,6,0,0,0,0,0,0,0,0,0,0,28,0,5,8,0,0,0,4,0,0,0,0,0,0,0,0,26,0,3,0,0,10,8,12,7,0,0,0,0,0,0,0,44,10,15,8,6,8,3,10,3,0,4,0,0,0,4,0,75,0,0,5,0,0,4,5,4,0,0,0,0,0,0,0,16,0,0,4,13,11,27,17,8,3,0,5,0,3,0,0,98,5,0,5,0,8,6,75,24,6,13,14,15,5,0,0,174,0,0,0,0,5,18,14,9,0,0,0,0,4,0,0,51,0,0,0,0,3,8,8,6
309081560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,3,16,12,0,0,0,0,7,0,0,51,0,0,0,0,19,12,63,55,21,41,21,25,9,0,4,273,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,11,6,4,0,0,0,4,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,9,12,6,8,3,5,3,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,16,5,3,0,0,0,0,3,0,4,47,0,0,3,0,0,8,9,9,4,0,6,3,0,0,6,47,0,0,0,0,0,5,4,3,5,0,5,0,0,0,0,23,0,0,0,0,5,3,13,3
309091263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,9,8,13,6,0,0,3,0,0,0,0,39,5,0,0,0,7,3,48,27,10,3,12,9,0,0,0,132,0,0,8,3,0,8,0,0,0,0,0,0,0,0,0,22,0,7,6,0,0,0,4,0,0,0,6,0,0,0,0,19,0,0,3,4,4,0,4,3,0,0,0,0,0,0,0,19,4,14,10,7,15,4,10,3,3,0,0,0,0,0,0,68,0,11,8,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,5,3,10,6,8,0,0,6,0,0,0,0,0,30,0,0,3,3,5,3,38,17,4,4,7,0,0,0,0,80,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,5,5,8,19
309091264,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,19,0,0,0,4,9,25,130,38,15,25,17,16,9,0,9,294,0,4,7,0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,7,0,3,10,5,4,0,0,0,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,7,3,0,0,4,3,5,0,0,0,31,0,0,3,3,4,10,46,43,6,4,5,10,5,0,3,130,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,13,0,0,0,0,3,6,0,4
309091265,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,8,6,0,0,22,0,0,0,0,4,0,4,3,0,4,0,3,0,0,0,26,0,0,0,0,9,17,89,52,13,5,15,13,3,0,7,228,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,14,5,6,7,4,8,11,0,5,0,0,0,0,0,0,0,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,6,13,3,0,0,5,0,0,0,41,0,0,0,0,0,10,31,10,0,6,15,12,12,0,8,95,0,0,0,7,0,4,4,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,7
309091540,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,8,3,5,3,8,0,0,0,28,0,0,0,4,8,10,8,12,3,7,9,10,14,6,0,93,0,0,0,0,19,31,132,148,59,70,70,60,16,0,7,619,0,4,10,0,3,11,7,0,0,0,0,0,0,0,3,51,0,6,10,0,0,5,7,0,0,0,7,7,0,3,0,36,0,0,0,0,4,7,15,9,0,0,3,0,0,0,0,43,6,21,15,12,3,5,21,0,0,0,0,0,4,0,3,96,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,6,3,15,23,6,13,3,15,9,0,0,100,0,0,0,4,3,5,71,94,44,42,58,85,41,14,8,478,0,0,0,0,0,10,15,21,5,6,9,12,4,0,0,71,0,0,0,0,0,0,4,20
309091541,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,5,0,4,0,0,0,0,0,0,17,0,0,0,14,7,19,24,7,4,5,10,16,8,0,0,121,0,0,0,0,22,38,123,130,33,44,45,57,19,0,15,517,4,5,9,6,0,10,4,0,0,0,0,0,0,0,3,40,0,0,4,4,6,3,0,7,4,0,0,0,0,0,3,29,0,0,0,4,9,0,15,0,0,0,0,0,0,0,0,50,8,21,16,9,12,11,13,10,0,6,0,0,0,0,6,97,3,3,8,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,9,8,8,20,36,5,5,8,12,6,0,8,122,0,0,6,3,6,10,86,78,20,33,54,63,21,4,4,391,0,0,0,0,6,6,13,15,3,5,0,0,0,0,0,59,0,0,0,0,0,0,13,14
309101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,10,0,0,0,3,3,8,8,3,0,0,0,5,0,0,0,35,0,0,0,0,18,44,122,84,26,22,28,41,24,0,0,411,0,4,12,0,0,8,4,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,30,0,0,6,0,11,11,8,0,0,0,0,0,0,0,0,35,7,14,3,0,7,6,3,3,0,0,0,0,0,0,0,40,0,3,8,3,0,0,3,0,0,0,0,0,0,0,0,23,0,0,4,5,14,22,8,6,3,5,0,9,12,0,0,83,0,0,0,0,11,7,52,23,7,8,5,12,4,0,5,137,0,0,0,5,0,0,5,0,3,0,0,4,0,0,0,17,0,0,0,0,22,6,18,6
309101268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,15,0,0,0,3,8,11,42,32,8,0,16,5,8,0,0,145,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,6,3,0,0,0,0,3,0,0,0,28,0,0,3,0,0,5,13,10,0,0,0,4,5,0,0,51,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,7,8
309101269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,3,3,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
309101561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,5,13,10,8,0,0,0,3,0,0,59,0,0,4,0,11,15,50,39,7,5,17,20,5,0,0,184,0,5,11,5,0,0,0,0,0,0,0,0,0,0,0,18,0,5,8,3,10,4,5,0,0,0,6,0,0,0,0,39,0,0,0,0,10,10,6,0,0,0,0,5,0,0,0,27,6,17,9,11,6,4,11,9,0,3,0,7,10,0,0,92,0,9,13,3,3,0,0,3,0,0,0,0,0,0,0,36,0,0,0,3,5,8,3,8,0,0,3,5,4,0,0,37,0,0,0,6,8,8,44,64,26,28,59,58,10,0,8,317,0,0,0,3,3,3,10,11,4,8,3,0,0,0,0,42,0,0,0,0,0,3,15,11
309101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,10,0,0,0,6,0,4,5,10,0,0,4,9,5,4,0,53,0,0,0,0,10,13,45,27,12,13,11,13,11,0,3,149,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,9,3,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,6,7,3,4,0,0,0,0,0,0,0,0,23,3,24,3,3,9,8,4,10,0,0,0,9,5,0,0,81,0,7,10,6,0,0,0,7,0,0,0,0,0,0,0,25,0,0,0,5,0,7,14,15,0,5,0,0,0,7,4,56,0,0,5,5,5,10,81,106,41,36,81,77,33,3,6,485,0,0,0,0,7,8,6,7,4,0,0,3,0,0,0,43,0,0,0,0,4,5,0,12
310011271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,7,0,3,0,0,0,0,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,9,4,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,9,11,0,0,0,0,0,0,0,6,23,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,11,36,28,10,9,13,13,10,0,0,130,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,8
