SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
801011002,0,0,10,0,12,0,0,13,0,13,0,3,0,0,10,0,10,0,0,0,0,0,0,0,0,19,5,0,24,0,24,0,0,0,0,0,0,0,10,19,5,0,24,0,29,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,0,8,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,137,14,0,0,14,0,150,29,325,16,0,342,0,370,0,38,9,0,46,0,46,0,0,0,0,0,0,0,29,361,25,0,386,0,418,0,0,0,0,0,0,0,165,376,25,0,403,0,564
801011003,0,0,40,6,26,0,0,22,0,34,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,20,0,0,26,0,32,0,0,0,0,0,0,0,46,23,0,0,26,0,74,20,0,0,0,0,0,22,5,10,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,0,20,0,0,0,0,0,0,0,30,11,0,0,10,0,37,10,0,0,0,0,0,10,0,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,9,0,0,0,0,0,0,0,7,6,0,0,12,0,19,382,15,0,0,15,3,408,46,276,7,0,282,0,328,0,6,0,0,6,0,11,0,0,4,0,4,0,4,44,286,9,0,295,0,337,0,0,0,0,0,3,3,429,300,15,0,315,5,748
801011004,0,0,31,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,8,0,0,0,0,0,0,0,33,7,0,0,9,0,39,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,0,0,4,0,10,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,7,365,16,0,0,16,0,381,16,78,0,0,86,0,99,0,13,6,0,19,0,25,0,0,0,0,0,0,0,17,93,8,0,101,0,123,0,0,0,0,0,0,0,381,110,8,0,117,0,503
801011005,0,0,56,0,8,0,0,8,0,9,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,56,11,0,0,11,0,69,13,0,0,0,0,0,13,0,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,4,0,0,4,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,4,366,20,0,0,20,0,391,28,68,0,0,68,0,93,0,8,0,0,8,0,8,0,0,0,0,0,0,0,28,74,0,0,74,0,99,0,0,0,0,0,0,0,395,97,0,0,97,0,491
801011006,5,0,185,9,30,0,0,30,0,41,0,11,8,0,15,0,18,0,0,0,0,0,0,0,8,38,8,0,51,0,60,0,0,0,0,0,0,0,189,44,8,0,52,0,244,41,0,0,0,0,0,41,3,21,0,0,21,0,20,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,21,3,0,18,0,21,0,0,0,0,0,0,0,45,21,3,0,18,0,61,10,0,0,0,0,0,10,0,7,0,0,12,0,8,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,7,4,0,11,0,15,0,0,0,0,0,0,0,12,13,4,0,18,0,27,1208,42,0,0,42,0,1251,74,305,6,0,320,0,392,4,22,32,0,53,0,61,0,0,0,0,0,0,0,80,338,38,0,374,0,453,0,0,0,0,0,0,0,1288,378,38,0,412,0,1703
801011007,3,0,107,3,17,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,16,0,26,0,0,0,0,0,0,0,104,18,0,0,18,0,127,49,3,0,0,3,0,46,4,8,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,11,0,9,0,0,0,0,0,0,0,48,10,0,0,13,0,58,20,0,0,0,0,0,20,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,3,0,0,3,0,21,828,33,0,0,32,0,862,60,172,3,0,173,0,233,0,6,0,0,6,0,5,0,0,0,0,0,0,0,61,174,3,0,177,0,236,0,0,0,0,0,0,0,887,205,7,0,211,0,1099
801011008,0,0,69,4,21,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,20,0,25,0,0,0,0,0,0,0,72,18,0,0,21,0,93,24,0,0,0,0,0,24,0,15,0,0,15,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,19,0,16,0,0,0,0,0,0,0,27,14,0,0,19,0,41,12,0,0,0,0,0,12,5,5,0,0,5,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,5,3,0,4,0,9,0,0,0,0,0,0,0,14,5,3,0,4,0,22,459,14,0,0,14,0,470,50,231,4,0,234,0,286,0,16,24,0,39,0,39,0,0,0,0,0,0,0,50,243,24,0,269,0,322,0,0,0,0,0,0,0,512,253,24,0,277,0,790
801011009,0,0,86,4,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,9,0,0,0,0,0,0,0,93,12,0,0,12,0,103,26,0,0,0,0,0,26,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,26,12,0,0,12,0,33,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,25,663,16,0,0,16,0,685,28,80,3,0,88,0,115,0,7,0,0,7,0,7,0,0,0,0,0,0,0,28,90,3,0,90,0,119,5,0,0,0,0,0,5,697,105,3,0,106,0,803
801011010,0,0,64,3,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,60,7,0,0,7,0,67,29,0,0,0,0,0,29,0,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,23,3,0,0,3,0,30,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,388,12,0,0,12,0,406,14,28,0,0,28,0,47,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,26,0,0,32,0,49,0,5,0,0,5,0,5,407,50,0,0,51,0,457
801011011,0,0,52,3,11,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,17,0,0,0,0,0,0,0,58,10,0,0,10,0,70,18,0,0,0,0,0,18,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,18,10,0,0,10,0,26,7,0,0,0,0,0,7,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,5,6,0,0,6,0,14,527,10,0,0,10,0,534,29,108,0,0,109,0,142,3,3,0,0,3,0,9,0,0,0,0,0,0,0,34,112,0,0,113,0,146,0,0,0,0,0,0,0,560,123,0,0,128,0,682
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,0,0,68,4,5,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,11,0,0,0,0,0,0,0,71,7,0,0,7,0,81,31,0,0,0,0,0,31,0,4,0,0,4,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,31,8,0,0,8,0,41,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,5,0,20,393,6,0,0,6,0,401,14,101,0,0,100,0,117,0,14,8,0,17,0,17,0,0,0,0,0,0,0,14,113,7,0,118,0,136,0,0,0,0,0,0,0,409,120,7,0,128,0,531
801011014,4,0,69,0,9,0,0,15,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,12,0,17,0,0,0,0,0,0,0,61,19,0,0,19,0,86,17,3,0,0,3,0,21,3,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,10,0,0,0,0,0,0,0,22,8,0,0,8,0,25,8,0,0,0,0,0,8,0,8,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,7,0,0,0,0,0,0,0,8,8,0,0,8,0,15,486,9,0,0,9,0,496,35,112,13,0,119,0,152,5,7,3,0,7,0,8,0,0,0,0,0,0,0,36,120,13,0,130,0,166,0,0,0,0,0,0,0,525,128,13,0,141,0,662
801011015,0,0,69,5,11,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,12,0,17,0,0,0,0,0,0,0,76,14,0,0,14,0,84,29,0,0,0,0,0,29,0,4,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,14,0,0,0,0,0,0,0,27,7,0,0,9,0,42,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,623,23,0,0,23,0,647,39,210,9,0,221,0,261,0,9,5,0,20,0,20,0,0,0,0,0,0,0,38,222,17,0,238,0,278,0,0,0,0,0,0,0,668,247,17,0,258,0,930
801011016,8,0,130,4,19,0,0,24,0,26,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,23,4,0,25,0,30,0,0,0,0,0,0,0,128,31,4,0,32,0,161,54,0,0,0,0,0,58,5,15,0,0,15,0,26,0,5,0,0,3,0,3,0,0,0,0,0,0,0,5,17,0,0,24,0,32,0,0,0,0,0,0,0,58,21,0,0,21,0,86,21,0,0,0,0,0,21,5,11,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,12,0,14,0,0,0,0,0,0,0,22,11,0,0,12,0,31,960,54,0,0,54,0,1020,56,292,14,0,305,0,368,0,13,12,0,25,0,26,0,0,0,0,0,0,0,59,303,27,0,333,0,395,0,0,0,0,0,0,0,1021,358,27,0,385,0,1414
801011017,0,0,61,9,8,0,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,20,0,0,0,0,0,0,0,63,8,0,0,8,0,75,24,0,0,0,0,0,24,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,24,5,0,0,5,0,28,5,0,0,0,0,0,5,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,3,4,0,0,4,0,12,516,15,0,0,15,3,533,32,113,3,0,113,0,148,0,0,5,0,5,0,5,0,0,0,0,0,0,0,32,115,7,0,118,0,151,0,0,0,0,0,7,7,547,126,7,0,136,8,688
801011018,0,0,4,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,4,18,0,0,18,0,19,3,0,0,0,0,0,3,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,3,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,60,7,0,0,7,0,70,16,219,5,0,223,0,243,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,221,9,0,225,0,241,0,0,0,0,0,0,0,82,228,9,0,236,0,313
801011019,0,0,72,0,44,0,0,44,0,46,0,0,4,0,9,0,10,0,0,0,0,0,0,0,5,45,4,0,52,0,56,0,0,0,0,0,0,0,67,52,4,0,52,0,120,26,4,0,0,4,0,30,0,21,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,0,17,0,0,0,0,0,0,0,25,21,0,0,20,0,45,11,0,0,0,0,0,11,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,11,12,0,0,12,0,24,913,50,0,0,50,0,961,73,486,5,3,491,0,562,4,24,17,0,44,0,45,0,0,0,0,0,0,0,76,511,22,3,535,0,614,0,0,0,0,0,0,0,988,563,22,3,585,0,1576
801011020,3,0,37,0,7,7,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,17,0,17,0,0,0,0,0,0,0,43,8,6,0,21,0,53,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,0,12,0,6,0,3,0,13,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,278,14,0,0,14,4,297,12,112,11,0,118,0,132,0,5,12,0,16,0,16,0,0,0,0,0,0,0,12,114,21,0,132,0,150,0,0,0,0,0,0,0,295,131,21,0,150,4,445
801011021,0,0,48,4,14,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,14,0,20,0,0,0,0,0,0,0,51,17,0,0,16,0,68,17,0,0,0,0,0,17,0,12,0,0,12,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,11,0,14,0,0,0,0,0,0,0,24,11,0,0,11,0,33,12,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,17,3,0,0,3,0,17,327,18,0,0,18,0,339,21,106,0,0,106,0,125,0,7,8,0,15,0,15,0,0,0,0,0,0,0,21,106,8,0,119,0,142,0,0,0,0,0,0,0,346,123,8,0,137,0,485
801011022,5,0,71,0,7,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,9,0,0,0,0,0,0,0,66,10,0,0,14,0,81,30,0,0,0,0,0,26,0,4,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,8,0,9,0,0,0,0,0,0,0,29,5,4,0,5,0,38,9,0,0,0,0,0,9,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,9,4,0,0,4,0,15,545,31,0,0,31,0,572,27,106,10,0,110,0,145,0,6,4,0,12,0,12,0,0,0,0,0,0,0,27,111,16,0,122,0,156,0,0,0,0,0,0,0,572,144,16,0,154,0,731
801011023,0,0,35,5,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,9,0,0,0,0,0,0,0,36,3,0,0,3,0,43,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,5,263,3,7,0,8,0,274,24,98,4,0,107,0,136,0,7,0,0,7,0,7,0,0,0,0,0,0,0,24,107,4,0,118,0,140,0,0,0,0,0,0,0,292,118,15,0,124,0,418
801011024,3,0,51,0,10,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,52,7,0,0,8,0,62,10,4,0,0,4,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,11,5,0,0,5,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,389,20,0,0,20,0,409,31,130,0,0,131,0,163,0,8,6,0,5,0,5,0,0,0,0,0,0,0,31,132,3,0,140,0,171,0,0,0,0,0,0,0,424,152,3,0,161,0,581
801011025,0,0,54,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,52,3,0,0,3,0,65,28,0,0,0,0,0,28,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,29,5,0,0,5,0,37,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,454,6,0,0,6,0,463,19,39,0,0,45,0,60,3,0,0,0,0,0,5,0,0,0,0,0,0,0,22,46,0,0,45,0,63,0,0,0,0,0,0,0,472,46,0,0,48,0,527
801011026,3,0,93,3,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,11,0,0,0,0,0,0,0,93,14,0,0,14,0,110,32,0,0,0,0,0,32,5,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,14,0,0,0,0,0,0,0,34,5,0,0,5,0,42,17,3,0,0,3,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,3,0,0,3,0,24,501,29,0,0,29,0,528,18,70,0,0,76,0,93,0,6,0,0,6,0,6,0,0,0,0,0,0,0,18,78,0,0,79,0,100,0,0,0,0,0,0,0,518,107,0,0,111,0,628
801011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
