SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
313011362,2289,1346,1135,1517,1932,2254,3033,1802,384,15701,3,3,0,0,4,6,10,5,0,35,0,4,0,3,0,7,13,7,0,38,8,0,0,0,0,4,15,13,0,45,74,50,39,41,47,59,85,33,11,440,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,5,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,53,47,49,56,79,123,57,10,548,78,54,47,48,61,83,134,66,10,583,2369,1402,1177,1567,1992,2341,3166,1865,399,16280
313011363,1829,1198,879,1287,1985,3379,4914,3183,927,19584,3,0,0,0,4,10,12,15,9,45,6,4,4,3,5,13,12,9,9,68,0,4,8,0,6,9,41,16,0,89,49,44,53,49,57,117,104,44,17,522,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,56,51,61,58,72,143,168,76,24,705,62,51,65,56,75,158,174,86,32,753,1893,1242,940,1336,2060,3537,5089,3271,955,20330
313021364,1435,871,946,840,902,643,453,238,97,6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,25,9,15,11,11,9,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,10,15,14,9,7,5,3,106,18,24,10,15,14,9,7,5,3,107,1453,894,956,856,911,652,462,240,100,6524
313021366,5345,3012,3467,2738,2394,2181,2096,1186,411,22824,12,3,6,4,0,0,4,17,0,45,0,0,9,0,0,8,3,0,0,27,0,4,7,10,5,3,3,3,0,32,91,92,100,63,58,38,31,10,10,493,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,104,127,77,63,46,39,12,11,571,101,110,134,79,63,46,42,29,14,615,5444,3121,3598,2810,2458,2231,2140,1210,424,23440
313021367,821,513,443,519,664,546,394,170,42,4114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,28,12,6,8,5,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,12,10,8,6,0,0,3,74,10,28,18,13,8,6,0,0,3,78,834,535,456,528,673,554,394,171,44,4192
313021368,2479,1485,1854,1378,1230,1004,828,410,93,10774,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,34,34,48,30,29,22,23,6,0,231,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,50,42,29,29,26,8,0,256,39,42,56,42,29,30,26,14,0,261,2516,1526,1906,1417,1259,1029,854,421,99,11033
313021369,744,463,428,484,585,627,486,196,54,4070,5,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,3,0,21,9,3,6,15,4,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,23,11,6,6,13,8,3,4,83,11,23,8,6,6,17,12,7,4,98,755,488,437,491,590,645,502,204,56,4167
313021572,3703,2192,2612,2231,1982,1698,1553,892,274,17141,0,4,0,0,0,7,12,3,0,29,0,0,0,0,0,3,5,0,0,11,0,0,8,0,0,0,5,5,0,19,56,104,87,69,49,52,56,38,16,523,0,0,0,0,0,3,9,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,105,101,75,56,60,74,39,16,582,57,106,103,71,54,65,81,43,14,614,3758,2298,2717,2306,2038,1764,1639,934,290,17750
313021573,2345,1329,1517,1387,1382,1368,1161,838,409,11732,0,3,0,0,0,6,0,0,3,19,0,0,0,0,0,5,4,0,0,11,0,0,4,3,4,0,0,0,0,12,43,55,56,33,20,30,25,10,4,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,54,57,35,28,35,33,10,4,300,47,59,57,33,28,36,36,7,5,315,2395,1384,1575,1418,1408,1407,1196,852,413,12049
313031370,964,506,603,744,730,784,769,343,90,5536,0,3,3,9,4,0,6,0,0,19,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,6,6,3,0,9,48,21,35,34,40,47,73,19,4,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,21,38,34,37,54,81,22,4,344,48,24,39,45,41,55,81,22,4,364,1014,525,648,787,770,837,855,364,99,5904
313031371,1395,923,1422,1246,1171,1103,972,408,131,8765,5,0,5,0,0,4,0,3,0,16,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,3,17,29,18,18,32,24,30,7,0,166,0,3,0,0,3,0,5,0,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,16,18,29,31,36,6,0,189,23,34,21,18,33,33,40,14,0,205,1422,952,1443,1258,1209,1132,1010,419,134,8979
313041372,3225,2194,2190,1945,2053,1915,1493,698,180,15901,0,0,0,0,0,7,3,0,0,23,5,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,7,0,18,51,67,51,41,22,29,25,10,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,72,58,43,23,34,30,13,5,327,54,74,61,47,23,39,31,14,5,351,3279,2272,2250,1991,2076,1957,1525,716,188,16244
313041373,4162,2680,2342,2617,2702,2638,2546,1598,557,21844,7,4,6,5,4,4,11,4,0,39,3,3,0,0,0,5,0,4,0,20,0,0,0,0,0,4,0,7,0,19,67,91,63,58,57,52,48,18,6,452,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,94,64,61,56,65,53,28,6,493,81,95,70,62,63,65,65,30,6,537,4243,2773,2411,2680,2765,2703,2609,1629,564,22380
313041374,1031,823,685,675,819,845,517,234,38,5675,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,14,21,12,11,4,4,3,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,21,11,10,12,5,3,0,99,14,16,21,11,10,12,3,3,0,100,1046,843,707,691,830,858,525,243,42,5772
313041375,5100,2886,2575,3025,2954,1798,1208,563,158,20269,4,3,0,0,3,0,0,0,0,22,6,3,3,0,3,3,5,0,0,27,0,0,5,0,0,5,5,0,0,19,48,77,45,23,23,24,25,11,6,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,50,30,33,32,35,22,9,340,58,84,49,35,34,37,37,22,11,362,5159,2977,2625,3057,2994,1830,1238,586,164,20626
313041376,567,401,337,365,510,445,358,133,24,3135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,8,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,9,10,0,0,36,4,13,3,0,3,9,9,0,0,46,569,416,341,366,507,453,368,133,24,3184
313051377,1315,794,832,977,1216,1143,997,578,219,8074,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,3,3,4,0,13,0,0,0,0,0,5,4,0,0,7,10,15,11,29,30,15,22,5,0,139,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,14,33,33,18,24,14,0,173,13,15,18,36,33,18,24,14,0,183,1329,815,852,1016,1251,1161,1026,588,221,8255
313051378,1678,998,999,1418,1748,1846,1685,836,242,11445,3,6,0,0,9,11,6,3,0,31,0,0,3,0,3,5,16,0,4,28,0,0,0,0,0,5,12,10,6,28,25,40,33,29,34,40,36,13,0,265,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,35,33,41,45,69,31,6,332,30,47,34,35,45,54,71,33,6,367,1709,1047,1035,1446,1800,1900,1760,866,250,11810
313051379,1251,905,785,1049,1427,1549,1692,997,371,10026,0,0,0,0,6,4,12,4,3,26,0,0,0,5,4,5,3,4,5,18,0,3,0,0,6,8,9,0,0,30,35,38,39,55,63,47,62,26,10,373,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,43,60,76,62,69,30,14,434,35,44,43,63,73,62,83,34,13,455,1287,948,823,1109,1501,1608,1774,1031,388,10476
313051380,3110,1983,1743,1933,2102,1884,1927,1519,741,16936,4,3,4,0,0,0,4,3,0,19,0,0,0,0,0,0,4,0,0,10,0,0,0,0,3,9,3,0,0,8,37,55,58,40,54,45,35,19,23,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,57,58,48,56,56,41,18,25,400,45,59,62,48,57,56,46,25,24,418,3151,2040,1806,1980,2160,1942,1973,1543,769,17353
313051574,7,57,58,27,59,30,33,8,0,279,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,35,44,53,37,42,60,17,6,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,53,37,42,63,18,6,0,303,35,48,53,37,42,65,18,6,0,304,46,105,108,62,102,100,53,18,0,583
313051575,2257,1444,1019,1684,2158,2238,2154,1189,445,14578,0,0,0,0,3,3,5,4,0,21,0,0,5,5,9,10,14,3,0,39,5,0,0,0,0,3,20,12,0,42,50,46,48,32,35,63,54,24,3,353,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,58,48,52,44,41,77,96,44,3,464,58,48,51,46,40,81,104,49,3,483,2314,1489,1073,1728,2198,2319,2258,1241,449,15063
314011382,3222,2050,1550,2110,2347,2092,1454,819,286,15930,0,0,0,0,5,0,4,4,0,16,0,0,6,0,0,4,8,0,0,20,0,0,0,0,0,0,0,0,0,6,24,39,31,18,19,17,12,14,13,184,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,41,19,23,21,24,13,11,225,24,47,41,19,31,23,28,22,9,244,3249,2094,1587,2127,2377,2116,1485,835,301,16172
314011383,4415,2506,2465,2854,2818,2145,1241,535,94,19069,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,18,0,0,9,0,0,0,5,0,0,8,46,53,48,28,14,18,14,14,4,237,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52,54,28,24,19,32,14,4,275,45,52,56,31,24,21,35,14,4,278,4464,2558,2526,2888,2836,2162,1273,551,99,19352
314011384,1817,960,719,1126,1559,1268,966,420,81,8914,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,4,6,0,0,9,0,0,0,5,0,0,5,0,0,3,33,38,26,12,26,13,28,13,6,191,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,32,18,28,20,34,13,3,216,39,33,32,18,29,20,37,11,3,223,1848,996,752,1143,1587,1284,1001,434,88,9137
314011385,1703,1078,693,1032,1431,916,532,196,38,7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,12,14,15,8,9,9,5,11,0,81,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,14,7,14,7,10,13,0,91,12,16,14,7,10,7,10,13,0,96,1714,1096,713,1038,1440,927,541,207,43,7714
314011386,4833,2831,2876,3625,3589,2401,2029,1092,248,23529,0,0,3,4,0,0,0,4,0,10,0,0,0,3,0,3,6,0,0,17,0,0,0,0,0,4,0,0,0,10,34,65,46,28,44,27,25,16,8,298,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,43,63,54,37,54,38,36,15,8,345,46,69,56,41,54,39,36,19,6,357,4876,2894,2931,3669,3645,2437,2067,1111,255,23884
314011387,2413,1381,691,1391,2197,1814,1318,621,118,11955,4,0,0,3,0,0,4,0,0,15,0,0,3,6,3,8,8,12,0,31,5,0,0,0,0,0,3,0,0,11,29,38,36,26,25,12,26,10,4,208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,35,44,24,25,29,39,26,14,270,32,35,44,30,35,27,43,26,10,280,2448,1420,738,1422,2232,1842,1362,649,125,12234
314021389,5596,2699,4131,3547,2475,1770,1294,692,262,22458,0,0,8,0,0,0,0,0,3,8,0,0,7,0,0,4,7,0,0,23,0,0,0,3,0,0,3,0,0,14,62,76,64,37,38,26,16,10,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,74,73,42,41,27,27,12,5,369,66,74,78,39,41,30,30,10,10,380,5661,2777,4205,3585,2519,1798,1326,703,265,22839
314021576,1180,764,1032,754,603,411,246,86,23,5105,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,18,26,10,11,9,12,17,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,12,17,5,20,15,0,0,118,20,23,12,16,12,20,18,0,0,125,1201,794,1043,768,609,427,263,85,23,5229
314021577,4333,2679,3353,2901,2585,2188,1749,933,342,21059,9,0,6,5,0,7,8,6,0,40,0,3,4,0,4,6,6,0,0,17,0,0,0,0,0,0,0,0,0,7,71,95,74,48,39,31,33,9,7,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,94,79,59,43,38,36,15,8,443,81,96,87,61,44,44,44,17,6,477,4413,2777,3430,2965,2622,2231,1794,951,357,21541
314021578,4105,1811,2262,2887,1739,883,574,188,101,14551,0,0,4,0,0,0,0,0,0,9,4,0,0,4,0,0,0,0,0,16,3,5,0,0,0,0,0,0,0,6,29,36,31,27,20,18,10,3,0,172,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,33,31,23,17,21,6,0,203,37,40,35,31,23,17,21,7,0,208,4142,1854,2299,2917,1755,900,594,196,111,14759
314021579,5427,2975,2810,3603,3298,1848,1290,879,311,22442,0,4,0,0,0,0,0,4,0,10,0,0,5,4,3,0,3,3,0,18,0,0,0,5,4,0,6,0,0,13,33,72,43,27,27,15,30,20,0,264,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,78,48,32,35,17,39,23,0,312,35,75,48,34,32,20,39,26,0,321,5455,3054,2862,3633,3331,1870,1330,907,314,22766
314031391,2096,1232,1331,1504,1222,1021,1002,400,176,9985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,34,34,14,27,21,17,8,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,37,14,31,21,20,7,0,185,28,36,37,14,31,21,20,11,0,187,2122,1265,1364,1520,1248,1045,1019,410,179,10177
314031392,1428,871,1090,990,818,669,545,320,135,6868,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,6,0,0,10,0,0,0,0,3,0,0,0,0,3,19,40,32,10,12,17,7,4,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,30,15,18,17,13,4,0,161,22,37,37,10,18,18,14,4,3,173,1452,911,1125,1009,838,685,562,324,138,7043
314031393,1677,1160,1066,1119,1265,1060,726,291,63,8436,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,10,20,40,31,20,18,14,12,9,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,31,20,15,14,10,11,0,181,22,42,31,22,18,19,16,11,0,194,1703,1206,1107,1141,1284,1080,733,299,62,8629
314031394,2587,1650,2053,1963,1553,1418,1230,682,152,13293,4,4,3,0,0,0,0,0,0,11,0,0,0,0,0,5,4,3,0,16,0,4,0,0,0,0,0,0,0,8,27,58,55,24,49,30,20,14,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,62,57,29,50,32,28,16,4,304,34,62,54,29,49,35,28,16,5,319,2621,1718,2109,1996,1604,1452,1260,695,157,13614
315011395,235,171,178,123,141,89,38,5,0,976,17,14,6,13,4,9,3,0,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,13,3,10,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3,8,0,0,0,43,18,15,20,19,8,13,4,0,0,104,248,188,198,140,150,108,42,5,0,1085
