SA2_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
210031440,1190,650,1103,889,719,596,441,417,231,6241
210031535,2684,1770,2996,2301,1544,1343,907,740,508,14783
210031536,1447,1057,2203,1371,866,716,463,406,319,8857
210031537,1322,892,1534,1462,950,760,482,295,204,7898
210031538,3029,1779,3276,2912,2197,1659,1039,726,607,17214
210041240,2618,1759,1741,1722,1986,1883,1266,519,183,13671
210041539,1116,483,1287,884,523,509,314,94,14,5237
210041540,2771,1742,2082,2134,1985,1640,1429,812,380,14985
210041541,2159,1355,1741,1487,1463,1481,970,401,110,11166
210051242,2798,1853,2783,2016,1396,1376,858,562,221,13859
210051243,3485,2179,2381,2005,1879,1622,1246,938,327,16057
210051245,3053,2071,2370,2336,2254,2328,2094,1173,352,18024
210051246,4641,3006,3214,3148,2983,2678,1668,627,132,22095
210051247,3198,2196,2248,1868,1818,1821,1106,530,108,14890
210051248,12,20,21,15,18,17,14,8,0,126
210051250,998,609,1165,955,782,740,738,466,117,6576
210051441,1722,1135,1209,1124,997,1014,615,224,59,8099
210051442,3150,1753,1779,2292,1564,1030,525,168,50,12309
210051443,5351,3031,3570,3746,2502,1998,1074,320,85,21673
210051445,6792,2325,6038,4436,1740,1222,614,171,43,23374
210051542,3018,1033,2041,2164,766,478,259,67,17,9842
210051543,3445,1557,2399,2547,1244,829,533,314,113,12999
210051544,1849,1705,1301,1168,1400,1181,572,236,64,9479
210051545,3683,2482,2014,2037,1933,1389,678,347,99,14658
211011251,2067,1320,2061,2010,1540,1378,1126,760,338,12589
211011254,2997,2064,2066,2633,2242,1897,1573,893,230,16601
211011255,1136,1075,619,757,1119,1104,532,204,51,6594
211011256,2521,1892,2038,2003,2042,2425,1488,744,272,15418
211011257,1460,1149,744,982,1324,1072,628,404,134,7905
211011258,1673,1545,1022,1207,1657,1641,957,514,151,10375
211011259,2648,1527,1544,2101,1753,1718,1806,843,404,14341
211011260,2652,2217,2002,2202,2236,2489,2184,1252,708,17942
211011446,3979,2356,3715,3561,2943,2596,2350,1439,626,23560
211011447,2403,1454,1915,2090,1858,1670,1454,944,354,14145
211011448,2712,1881,1988,2143,2175,1973,1493,741,226,15334
211011449,868,496,525,601,661,569,423,164,43,4345
211021261,2752,2227,1243,1829,2529,2220,1714,1213,550,16275
211021262,1668,1597,657,957,1741,1603,1170,524,198,10112
211031263,2142,1392,1607,1763,1629,1552,1019,479,278,11871
211031265,3329,2477,1797,2331,2698,2677,1703,791,249,18059
211031266,3199,2001,3110,3048,2319,1841,1564,1044,584,18715
211031267,4042,2333,2635,3221,2947,2363,1890,1197,505,21132
211031268,1764,1172,866,1250,1400,1297,1030,657,208,9654
211031450,2895,1533,2620,2448,1921,1758,1628,936,372,16109
211031451,2552,1474,1712,1963,1732,1503,1434,1170,595,14139
211031452,991,483,650,748,653,561,460,257,82,4898
211041269,1754,1194,1218,1522,1457,1267,1056,849,456,10780
211041270,2975,1858,2374,2675,2308,1876,1484,909,326,16795
211041271,2175,1351,1816,1951,1658,1223,1028,771,437,12413
211041272,2265,1297,933,1756,1594,1124,969,800,257,10993
211041273,1762,1506,1103,1314,1579,1481,1653,1063,495,11954
211051274,1903,1227,1008,1502,1537,1353,1013,386,79,10005
211051275,2301,1421,1536,1629,1502,1362,1174,691,165,11779
211051276,2402,1427,1510,1606,1877,2070,1773,1030,374,14065
211051277,1850,1030,1521,1402,1054,1087,950,733,280,9916
211051278,3421,2417,2613,2419,2658,2491,1947,1181,445,19599
211051279,1080,698,567,698,925,784,653,307,94,5816
211051280,1362,767,781,926,953,809,703,430,213,6943
211051281,4590,2805,3374,3363,2908,2532,2080,1146,346,23146
211051282,1690,987,812,1238,1580,1476,1308,513,113,9706
211051283,1962,1201,1304,1326,1305,1231,935,452,76,9799
211051284,1844,1116,1095,1391,1491,1425,1009,332,81,9777
211051285,1497,1027,979,924,1153,1102,723,394,94,7902
211051286,2996,1890,1962,1904,2395,2448,1999,904,295,16799
212011289,3722,2269,1839,2438,2791,2673,1879,793,227,18633
212011546,5464,3077,4157,3869,2975,2020,1358,585,125,23632
212011547,1945,1232,1064,1151,1373,1410,993,535,174,9868
212011548,2103,1174,1665,1213,1193,1106,950,480,185,10069
212011549,3707,1738,3042,2269,1664,1247,968,568,234,15441
212011550,1931,852,1419,1254,764,563,463,206,28,7479
212011551,1156,730,1274,785,674,616,542,501,163,6439
212011552,6772,3297,4154,4542,3072,2052,1566,980,360,26783
212021293,3822,2825,2392,2800,3195,3021,2279,1790,842,22963
212021295,2327,1437,2272,1790,1287,1156,889,522,200,11889
212021297,2261,1447,1753,1477,1296,1385,993,558,314,11472
212021299,1456,1288,694,846,1267,1233,844,409,197,8241
212021453,2065,1513,1623,1641,1539,1736,1261,518,198,12086
212021454,2404,1560,1783,1841,1559,1914,1554,588,167,13360
212021455,2607,2011,1845,1810,1924,1787,901,469,148,13504
212021456,2881,1846,2650,2082,1773,1653,1118,546,217,14758
212021553,4218,2688,1750,3003,2889,1669,996,451,87,17760
212021554,2797,1468,1552,2128,1596,939,519,192,62,11254
212031300,4299,2800,3494,3027,2661,2358,1648,742,245,21281
212031303,4233,1803,3498,2778,1832,1541,1052,498,172,17400
212031304,5714,2389,4086,3976,2224,1548,1019,428,151,21535
212031306,4588,2299,2539,3453,2414,1447,828,303,163,18027
212031308,1536,957,951,1021,1138,1161,846,331,89,8024
212031457,2729,2312,1291,1644,2236,1591,866,404,82,13152
212031458,3790,2735,2269,2428,2412,1704,892,373,114,16713
212031555,3100,1126,1579,2282,1182,569,465,205,20,10535
212031556,4384,1531,3544,3105,1182,650,316,92,5,14802
212031557,6456,2949,3681,4534,2438,1364,1064,711,221,23415
212031558,3323,1438,2543,2306,1006,626,457,372,222,12289
212031559,3749,1719,1820,2628,1524,730,401,157,45,12772
212031560,2720,1598,1832,1751,1546,1368,711,329,61,11910
212031561,2807,1861,2110,1719,1582,1486,745,315,83,12715
212031562,2791,1874,2137,1931,1553,1563,997,422,107,13368
212041309,1738,1159,1366,1539,1408,1520,1533,909,395,11554
212041310,1892,1762,3092,1918,1440,1209,1048,746,283,13381
212041312,3943,2692,3343,3129,2753,2515,2239,1366,543,22526
212041313,1847,1205,843,1332,1550,1406,1227,773,321,10499
212041316,1264,892,999,984,1009,857,824,519,115,7456
212041317,3222,2959,4544,2996,2530,2346,1828,1200,614,22248
212041318,2076,1730,1937,1710,1531,1581,1186,642,229,12621
212041459,2068,1461,2811,2010,1307,1311,907,539,327,12739
212041460,3204,2622,3606,2711,2217,2038,1671,1087,428,19591
212041563,3677,2574,4457,3307,2283,2078,1531,1038,541,21487
212041564,2044,1179,1807,1457,966,718,642,414,141,9350
212041565,2532,1784,2096,1984,1781,1806,1762,1012,339,15096
212041566,3387,2104,2189,2763,2093,1406,771,274,119,15093
212051319,3229,2377,3519,2987,2449,1969,1477,973,531,19507
212051321,3641,2911,2164,2918,2865,2462,2258,1700,686,21603
212051322,3440,2893,2799,3002,2690,2430,1769,1308,712,21036
212051323,2700,2264,1873,2153,2186,1955,1349,1075,524,16073
212051324,3288,2463,2418,2659,2661,2145,1642,1320,665,19265
212051325,3516,2190,2704,2894,2599,2073,1965,1420,519,19889
212051326,3634,2883,4138,3345,3007,2422,1664,1168,660,22928
212051327,3017,2369,1759,2325,2729,2387,2685,2204,1178,20652
212051567,673,3651,2897,915,476,410,314,255,230,9829
212051568,1260,2309,3714,1590,974,819,612,479,295,12052
213011328,1162,759,1602,1275,839,696,625,359,186,7502
213011329,1931,1548,1319,1431,1558,1222,718,221,92,10038
213011331,1293,1060,1207,967,1093,1193,830,329,96,8077
213011332,2068,1510,1752,1589,1561,1852,1729,769,249,13082
213011333,2604,1731,1981,1852,1676,1684,1663,658,136,13983
213011334,3494,2628,3819,2699,2259,2224,1953,1105,391,20581
213011335,2723,2283,2945,2211,2054,1927,1687,1103,529,17454
213011336,1534,1085,1982,1503,1147,930,640,381,229,9445
213011337,2010,1532,2046,1548,1501,1441,1026,614,338,12047
213011338,3094,2189,3066,2595,2261,1974,1733,1235,412,18558
213011339,1965,1681,1869,1523,1637,1458,836,463,296,11726
213011340,2366,2482,1883,1646,2602,3028,1861,802,241,16910
213011569,3667,2043,3072,2800,2082,1754,1632,799,157,18004
213011570,2432,1052,1167,1799,1116,639,305,115,16,8653
213021341,2383,1104,1569,2238,2016,1602,1370,887,398,13556
213021342,3029,1857,2588,2659,2459,2569,2003,919,402,18479
213021343,2900,1336,2619,2376,1729,1223,1082,1064,606,14931
213021344,4038,1682,2485,3494,2881,2069,1183,594,320,18753
213021345,1047,545,639,825,697,644,353,166,44,4952
213021346,2791,1887,1282,1908,2640,2493,1789,813,303,15912
213031347,2983,2368,4422,3051,2180,1817,1361,592,296,19068
213031348,1813,1891,5187,3152,1773,1440,971,573,334,17131
213031349,1725,1585,2698,2087,1687,1357,952,366,114,12573
213031350,1762,713,1685,1873,1402,920,466,273,147,9247
213031351,2016,1051,2636,2224,1534,1104,643,357,169,11735
213031352,2955,1396,2634,2875,2356,1586,856,507,293,15463
213041353,5158,2767,3571,3442,3135,2664,2371,1187,431,24717
213041358,5439,2706,3187,3408,2534,1843,1455,542,104,21208
213041359,4318,1802,4639,3850,1471,814,498,144,22,17553
213041360,4923,2837,2031,3523,3140,1561,961,450,108,19539
213041461,1202,741,718,844,715,649,425,294,200,5800
213041462,1842,787,673,1441,818,455,267,78,11,6377
213041463,4548,2997,2397,3304,3420,1886,1242,477,95,20365
213041571,2557,1227,1435,1552,1055,842,714,330,107,9829
213041572,2331,761,1994,1528,486,314,150,34,9,7598
213041573,859,277,336,583,439,261,195,37,6,2990
213041574,2788,1163,1980,2103,1006,594,357,91,15,10098
213041575,3173,2587,2019,2269,2735,1867,1051,410,75,16182
213041576,2561,1527,1672,1636,1479,1349,917,381,106,11632
213041577,1483,869,1069,1030,949,894,1004,481,109,7886
213041578,4447,1911,2895,2580,1720,1266,1195,471,165,16658
213051361,3414,2562,2565,2429,2538,2639,1535,575,185,18446
213051362,3652,2293,2779,2672,2165,2267,1889,876,167,18772
213051363,2309,1449,2698,2271,1166,866,499,145,55,11459
213051368,3177,1912,2629,2707,2026,1773,1356,802,435,16810
213051464,5248,2159,2870,3992,2473,1394,841,246,42,19274
213051466,6124,1636,2397,5369,1919,843,654,142,7,19091
213051467,3707,2320,2944,2581,2340,2226,1593,900,402,19010
213051468,5171,2675,4646,3731,2336,1996,1240,443,111,22341
213051579,3236,1070,1982,2564,938,451,248,85,46,10616
213051580,3191,1874,1702,2397,2397,1300,784,440,81,14167
213051581,2453,1129,1312,2137,1321,609,385,139,73,9565
213051582,3195,979,2568,2261,595,311,157,48,7,10132
213051583,7889,3521,5036,6098,2723,1515,913,341,78,28116
213051584,2137,740,2037,1646,347,183,91,20,4,7197
213051585,3184,1430,1750,2183,1194,703,453,228,49,11182
213051586,2343,1019,2714,2203,601,285,126,35,3,9340
213051587,2778,880,2100,2379,752,420,220,51,11,9596
213051588,5898,2114,3407,4197,1636,938,601,245,39,19065
213051589,2430,1199,2110,1694,721,507,270,81,20,9032
213051590,3341,1716,2000,2321,1670,1262,839,324,76,13546
214011370,4218,2481,3684,3199,2883,2557,1703,835,423,21976
214011371,3810,2768,3674,3265,3109,2835,2408,1227,494,23586
214011372,3387,2065,3182,2620,2353,2257,1817,1264,504,19453
214011373,3589,2060,1568,2371,2704,2378,1996,1378,758,18801
214011374,4951,2961,3161,3479,3453,3167,2266,1123,373,24939
214011375,3032,1589,2352,2682,2445,2036,1682,1016,385,17215
214011376,2854,1667,1453,2079,2036,1691,1042,402,83,13303
214021377,1798,1237,1134,1324,1809,1958,2215,1442,451,13366
214021378,763,517,347,428,789,1196,1211,576,169,5995
214021379,4227,2934,2742,2745,2887,3067,3023,1843,511,23970
214021381,3848,2201,913,2140,2989,2471,2194,1446,531,18734
214021382,3814,2269,1144,2246,3132,2514,2445,1657,618,19846
214021383,2743,1464,1563,1859,2582,3211,3741,2054,592,19811
214021384,3216,1977,2163,2251,2633,3042,3572,2720,1365,22944
214021385,3236,2175,2443,2144,2386,2611,1999,1089,436,18522
214021591,2724,1655,1334,1746,2181,1590,1661,1541,744,15175
214021592,1141,825,765,961,1234,1551,2043,1456,596,10581
215011386,1223,868,1177,946,1052,1175,1093,664,303,8500
215011387,563,247,260,359,435,536,515,222,62,3204
215011388,3161,1932,2254,1913,1893,2136,1857,1245,589,16985
215011389,585,414,304,354,529,623,412,179,68,3471
215011390,1075,640,721,670,817,1119,971,628,320,6956
215011391,504,301,320,290,441,574,549,346,130,3453
215011392,1294,823,1028,838,1024,1315,1254,676,251,8504
215011393,459,188,240,260,356,493,427,235,97,2766
215011394,1000,583,591,567,731,1121,995,609,297,6501
215021395,1559,906,869,944,1106,976,786,415,133,7700
215021396,990,491,550,548,672,730,575,300,132,4976
215021398,629,344,393,431,432,614,530,241,106,3726
215021399,1142,703,752,733,796,909,629,326,153,6138
215021469,3173,2091,2734,2096,2144,2204,1940,1150,492,18027
215021470,3057,1915,2331,1975,1938,1945,1682,1068,507,16408
215031400,930,568,550,490,810,1051,950,547,286,6184
215031401,1025,581,532,638,853,1095,1138,670,193,6719
215031402,646,349,346,381,434,580,612,401,215,3960
215031403,688,364,661,610,392,454,362,132,74,3740
215031404,2146,1253,1643,1338,1133,1321,1116,813,417,11186
215031405,1172,677,768,728,799,1080,769,375,105,6477
216011406,2625,1733,1724,1605,1970,2173,1997,1270,540,15636
216011407,2034,1202,1123,1146,1352,1498,1428,919,412,11121
216011408,731,419,348,427,570,651,486,230,55,3927
216011409,623,410,325,364,498,643,583,398,171,4016
216011410,620,345,392,359,555,764,660,393,103,4193
216021411,1039,594,703,686,716,808,994,670,259,6465
216021412,495,268,266,286,404,520,394,175,34,2843
216021413,2170,1341,1335,1279,1607,1923,1661,879,364,12555
216021414,1350,739,758,787,934,1159,1536,1010,390,8661
216031415,1403,969,1060,886,1031,1058,1043,624,238,8312
216031416,3910,2460,2708,2467,2429,2422,1858,1102,573,19928
216031418,762,492,367,483,612,622,456,182,42,4017
216031419,1787,1030,1211,1128,1463,1557,1290,683,196,10346
216031593,2047,1044,1022,1226,1172,1058,842,489,185,9082
216031594,3272,1946,2506,1962,1787,1758,1702,1171,413,16520
217011420,1328,774,790,855,1190,1579,1431,732,245,8920
217011421,1738,1153,1161,1047,1174,1368,1362,928,426,10346
217011422,1764,1171,1080,1204,1474,1755,1622,816,346,11230
217011423,1093,582,503,648,856,1037,1003,422,161,6301
217031471,537,331,329,338,403,485,551,389,131,3491
217031472,2176,1387,1657,1409,1489,1553,1536,1056,502,12756
217031473,1037,578,556,658,754,901,813,303,77,5669
217031474,868,518,507,527,656,959,740,427,186,5395
217031475,1258,821,729,729,993,1086,863,501,198,7180
217031476,523,277,366,393,574,772,730,292,81,4008
217041477,1389,767,781,728,929,1091,830,381,128,7018
217041478,1839,973,917,1090,1297,1480,1491,676,245,10014
217041479,4206,2608,2850,2685,2817,2857,2443,1422,525,22405
217041480,2052,1372,1694,1605,1674,1761,1679,956,549,13337
297979799,0,0,6,16,3,14,4,0,0,38
299999499,1143,1131,1819,1736,1393,1074,613,152,29,9089
301011001,3236,1965,2140,2298,2177,2123,1690,693,253,16574
301011002,1449,1078,637,956,1181,1027,788,330,102,7550
301011003,2747,1766,1531,1895,2099,1936,1784,1044,427,15230
301011004,3343,2055,2401,2503,2284,2415,2006,931,314,18254
301011005,747,359,482,537,492,516,484,200,54,3877
301011006,2151,1549,974,1455,1841,1769,1314,634,215,11893
301021007,2098,1665,1170,1530,2131,2460,2476,1628,699,15851
301021008,1050,773,445,722,928,897,792,549,213,6379
301021009,3622,2174,1959,2356,2485,2227,1798,919,235,17765
301021011,1933,1012,932,1309,1298,954,593,266,54,8357
301021012,4136,2671,2321,2625,2658,2165,1564,809,324,19263
301021013,2312,1669,1220,1530,2007,2079,1957,1585,790,15140
301021550,316,173,161,212,285,371,409,184,38,2156
301021551,694,471,361,580,1091,1935,2189,995,171,8481
301031014,0,0,0,4,0,6,0,0,0,8
301031015,1430,814,625,1042,1274,1159,835,492,224,7890
301031016,2429,1333,1179,1752,1870,1366,1007,665,256,11860
301031017,891,577,890,821,704,449,297,106,35,4775
301031018,1677,937,1353,1379,1135,1057,782,434,119,8881
301031019,2577,1064,806,1783,1564,844,541,223,50,9446
301031020,2570,1615,1511,1928,2304,2004,1476,727,364,14502
301031021,3062,1714,2133,2301,2138,1696,1365,855,412,15681
302011022,1659,879,1174,1219,1031,808,625,324,104,7826
302011023,2026,1413,1024,1485,1520,1358,949,510,210,10501
302011024,1685,1117,1191,1408,1154,1008,966,803,510,9844
302011025,1828,1242,1915,1549,1271,867,704,469,203,10044
302011026,1621,1027,848,1204,1125,934,722,350,89,7918
302021027,2178,1378,1436,1717,1671,1502,1388,1060,577,12912
302021028,1355,1553,2687,1625,1112,958,837,779,522,11426
302021029,1236,836,913,963,833,727,515,414,172,6611
302021030,899,476,656,664,635,477,315,238,180,4541
302021031,2599,1895,2586,2385,2114,1413,839,383,217,14432
302021032,1179,834,1413,1079,842,702,483,238,145,6917
302021033,1277,791,1057,1000,867,741,606,522,300,7153
302021034,2223,1204,1366,1722,1566,1048,703,320,200,10344
302031035,1722,1228,1389,1383,1174,1081,851,559,213,9596
302031036,3,15,40,35,18,5,3,0,0,125
302031037,151,214,524,349,263,295,195,71,18,2076
302031038,1321,802,1323,1267,918,700,450,209,75,7068
302031039,2094,1103,1709,1847,1436,1097,773,459,293,10789
302031040,1630,1624,3276,2281,1659,1302,909,424,202,13305
302041041,3554,2136,2322,2620,2250,2004,1587,811,208,17488
302041042,1926,947,880,1429,1581,1324,935,484,165,9664
302041043,622,407,437,528,637,453,400,207,85,3773
302041044,1115,712,423,763,1219,982,786,507,327,6826
302041045,2653,1341,2238,2351,1481,1323,1219,1014,485,14097
302041046,1582,1182,1981,1397,1043,884,705,381,184,9323
303011047,2643,1633,1636,2015,1983,1152,651,294,138,12145
303011048,1292,858,1378,1233,903,606,380,186,103,6930
303011049,2129,1246,1937,1954,1425,1118,935,688,386,11826
303011050,1114,858,1283,1087,838,787,576,248,93,6884
303011051,2943,2106,1450,2098,2324,2312,1818,1066,377,16504
303021052,1523,1924,2944,1950,1421,1059,694,306,118,11935
303021053,2631,2465,3601,2821,2359,1709,1128,684,405,17810
303021054,668,907,1165,724,620,457,273,141,51,5008
303021055,1309,1494,2738,1736,1187,984,651,311,128,10524
303021056,1897,1143,1137,1371,1364,856,577,322,218,8895
303021057,1174,770,1035,1061,847,623,485,276,146,6419
303021058,676,2173,2773,1089,684,533,312,214,142,8597
303021059,1470,1418,1596,1460,1279,1181,895,617,278,10200
303031060,2714,1913,2651,2380,1754,1592,1318,632,236,15186
303031061,800,995,1205,812,661,535,520,356,92,5979
303031062,1852,1256,821,1279,1387,928,727,483,147,8880
303031063,2886,2200,2667,2436,2172,1545,1018,655,290,15873
303031064,2658,1351,1614,2040,1365,1023,649,265,53,11020
303031065,1623,1850,2246,1643,1078,866,626,632,421,10988
303031066,2421,1474,986,1801,1692,1184,958,665,264,11444
303041067,871,778,1355,888,594,492,384,265,80,5704
303041068,1868,1310,2029,1753,1484,1117,709,383,166,10825
303041069,690,686,908,666,514,465,464,343,133,4870
303041070,1416,1124,1242,1211,921,733,429,293,194,7562
303041071,2508,1331,1164,1811,1671,1146,691,411,208,10944
303051072,1962,963,1327,1548,1001,831,855,413,116,9020
303051073,4897,2769,3600,3953,2659,2293,1789,672,212,22845
303051074,2636,1123,2147,1958,1114,712,395,116,22,10220
303051075,3747,2057,1775,2749,2176,1771,1057,507,264,16095
303051076,1910,1211,1751,1371,1117,971,726,437,219,9711
303061077,2069,1251,1185,1297,1116,900,630,379,198,9025
303061078,2598,1821,2686,2292,1569,1472,1105,426,90,14046
303061079,1352,1245,1805,1300,989,874,811,477,174,9033
303061080,3290,2151,2809,2779,1926,1974,1786,977,393,18085
304011081,1416,890,744,1120,1021,897,845,521,192,7645
304011082,1371,801,854,1052,942,856,792,321,102,7086
304011083,886,465,571,703,511,440,367,151,34,4121
304011084,1803,1096,855,1336,1493,1263,955,577,331,9716
304011085,847,530,362,566,616,702,560,201,52,4444
304021086,2350,1294,890,1541,1665,1239,889,531,130,10528
304021087,1346,879,336,765,1143,947,823,508,274,7020
304021088,2240,1255,798,1524,1664,1222,1202,623,206,10731
304021089,990,650,243,630,778,500,340,167,50,4345
304021090,2090,1166,746,1441,1437,973,719,651,226,9438
304021091,1042,788,287,643,976,795,518,343,278,5673
304031092,1763,1049,615,1113,1275,879,612,327,213,7849
304031093,1026,632,544,775,819,589,509,281,139,5321
304031094,2370,2563,1994,2039,1667,1139,980,512,167,13430
304031095,1156,852,892,923,919,688,595,335,98,6452
304031096,1314,4661,2029,1296,882,730,740,462,119,12220
304031097,1192,1698,1905,1353,966,693,595,427,181,9020
304041098,1555,1602,1868,1362,1107,714,470,249,108,9042
304041099,3,0,7,0,12,0,3,6,0,33
304041100,1363,798,1017,1035,922,656,653,588,402,7416
304041101,1837,1082,1253,1468,1277,889,601,332,174,8909
304041102,0,0,0,0,0,0,0,0,0,0
304041103,3611,2160,1227,2337,2806,1978,1601,1043,329,17099
304041104,2765,1362,1256,1945,1782,1065,943,400,165,11681
305011105,660,3039,3970,1967,1390,1175,736,309,62,13310
305011106,415,1603,3815,1759,901,529,288,126,71,9512
305011107,787,1005,1164,925,946,725,457,242,114,6372
305011108,592,1357,2643,1496,1133,1086,839,435,180,9761
305011109,1163,1207,2863,1946,1573,1512,1249,662,281,12454
305011110,1157,3690,4185,2077,1395,835,553,262,79,14243
305011111,530,1115,2383,1232,637,511,324,105,32,6860
305011112,1854,2156,3792,2452,1956,1384,880,362,119,14953
305021113,927,537,613,792,723,543,266,110,41,4554
305021114,1315,774,968,1196,1181,970,604,293,104,7407
305021115,688,1000,1541,987,748,553,360,177,53,6118
305021116,1006,696,655,837,887,616,298,108,31,5133
305021117,2502,1870,2930,2575,1896,1233,724,350,232,14308
305021118,1324,919,1141,1125,1031,680,441,144,51,6857
305031119,462,682,1243,612,455,334,243,180,96,4305
305031120,1127,977,1184,1051,987,601,393,203,53,6593
305031121,872,709,888,834,818,734,522,300,103,5769
305031122,1644,1402,1931,1613,1501,1213,804,462,185,10754
305031123,1113,585,466,771,804,457,249,108,70,4627
305031124,688,786,1211,934,1014,903,654,399,177,6768
305031125,1013,579,498,790,757,617,419,221,66,4949
305031126,1364,2601,2352,1441,1109,629,385,191,97,10165
305031127,763,919,1011,712,672,491,323,156,43,5083
305031128,1029,2303,6561,3220,1832,1473,918,504,178,18016
305031129,750,614,536,566,685,472,263,112,39,4031
305031130,1104,1296,2048,1205,1017,635,406,196,83,7978
305031131,1646,1581,2423,1710,1451,1042,631,338,200,11025
305041132,2863,2111,1347,1871,2312,1570,977,465,192,13716
305041133,685,1131,1191,769,670,511,430,234,52,5670
305041134,2315,1427,956,1551,1715,1108,729,350,182,10343
305041135,1734,1990,2831,1804,1594,1149,711,291,92,12197
305041136,878,1071,1235,885,864,540,317,147,38,5975
305041137,1482,2798,2920,1706,1264,961,768,410,119,12428
306011138,1227,637,535,859,866,746,439,169,48,5537
306011139,1862,1015,1115,1483,1854,1970,1613,718,160,11789
306011140,740,401,386,521,625,530,355,151,27,3742
306011141,3175,1669,1318,2151,2203,1571,1000,480,214,13784
306011142,3321,2097,2255,2418,2372,2064,1462,643,153,16791
306011143,887,527,701,768,1007,1046,818,301,81,6133
306021144,2155,1143,1232,1231,1067,777,482,237,28,8360
306021145,1246,1537,2995,1817,1650,1566,1178,471,115,12567
306021146,1471,863,952,1058,1146,1026,1011,623,230,8376
306021147,2757,1488,1651,1515,1549,1119,819,381,133,11409
306021148,2113,1160,1251,1321,1287,1262,886,415,143,9838
306021149,1929,1200,1085,1340,1482,1350,953,421,199,9963
306021150,3,0,0,0,0,0,0,0,0,7
306021151,1249,803,916,805,755,735,541,283,89,6175
306021152,829,700,754,701,695,636,527,273,74,5191
306021153,1878,1057,1127,1190,1303,1023,715,313,71,8678
306021154,883,798,1136,908,868,747,566,376,241,6519
306021155,1083,583,642,645,604,517,486,253,96,4918
306021156,1477,785,975,1086,1319,1116,900,468,230,8353
306021157,943,661,700,663,669,647,563,231,56,5127
306031158,777,444,393,490,625,787,672,283,83,4568
306031159,1758,971,1210,972,1042,1239,1054,668,336,9257
306031160,1393,729,755,919,1078,1400,1121,471,143,8002
306031161,1754,960,1157,1130,1414,1845,1655,839,239,10999
306031162,0,0,0,0,0,4,0,0,0,4
306031163,749,480,393,277,253,213,92,31,5,2505
306041164,1214,598,578,761,1007,1127,877,402,107,6674
306041165,622,448,964,728,745,901,754,336,76,5582
306051166,1996,1197,1330,1177,1405,1509,1642,972,405,11625
306051167,896,536,418,446,736,1062,899,430,112,5522
306051168,847,405,374,610,720,882,634,291,63,4826
306051169,1563,730,590,957,1226,1563,1525,749,203,9095
306051170,2173,1254,1581,1255,1481,1450,1340,954,340,11825
307011171,865,520,551,468,598,604,435,214,74,4320
307011172,1995,1025,1366,1097,1012,962,747,437,143,8775
307011173,1355,721,777,787,723,753,607,359,137,6230
307011174,799,365,425,430,522,618,490,304,97,4065
307011175,823,440,635,477,523,529,413,266,73,4180
307011176,1470,967,958,908,817,779,515,289,120,6838
307011177,1244,535,652,691,834,878,672,359,109,5989
307011178,673,369,356,393,587,642,560,228,47,3851
307021179,1558,809,726,859,1163,1524,1408,884,237,9175
307021180,1549,926,835,859,995,1067,820,450,163,7662
307021181,510,311,365,334,462,516,394,251,81,3223
307021182,1186,690,562,603,734,751,633,407,224,5791
307021183,3746,2128,2054,1992,2186,2028,1617,898,356,17015
307031184,962,494,478,520,693,745,694,406,121,5109
307031185,674,406,310,414,622,769,737,312,115,4360
307031186,827,439,377,490,702,822,809,409,115,4991
307031187,811,471,515,504,599,719,883,554,236,5286
307031188,1054,562,531,654,808,1084,1036,430,78,6247
307031189,2894,1790,1729,1436,1765,2051,2027,1366,465,15525
308011190,1726,968,1199,1068,975,729,331,135,16,7156
308011191,1561,737,924,966,979,1174,788,392,93,7616
308011192,3554,1893,2239,2217,1763,1437,646,254,79,14089
308031205,1397,1004,1077,867,817,799,584,327,147,7024
308031206,355,193,152,237,268,346,266,109,20,1948
308031207,1022,453,530,612,650,925,932,523,158,5798
308031208,1833,1083,1260,1193,1087,1058,841,512,188,9059
308031209,913,657,707,807,795,708,435,175,29,5224
308031210,3208,1588,1774,1768,1304,1275,924,405,126,12379
308031211,997,634,754,646,574,586,396,215,74,4880
308031212,400,272,216,259,384,568,535,245,65,2945
308031213,2183,1350,1441,1482,1293,1238,915,611,191,10709
308031214,1055,682,788,619,571,552,512,343,166,5292
308031215,1637,967,1064,1064,819,804,600,317,205,7477
308031216,1020,758,849,636,743,708,590,415,175,5903
308031217,506,446,481,397,436,505,334,189,71,3364
308031218,623,366,308,404,467,615,486,198,43,3507
308031219,832,484,421,562,658,774,590,226,51,4598
308031220,550,328,330,370,403,483,372,146,30,3002
308031221,5,0,0,3,0,4,10,3,0,22
308031222,1496,1270,959,853,1011,945,639,512,306,7989
308031223,3737,2253,2190,2410,2646,2926,2302,1310,480,20244
308041528,1845,902,1023,1129,1104,1237,880,559,147,8817
308041529,1210,722,820,815,720,646,394,246,120,5694
308051530,997,449,446,738,1104,1475,1129,403,67,6807
308051531,2236,1112,1101,1307,1551,1426,889,353,91,10063
308051532,0,0,0,3,4,8,5,6,4,30
308051533,3544,1796,2142,1998,1774,1464,859,407,182,14161
308051534,1000,784,834,818,915,894,578,267,89,6174
308051535,2757,1161,1317,1527,1660,1528,1077,402,94,11529
