SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
213051464,0,0,4,6,0,0,5,0,0,16,0,0,4,14,6,0,4,0,0,27,0,3,0,12,11,10,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,5,3,34,7,0,0,4,0,58,0,0,0,9,0,0,0,0,0,8,3,13,12,62,23,13,17,8,0,148,0,0,0,0,7,9,4,0,0,22,0,0,0,16,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,4,0,0,16,0,0,0,4,0,0,0,0,0,9,14,94,88,161,64,30,8,4,0,453,0,0,0,10,8,11,7,0,0,35,4,19,24,82,14,3,0,0,0,154,0,0,0,4,0,0,0,0,0,4,0,12,8,80,13,19,12,0,0,149,0,3,0,10,0,7,4,0,0,22,0,4,4,14,6,5,4,0,0,42,0,0,5,5,9,6,0,0,0,34
213051466,0,0,0,5,0,0,0,0,0,6,0,0,6,22,0,0,0,0,0,36,0,0,0,3,0,4,0,0,0,19,0,4,0,3,0,0,0,0,0,7,0,5,4,29,11,3,0,0,0,60,0,0,0,5,0,7,0,0,0,8,0,26,22,123,26,14,19,0,0,225,0,0,0,0,4,5,5,0,0,15,0,0,7,32,9,0,3,4,0,62,0,0,4,0,0,0,0,0,0,6,0,0,3,4,4,0,0,0,0,18,0,3,0,0,0,0,0,0,0,9,10,77,66,120,45,9,10,0,0,337,0,0,0,5,8,5,3,0,0,14,0,38,23,122,16,0,0,0,0,207,0,0,0,0,3,0,0,0,0,9,0,8,18,57,49,11,5,0,0,156,0,0,0,0,4,0,3,0,0,16,0,3,0,14,5,4,0,0,0,24,0,0,6,0,13,5,3,4,0,36
213051467,0,0,0,4,3,0,0,0,0,11,0,0,4,3,0,5,0,0,0,14,0,0,0,4,5,19,29,21,15,91,0,0,0,0,3,3,0,0,0,4,0,0,0,8,3,0,0,0,0,12,0,0,3,21,7,0,0,4,0,39,0,17,0,33,7,7,8,3,0,76,0,0,0,0,7,11,19,6,0,40,0,0,3,3,0,4,3,0,0,18,0,5,44,166,68,29,11,9,7,327,0,0,6,19,3,0,0,0,0,33,0,3,0,0,0,0,6,3,0,7,0,26,35,78,36,37,23,6,0,243,0,0,0,5,6,0,6,0,0,22,8,4,0,32,5,0,0,0,0,52,0,0,0,0,4,0,0,0,0,4,0,9,16,70,28,16,11,5,0,152,0,0,0,3,3,11,9,8,0,36,0,0,0,5,7,5,5,0,0,26,0,0,0,0,3,15,15,3,0,46
213051468,0,0,0,4,3,0,0,0,0,8,0,0,0,13,0,0,0,3,0,21,0,5,6,4,5,12,34,11,3,76,0,0,0,0,0,0,0,0,0,9,0,3,0,17,3,0,0,0,0,25,0,0,0,9,3,9,0,0,0,23,0,6,0,34,7,7,3,0,0,53,0,0,0,0,0,11,12,7,0,31,0,0,0,15,0,0,0,0,0,24,0,0,11,49,22,14,6,0,0,108,0,0,0,39,5,3,0,0,0,43,0,0,0,4,0,3,4,5,0,15,5,54,61,124,43,37,16,3,0,342,0,0,0,3,0,3,3,0,0,13,3,9,20,59,5,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,14,25,123,35,12,0,0,0,213,0,0,0,6,3,6,3,0,0,13,0,0,5,12,4,0,3,0,0,25,0,0,0,5,12,12,12,4,0,49
213051579,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,9,4,19,9,4,5,0,0,45,0,0,0,0,0,0,5,0,0,10,0,0,0,7,0,3,0,0,0,12,0,0,0,12,10,0,0,0,0,19,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,30,31,64,20,7,0,0,0,176,0,0,0,0,4,0,0,0,0,8,0,15,5,48,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,11,42,55,53,18,6,0,0,178,0,0,0,3,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
213051580,0,0,0,5,3,0,0,0,0,19,0,0,0,9,4,4,3,4,0,14,0,0,0,3,6,9,13,0,0,29,0,0,0,0,3,0,0,0,0,7,0,4,10,22,12,3,0,0,0,52,0,0,0,9,14,3,8,0,0,34,0,6,13,40,16,11,8,4,0,86,0,0,5,0,6,9,10,9,0,37,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,0,0,11,0,0,0,0,3,0,0,4,3,6,3,24,40,60,35,21,4,5,0,199,0,0,0,4,13,15,5,0,0,36,5,8,0,34,4,4,0,0,0,51,0,0,0,0,4,0,0,0,0,7,0,8,19,38,28,17,13,4,0,121,0,0,0,8,9,0,6,0,0,18,0,0,0,3,5,0,0,0,0,8,0,0,6,3,10,6,4,6,3,32
213051581,0,0,0,5,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,6,4,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,0,0,0,21,0,0,0,0,10,0,0,0,0,7,0,3,12,36,8,5,5,0,0,75,0,0,0,0,0,0,11,3,0,19,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,27,23,49,23,16,0,4,0,152,0,0,0,7,5,4,0,0,0,16,4,14,8,45,7,3,0,4,0,89,0,0,0,3,0,0,0,0,0,10,0,4,21,44,25,15,9,0,0,120,0,0,0,0,5,0,0,0,0,7,0,0,0,6,0,0,0,0,0,7,0,4,0,3,5,3,3,0,0,21
213051582,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,9,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,10,0,9,0,12,0,0,0,0,0,26,0,0,0,0,0,0,3,5,0,13,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,44,4,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,12,65,44,76,14,4,0,0,0,226,0,0,0,4,0,5,3,0,0,11,4,28,20,147,18,5,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,18,22,112,23,14,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,3,21,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
213051583,0,0,4,8,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,14,12,5,5,41,0,0,0,4,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,12,0,0,0,26,16,11,3,0,0,56,0,5,17,28,16,5,9,3,0,82,0,0,0,3,5,10,12,9,0,35,0,0,0,12,0,0,0,0,0,23,0,0,0,23,3,0,0,0,0,35,0,4,13,60,8,0,3,0,0,88,0,0,0,0,0,0,3,0,0,11,14,113,126,162,46,26,4,0,0,500,0,0,0,7,9,5,5,0,0,28,3,42,20,144,45,5,3,0,0,260,0,0,0,5,0,0,0,0,0,10,0,15,74,133,113,70,21,5,0,429,0,0,0,11,5,4,0,3,0,17,5,3,3,23,18,11,5,0,0,61,0,0,0,0,0,0,3,5,3,8
213051584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,5,0,0,0,0,10,0,0,4,7,0,0,3,0,0,15,0,0,0,0,0,0,4,4,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,11,49,20,55,6,3,0,0,0,140,0,0,0,0,0,0,0,0,0,0,4,10,14,60,7,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,5,12,46,15,0,0,0,0,86,0,0,0,5,0,0,0,0,0,5,0,0,0,4,3,5,3,0,0,28,0,0,0,0,0,0,0,0,0,0
213051585,0,0,0,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,8,3,0,0,34,3,3,3,12,5,0,0,0,0,24,0,0,0,0,0,3,6,8,0,21,0,0,0,7,0,0,0,0,0,8,0,0,4,22,6,5,0,0,0,36,0,0,0,19,3,0,0,0,0,25,0,0,0,0,0,6,0,0,0,5,3,28,33,58,17,17,5,0,0,160,0,0,0,3,0,4,3,3,0,10,0,25,10,109,20,8,6,0,0,172,0,0,0,0,0,0,0,0,0,3,0,9,28,55,39,17,8,0,0,156,0,0,0,0,0,3,0,0,0,11,0,0,0,10,5,8,5,0,0,24,0,0,0,0,0,0,4,6,0,10
213051586,0,0,0,3,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,12,0,0,0,13,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,3,0,0,4,46,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,44,33,76,18,8,0,0,0,193,0,0,0,0,0,0,0,0,0,3,3,10,23,91,6,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,10,15,82,25,20,0,0,0,155,0,0,0,0,0,0,0,0,0,0,5,0,8,31,8,9,5,0,0,59,0,0,0,0,0,0,0,0,0,0
213051587,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,0,3,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,12,3,0,0,0,0,17,0,0,0,17,5,3,0,0,0,27,0,4,7,22,9,5,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,4,0,0,3,33,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,32,31,57,19,11,6,0,0,154,0,3,0,8,0,4,4,0,0,21,0,14,17,80,6,5,0,0,0,119,0,0,0,0,0,0,0,0,0,0,4,5,17,92,40,11,0,0,0,182,0,0,0,0,3,0,0,0,0,4,0,0,0,14,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
213051588,0,0,0,6,3,0,0,0,0,14,0,0,0,0,0,0,5,0,0,12,0,0,0,4,0,3,6,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,12,4,0,3,0,0,19,0,3,10,75,18,12,0,3,0,125,0,5,10,43,8,5,5,0,0,84,0,0,0,0,0,5,12,3,0,16,0,0,0,9,4,0,4,0,0,20,0,0,3,9,6,0,0,3,0,19,0,0,4,34,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,9,57,65,100,30,19,3,5,0,290,0,0,0,7,5,0,6,0,0,20,3,41,38,195,30,7,7,0,0,320,0,0,0,0,0,0,0,0,0,0,0,6,45,127,54,37,9,0,0,289,0,0,0,0,3,0,0,0,0,3,0,10,5,13,6,7,3,0,0,42,0,0,3,0,0,4,0,0,0,14
213051589,0,0,3,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,3,8,3,0,0,0,0,15,0,0,3,43,7,11,12,0,0,73,0,0,6,37,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5,27,30,75,17,14,5,0,0,163,0,0,0,7,0,0,0,0,0,4,4,11,9,41,6,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,10,34,18,0,5,0,0,67,0,0,0,0,0,0,3,0,0,8,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,16
213051590,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,0,0,14,0,0,0,0,0,6,7,4,3,29,0,3,5,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,13,0,0,4,0,0,26,0,0,0,0,0,6,12,0,0,20,0,0,0,5,0,0,0,0,0,5,0,0,23,97,36,28,12,9,0,208,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,9,4,17,30,46,18,13,8,5,0,142,0,0,0,0,0,0,0,0,0,7,0,0,0,27,5,0,0,0,0,35,0,0,0,0,3,0,0,0,0,3,0,6,12,37,13,10,8,0,0,86,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,3,3,0,0,16,0,0,3,5,5,16,10,3,0,39
214011370,0,0,4,3,6,0,0,0,0,17,0,3,0,13,0,9,0,0,0,29,0,0,0,9,7,3,11,10,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,6,0,7,0,0,21,0,0,0,10,4,6,0,0,0,28,0,0,0,0,0,0,3,0,3,14,0,0,0,13,3,8,8,7,3,39,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,12,0,0,0,4,4,11,8,7,16,48,0,15,36,105,53,50,18,9,0,288,0,0,0,3,3,4,0,0,0,13,0,0,0,13,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,4,13,19,64,32,17,13,0,0,169,0,0,0,6,4,4,11,0,0,26,0,0,3,3,0,0,0,0,0,19,0,0,5,12,8,14,12,10,4,65
214011371,0,0,0,0,0,0,0,0,0,3,0,8,0,16,7,9,12,0,0,47,0,0,0,9,5,12,15,17,6,61,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,0,5,4,0,5,0,0,8,0,0,4,17,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,5,4,0,4,5,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,25,0,0,0,0,0,9,22,13,3,47,0,13,22,89,49,39,27,13,4,257,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,14,0,0,0,4,0,4,0,0,0,10,0,4,7,27,5,5,0,0,0,49,0,0,0,3,3,13,7,3,0,38,0,0,0,0,0,0,0,0,0,5,0,4,4,5,15,15,26,12,0,83
214011372,0,0,0,0,3,0,0,0,0,7,0,0,0,8,4,3,3,10,0,29,0,0,0,9,6,4,7,6,0,34,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,4,0,0,16,0,5,4,8,6,4,4,4,0,24,0,0,0,0,0,0,0,3,4,9,0,0,3,9,6,0,6,0,0,20,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,11,7,4,27,0,18,27,101,39,46,33,6,3,271,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,3,7,25,3,3,4,0,0,54,0,0,0,7,3,12,15,3,0,32,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,20,13,24,9,83
214011373,0,0,0,0,0,0,0,0,0,0,0,7,0,10,9,3,3,5,4,38,0,0,0,0,5,15,14,16,7,49,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,0,3,6,3,0,0,0,8,0,0,0,6,0,3,5,0,0,12,0,0,0,0,0,0,0,4,0,7,0,0,0,8,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,6,46,0,9,9,37,41,17,23,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,5,0,0,4,0,0,0,13,0,0,0,0,3,4,3,3,0,18,0,0,0,5,0,0,0,0,0,3,0,6,4,9,19,25,9,18,0,99
214011374,0,0,0,0,0,0,0,0,0,4,0,0,4,8,15,0,9,0,3,41,0,0,0,5,5,9,25,18,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,19,0,0,0,7,8,0,0,0,0,18,0,0,0,0,0,6,0,0,0,13,0,0,0,9,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,24,16,10,54,3,9,12,47,40,34,21,6,3,190,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,7,0,3,5,21,4,0,5,0,0,37,0,0,0,3,0,4,3,0,3,19,0,0,0,0,0,0,0,0,0,4,0,5,5,16,19,32,32,18,7,123
214011375,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,3,4,11,9,57,0,4,0,5,3,4,14,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,6,7,4,0,0,0,16,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,3,8,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,8,8,31,0,3,9,74,54,31,23,7,0,211,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,13,6,0,0,0,0,26,0,0,0,5,5,6,3,0,0,23,0,0,0,0,6,0,0,0,0,3,0,0,5,15,9,9,10,11,3,65
214011376,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,21,0,0,3,4,0,10,5,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,4,10,3,0,8,0,0,25,0,0,0,0,0,0,3,0,0,4,0,0,0,8,4,11,6,0,0,30,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,13,0,7,20,55,43,26,11,0,0,161,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,11,11,0,0,64,0,0,0,4,8,4,8,0,0,21,0,0,0,0,0,4,0,0,0,3,0,0,0,11,9,11,16,0,0,44
214021377,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,8,0,19,0,0,0,4,4,15,49,35,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,8,0,0,0,12,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,4,36,0,7,3,25,23,25,30,12,0,116,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,12,13,3,52
214021378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,11,0,0,0,3,5,11,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,3,0,16
214021379,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,6,13,9,0,41,0,0,0,0,0,8,15,7,3,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,3,0,0,0,11,0,0,0,0,0,0,8,3,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,5,0,0,5,19,26,3,68,0,7,12,40,33,33,24,21,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,4,11,18,5,0,0,0,0,41,0,0,0,4,0,4,8,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,16,28,16,5,93
214021381,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,5,7,3,6,47,0,0,0,3,0,8,11,7,5,34,0,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,9,9,9,0,27,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,13,7,3,39,3,5,11,24,33,26,14,8,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,7,5,0,20,0,0,0,0,0,0,0,0,0,0,0,6,5,5,21,14,15,15,7,78
214021382,0,0,0,0,0,0,0,0,0,0,0,0,13,21,18,3,7,4,0,63,0,0,0,5,4,14,26,22,8,76,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,18,14,7,53,6,0,7,29,19,29,24,15,0,132,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,11,12,19,29,25,14,0,120
214021383,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,8,0,3,33,0,3,0,10,5,11,51,51,21,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,6,0,0,13,0,0,0,0,0,0,4,6,0,14,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,10,16,8,0,41,0,5,6,31,26,38,25,10,9,151,0,0,0,0,0,5,6,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,21,11,6,55
