SA2_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
501021007,..,3,10,0,0,0,0,0,0,6,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,9,0,0,0,0,0,0,6,18,0,9,5,0,0,0,3,0,0,3,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,3,0,0,5,34,20,13,6,0,0,5,0,0,0,0,45,0,3,3,5,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501021008,..,0,10,0,5,0,3,3,0,0,33,..,3,11,4,4,4,9,9,0,0,40,..,0,0,0,0,0,0,0,7,0,7,..,0,0,0,0,0,0,0,0,0,0,..,3,11,4,4,4,9,9,7,0,50,..,0,0,0,0,0,0,0,0,0,0,..,4,23,7,13,4,12,9,6,6,80,6,25,5,0,0,0,0,4,0,0,45,0,9,9,8,3,0,4,0,0,0,35,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,6,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,3,3,6,34,16,6,6,0,3,6,0,4,81,18,12,15,0,0,5,0,0,0,0,61,5,4,28,13,12,7,16,7,4,0,92,0,0,0,0,0,3,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,4
501021009,..,9,4,0,0,0,0,6,0,0,16,..,0,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,8,7,0,0,0,0,6,0,0,19,8,6,0,0,0,0,0,0,0,3,22,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,0,0,3,26,11,23,8,5,0,0,0,0,0,0,51,3,0,6,0,4,7,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4
501021010,..,3,9,0,0,0,0,0,0,0,12,..,0,0,0,4,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,4,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,3,8,0,4,3,0,0,0,0,19,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,15,5,7,0,0,0,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
501021011,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,..,15,43,0,4,5,3,0,0,7,71,..,0,20,8,0,3,3,0,0,5,38,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,20,8,0,3,3,0,0,5,38,..,0,0,0,0,0,0,0,0,0,0,..,14,60,10,3,3,12,0,0,6,110,16,59,18,4,0,0,0,0,0,0,102,7,14,22,9,0,0,3,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,9,0,0,3,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,22,73,39,11,0,0,5,5,4,5,154,46,46,45,7,3,9,4,4,0,5,161,9,29,33,7,14,9,9,6,0,4,104,0,0,0,0,0,9,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,29
501021014,..,7,27,11,9,5,5,0,0,6,63,..,4,18,6,6,5,12,0,0,0,53,..,0,0,0,0,5,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,4,18,3,7,13,16,0,0,3,65,..,0,0,0,0,0,0,0,0,0,4,..,9,44,16,19,12,22,3,0,4,132,3,36,7,0,0,4,0,0,0,0,51,0,15,24,4,3,0,5,0,0,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,4,3,0,5,3,0,6,69,0,0,0,0,0,0,0,0,0,0,0,3,48,37,4,3,3,5,3,3,6,121,18,20,12,0,0,4,4,0,0,0,72,3,11,41,19,13,34,42,8,12,22,203,4,0,3,0,4,18,19,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,5,11
501021015,..,5,11,5,3,3,5,3,0,0,30,..,3,14,0,0,3,9,0,0,0,33,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,14,0,0,3,9,0,0,0,33,..,0,0,0,0,0,0,0,0,0,0,..,5,19,9,4,7,13,3,0,0,66,7,26,12,0,0,0,3,0,0,0,49,0,16,11,0,4,0,5,6,0,0,42,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,4,3,9,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,7,40,19,0,7,8,7,3,4,0,89,32,16,18,0,0,5,7,5,0,0,78,5,26,31,6,8,20,12,3,0,0,109,0,0,4,0,7,9,10,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,23
501021016,..,0,7,0,0,0,0,4,0,0,20,..,0,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,8,9,0,0,0,0,4,0,0,22,0,9,6,0,0,0,0,0,0,0,10,0,8,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,5,0,0,27,8,11,8,0,0,0,0,0,0,0,28,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3
501021251,..,26,43,10,8,9,17,3,0,5,122,..,8,57,3,14,0,9,0,0,4,103,..,0,0,0,0,0,0,3,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,8,59,3,14,0,9,8,0,4,109,..,0,0,0,0,0,0,0,0,0,0,..,37,100,11,22,11,25,6,5,6,233,23,96,52,4,3,0,5,0,0,3,181,4,43,43,5,0,0,3,4,0,0,105,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,41,43,5,0,0,0,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,30,140,88,6,7,0,8,8,0,6,289,34,57,35,7,3,7,13,0,4,0,158,4,47,42,10,11,9,16,5,0,0,132,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,45
501021252,..,4,0,0,0,0,0,0,0,0,8,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,3,0,3,0,0,0,0,0,16,3,11,5,0,0,0,0,0,0,0,23,0,9,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,20,10,0,4,0,0,0,0,0,47,8,3,3,0,0,0,4,0,0,0,23,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501021253,..,11,28,5,0,6,4,5,0,3,68,..,8,14,7,0,0,8,6,0,0,50,..,0,0,0,0,0,6,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,8,14,7,0,0,8,6,0,0,57,..,0,0,0,0,0,0,0,0,0,0,..,19,44,7,5,9,13,14,4,9,124,16,25,30,0,0,5,5,3,0,4,88,6,9,12,3,5,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,3,6,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,23,31,44,3,5,4,7,9,0,4,129,56,25,30,0,4,3,11,4,0,0,143,12,14,63,27,16,31,15,0,3,0,187,0,0,3,0,0,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,10
501021254,..,5,7,4,7,0,0,0,0,0,20,..,6,3,0,0,0,4,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,6,3,0,0,0,6,0,0,0,15,..,0,0,0,0,0,0,0,0,0,0,..,8,11,6,7,0,6,0,0,0,37,10,22,6,0,0,0,0,0,3,0,45,0,14,13,0,0,0,5,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,6,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,9,39,16,0,5,3,6,0,3,6,81,20,12,10,0,5,3,0,0,0,5,44,0,6,18,6,5,3,8,3,0,0,43,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8
501031017,..,7,11,0,0,0,4,0,0,0,22,..,0,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,5,18,0,0,0,4,0,0,0,27,3,13,8,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,0,0,0,0,29,21,10,3,0,0,0,0,0,0,0,38,4,7,8,0,0,0,5,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
501031018,..,4,5,0,0,0,0,0,0,5,19,..,4,0,0,0,3,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,3,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,7,4,0,0,3,0,0,0,15,34,6,9,0,0,0,0,0,0,0,0,24,0,5,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,16,6,0,0,3,3,0,5,0,39,14,9,13,0,0,0,0,4,0,0,41,3,4,13,5,0,4,12,0,0,0,47,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4
501031019,..,0,4,0,0,0,0,0,0,4,11,..,0,3,0,4,0,7,0,3,0,17,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,7,0,4,0,19,..,0,0,0,0,0,0,0,0,0,0,..,0,5,0,4,0,7,3,4,4,27,0,8,6,0,0,0,0,3,0,0,17,0,4,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,3,0,0,24,7,6,10,0,0,0,0,0,0,4,28,0,4,14,0,5,3,3,0,4,6,47,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4
501031020,..,0,7,0,5,0,0,0,0,3,10,..,0,3,0,4,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,0,9,0,9,0,3,0,0,3,24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,8,20,16,12,10,0,4,0,14,5,3,0,59,0,8,11,4,0,16,17,9,0,10,68,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
502011021,..,14,52,0,9,4,4,0,0,0,78,..,0,7,0,6,3,0,0,3,3,29,..,0,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,7,0,6,3,4,0,3,3,32,..,0,0,0,0,0,0,0,0,0,0,..,15,60,0,10,8,9,0,5,3,110,8,60,41,0,0,0,0,0,5,0,125,0,8,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,69,49,0,0,0,4,0,4,0,140,43,38,28,3,0,4,6,0,0,0,118,0,9,11,0,4,5,3,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
502011022,..,11,44,5,12,0,12,4,3,4,103,..,0,12,0,6,0,5,0,0,0,18,..,0,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,12,0,6,0,5,3,0,0,25,..,0,0,0,0,0,0,0,0,0,0,..,8,62,5,21,0,10,9,5,4,126,14,84,32,4,5,0,4,0,0,0,144,0,4,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13,87,47,4,3,4,3,0,0,0,167,48,40,28,5,4,0,0,4,0,0,127,7,7,11,0,0,8,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
502011023,..,9,20,8,4,0,0,3,5,0,55,..,4,12,4,4,9,3,0,0,0,25,..,0,0,0,0,0,0,0,4,0,4,..,0,0,0,0,0,0,0,0,0,0,..,4,12,4,4,9,3,0,4,0,28,..,0,0,0,0,0,0,0,0,0,0,..,14,30,10,14,8,4,3,8,4,85,17,47,13,0,0,0,0,0,0,4,83,0,20,19,0,5,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,5,4,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,17,70,35,0,5,4,0,0,0,3,131,32,21,25,4,3,0,0,0,0,0,84,8,13,20,3,5,0,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11
502011024,..,45,103,20,19,21,15,6,0,0,226,..,4,27,8,3,14,3,6,0,0,65,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,4,27,8,3,14,3,4,0,0,68,..,0,0,0,0,0,0,0,0,0,0,..,50,133,18,23,33,18,9,4,6,299,24,201,106,10,6,0,10,0,6,6,375,3,38,35,5,4,7,0,5,0,0,98,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,40,35,5,4,12,0,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,31,241,137,11,11,13,12,0,8,12,474,86,102,72,9,0,9,6,4,0,6,291,8,23,45,8,5,3,6,10,0,0,115,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,25
502011025,..,4,22,7,5,5,8,5,4,0,63,..,0,12,3,3,5,6,0,0,0,31,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,12,3,3,3,6,0,0,0,32,..,0,0,0,0,0,0,0,0,0,0,..,3,34,9,8,8,11,4,8,3,98,10,29,32,0,0,4,6,0,0,0,80,0,11,28,4,0,6,8,5,0,0,64,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,31,4,0,9,8,5,0,3,70,0,0,0,0,0,0,0,0,0,0,0,9,48,57,4,5,12,14,5,0,0,159,44,29,39,7,4,7,6,6,4,10,148,12,24,41,20,20,18,30,9,0,9,175,0,0,5,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,24
502011026,..,0,17,0,0,0,0,0,0,0,25,..,0,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,5,15,0,3,0,3,0,0,0,31,6,24,7,0,0,0,0,0,0,0,48,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,31,11,0,5,0,0,0,0,5,63,12,15,9,0,0,0,0,0,0,7,44,0,4,6,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
502011027,..,32,174,22,15,12,13,14,0,14,302,..,18,67,13,7,17,15,3,0,0,140,..,0,0,0,0,3,7,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,18,67,13,7,21,17,3,0,0,146,..,0,0,0,0,0,0,0,0,0,0,..,51,241,34,23,30,35,12,3,17,447,54,265,171,14,6,10,6,0,0,14,544,11,84,50,11,11,8,6,4,0,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,84,50,11,11,6,6,4,0,3,182,0,0,0,0,0,0,0,0,0,0,0,62,347,222,23,19,16,17,5,0,14,725,146,170,164,19,17,7,17,6,0,9,546,17,67,84,20,13,19,12,8,8,0,239,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,67
502011028,..,5,22,8,0,3,3,6,0,5,57,..,8,18,0,3,3,6,0,5,3,38,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,8,18,0,3,3,6,0,5,3,38,..,0,0,0,0,0,0,0,0,0,0,..,11,42,8,0,7,9,6,5,5,96,13,64,35,0,3,4,0,0,0,8,121,0,18,27,6,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,6,0,0,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,13,82,55,6,3,0,6,0,0,9,182,32,29,30,0,0,0,5,3,4,7,116,5,10,31,6,3,11,3,3,0,0,72,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,10
502011029,..,8,18,0,0,0,0,0,0,3,35,..,3,5,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,5,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,0,..,14,21,0,4,0,0,0,0,3,41,8,23,14,0,0,0,0,0,0,0,52,0,12,9,6,0,3,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,0,3,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,14,31,19,6,0,3,5,4,0,0,82,32,25,14,4,4,0,0,0,0,8,78,4,3,14,6,0,0,13,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
