SA2_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
509011230,142,3,0,0,3,0,145,5,24,0,0,31,0,35,0,6,10,0,19,0,19,0,0,0,0,0,0,0,5,34,17,0,48,0,62,0,0,0,0,0,3,3,150,40,17,0,59,3,209,135,0,0,0,0,0,132,3,21,7,0,22,0,26,0,5,19,0,24,0,24,0,0,0,0,0,0,0,3,24,21,0,43,0,53,0,0,0,0,0,4,4,141,26,21,0,44,4,189,94,4,0,0,4,0,93,0,12,3,0,16,0,16,0,6,10,0,10,0,10,0,0,0,0,0,0,0,0,18,14,0,26,0,26,0,0,0,0,0,0,0,94,18,14,0,26,0,118,37,0,0,0,0,0,42,0,8,0,0,8,0,8,0,0,9,0,8,0,8,0,0,0,0,0,0,0,0,11,9,0,15,0,15,0,0,0,0,0,0,0,37,7,9,0,19,0,57,53,0,0,0
509011231,159,0,0,0,0,0,159,3,13,0,0,13,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,13,0,0,13,0,23,0,0,0,0,0,0,0,169,13,0,0,13,0,181,207,0,0,0,0,0,208,7,9,0,0,9,0,19,0,4,0,0,4,0,4,0,0,0,0,0,0,0,7,13,0,0,13,0,18,0,0,0,0,0,0,0,216,13,0,0,13,0,229,115,0,0,0,0,0,113,5,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,10,0,0,0,0,0,0,0,112,5,0,0,5,0,127,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,30,20,0,0,0
509011232,102,3,0,0,3,0,103,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,101,5,0,0,5,0,108,119,4,0,0,4,0,121,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,124,0,0,0,0,0,127,86,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82,82,0,0,0,0,0,82,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,81,0,0,0,0,0,82,75,0,0,0
509011233,443,0,0,0,0,0,450,4,40,0,0,43,0,48,0,0,7,0,11,0,11,0,0,0,0,0,0,0,4,38,12,0,54,0,58,0,0,0,0,0,3,5,453,46,12,0,59,3,509,415,3,0,0,3,0,417,18,34,0,0,34,0,50,0,4,10,0,11,0,11,0,0,0,0,0,0,0,18,36,10,0,53,0,68,0,0,0,0,0,7,5,435,45,10,0,52,7,490,287,4,0,0,4,4,295,10,28,0,0,28,0,41,0,0,10,0,10,0,10,0,0,0,0,0,0,0,10,28,10,0,43,0,56,5,0,0,0,0,0,5,305,33,10,0,46,4,349,222,0,0,0,0,0,228,3,20,0,0,20,0,30,0,0,14,0,12,0,12,0,0,0,0,0,0,0,3,23,14,0,36,0,41,0,0,0,0,0,0,0,231,26,14,0,43,0,273,226,8,0,0
509011234,145,4,0,0,4,0,151,4,13,0,0,13,0,17,0,4,0,0,6,0,6,0,0,0,0,0,0,0,4,21,0,0,22,0,24,0,0,0,0,0,0,0,152,24,0,0,22,0,177,171,0,0,0,0,0,177,9,12,0,0,13,0,24,0,5,0,0,11,0,11,0,0,0,0,0,0,0,9,21,4,0,24,0,28,0,0,0,0,0,0,0,179,19,4,0,22,0,208,91,0,0,0,0,0,91,5,7,0,0,7,0,8,0,4,0,0,7,0,7,0,0,0,0,0,0,0,5,10,0,0,12,0,9,0,0,0,0,0,0,0,94,10,0,0,12,0,101,70,0,0,0,0,0,70,0,0,0,0,0,0,4,0,4,0,0,5,0,5,0,0,0,0,0,0,0,0,4,8,0,5,0,12,0,0,0,0,0,0,0,73,4,8,0,5,0,83,80,0,0,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,193,3,0,0,3,0,202,10,9,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,9,0,17,0,0,0,0,0,0,0,201,13,0,0,13,0,217,236,8,0,0,5,4,246,8,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,5,0,9,8,0,0,0,0,0,8,245,10,0,0,9,4,261,174,0,0,0,0,0,176,3,9,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,15,0,0,0,0,0,0,0,179,11,0,0,11,3,187,105,0,0,0,0,0,102,0,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,4,0,0,0,0,0,0,0,100,7,0,0,6,0,109,124,0,0,0
509021237,140,0,0,0,0,0,136,4,13,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,13,0,17,0,0,0,0,0,0,0,140,11,0,0,11,0,155,138,0,0,0,0,0,138,4,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,7,0,0,0,0,0,0,0,134,3,0,0,3,0,139,67,0,0,0,0,0,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67,3,0,0,3,0,69,41,0,0,0,0,0,41,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,37,4,0,0,4,0,41,39,0,0,0
509021238,131,0,0,0,0,0,131,3,10,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,10,0,16,0,0,0,0,0,0,0,134,10,0,0,10,0,149,177,0,0,0,0,0,177,0,10,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,14,0,0,0,0,0,0,0,176,10,0,0,10,0,190,110,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,39,18,0,0,0
509021239,238,3,5,0,8,0,240,15,3,3,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,10,0,20,0,0,0,0,0,0,0,249,11,3,0,19,0,270,252,0,0,0,0,0,249,10,5,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,7,0,14,0,0,0,0,0,0,0,257,12,0,0,6,0,265,141,0,0,0,0,0,147,10,7,0,0,7,0,20,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,13,0,0,12,0,15,0,0,0,0,0,0,0,151,10,0,0,15,0,162,90,0,0,0,0,0,90,3,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,9,0,0,0,0,0,0,0,93,5,0,0,5,0,101,112,4,0,0
509021240,195,0,0,0,0,0,199,5,14,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,14,0,18,3,0,0,0,0,0,3,204,20,0,0,20,0,223,193,0,0,0,0,0,193,9,12,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,14,0,19,0,0,0,0,0,0,0,203,12,0,0,14,0,212,113,0,0,0,0,0,109,5,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,5,0,0,0,0,0,0,0,114,8,0,0,5,0,118,69,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,67,46,0,0,0
509021241,150,3,0,0,3,0,156,5,14,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,18,0,18,0,0,0,0,0,0,0,157,14,0,0,17,0,177,154,3,0,0,3,0,161,6,11,4,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,0,13,0,19,0,0,0,0,0,0,0,163,13,4,0,13,0,183,103,3,0,0,3,0,106,6,9,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,9,0,19,0,0,0,0,0,0,0,107,12,0,0,12,0,120,53,0,0,0,0,0,53,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,10,0,0,0,0,0,0,0,53,7,0,0,10,0,67,35,0,0,0
509021242,109,0,0,0,0,0,109,4,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,4,0,0,0,0,0,0,0,111,5,0,0,5,0,110,86,0,0,0,0,0,86,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,86,3,0,0,3,0,91,54,0,0,0,0,0,54,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,54,3,0,0,3,0,57,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,18,16,0,0,0
509021243,296,11,0,0,11,0,300,7,35,0,0,35,0,43,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,36,0,0,35,0,44,0,0,0,0,0,0,0,306,39,0,0,41,0,349,385,7,0,0,7,0,395,5,36,0,0,36,0,39,0,6,6,0,7,0,7,0,0,0,0,0,0,0,5,36,6,0,38,0,47,0,0,0,0,0,0,0,396,44,6,0,45,0,438,207,5,0,0,5,0,214,6,14,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,20,0,0,0,0,0,0,0,214,23,0,0,23,0,233,160,6,0,0,6,0,162,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,160,15,0,0,15,0,172,163,0,0,0
509021244,88,0,0,0,0,0,83,8,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,15,0,0,0,0,0,0,0,91,6,0,0,6,0,97,115,0,0,0,0,0,115,6,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,9,0,0,0,0,0,0,0,118,4,0,0,4,0,124,65,0,0,0,0,0,69,6,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,9,0,0,0,0,0,0,0,71,6,0,0,6,0,77,54,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,57,0,0,0,0,0,59,60,0,0,0
509021245,106,0,0,0,0,0,106,9,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,0,13,0,0,0,0,0,0,0,119,4,0,0,4,0,122,164,0,0,0,0,0,167,5,5,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,12,0,0,0,0,0,0,0,171,3,0,0,3,0,173,97,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,3,0,103,45,0,0,0,0,0,45,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,11,0,0,0,0,0,0,0,53,6,0,0,5,0,55,51,0,0,0
509031246,129,0,0,0,0,0,129,11,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,4,0,14,3,0,0,0,0,0,3,144,4,0,0,4,0,145,150,0,0,0,0,0,150,6,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,7,0,0,0,0,0,0,0,155,3,0,0,3,0,162,65,0,0,0,0,0,65,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,68,0,0,0,0,0,68,32,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,35,0,0,0,0,0,32,24,0,0,0
509031247,206,0,0,0,0,0,206,6,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,11,0,0,0,0,0,0,0,215,4,0,0,4,0,218,220,0,0,0,0,0,220,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,230,0,0,0,0,0,231,118,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,120,0,0,0,0,0,124,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,27,15,0,0,0
509031248,81,0,0,0,0,0,84,0,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,12,0,0,0,0,0,0,0,85,9,0,0,9,0,93,100,3,0,0,3,0,106,0,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,11,0,0,0,0,0,0,0,103,5,0,0,10,0,111,63,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,71,38,0,0,0,0,0,35,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,4,0,37,30,0,0,0
509031249,93,0,0,0,0,0,98,10,23,0,0,23,0,35,0,0,3,0,8,0,8,0,0,0,0,0,0,0,10,25,3,0,28,0,38,0,0,0,0,0,0,0,98,25,3,0,28,4,132,93,0,0,0,0,0,102,0,34,0,0,34,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,38,0,0,0,0,0,0,0,95,37,0,0,37,0,136,80,0,0,0,0,0,80,3,13,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,16,0,0,0,0,0,0,0,83,18,0,0,18,0,96,54,0,0,0,0,0,54,3,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,4,4,59,6,0,0,6,4,66,55,0,0,0
509031250,156,3,0,0,3,0,161,7,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,9,0,13,0,0,0,0,0,0,0,161,14,0,0,14,0,177,221,4,0,0,4,0,223,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,226,6,0,0,6,0,228,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,133,53,0,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,57,0,0,0,0,0,62,49,0,0,0
510011262,545,16,0,0,16,0,560,23,82,0,0,82,0,101,3,0,0,0,0,0,3,0,0,0,0,0,0,0,25,82,0,0,86,0,108,3,0,0,0,0,0,3,570,95,0,0,100,4,676,589,12,0,0,12,4,609,32,72,0,0,74,0,105,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,72,0,0,74,0,109,0,0,0,0,0,0,0,622,83,3,0,84,3,718,305,7,0,0,7,0,316,17,30,0,0,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,0,0,31,0,50,0,0,0,0,0,0,0,326,37,0,0,37,0,368,187,3,0,0,3,0,193,4,18,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,18,0,26,0,0,0,0,0,0,0,188,22,0,0,25,0,218,140,4,0,0
510011263,114,17,0,0,13,0,128,3,149,0,0,150,0,154,0,0,11,0,14,0,14,0,0,0,3,3,0,3,3,147,11,5,169,0,169,0,0,0,0,0,0,0,118,161,14,5,179,0,301,117,13,0,0,15,0,128,10,137,3,6,137,0,150,0,0,8,0,8,0,8,0,0,0,4,4,0,7,5,137,11,4,152,0,160,0,0,0,0,0,0,0,120,148,15,4,161,0,286,50,5,0,0,5,0,56,7,73,0,0,75,0,82,0,0,6,0,5,0,5,0,0,0,4,4,0,4,12,75,5,3,87,0,94,0,0,0,0,0,0,0,61,76,5,3,85,0,148,33,0,0,0,0,0,39,0,45,3,0,50,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,54,0,54,0,0,0,0,0,0,0,38,47,3,0,52,0,87,19,0,0,0
510011264,63,3,0,0,3,0,68,7,87,0,0,92,0,94,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,91,3,0,90,0,101,0,0,0,0,0,5,5,61,92,3,0,100,5,169,39,0,0,0,0,0,39,0,104,0,0,108,0,105,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,105,0,0,110,0,107,0,0,0,0,0,10,10,41,105,0,0,110,10,150,26,0,0,0,0,0,23,0,55,0,0,54,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,57,0,60,0,0,0,0,0,0,0,30,57,0,0,63,0,88,12,0,0,0,0,0,12,0,32,0,0,32,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,0,33,0,0,0,0,0,0,0,11,32,0,0,32,0,44,13,0,0,0
510011265,260,12,0,0,12,0,273,27,39,0,0,39,0,61,0,6,0,0,6,0,6,0,0,0,4,4,0,4,27,42,0,4,40,0,64,0,0,0,0,0,4,4,282,54,0,4,53,6,339,219,14,0,0,14,0,228,15,32,0,0,32,0,46,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,34,0,0,32,0,51,0,0,0,0,0,0,0,232,45,0,0,46,3,285,136,3,0,0,7,0,139,4,27,0,0,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,24,0,30,4,0,0,0,0,4,8,144,29,0,0,30,4,172,63,0,0,0,0,0,63,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,63,13,0,0,13,0,80,54,0,0,0
