SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
311041322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,11,0,4,8,40,60,48,26,13,0,206,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,0,0,0,5,5,4,0,0,0,9,0,0,0,7,5,7,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,11,3,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
311041567,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,12,18,64,37,26,17,3,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,6,6,5,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,18,0,0,0,0,0,0,4,0,0,4,0,0,0,9,5,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10
311041568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,17,0,21,23,100,60,32,16,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,20,10,0,4,0,0,41,0,0,0,3,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,6,5,6,3,0,0,27,0,0,4,0,3,0,0,0,0,8,0,5,4,20,13,11,3,3,0,53,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,0,12,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7
311041569,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,13,55,45,33,14,8,0,191,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,10,0,0,0,4,0,0,3,0,0,12,0,0,4,21,3,7,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,3,0,0,14,0,0,5,0,0,0,0,0,0,4,0,0,3,10,6,7,4,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,7,0,0,0,19,4,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
311041570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,6,6,3,3,32,0,18,32,125,104,77,43,18,3,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,5,0,0,18,0,0,0,18,7,10,6,0,5,53,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,4,0,0,10,0,0,3,7,8,17,14,9,0,55,0,0,0,0,4,0,0,0,0,9,0,0,6,29,9,9,0,3,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,4,0,0,16
311041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,14,46,56,185,53,31,16,3,0,410,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,3,0,0,19,0,0,0,6,5,0,0,0,0,10,0,3,12,27,7,7,4,0,0,53,0,0,0,0,0,0,0,0,0,6,0,3,7,19,10,6,8,0,0,49,0,0,0,0,0,9,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,14,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,11
311051323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,7,6,34,3,45,68,174,85,58,47,37,12,524,0,0,0,0,0,0,0,0,0,6,0,5,3,3,0,0,0,0,0,9,0,0,0,5,6,4,7,0,0,22,0,0,4,30,13,22,7,4,0,86,0,0,0,0,0,0,0,0,0,4,0,0,3,7,7,4,3,0,0,30,0,0,0,4,6,9,10,8,9,38,0,0,0,3,7,0,0,3,0,8,0,0,3,13,7,3,7,12,5,59,0,0,0,9,5,5,0,3,0,18,0,0,0,11,0,0,5,0,0,19,0,0,0,8,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,14
311051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,16,0,7,21,78,60,39,29,7,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,19,0,3,0,17,14,5,0,0,0,41,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,18,0,0,43,0,0,3,3,0,0,0,0,0,13,0,5,3,12,17,8,12,3,0,63,0,0,0,0,3,0,4,0,0,7,0,0,0,7,6,5,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,7,3,4,3,0,0,19
311051325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,5,0,13,0,27,48,165,94,75,54,13,0,470,0,0,0,4,0,0,6,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,9,10,0,0,3,0,20,0,4,4,36,17,17,9,5,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,11,0,0,0,3,3,13,5,3,0,31,0,0,0,4,0,0,3,0,0,13,0,3,0,23,14,9,3,3,0,58,0,0,0,3,0,3,0,5,0,8,0,0,0,10,0,0,0,0,0,16,0,3,3,11,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,13
311051326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,3,6,0,0,45,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,6,3,48,73,184,79,55,33,9,0,488,0,0,0,0,0,0,0,0,0,0,0,16,14,7,0,0,0,0,0,39,0,0,0,8,8,5,0,0,3,28,0,5,8,54,21,25,12,0,0,127,0,0,0,5,0,0,0,0,0,6,0,0,15,18,14,18,3,0,0,66,0,0,0,0,0,5,6,0,0,18,0,0,0,0,0,4,0,0,0,5,0,0,0,9,3,8,0,0,0,29,0,0,0,14,4,3,0,0,0,21,0,0,0,3,0,0,0,0,0,9,0,0,8,21,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,15
311051327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,11,0,0,15,0,18,30,113,81,82,47,11,3,391,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,16,0,0,3,26,13,18,13,7,0,80,0,0,0,0,8,0,7,0,0,20,0,0,0,3,4,0,4,0,0,10,0,0,0,9,9,4,12,3,0,37,0,0,5,0,0,0,0,0,0,13,0,3,8,27,30,19,7,3,0,94,0,5,0,10,6,3,0,0,0,19,0,0,0,13,0,0,0,0,0,16,0,0,5,12,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0,19
311051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,20,0,26,47,114,52,47,22,19,8,329,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,17,0,0,3,5,0,3,9,3,0,26,0,3,12,33,14,12,5,0,0,76,0,0,0,0,0,0,0,0,0,4,0,0,6,15,7,8,8,6,0,44,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,14,0,0,0,7,0,3,0,0,0,12,0,0,0,4,0,0,4,0,0,3,0,0,0,11,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5
311061329,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,9,22,67,48,37,21,5,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,7,7,4,0,0,21,0,3,0,19,16,7,9,0,0,53,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,18,0,0,0,4,0,3,0,0,0,9,0,0,8,17,17,6,5,0,0,47,0,0,0,4,0,6,3,4,0,21,0,0,0,3,3,0,0,0,0,8,0,4,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,13
311061330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,25,18,9,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,4,34,71,154,58,33,29,10,0,398,0,0,0,0,0,0,0,0,0,0,0,5,6,8,5,0,0,0,0,26,0,0,0,5,16,14,4,0,0,37,0,4,0,29,13,15,8,0,3,74,0,0,0,0,0,0,0,0,0,6,0,3,12,29,26,26,7,8,0,114,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,6,0,3,0,0,10,0,0,0,8,0,0,0,0,0,10,0,14,30,21,3,0,0,0,0,69,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9
311061331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,122,41,12,7,10,4,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,3,18,37,85,35,36,19,7,0,238,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,12,0,0,6,12,5,6,7,0,0,35,0,0,6,10,7,13,7,5,0,51,0,0,0,0,0,0,0,0,0,5,0,4,5,19,16,12,8,3,0,68,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,3,0,0,20,0,0,0,3,0,0,0,0,0,4,0,34,43,16,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,14,3,15,39,129,74,74,34,20,8,395,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,8,0,0,0,8,16,12,8,0,0,42,0,0,3,28,11,11,7,3,0,69,0,0,0,3,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,9,4,0,0,3,8,7,8,7,3,44,0,0,0,8,4,0,0,0,0,11,0,3,10,30,21,18,14,4,3,92,0,0,5,11,7,6,0,0,0,31,0,0,0,28,5,11,4,0,0,55,0,0,6,16,5,6,5,0,0,38,0,0,0,3,0,0,0,0,0,4,0,7,9,11,9,0,6,0,0,42
311061333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,3,28,74,152,60,46,31,10,5,419,0,0,0,0,0,0,0,0,0,0,0,8,4,27,6,0,0,0,0,47,0,0,6,15,12,13,3,0,0,44,0,0,8,32,10,16,15,8,0,88,0,0,0,0,0,0,0,0,0,3,0,4,4,20,18,15,14,0,0,77,0,0,0,3,3,0,3,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,12,4,7,0,0,0,28,0,0,0,3,0,3,0,0,0,9,0,0,0,11,3,0,0,0,0,17,0,6,9,19,3,0,0,0,0,44,0,0,0,5,0,6,0,0,0,4,0,0,0,4,0,0,0,0,0,8
311061334,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,13,0,20,30,111,68,71,38,16,5,359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,0,0,4,7,4,0,5,0,0,32,0,3,4,25,9,14,13,0,6,76,0,0,0,0,3,0,5,0,4,16,0,0,0,7,0,0,0,4,0,13,0,0,0,0,0,11,6,8,4,25,0,0,0,4,4,0,0,0,0,8,0,3,4,26,8,11,11,4,0,60,0,0,0,4,0,0,0,5,0,10,0,0,3,13,10,0,0,0,0,27,0,0,0,7,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,12
311061335,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,29,36,17,20,3,3,0,123,0,0,0,0,0,0,0,0,0,0,0,3,8,22,7,4,0,0,0,46,0,0,0,3,0,3,3,0,0,13,0,5,3,15,6,10,8,0,0,42,0,0,0,0,0,6,0,0,0,5,0,0,5,9,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,4,0,0,0,10,0,0,13,25,12,9,7,0,0,69,0,0,0,0,3,4,0,0,0,9,0,0,5,30,14,9,11,0,0,71,0,0,0,3,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4
311061336,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,41,127,28,11,8,0,0,233,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,10,3,37,85,163,73,57,31,14,0,462,0,0,0,0,0,0,0,0,0,0,0,8,14,59,0,3,0,0,0,85,6,7,4,21,14,19,10,3,0,84,5,3,10,42,25,30,25,9,0,132,0,0,0,0,4,0,5,0,3,10,0,7,14,18,35,28,15,3,0,111,0,0,0,0,0,4,3,9,0,21,0,0,0,0,0,0,4,0,0,7,0,0,0,5,0,0,0,0,0,5,0,4,8,10,0,0,3,3,0,25,0,0,3,11,0,0,0,0,0,12,0,20,26,22,11,5,3,0,0,73,0,0,0,3,6,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7
312011337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,6,29,19,34,20,7,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,6,26,18,17,8,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,7,4,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,17,0,0,0,0,0,4,0,0,0,3,0,0,0,34,0,0,0,0,0,38,0,0,0,3,10,6,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,12
312011338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,31,28,26,5,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,4,0,28,13,4,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
312011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,3,11,8,11,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
312011341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,25,77,39,20,14,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,5,4,8,3,0,0,0,9,0,17,7,61,18,8,5,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,4,8,18,6,3,0,0,0,39,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
312021342,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,13,0,14,24,54,42,25,19,6,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,5,0,3,0,0,0,13,0,12,11,42,26,18,18,0,0,121,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,24,0,0,0,0,0,0,0,0,0,3,5,10,15,35,20,14,4,0,0,105,0,3,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,15
312021343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,5,5,10,16,8,4,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,16,9,3,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021344,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,13,14,73,41,29,24,4,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,0,0,0,0,22,0,4,4,41,13,3,4,0,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,3,12,18,53,52,24,11,0,0,176,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,13
